filepath,duration,speaker_id,transcription
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0084p0.wav,6.094829931972789,ks008,the angry chef cooked his vegetables
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0081k0.wav,4.09156462585034,ks008,handshake
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0082j0.wav,4.0915192743764175,ks008,nine
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0080l0.wav,2.614965986394558,ks008,chalk
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0085j0.wav,5.139637188208617,ks008,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0084s0.wav,6.094331065759637,ks008,who will the soldier vote for
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0082e0.wav,2.615918367346939,ks008,moisture
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0080g0.wav,3.1552834467120183,ks008,breath
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0081f0.wav,3.154829931972789,ks008,flagpole
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0084o0.wav,8.087845804988662,ks008,san diego is very green this year
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0081z0.wav,2.6151020408163266,ks008,lawyer
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks008290.wav,3.5908390022675736,ks008,meaningless
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0082y0.wav,3.154965986394558,ks008,oasis
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0084w0.wav,6.095147392290249,ks008,doug thinks he will win the race
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0083h0.wav,3.1632199546485262,ks008,push
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks008010.wav,3.590702947845805,ks008,allowing
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0081p0.wav,2.087981859410431,ks008,hoof
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0084m0.wav,5.593832199546485,ks008,pay albert for the fresh water
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0080q0.wav,3.1579138321995464,ks008,cliffhanger
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks008100.wav,2.6188208616780044,ks008,digested
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0084u0.wav,6.595600907029478,ks008,stewart has five friends in richmond
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks008500.wav,6.592517006802721,ks008,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0084q0.wav,6.595102040816326,ks008,edgar does not have a job
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks008760.wav,3.154512471655329,ks008,spoons
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b2b0.wav,4.1020408163265305,ks00b,midnight
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b0d0.wav,4.092335600907029,ks00b,biology
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b1c0.wav,2.087845804988662,ks00b,fancy
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b5w0.wav,4.092335600907029,ks00b,when will we go on vacation
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b0x0.wav,4.092063492063492,ks00b,dashboard
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b170.wav,3.5910204081632653,ks00b,endure
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b080.wav,4.092290249433106,ks00b,background
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b620.wav,6.602721088435374,ks00b,eating blueberries gives you blue hands
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b1w0.wav,2.615419501133786,ks00b,join
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b260.wav,2.096689342403628,ks00b,lure
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b600.wav,6.591655328798186,ks00b,because my leg is sore
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b0n0.wav,2.6253968253968254,ks00b,childhood
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b2l0.wav,2.626031746031746,ks00b,nothing
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b1m0.wav,3.5913832199546487,ks00b,hawthorne
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b5y0.wav,5.594331065759637,ks00b,he breathed a sigh of relief
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b640.wav,4.6191383219954645,ks00b,sir
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b500.wav,6.600770975056689,ks00b,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b5h0.wav,5.1400907029478455,ks00b,she'll be ready very soon
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b760.wav,3.1560090702947847,ks00b,spoons
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b1h0.wav,3.156780045351474,ks00b,fragment
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b2g0.wav,2.0885714285714285,ks00b,musician
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b0i0.wav,4.0918820861678,ks00b,cashflow
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b630.wav,4.092290249433106,ks00b,that was an odd decision
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b5r0.wav,6.095283446712018,ks00b,her veins pop out when she is mad
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b610.wav,4.598412698412698,ks00b,he was really nice to us
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b5j0.wav,5.138503401360544,ks00b,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b5z0.wav,4.091292517006803,ks00b,don't leave so soon
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b3h0.wav,3.1565986394557823,ks00b,push
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b030.wav,4.092154195011338,ks00b,archrival
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b1r0.wav,2.616145124716553,ks00b,hourly
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b210.wav,2.088390022675737,ks00b,lethargic
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b120.wav,4.609070294784581,ks00b,disrupt
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b0s0.wav,3.1566439909297053,ks00b,cooperate
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b300.wav,2.0880725623582768,ks00b,obstacle
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000330.wav,2.796326530612245,ks000,one
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0004r0.wav,5.343356009070295,ks000,you can save water in your bathtub
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000510.wav,5.343628117913832,ks000,it can only be a good circus with elephants
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0000v0.wav,3.1551020408163266,ks000,cross
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000150.wav,2.7944671201814058,ks000,eight
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000060.wav,2.7944671201814058,ks000,average
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000240.wav,2.795283446712018,ks000,loyal
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0001u0.wav,2.33859410430839,ks000,imagery
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0006x0.wav,1.9679818594104308,ks000,six
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0004z0.wav,4.968253968253968,ks000,we should try to save the whales
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0008r0.wav,1.9682086167800452,ks000,yankee
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000550.wav,6.095283446712018,ks000,the herd became angry and started a stampede
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0007s0.wav,1.5875736961451248,ks000,thatch
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000820.wav,1.5877551020408165,ks000,trauma
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0001a0.wav,1.587845804988662,ks000,explosion
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0000b0.wav,2.3390022675736963,ks000,beyond
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0003o0.wav,3.15578231292517,ks000,rugby
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0004n0.wav,4.239138321995465,ks000,the briefcase is open now
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0004t0.wav,4.968072562358277,ks000,turn the volume on the radio down
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000530.wav,4.59750566893424,ks000,the bird sang a sweet melody
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0007i0.wav,1.9678458049886625,ks000,subtract
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0008h0.wav,2.796281179138322,ks000,warmth
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000570.wav,4.978140589569161,ks000,don't make the same mistakes twice
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0004x0.wav,5.344036281179139,ks000,knights don't get scared of dragons
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0001k0.wav,3.153832199546485,ks000,handshake
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0002j0.wav,3.154829931972789,ks000,nine
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0000l0.wav,1.968344671201814,ks000,chalk
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0002r0.wav,6.094603174603175,ks000,two six four zero two four six
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0004p0.wav,4.598956916099773,ks000,the angry chef cooked his vegetables
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0003t0.wav,3.8769614512471655,ks000,screwdriver
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0004s0.wav,4.596961451247165,ks000,who will the soldier vote for
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000520.wav,2.3389569160997734,ks000,honey can get sticky
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0002e0.wav,1.9682086167800452,ks000,moisture
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0000g0.wav,2.3391383219954647,ks000,breath
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0003d0.wav,1.9692063492063487,ks000,playhouse
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0001f0.wav,2.3387755102040817,ks000,flagpole
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0007x0.wav,1.9684807256235828,ks000,thursday
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000870.wav,2.338276643990929,ks000,underneath
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000780.wav,1.9684807256235828,ks000,squeegee
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0005j0.wav,3.8757823129251694,ks000,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0001z0.wav,1.9677551020408164,ks000,lawyer
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000290.wav,2.793877551020408,ks000,meaningless
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0002y0.wav,2.338140589569161,ks000,oasis
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000380.wav,1.9684807256235828,ks000,pathetic
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000560.wav,4.647528344671202,ks000,even your ears sweat in a sauna
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0004w0.wav,4.608027210884353,ks000,doug thinks he will win the race
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0008c0.wav,1.587891156462585,ks000,upward
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0003h0.wav,2.3388208616780046,ks000,push
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0007d0.wav,1.967891156462585,ks000,stooges
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0004o0.wav,6.095192743764172,ks000,san diego is very green this year
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0004u0.wav,4.970884353741496,ks000,stewart has five friends in richmond
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0006s0.wav,2.7960997732426303,ks000,shirt
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000720.wav,2.3390929705215417,ks000,snake
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0004m0.wav,4.2477097505668935,ks000,pay albert for the fresh water
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0000q0.wav,2.3390929705215417,ks000,cliffhanger
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000100.wav,1.9680725623582769,ks000,digested
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0001p0.wav,1.587845804988662,ks000,hoof
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000010.wav,2.7944671201814058,ks000,allowing
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000580.wav,4.237959183673469,ks000,his car thundered down the road
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0004y0.wav,4.237324263038548,ks000,your shadow always follows you
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000760.wav,2.3387755102040817,ks000,spoons
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0003j0.wav,1.587845804988662,ks000,real
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0008m0.wav,1.587845804988662,ks000,wiseguy
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0004q0.wav,4.9681632653061225,ks000,edgar does not have a job
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks000500.wav,4.967709750566893,ks000,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0002s0.wav,6.8461678004535145,ks000,nine nine six nine six one zero
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0007n0.wav,4.238412698412699,ks000,tab
