,target_text,pred_str
130,kitchen,kidhen
131,clown,con
132,light,white
133,cicada,cicata
134,canoe,con
135,hippopotamus,hipepotomas
136,skirt,scit
137,flowerpot,flowpo
138,boy,boy
139,skirt,sce
140,attack,attack
141,hair,he
142,cart,cauh
143,cart,caught
144,tonight,tonat
145,yoyo,yayor
146,no,no
147,mouth,mouth
148,attack,attack
149,one o clock,one i calk
150,four,our
151,four cups,furcups
152,one,one
153,owl,l
154,three cups,fry cups
155,canoe,cino
156,seven,seven
157,giraffe,jiraf
158,cart,caught
159,chair,charr
160,cow,cow
161,elephant,elephant
162,skirt,ski
163,yes,yes
164,giraffe,gaaf
165,jam,jam
166,cow,co
167,nose,noise
168,watermelon,water millon
169,kangaroo,canguror
170,ear,ear
171,three eggs,three egs
172,splash,sparsh
173,butterfly,buterfly
174,jam,dam
175,garage,garage
176,watch,wak
177,cucumber,ku cumbo
178,splash,spush
179,machine,miae
180,frog,frag
181,cart,cat
182,one cup,one cup
183,ten,ten
184,one o clock,one o clock
185,four o clock,four o clock
186,pull,p
187,caterpillar,catta pilo
188,short,short
189,binoculars,the narkilo
190,shell,shew
191,sausage,sossage
192,two eggs,two egs
193,two cups,two cups
194,treasure,toer
195,four eggs,four eggs
196,ball,bol
197,thumb,fom
198,two cups,teacup
199,ear,ga
200,dinosaur,denical
201,dessert,gother
202,two cups,two cups
203,gorilla,go
204,three,fa
205,seven,seven
206,two cups,two cups
207,dessert,desrt
208,card,caue
209,boat,birt
210,ear,ear
211,three o clock,thir o clorck
212,yoyo,year yea
213,fish,fish
214,one o clock,wonto clock
215,frog,frog
216,frog,frog
217,five,five
218,spiderweb,spidreb
219,no,lo
220,drink,drink
221,circus,surcas
222,kitchen,kitcen
223,pig,pig
224,sword,sord
225,vegemite,iyomi
226,play,play
227,sword,sord
228,rhinoceros,isas
229,card,called
230,butterfly,butterfly
231,jam,jem
232,spade,spaide
233,cow,cow
234,hair,k
235,two o clock,tear clock
236,giraffe,juwofh
237,two eggs,two eggs
238,banana,miana
239,duck,doc
240,butterfly,butterfly
241,straw,strol
242,dessert,desot
243,hill,hi
244,tomato,tomoto
245,girl,go
246,jam,jem
247,boat,bite
248,garage,teroe
249,grasshopper,grotap
250,boat,but
251,ball,bl
252,five,five
253,boy,boy
254,hair,o
255,elephant,elephant
256,light,light
257,machine,machine
258,dinosaur,dinosall
259,yoyo,yo yo
260,pool,p
261,clown,con
262,food,food
263,stethoscope,stethiscoart
264,spaghetti,spikeddy
265,vegemite,fasimight
266,leaf,leafe
267,zoo,zer
268,xylophone,zaopon
269,drink,drink
270,shell,shell
271,yoyo,yo y
272,three cups,three cups
273,story,story
274,short,short
275,moustache,mistalch
276,detective,detective
277,feather,fhide
278,ear,e
279,boat,bot
280,duck,duckey
281,doll,dull
282,rhinoceros,vinosaras
283,smile,smile
284,machine,machine
285,card,pod
286,bag,bag
287,hole,whole
288,ball,t
289,mouth,mouthe
290,crocodile,cokoal
291,yoyo,yelo yel
292,crab,crub
293,thermometer,the momento
294,that,but
295,breathe,blae
296,tonight,tonight
297,yoyo,ya yar
298,watch,watch
299,grasshopper,cosop
300,zoo,z
301,that,that
302,mountain,mountain
303,tooth,tooth
304,bridge,bridge
305,head,head
306,smile,smile
307,sprout,spraide
308,light,lot
309,spiderweb,spider web
310,sword,sourd
311,bag,bag
312,bellybutton,bay boten
313,tooth,truth
314,ten,ten
315,four eggs,fur eggs
316,pig,pig
317,nine,none
318,rhinoceros,bonnalsourcse
319,pull,p
320,cheese,chese
321,bellybutton,jily butdten
322,one egg,one eg
323,two eggs,two egs
324,ride,brad
325,potato,petato
326,detective,detective
327,nine,nine
328,pie,pi
329,five,fiv
330,four eggs,ful eggs
331,six,fic
332,skirt,skirt
333,splash,splush
334,voice,voice
335,four cups,four cups
336,seven,seven
337,tonight,donot
338,yoyo,yo year
339,ball,b
340,yoyo,yaya
341,binoculars,vino
342,xylophone,ziaphone
343,hill,hell
344,eight,
345,car,ca
346,skirt,sc
347,grasshopper,grasupp
348,garden,goe
349,detective,detective
350,leaf,leaf
351,card,called
352,australia,astralio
353,feather,ziza
354,key,k
355,stethoscope,stuffescart
356,mouth,mouthe
357,hill,hi
358,australia,astralia
359,four o clock,four clock
360,kitchen,kitchen
361,two cups,two cups
362,rhinoceros,wynosoos
363,dinosaur,dinosa
364,leaf,leaf
365,ride,rad
366,sprout,spile
367,canoe,coe
368,flowerpot,flowerpard
369,circus,ceccus
370,detective,tetacktic
371,kangaroo,cang
372,owl,au
373,feather,feather
374,foot,fot
375,bellybutton,billy button
376,spiderweb,spudwib
377,mountain,mountain
378,foot,fot
379,frog,fog
380,cub,cub
381,dessert,deser
382,duck,dock
383,no,no
384,watermelon,wate melo
385,leaf,lenth
386,cloud,cloud
387,chair,chear
388,crocodile,crockodil
389,one cup,onecup
390,dessert,gethe
391,ride,ie
392,key,k
393,martian,masso
394,ball,bol
395,beard,bid
396,play,play
397,bird,fed
398,spade,sped
399,vanilla,banidle
400,carpet,carpet
401,cucumber,chicumb
402,feather,fefha
403,seven,seve
404,hippopotamus,ithe puis
405,two eggs,two eggs
406,bird,bird
407,that,bat
408,four eggs,four eggs
409,owl,
410,garden,gotton
411,vegemite,vedhumight
412,boat,ba
413,watermelon,fomelon
414,treasure,treasure
415,gorilla,gaila
416,xylophone,sapon
417,smile,smile
418,ten,ten
419,hair,hea
420,one,one
421,bellybutton,veaybud
422,butterfly,butter fly
423,hole,hole
424,shell,show
425,wheel,well
426,detective,detective
427,story,story
428,swing,swing
429,boat,pat
430,fish,fish
431,girl,kill
432,smile,smile
433,tomato,tomatta
434,hill,hil
435,coconut,ckana
436,thumb,tom
437,doll,dont
438,two eggs,two egs
439,duck,duck
440,martian,mo
441,circus,circus
442,no,no
443,garden,gotten
444,stethoscope,steisci
445,dessert,desuarts
446,feather,feather
447,duck,doc
448,bag,bag
449,vanilla,cania
450,play,ply
451,fish,fish
452,watch,watch
453,leaf,le
454,splash,plash
455,hippopotamus,hipipodamas
456,three,fa
457,grasshopper,grandpapa
458,crocodile,crockedil
459,spiderweb,spiderit
460,four eggs,fur eggs
461,five,far
462,xylophone,zilephon
463,hair,ha
464,two o clock,two clock
465,rhinoceros,bryosfors
466,kitchen,kitchi
467,jam,jem
468,thermometer,o momato
469,hole,whole
470,potato,pataito
471,one,one
472,circus,carcus
473,wood,wood
474,martian,mausin
475,chair,che
476,sprout,sprout
477,pool,pol
478,pig,pig
479,owl,hor
480,ear,e
481,play,play
482,two o clock,too clok
483,card,caued
484,tonight,tonight
485,six,six
486,duck,duck
487,beard,bid
488,mouth,mouth
489,duck,dog
490,two o clock,two clock
491,balloon,baloon
492,splash,splash
493,spade,sped
494,two,
495,mountain,mountain
496,ride,rod
497,short,short
498,no,no
499,swing,swing
500,caterpillar,taapille
501,ride,wite
502,voice,voice
503,food,food
504,flowerpot,flower bot
505,hair,hi
506,tail,tail
507,machine,machine
508,tomato,tomada
509,straw,shur
510,splash,spash
511,cicada,ziccada
512,sprout,sprout
513,no,n
514,sword,sord
515,frog,flog
516,duck,dok
517,sausage,saussage
518,cloud,clouds
519,fur,fhe
520,vegemite,said zumam
521,two,to
522,sword,sord
523,splash,plash
524,one cup,one cup
525,bridge,bridge
526,three eggs,three egs
527,gorilla,garilla
528,foot,fot
529,spiderweb,spedawep
530,zoo,zu
531,cheese,chse
532,kitchen,kitchin
533,yes,yes
534,garden,godon
535,potato,betider
536,spaghetti,spigiti
537,cheese,cheese
538,pie,pi
539,magician,magiton
540,giraffe,jua
541,two,t
542,cow,co
543,five,by
544,car,call
545,fish,fich
546,spade,spanke
547,three,three
548,sausage,susage
549,cart,carls
550,garage,groa
551,wheel,well
552,smile,smile
553,tonight,do not
554,butterfly,butterfly
555,spiderweb,spider web
556,butterfly,butterfly
557,attack,itak
558,pie,pie
559,bridge,bridge
560,boat,but
561,carpet,coppc
562,snake,snake
563,canoe,canow
564,four o clock,forcook
565,flowerpot,flowerpar
566,clown,clown
567,jam,jan
568,leaf,bef
569,drink,drink
570,tooth,two
571,mountain,mountin
572,pie,pi
573,drink,fig
574,voice,voice
575,chair,car
576,cub,cub
577,circus,seco
578,spaghetti,spikeddy
579,short,short
580,one egg,one eg
581,attack,attack
582,wood,wooud
583,yes,yes
584,moustache,mta
585,ten,ten
586,vanilla,vanilo
587,hippopotamus,hippopotamas
588,spaghetti,basscae
589,fur,fur
590,four,for
591,card,ca
592,hair,hi
593,carpet,cup
594,vanilla,vinel
595,beard,bid
596,duck,dog
597,cucumber,to comba
598,canoe,conna
599,three o clock,slayo clock
600,one egg,one eg
601,girl,go
602,fur,fair
603,coconut,coona
604,jam,jan
605,garden,got
606,pull,pul
607,snake,snake
608,cart,caught
609,four cups,full cups
610,leaf,eleaf
611,vegemite,vigmine
612,gorilla,glo
613,no,no
614,jam,jam
615,beard,beed
616,skirt,scott
617,eight,i
618,circus,circus
619,ball,bol
620,magician,magition
621,girl,go
622,three eggs,three egs
623,two eggs,two egs
624,nose,nice
625,cucumber,to tel the
626,yoyo,oa
627,flowerpot,fohpo
628,pig,peggy
629,vegemite,vegima
630,swing,swing
631,treasure,treasur
632,dinosaur,dinosal
633,straw,scol
634,straw,stol
635,hair,ha
636,cloud,cout
637,doll,dog
638,rhinoceros,rinosurs
639,bag,bag
640,sword,sord
641,bridge,bridge
642,girl,gal
643,beard,bit
644,potato,petato
645,sprout,sprout
646,key,c
647,yes,yes
648,cub,cub
649,snake,snake
650,crocodile,crokedil
651,tomato,to mateor
652,pig,pink
653,watermelon,godmolon
654,circus,scurcuss
655,yes,yes
656,watch,watch
657,circus,surcus
658,shell,shell
659,two eggs,te eg
660,rhinoceros,rinothri
661,moustache,mustar
662,food,fa
663,cicada,sacao
664,light,lot
665,breathe,breathe
666,vanilla,viniea
667,spade,spid
668,eight,a
669,shell,show
670,sausage,susage
671,fur,fo
672,three eggs,three eggs
673,four eggs,four egs
674,wood,would
675,breathe,brave
676,duck,doc
677,seven,seven
678,that,that
679,balloon,bulan
680,crocodile,crokil
681,nine,on
682,car,call
683,australia,astralia
684,potato,patato
685,elephant,elephant
686,pull,pol
687,hill,ho
688,duck,duck
689,watch,watch
690,skirt,ska
691,magician,magition
692,fish,fish
693,carpet,coppot
694,hippopotamus,hippic proviomis
695,light,like
696,australia,astrallia
697,balloon,balloon
698,chair,che
699,rhinoceros,rinor
700,cow,cow
701,giraffe,thorof
702,smile,smile
703,that,the
704,cub,celp
705,bag,bag
706,nose,nose
707,two cups,treecups
708,three o clock,three o clock
709,flowerpot,flowpu
710,four cups,four cups
711,bridge,boce
712,carpet,copit
713,kitchen,kitchen
714,spade,spaide
715,butterfly,butsafly
716,girl,carel
717,one cup,one cup
718,wood,woud
719,butterfly,lettrfly
720,crocodile,crokeo
721,sprout,sprout
722,wood,woud
723,four,fur
724,balloon,balon
725,elephant,eephant
726,watch,watche
727,two eggs,two eggs
728,mouth,mouths
729,fish,fich
730,foot,foot
731,giraffe,doof
732,drink,drink
733,key,k
734,short,soul
735,wheel,will
736,cheese,cheese
737,one cup,onecup
738,skirt,sctt
739,kitchen,kitchen
740,boy,boy
741,watermelon,whatsnon
742,balloon,bue
743,treasure,tresur
744,five,five
745,bellybutton,billy button
746,potato,tito
747,garage,gaa
748,one cup,one cup
749,kitchen,kitchen
750,four,ful
751,feather,tete
752,owl,aw
753,doll,do
754,attack,asac
755,spiderweb,spidoway
756,four o clock,foor cock
757,xylophone,sidepoen
758,foot,foot
759,voice,voice
760,two,t
761,three eggs,freags
762,sprout,sprout
763,one cup,one cup
764,ear,ear
765,one,one
766,four,fur
767,pie,pie
768,short,short
769,ear,e ya
770,spade,spade
771,story,story
772,ten,pum
773,treasure,tresar
774,eight,eight
775,short,short
776,balloon,balloon
777,ten,ten
778,pull,pol
779,mouth,mouth
780,dinosaur,dinosall
781,gorilla,gila
782,two cups,to cups
783,kangaroo,cangaroot
784,feather,febba
785,pig,pig
786,gorilla,garilla
787,tonight,tonight
788,clown,clown
789,straw,strorl
790,cub,cup
791,splash,splash
792,story,story
793,caterpillar,cattopile
794,breathe,breathe
795,fish,face
796,spiderweb,spider wemb
797,jam,jen
798,stethoscope,stipascap
799,carpet,corpot
800,six,six
801,two,to
802,three eggs,three eggs
803,mountain,mountain
804,kangaroo,cangarroo
805,pie,pi
806,one o clock,oneefulk
807,bird,good
808,foot,fot
809,yes,yes
810,bag,bag
811,tail,toy
812,pool,pol
813,tail,tal
814,thermometer,somoma
815,thermometer,te momente
816,sausage,sulfinge
817,gorilla,garrilla
818,shell,shell
819,cicada,siccara
820,mountain,mountin
821,vanilla,vannilla
822,swing,sing
823,vegemite,vii might
824,cicada,scarta
825,kitchen,kiccon
826,spaghetti,sspegitty
827,skirt,scit
828,cub,cop
829,breathe,boese
830,ride,ride
831,dinosaur,dinosa
832,four,fu
833,owl,a
834,tomato,tomato
835,fish,fish
836,boat,boat
837,binoculars,binocaas
838,five,five
839,dinosaur,donso
840,cart,caught
841,crocodile,crocket out
842,seven,seven
843,hill,hll
844,bridge,bridge
845,hippopotamus,hopopotamus
846,cicada,sicaa
847,crocodile,crokedil
848,garage,garage
849,crab,crub
850,binoculars,binarkas
851,voice,voice
852,bellybutton,billy bate
853,owl,aw
854,eight,i
855,bird,bud
856,ear,i
857,three eggs,three eggs
858,cloud,cloud
859,cow,cow
860,smile,smile
861,sausage,sousage
862,two cups,trocups
863,shell,shell
864,card,cause
865,four eggs,for egs
866,food,fird
867,girl,gell
868,head,head
869,that,that
870,card,caue
871,tail,tal
872,three o clock,thre o cloc
873,garage,gaag
874,binoculars,bannarcuos
875,four,whole
876,key,k
877,coconut,cona
878,canoe,color
879,yes,yes
880,spade,spite
881,four o clock,four o clock
882,sausage,sursiage
883,boat,bot
884,canoe,canew
885,eight,height
886,three o clock,the rite clok
887,potato,pete tol
888,tomato,tmoter
889,pool,pole
890,dessert,doto
891,sword,sord
892,ride,ride
893,shell,shell
894,hole,whole
895,ball,bl
896,banana,binanna
897,dessert,desarts
898,ride,ride
899,key,k
900,moustache,musstash
901,yoyo,yoyo
902,sword,sourd
903,food,food
904,ten,ten
905,short,short
906,pig,pag
907,garden,gardon
908,vanilla,vania
909,butterfly,butterfly
910,machine,machine
911,pig,pink
912,one,one
913,shell,show
914,hole,c
915,doll,dull
916,magician,magiton
917,detective,the captan
918,frog,frog
919,crocodile,cokdo
920,doll,d
921,story,story
922,leaf,life
923,short,short
924,crab,crub
925,pie,pai
926,cheese,c
927,thermometer,the moment
928,short,short
929,attack,etack
930,swing,swing
931,carpet,corppet
932,one o clock,one o clok
933,elephant,elephant
934,beard,beed
935,story,story
936,magician,ietiean
937,one cup,ombcup
938,foot,vot
939,circus,carcus
940,four cups,four cups
941,bird,bird
942,flowerpot,flowpurt
943,play,fly
944,three,three
945,spiderweb,sby the weab
946,pool,p
947,ride,ride
948,one egg,one eg
949,xylophone,zaliphan
950,nose,nose
951,canoe,con
952,fish,fish
953,spiderweb,spiderweb
954,four o clock,four clock
955,cart,caught
956,watch,watch
957,canoe,co
958,tooth,truth
959,australia,astraia
960,story,story
961,martian,oon
962,key,k
963,fish,fish
964,two eggs,two eggs
965,shell,show
966,coconut,caa
967,cheese,c
968,light,light
969,beard,bid
970,balloon,balloon
971,binoculars,banaurculos
972,ten,ten
973,one cup,one cup
974,circus,circus
975,four eggs,furl ex
976,binoculars,banacuous
977,banana,bananna
978,balloon,baloo
979,crocodile,carkandye
980,skirt,scit
981,foot,foot
982,moustache,mostall
983,cicada,tacod
984,four eggs,four egs
985,three eggs,three egs
986,giraffe,draf
987,ball,bol
988,dessert,goz
989,snake,snake
990,treasure,treasure
991,one egg,one egg
992,one egg,one eg
993,duck,docg
994,xylophone,sattisfide
995,four cups,four cups
996,caterpillar,cattapillo
997,dinosaur,dinithal
998,garage,gial
999,caterpillar,catspillo
1000,magician,magition
1001,voice,voice
1002,clown,con
1003,binoculars,pennocois
1004,beard,de
1005,splash,splash
1006,sausage,sossage
1007,machine,machine
1008,sausage,sausage
1009,rhinoceros,vinosourcse
1010,wheel,will
1011,light,lot
1012,tomato,the moti
1013,magician,magustin
1014,bag,bag
1015,two,
1016,binoculars,banuculos
1017,zoo,zu
1018,dinosaur,dinosa
1019,fish,fis
1020,spaghetti,spagai
1021,food,fird
1022,dessert,desert
1023,four o clock,four o clock
1024,machine,machine
1025,story,story
1026,one cup,onecup
1027,four cups,four cups
1028,garden,goten
1029,spaghetti,forget
1030,clown,clown
1031,coconut,cokcanot
1032,hole,whole
1033,thermometer,the mot
1034,garage,garage
1035,boat,but
1036,banana,botoa
1037,shell,shell
1038,cart,cal
1039,thermometer,fhamomita
1040,xylophone,ziaa
1041,voice,voice
1042,thermometer,samanada
1043,potato,pace to
1044,garden,godon
1045,magician,magition
1046,drink,drink
1047,one egg,aneg
1048,crab,crub
1049,swing,wing
1050,chair,she
1051,machine,machine
1052,hippopotamus,hippo por the mess
1053,food,sood
1054,elephant,elephant
1055,caterpillar,caopil
1056,ear,eeah
1057,tail,tal
1058,cucumber,jucumbo
1059,carpet,coppi
1060,snake,snake
1061,hole,whole
1062,detective,detective
1063,three cups,thriecups
1064,head,head
1065,ride,ride
1066,leaf,leafh
1067,banana,bananna
1068,watermelon,wator mellon
1069,four o clock,four o clock
1070,watermelon,wateneen
1071,one o clock,one o clock
1072,grasshopper,grosuppel
1073,three cups,frecups
1074,cheese,chase
1075,tomato,timat
1076,one egg,one eg
1077,watch,watch
1078,shell,sheel
1079,jam,jem
1080,foot,foot
1081,one o clock,ono clock
1082,ride,cried
1083,cucumber,ccomba
1084,rhinoceros,oti
1085,mountain,mountain
1086,garden,guden
1087,doll,dul
1088,duck,dog
1089,vegemite,pegima
1090,bellybutton,belly butto
1091,cheese,trees
1092,story,story
1093,boy,boy
1094,nose,mois
1095,boy,boy
1096,foot,fot
1097,play,play
1098,fur,the
1099,martian,mosso
1100,owl,ll
1101,treasure,treas
1102,fur,fer
1103,car,call
1104,boat,ot
1105,leaf,lefe
1106,wood,would
1107,drink,trink
1108,duck,dog
1109,crab,carub
1110,carpet,carpit
1111,food,food
1112,story,story
1113,skirt,ca
1114,drink,drink
1115,cucumber,ki cumb
1116,hair,h
1117,tooth,toth
1118,car,cam
1119,fur,fhor
1120,wheel,whel
1121,one,
1122,play,play
1123,eight,eg
1124,bridge,bridge
1125,breathe,brahe
1126,pool,t
1127,duck,dock
1128,dessert,desar
1129,australia,astralia
1130,yoyo,yeara
1131,canoe,conne
1132,boy,boy
1133,hole,whole
1134,mouth,mell
1135,cheese,chase
1136,giraffe,jurof
1137,pool,pull
1138,pig,pig
1139,three o clock,three o clock
1140,thermometer,the momenar
1141,cloud,cloud
1142,butterfly,butterfly
1143,five,font
1144,beard,beed
1145,mouth,mouth
1146,girl,go
1147,snake,snake
1148,jam,jam
1149,breathe,breathes
1150,ten,ten
1151,wheel,will
1152,dessert,desare
1153,shell,show
1154,sprout,sprot
1155,zoo,ze
1156,two o clock,two o clock
1157,binoculars,banagulous
1158,spiderweb,spotib
1159,nine,no
1160,bridge,bridge
1161,tonight,tonot
1162,key,k
1163,car,call
1164,wheel,whel
1165,cucumber,ceub
1166,four o clock,four clock
1167,thumb,thom
1168,banana,bananna
1169,ear,ya
1170,four eggs,four egs
1171,thumb,some
1172,key,k
1173,frog,fog
1174,cloud,cloud
1175,detective,detective
1176,hippopotamus,hepoptomis
1177,elephant,elephant
1178,clown,cloun
1179,yes,yes
1180,mouth,mouthe
1181,three eggs,three eggs
1182,binoculars,binarculaus
1183,five,fie
1184,tooth,tooth
1185,doll,dull
1186,cucumber,hecome
1187,one cup,wobcup
1188,elephant,elephant
1189,skirt,ska
1190,banana,fanana
1191,vegemite,vengemud
1192,balloon,balloon
1193,ten,ten
1194,spiderweb,spidelin
1195,kangaroo,cangover
1196,caterpillar,cattapiella
1197,wheel,well
1198,three cups,thrainkcups
1199,carpet,cobpit
1200,frog,frog
1201,spade,spide
1202,coconut,caceup
1203,dinosaur,dinosa
1204,nine,nine
1205,bellybutton,belly buttton
1206,carpet,coppict
1207,six,six
1208,smile,smile
1209,australia,australia
1210,chair,ta
1211,two o clock,two o clock
1212,moustache,mostalge
1213,pool,pul
1214,cow,cow
1215,nose,nose
1216,ride,rie
1217,kangaroo,cangaro
1218,spaghetti,spigetti
1219,nine,nine
1220,rhinoceros,vinar
1221,doll,do
1222,sword,sold
1223,pie,ply
1224,banana,vananna
1225,hill,wo
1226,nine,nine
1227,garden,carlan
1228,sausage,sarsige
1229,cart,caught
1230,three cups,three cups
1231,pull,pol
1232,garden,gardan
1233,pig,tig
1234,caterpillar,gatapilla
1235,key,k
1236,elephant,elephant
1237,swing,swing
1238,spiderweb,spider wip
1239,snake,snake
1240,six,six
1241,one cup,one cup
1242,watch,watch
1243,six,six
1244,mouth,mouth
1245,head,head
1246,that,that
1247,attack,attack
1248,girl,go
1249,mountain,mountin
1250,food,fir
1251,straw,stol
1252,bellybutton,billy bautton
1253,wood,wood
1254,wheel,whel
1255,hole,hole
1256,mouth,mouth
1257,watermelon,wot mellon
1258,tail,tio
1259,dessert,desurt
1260,tonight,tonot
1261,feather,featheor
1262,canoe,canw
1263,elephant,elephant
1264,two eggs,two egs
1265,car,call
1266,straw,jo
1267,coconut,cak could not
1268,one egg,one eg
1269,ride,ride
1270,thumb,some
1271,ear,ea
1272,doll,dull
1273,jam,jown
1274,wood,would
1275,zoo,z
1276,kitchen,kitchen
1277,tomato,tomotor
1278,breathe,breat
1279,machine,machine
1280,detective,detective
1281,three o clock,three o clock
1282,four cups,fullcupps
1283,banana,batnoma
1284,sword,sord
1285,drink,tink
1286,pig,pig
1287,grasshopper,coshubper
1288,moustache,mostaush
1289,kitchen,kitchen
1290,five,five
1291,play,play
1292,tooth,tith
1293,wheel,will
1294,smile,smile
1295,key,t
1296,ten,ten
1297,flowerpot,fhrowworpol
1298,watermelon,what to no
1299,cow,kol
1300,cucumber,king comba
1301,drink,drink
1302,magician,magicaon
1303,nose,nse
1304,three cups,three cups
1305,bird,bed
1306,grasshopper,grashearppar
1307,coconut,i cannot
1308,ten,ten
1309,tail,tiel
1310,four cups,fu cups
1311,owl,all
1312,tooth,tooth
1313,smile,smile
1314,rhinoceros,frinosource
1315,detective,detective
1316,sausage,saulsage
1317,sprout,sprout
1318,head,head
1319,one egg,one eg
1320,zoo,zoo
1321,ten,ten
1322,grasshopper,rosap
1323,crocodile,cakadie
1324,bag,bag
1325,cub,cub
1326,pull,po
1327,grasshopper,crosshuber
1328,flowerpot,flower port
1329,spiderweb,spiderweb
1330,clown,plown
1331,canoe,canew
1332,tooth,tooth
1333,bridge,bridge
1334,wood,woud
1335,vegemite,vegmi
1336,two,co
1337,detective,detective
1338,pool,pol
1339,hippopotamus,hipeputnis
1340,coconut,cocano
1341,spaghetti,pigatty
1342,cucumber,cucambo
1343,head,head
1344,xylophone,zelepho
1345,head,hat
1346,three o clock,three o clok
1347,sausage,salsage
1348,cheese,chace
1349,bag,bag
1350,wheel,well
1351,three o clock,three o clock
1352,cloud,cloud
1353,one o clock,one o clak
1354,crab,crab
1355,pull,pool
1356,flowerpot,flowerpor
1357,cicada,zicada
1358,beard,beeads
1359,boat,pat
1360,canoe,canw
1361,three,thee
1362,martian,mason
1363,watch,what
1364,key,k
1365,doll,dul
1366,pie,pie
1367,vanilla,vania
1368,feather,zez
1369,fur,for
1370,rhinoceros,inos
1371,pull,pol
1372,flowerpot,flowerpo
1373,pool,pooo
1374,pie,pie
1375,light,light
1376,potato,ptato
1377,martian,baso
1378,detective,detective
1379,cloud,cloud
1380,foot,for
1381,circus,surcust
1382,garage,garage
1383,six,s
1384,elephant,elephant
1385,straw,strol
1386,garden,cotan
1387,ball,bol
1388,duck,doc
1389,nine,non
1390,sprout,sprout
1391,one,one
1392,vegemite,fifty min
1393,bird,bird
1394,food,food
1395,cub,cup
1396,snake,snake
1397,tonight,tonight
1398,drink,drink
1399,straw,scrorl
1400,martian,maso
1401,bag,bag
1402,kangaroo,tanglo
1403,thumb,from
1404,cloud,clouds
1405,australia,astralio
1406,zoo,ti
1407,feather,feather
1408,ride,ride
1409,seven,seven
1410,bellybutton,billy pton
1411,chair,che
1412,two,
1413,bridge,brige
1414,fish,fish
1415,hole,home
1416,grasshopper,asheup
1417,frog,frog
1418,drink,drink
1419,kitchen,kitchen
1420,four cups,forcups
1421,rhinoceros,rinosaus
1422,sprout,spount
1423,rhinoceros,onotwe
1424,coconut,coor cannot
1425,bird,bud
1426,clown,con
1427,elephant,elephant
1428,moustache,mestash
1429,seven,even
1430,kangaroo,cangor
1431,breathe,breave
1432,caterpillar,capille
1433,wood,would
1434,martian,marsi
1435,three,three
1436,crocodile,crockedile
1437,ear,e
1438,nose,nose
1439,giraffe,da
1440,mouth,mo
1441,cheese,trees
1442,hill,hill
1443,fish,fish
1444,moustache,misstarsh
1445,one egg,one eg
1446,splash,splash
1447,rhinoceros,ranosous
1448,two o clock,two o clock
1449,stethoscope,stiffesca
1450,two cups,two cups
1451,one,one
1452,three cups,three cups
1453,swing,swing
1454,card,ca
1455,boy,boy
1456,fur,the
1457,crab,ca
1458,yoyo,yoyo
1459,two cups,two cups
1460,ten,ten
1461,chair,j
1462,skirt,sk
1463,one o clock,oncook
1464,butterfly,butterfly
1465,cheese,cheese
1466,swing,swing
1467,cloud,cloud
