,target_text,pred_str
257,xylophone,sxylophone
258,stethoscope,sstethoscope
259,one,sone cup
260,short,sshort
261,canoe,scanoe
262,jam,sjam
263,spiderweb,sspiderweb
264,smile,ssmile
265,crocodile,scrocodile
266,spaghetti,sspaghetti
267,four o clock,tonmountain
268,no,sno
269,girl,sgirl
270,three cups,sthree cups
271,detective,sdetective
272,wood,tonone cup
273,four eggs,sfour eggs
274,hippopotamus,shippopotamus
275,detective,sdetective
276,duck,tonmountain
277,zoo,szoo
278,four cups,sfour cups
279,five,sfive
280,doll,sdoll
281,hill,shill
282,four,sfour
283,kangaroo, kangaroo
284,hippopotamus,shippopotamus
285,cucumber,tonone cup
286,ride,sride
287,butterfly,tonmatermelon
288,swing,sswing
289,pull,spull
290,grasshopper,sgrasshopper
291,flowerpot, thermometer
292,kangaroo,skangaroo
293,magician,
294,splash,ssplash
295,seven,sseven
296,light,slight
297,chair, chair
298,four cups,sfour cups
299,hill,shill
300,one,tonmountain
301,food,sfood
302,tooth,stooth
303,breathe,sbreathe
304,carpet,scarpet
305,vegemite,svegemite
306,butterfly,sbutterfly
307,leaf,sleaf
308,cucumber,scucumber
309,one egg,sone egg
310,clown,sclown
311,tail,stail
312,girl,sgirl
313,wheel,swheel
314,that,sthat
315,two cups,stwo cups
316,seven,sseven
317,duck,sduck
318,three,sthree
319,cheese,tonone cup
320,stethoscope, one cup
321,short,sshort
322,fur,sfur
323,four eggs,sfour eggs
324,boy,sboy
325,vegemite,svegemite
326,magician,smagician
327,zoo,szoo
328,pig,spig
329,cheese,scheese
330,carpet, ocarpet
331,tonight,tonone cup
332,duck, duck
333,potato,spotato
334,shell,sshell
335,two cups,stwo cups
336,flowerpot,sflowerpot
337,car,scar
338,wood,swood
339,gorilla,sgorilla
340,bridge,tonmountain
341,caterpillar,scaterpillar
342,sausage,ssausage
343,three eggs,sthree eggs
344,that,sthat
345,flowerpot,sflowerpot
346,bridge,sbridge
347,four,sfour
348,frog,sfrog
349,no,sno
350,stethoscope,sstethoscope
351,mouth,smouth
352,tooth,stooth
353,seven,sseven
354,foot,sfoot
355,story,sstory
356,sword,ssword
357,frog,sfrog
358,butterfly, butterfly
359,spaghetti,sspaghetti
360,thermometer,sthermometer
361,dessert,spspade
362,cucumber,tonone cup
363,coconut,scoconut
364,tomato,stomato
365,spade,sspade
366,doll,sdoll
367,boat,sboat
368,grasshopper,sgrasshopper
369,three,sthree
370,martian,smartian
371,gorilla,sgorilla
372,australia,saustralia
373,australia,sswing
374,caterpillar,scaterpillar
375,sprout,ssprout
376,pull,spool
377,cow,scow
378,cow, moustache
379,four cups,sfour cups
380,one,sone
381,hair,shair
382,potato,spotato
383,bird,sbird
384,thumb,sthumb
385,garden,sgarden
386,watch, watch
387,dessert,sdessert
388,hippopotamus,
389,girl,sgirl
390,that, that
391,tomato,stomato
392,breathe,sbreathe
393,girl,sgirl
394,zoo,szoo
395,boat,sswing
396,cheese,scheese
397,leaf,sleaf
398,grasshopper,smoustache
399,grasshopper,tonone cup
400,balloon,sballoon
401,one,sone
402,three,sthree
403,thermometer, thermometer
404,seven,sseven
405,drink,sdrink
406,hole,shole
407,wheel,swheel
408,drink,sdrink
409,bird,sbird
410,australia,
411,owl,sowl
412,three,sthree
413,carpet,scarpet
414,australia,saustralia
415,dessert,sdessert
416,frog,sfrog
417,ten,sten
418,machine,smachine
419,chair,schair
420,garden,sgarden
421,treasure,streasure
422,mouth,smouth
423,four,sfour
424,foot,sfoot
425,skirt,sskirt
426,moustache,smoustache
427,spaghetti,sspaghetti
428,beard,sbeard
429,potato,spotato
430,food,sfood
431,machine,smachine
432,six,ssix
433,nine,snine
434,swing,sswing
435,breathe,sbreathe
436,dinosaur,sdinosaur
437,cicada,ssic
438,detective,sdetective
439,three o clock,sthree o clock
440,stethoscope,sstethoscope
441,three eggs,sthree eggs
442,duck, duck
443,hole,shole
444,grasshopper,tonone cup
445,frog,sfrog
446,clown,sclown
447,smile,ssmile
448,garden,sgarden
449,two eggs,stwo eggs
450,ride,sride
451,swing,sswing
452,gorilla, gorilla
453,moustache,smoustache
454,three eggs,sthree eggs
455,one,sone
456,carpet,scarpet
457,attack,sattack
458,thermometer,sthermometer
459,banana,sbanana
460,garden,sgarden
461,treasure,streasure
462,snake,ssnake
463,bag,tonmethy
464,hippopotamus,shippopotamus
465,fur,sfur
466,potato,spotato
467,sprout,ssprout
468,food,sfood
469,hill,shill
470,potato,spsppotato
471,swing,sswing
472,duck,sduck
473,tomato,…mato
474,cheese,scheese
475,no,sno
476,mountain,smountain
477,circus,scircus
478,butterfly,sbutterfly
479,cloud,scloud
480,cucumber,scucumber
481,martian,smartian
482,drink,sdrink
483,garden,sgarden
484,treasure,streasure
485,one egg, one egg
486,three,sthree
487,tonight,stonight
488,key, key
489,ride,sride
490,six,ssix
491,sprout, moustache
492,story,sstory
493,giraffe,sgiraffe
494,four,sfour
495,rhinoceros,srhinoceros
496,wheel,swheel
497,bag,stbag
498,clown,sclown
499,three o clock,sthree o clock
500,garden,sgarden
501,voice,svoice
502,binoculars,sbinoculars
503,martian,smartian
504,watch,swatch
505,grasshopper,sgrasshopper
506,three eggs,sthree eggs
507,story,sstory
508,crab,scrab
509,bellybutton, obellybutton
510,ten, ten
511,seven,sseven
512,food,sfood
513,treasure,streasure
514,hair,shair
515,three,sthree
516,that,sthat
517,spade,sspade
518,breathe,sbreathe
519,splash,ssplash
520,mountain,smountain
521,vegemite, ovegemite
522,smile,ssmile
523,caterpillar,scaterpillar
524,card,scard
525,coconut,scoconut
526,cicada,ssic
527,owl,tonone cup
528,martian,smartian
529,canoe,scanoe
530,treasure,streasure
531,three cups,sthree cups
532,stethoscope,sstethoscope
533,sausage,ssausage
534,three o clock,sthree o clock
535,skirt,sscart
536,pig,spig
537,foot,sfoot
538,one cup,sone cup
539,vegemite,svegemite
540,tail,stail
541,jam,sjam
542,vanilla,svanilla
543,zoo,szoo
544,australia,saustralia
545,yoyo,syoyo
546,food,…food
547,ride,sride
548,detective,sdetective
549,six,ssix
550,fish,sfish
551,banana,sbanana
552,tonight,stonight
553,four,sfour
554,spiderweb,sspiderweb
555,garage,sgarage
556,bird,sbird
557,garden,smountain
558,frog,sfrog
559,tooth,stooth
560,clown,clown
561,three eggs,tonone egg
562,elephant,selephant
563,one cup,sone cup
564,skirt,sskirt
565,card,scard
566,two,stwo
567,nose,snose
568,attack,sattack
569,rhinoceros,srhinoceros
570,key,skey
571,garden,sgarden
572,light,slight
573,garage,sgarage
574,cub,scub
575,feather,sfeather
576,boat, boat
577,cow,scow
578,two,stwo
579,hair,shair
580,light,slight
581,story,sstory
582,spaghetti,sspaghetti
583,vanilla,svanilla
584,tail,stail
585,circus, circus
586,cow,tonone cup
587,bird,sbird
588,sausage,ssausage
589,coconut,scoconut
590,key, key
591,hole,shole
592,stethoscope,sstethoscope
593,seven,sseven
594,three cups,sthree cups
595,bellybutton,sbellybutton
596,beard,sbeard
597,giraffe,sgiraffe
598,nine,snine
599,bag,sbag
600,no,sno
601,shell,sshell
602,six,ssix
603,martian,smartian
604,binoculars,sbinoculars
605,cub,scub
606,leaf,sleaf
607,hole,shole
608,fur,sfur
609,crab,scrab
610,bird,sbird
611,four eggs,sfour eggs
612,boat,sboat
613,mountain,smountain
614,magician,svanilla
615,martian,smartian
616,no, no
617,one cup,sone cup
618,boy,sboy
619,kitchen,skitchen
620,straw,tonmountain
621,fish,sfish
622,fish,sfish
623,spiderweb,sspiderweb
624,doll,sdoll
625,spaghetti,sspaghetti
626,one o clock,stone o clock
627,short,sshort
628,ride,sride
629,story,sstory
630,stethoscope,sstethoscope
631,watermelon,swatermelon
632,vegemite,svegemite
633,carpet,scarpet
634,coconut,scoconut
635,two o clock,stwo o clock
636,binoculars,sbinoculars
637,sausage,ssausage
638,dessert,sdessert
639,foot,sfoot
640,swing,sswing
641,bird, bird
642,coconut, coconut
643,smile,ssmile
644,tomato,stomato
645,vegemite,svegemite
646,cheese,scheese
647,girl,tonmethy
648,six,ssix
649,pig,spig
650,butterfly,sbutterfly
651,detective,sdetective
652,three o clock,sthree o clock
653,duck, duck
654,dessert,sdessert
655,nine,snine
656,tooth,stooth
657,jam,tonone cup
658,that,tonmountain
659,four o clock, four o clock
660,three o clock,sthree o clock
661,girl,sgirl
662,key, key
663,pig,spig
664,two,stwo
665,straw,sstraw
666,swing,sswing
667,watch,swatch
668,hill,shill
669,play,splay
670,gorilla,sgorilla
671,circus, circus
672,play,splay
673,garden,sgarden
674,seven,sseven
675,banana,sbanana
676,duck, duck
677,four cups,sfour cups
678,pool,spool
679,one egg,sone egg
680,hippopotamus,shippopotamus
681,tooth,stooth
682,breathe,sbreathe
683,cow,scow
684,butterfly,tonone cup
685,head,shead
686,pig,spig
687,pool,tonmethy
688,five,sfive
689,treasure,streasure
690,stethoscope,sstethoscope
691,tail,stail
692,mountain,smountain
693,sprout,ssprout
694,doll, doll
695,watermelon,swatermelon
696,spade,sspade
697,duck, duck
698,fish,tonmfish
699,four eggs,sride
700,canoe,scanoe
701,feather,sfeather
702,tonight,stonight
703,hole,shole
704,shell,tonone cup
705,elephant,selephant
706,hippopotamus,shippopotamus
707,light,slight
708,ear,sear
709,leaf,sleaf
710,six,ssix
711,clown,sclown
712,feather,tonmatermelon
713,jam,tonm
714,one cup,sone cup
715,eight,tonone cup
716,two o clock,stwo o clock
717,card,scard
718,jam,sjam
719,splash,ssplash
720,jam,sjam
721,thumb,sthumb
722,frog,sfrog
723,three,sthree
724,cub,scub
725,head,shead
726,ride,tonmethy
727,tonight,stonight
728,grasshopper,sgrasshopper
729,carpet,scarpet
730,one egg,sone egg
731,kitchen,skitchen
732,cucumber,scucumber
733,binoculars,sbinoculars
734,hippopotamus,shippopotamus
735,beard,sbeard
736,watch,swatch
737,four o clock,tonone cup
738,spiderweb,sspiderweb
739,pie,spie
740,binoculars, binoculars
741,machine,smachine
742,nine,tonone
743,zoo,szoo
744,pool,spull
745,flowerpot,sflowerpot
746,watermelon,tonmountain
747,food,sfood
748,yes,syes
749,vanilla,svanilla
750,swing,sswing
751,cow,scow
752,sprout, osprout
753,balloon, balloon
754,ear,sear
755,fish,sfish
756,potato,spotato
757,watch,tonmountain
758,snake,ssnake
759,ball,sball
760,shell,sshell
761,play,splay
762,yes,syes
763,carpet,scarpet
764,food,sfood
765,wood, swing
766,sprout,ssprout
767,thumb, thumb
768,four cups,sfour cups
769,watch,swatch
770,cow,scow
771,spiderweb,sspiderweb
772,moustache,smoustache
773,bridge,sbridge
774,nine,snine
775,straw,sstraw
776,vegemite, ovegemite
777,frog,sfrog
778,cucumber, cucumber
779,nine,snine
780,ten,sten
781,potato,spotato
782,voice,svoice
783,pool,spool
784,sprout,ssprout
785,jam,sjam
786,sword, sword
787,fish,sfish
788,garden,sgarden
789,voice,svoice
790,coconut,scoconut
791,chair,schair
792,carpet,scarpet
793,moustache,smoustache
794,smile,ssmile
795,one egg,sone egg
796,dessert,sdessert
797,three eggs,sthree eggs
798,snake,ssnake
799,ball,sball
800,moustache,smoustache
801,mouth,smouth
802,cow,scow
803,attack,sattack
804,thermometer,sthermometer
805,vanilla,svanilla
806,five,sfive
807,bird,sbird
808,sword,ssword
809,swing,sswing
810,two eggs,stwo eggs
811,doll,sdoll
812,canoe,scanoe
813,hippopotamus, hippopotamus
814,crocodile,scrocodile
815,pig,spig
816,dessert,sdessert
817,nine,snine
818,straw,sstraw
819,light,slight
820,snake,ssnake
821,thumb,sthumb
822,story,sstory
823,breathe,sbreathe
824,pool,spool
825,chair, chair
826,giraffe,sgiraffe
827,zoo,szoo
828,hippopotamus,
829,thermometer,sthermometer
830,frog,sfrog
831,boat,sboat
832,nine,snine
833,dessert,sdessert
834,hole,shole
835,tonight,stonight
836,sausage,ssausage
837,leaf,sleaf
838,magician,smagician
839,pool,spool
840,frog,sfrog
841,rhinoceros,srhinoceros
842,boat, boat
843,bridge,sbridge
844,watermelon,swatermelon
845,garage,tmgarage
846,fish,sfish
847,spade,sspade
848,coconut, mountain
849,two,tonone cup
850,cheese,scheese
851,light,slight
852,pull,spull
853,banana,sbanana
854,car,scar
855,wheel,swheel
856,beard,sbeard
857,straw,sstraw
858,cub,scub
859,grasshopper, grasshopper
860,cheese,scheese
861,hole,tonone cup
862,short,sshort
863,light,slight
864,foot,sfoot
865,one,sone
866,one,sone
867,seven,sseven
868,wheel,swheel
869,nine,snine
870,rhinoceros,srhinoceros
871,jam, jam
872,hair,shair
873,owl,sowl
874,fur,sfur
875,eight,seight
876,crocodile,scrocodile
877,dinosaur,sdinosaur
878,pig,spig
879,thermometer,sthermometer
880,bag,sbag
881,spade,sspade
882,binoculars,…binoculars
883,moustache,smoustache
884,xylophone,sxylophone
885,bridge,sbridge
886,fur,sfur
887,three eggs,sthree eggs
888,cloud,scloud
889,vegemite,svegemite
890,three o clock,sthree o clock
891,feather,sfeather
892,voice,svoice
893,tail,stail
894,breathe,sbreathe
895,cucumber,scucumber
896,wood,swood
897,crocodile,tonone cup
898,crab,scrab
899,caterpillar,scaterpillar
900,breathe,sbreathe
901,four o clock,tonone cup
902,fur,sfur
903,zoo, Croone cup
904,australia,saustralia
905,flowerpot,sflowerpot
906,ball, Croone cup
907,butterfly,sbutterfly
908,moustache,smoustache
909,cow, car
910,wheel,swheel
911,fur,sfur
912,rhinoceros,srhinoceros
913,yoyo,syoyo
914,feather,sfeather
915,cucumber,scucumber
916,breathe,sbreathe
917,two eggs,stwo eggs
918,watermelon,swatermelon
919,elephant,selephant
920,cart,smcart
921,thumb,sthumb
922,sausage,ssausage
923,bridge, mountain
924,one o clock,sone o clock
925,doll,sdoll
926,nose,snose
927,hippopotamus,shippopotamus
928,cart,scart
929,one egg,sone egg
930,two cups,stwo cups
931,treasure,streasure
932,tomato,stomato
933,yoyo,syoyo
934,beard,tonmethy
935,voice,svoice
936,balloon,sballoon
937,that,sthat
938,smile,ssmile
939,garage,sgarage
940,sword,ssword
941,machine,smachine
942,giraffe,sgiraffe
943,jam,sjam
944,tomato,stomato
945,magician,smagician
946,xylophone,sxylophone
947,card,scard
948,giraffe,sgiraffe
949,six,ssix
950,tonight,tonone cup
951,splash,ssplash
952,kitchen,skitchen
953,giraffe,sgiraffe
954,beard,sbeard
955,stethoscope,sstethoscope
956,pull,spool
957,thermometer,tonmethy
958,xylophone,sxylophone
959,binoculars,sbinoculars
960,garden,sgarden
961,cloud,scloud
962,pull,sswing
963,pool,spull
964,beard,sbeard
965,gorilla, gorilla
966,duck, duck
967,swing,sswing
968,smile,ssmile
969,breathe,sbreathe
970,nose,snose
971,elephant,selephant
972,rhinoceros,srhinoceros
973,butterfly,sbutterfly
974,cucumber,scucumber
975,banana,tonone banana
976,head, moustache
977,six,ssix
978,boat,sboat
979,four cups,
980,eight,tonone cup
981,spaghetti,sspaghetti
982,bridge,sbridge
983,no, no
984,canoe,scanoe
985,wood,swood
986,swing,sswing
987,pie,spie
988,crocodile,scrocodile
989,cloud,spspade
990,splash,ssplash
991,beard,sbeard
992,cloud,scloud
993,elephant,tonmountain
994,hippopotamus,
995,spaghetti,sspaghetti
996,leaf,sleaf
997,card, card
998,light,slight
999,carpet,scarpet
1000,swing,sswing
1001,australia,saustralia
1002,drink,sdrink
1003,swing,sswing
1004,detective,sdetective
1005,mountain,smountain
1006,sword,ssword
1007,ear,sear
1008,moustache,smoustache
1009,wood,swood
1010,wheel,swheel
1011,crocodile,scrocodile
1012,watermelon,swatermelon
1013,hippopotamus,shippopotamus
1014,four cups,sfour cups
1015,duck,sduck
1016,five,tonone cup
1017,skirt,sskirt
1018,boat,sboat
1019,swing,sswing
1020,two eggs,tonone egg
1021,ear,sear
1022,zoo,szoo
1023,vegemite,svegemite
1024,play,play
1025,watch,swatch
1026,detective,sdetective
1027,cart, mountain
1028,watch, watch
1029,canoe,scanoe
1030,hill,tonmountain
1031,crab,scrab
1032,kitchen,skitchen
1033,ball,sball
1034,dinosaur,sdinosaur
1035,one egg,sone egg
1036,circus,scircus
1037,straw,sstraw
1038,four,sfour
1039,that,tonmountain
1040,gorilla,sgorilla
1041,four o clock,sfour o clock
1042,stethoscope,sstethoscope
1043,no,sno
1044,clown,sclown
1045,xylophone,sxylophone
1046,canoe, canoe
1047,breathe,sbreathe
1048,fur,sfur
1049,swing,sswing
1050,rhinoceros,srhinoceros
1051,car,scar
1052,leaf,sleaf
1053,short,stshort
1054,that,sthat
1055,shell,sshell
1056,circus,scircus
1057,australia,saustralia
1058,treasure,streasure
1059,boy,sboy
1060,detective,sdetective
1061,three,sthree
1062,machine,smachine
1063,car,scar
1064,crab,scrab
1065,wood,swood
1066,grasshopper, one cup
1067,rhinoceros,srhinoceros
1068,head,shead
1069,car,scar
1070,thumb,sthumb
1071,no,snose
1072,eight,seight
1073,cloud,scloud
1074,wood,swood
1075,carpet,scarpet
1076,snake,ssnake
1077,boy,sboy
1078,breathe,sbreathe
1079,two,stwo
1080,tooth,stooth
1081,hair,shair
1082,story,sstory
1083,one cup,sone cup
1084,five,sfive
1085,six,ssix
1086,voice,svoice
1087,crocodile,scrocodile
1088,yoyo, yoyo
1089,mouth,smouth
1090,seven,sseven
1091,mountain,smountain
1092,doll,sdoll
1093,caterpillar,scaterpillar
1094,tooth,ademoustache
1095,garden,sgarden
1096,four eggs,sfour eggs
1097,one cup,sone cup
1098,skirt,sskirt
1099,three o clock,tonone cup
1100,two cups,tonmethy
1101,coconut,scoconut
1102,eight,seight
1103,ride,stride
1104,three,sbreathe
1105,balloon,sballoon
1106,cicada,scicada
1107,pool,spull
1108,garage,sgarage
1109,pig,tonone cup
1110,coconut,scoconut
1111,rhinoceros,srhinoceros
1112,treasure,tonone cup
1113,eight,seight
1114,mouth,smouth
1115,tail,stail
1116,card,scard
1117,rhinoceros,srhinoceros
1118,breathe,sbreathe
1119,tonight,stonight
1120,cub, mountain
1121,head,tonone cup
1122,nose,snose
1123,ear,sear
1124,one o clock,sone o clock
1125,vanilla,svanilla
1126,cucumber,tonmountain
1127,caterpillar,scaterpillar
1128,watch, watch
1129,story,sstory
1130,that, that
1131,grasshopper, grasshopper
1132,hair,shair
1133,short,sshort
1134,cow, cow
1135,tail,stail
1136,crocodile,scrocodile
1137,story,sstory
1138,coconut,scoconut
1139,garage,sgarage
1140,bridge,sbridge
1141,one egg,sone egg
1142,hill,shill
1143,foot,sfoot
1144,thermometer,sthermometer
1145,kitchen,skitchen
1146,four eggs,sfour eggs
1147,sword,ssword
1148,car,scar
1149,play,splay
1150,nose,snose
1151,food,sfood
1152,balloon,sballoon
1153,mouth,smouth
1154,shell,sshell
1155,feather,sfeather
1156,pull,spull
1157,spaghetti,sspaghetti
1158,sausage,ssausage
1159,five,sfive
1160,foot,sfoot
1161,short,sshort
1162,hole,shole
1163,light,tonmountain
1164,three,sthree
1165,potato,spotato
1166,ear,sear
1167,voice,svoice
1168,smile,ssmile
1169,four eggs,sfour eggs
1170,play,splay
1171,five,sfive
1172,bridge,sbridge
1173,crab,scrab
1174,smile,ssmile
1175,kangaroo, kangaroo
1176,head,shead
1177,jam,sjam
1178,bag,sbag
1179,moustache,smoustache
1180,fur,tonone cup
1181,tail,stail
1182,two eggs,stwo eggs
1183,kangaroo, kangaroo
1184,three o clock,sthree o clock
1185,head,shead
1186,crocodile,scrocodile
1187,cicada,scicada
1188,frog,tonmountain
1189,vanilla,svanilla
1190,boy,sboy
1191,chair,schair
1192,shell,sshell
1193,garden,sgarden
1194,fish,sfish
1195,vanilla,svanilla
1196,wood,swood
1197,hill,shill
1198,watch, watch
1199,kitchen,skitchen
1200,voice,svoice
1201,shell,sshell
1202,garden,sgarden
1203,caterpillar,scaterpillar
1204,circus,scircus
1205,dinosaur,sdinosaur
1206,key,skey
1207,magician,smagician
1208,cloud,scloud
1209,grasshopper,sgrasshopper
1210,cloud, cloud
1211,three o clock,sthree o clock
1212,vanilla,svanilla
1213,watermelon,swatermelon
1214,cloud,scloud
1215,watch,swatch
1216,ride,sride
1217,that,tonone cup
1218,pig,tonmountain
1219,machine,smachine
1220,butterfly,sbutterfly
1221,watermelon,swatermelon
1222,vanilla,svanilla
1223,chair,schair
1224,head,shead
1225,attack,sattack
1226,food,sfood
1227,wheel,swheel
1228,two eggs,stwo eggs
1229,eight,seight
1230,feather,sfeather
1231,nine,snine
1232,bridge,tonmbridge
1233,girl, girl
1234,shell,sswing
1235,thumb,sthumb
1236,dessert,
1237,vegemite,svegemite
1238,that,sthat
1239,nose,snose
1240,short,sshort
1241,thermometer,sthermometer
1242,four o clock,sfour o clock
1243,pig,tonmig
1244,voice,svoice
1245,tomato,stomato
1246,leaf,sleaf
1247,skirt,sskirt
1248,yoyo,syoyo
1249,card,scard
1250,boy,sboy
1251,clown,sclown
1252,cub,scub
1253,xylophone,sxylophone
1254,garden,sgarden
1255,gorilla,sgorilla
1256,owl,tonone cup
1257,mouth,smouth
1258,garage,sgarage
1259,circus, circus
1260,beard,sbeard
1261,four,sfour
1262,tooth,stooth
1263,car,scar
1264,thermometer,sthermometer
1265,play,splay
1266,rhinoceros,srhinoceros
1267,jam,sjam
1268,mountain,tonmountain
1269,nine,snine
1270,four,tonone cup
1271,canoe,scanoe
1272,play,splay
1273,martian,smartian
1274,four o clock,sfour o clock
1275,sausage,ssausage
1276,sword,ssword
1277,binoculars,sbinoculars
1278,beard,sbeard
1279,canoe, canoe
1280,thermometer,sthermometer
1281,kitchen,skitchen
1282,three eggs,sthree eggs
1283,car,scar
1284,foot,sfoot
1285,two cups,stwo cups
1286,voice,svoice
1287,three o clock,sthree o clock
1288,bellybutton,sbellybutton
1289,rhinoceros,srhinoceros
1290,flowerpot, oflowerpot
1291,yes, yes
1292,seven,sseven
1293,short,sshort
1294,cow, cow
1295,moustache,smoustache
1296,one egg,sone egg
1297,four eggs,sfour eggs
1298,flowerpot,sflowerpot
1299,play,splay
1300,garden,sgarden
1301,thumb,sthumb
1302,five,sfive
1303,owl,sowl
1304,one,sone
1305,pool,tonmountain
1306,play,splay
1307,ride,sride
1308,cub,scub
1309,ear,sear
1310,voice, voice
1311,smile,ssmile
1312,two cups,stwo cups
1313,cicada,ssic
1314,mouth,smouth
1315,head,shead
1316,grasshopper, grasshopper
1317,beard,stwo
1318,car,scar
1319,bird,sbird
1320,ball,sball
1321,one cup,sone cup
1322,story,sstory
1323,treasure,streasure
1324,garden,sgarden
1325,elephant,selephant
1326,wheel,swheel
1327,mountain,smountain
1328,giraffe, giraffe
1329,one o clock,sone o clock
