,target_text,pred_str
66,put the red en at,ಮರಿಕಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತತಿತಿತಿತತಿತತಿತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತತಿತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತ
67,aunt grace said to mark and christi terry at the n a c s a,a and grace said to mark and christi terry at the n a csa
68,newslink,newslook
69,we all looked at each other other trying to glean something each from the other,we all look at each other other trying to glean something each from the other
70,red,red
71,too,two
72,but how many millions of creatures there must have been,but how many millions of creatures there must have been
73,mouthpart,mouthpart
74,isn't he known as the most brilliant journalist in new york,isn't he known as the most brilliant journalist in new york
75,red,ret
76,i'll i will use,忌 忌 will use
77,ou the brown house was on fire to the attic,out the brown house was on fire to the attic
78,lion,layan
79,the water is bad to drink,the water is bad to drink
80,boyhood,boyhood
81,uh,oh
82,every four years turtles from all over the land would crawl to great pond,every four years turtles from all over the land would crawl to great pond
83,dolphin,dolphin
84,e ancient coin was quite dull and warm w,the ancient coin was quite dull and warm
85,not even with her wrath the girl's ins insolence couldn't wholly overcome her wonder,not even with her breath the girl's ins insulins couldn't wholly overcome her wonder
86,guru,guru
87,as they paddled small,has they puddles small
88,there jo was mistaken for the next day she made a discovery which produced a tempest,there jo was mistaken for the next day she made a discovery which produced tempest
89,o,l
90,whirlwind,warrowing nd
91,obverse,ಮಾಟಿಟಿಟಿ
92,youth,youth
93,divided by,divarðið bar
94,layout,layout
95,outcry,outcry
96,justin replied i promise that if we find the perfect hat i'll wear it everyday,justin pod i promise that if we find the perfect hat i'll wear it everyday
97,volume,volume
98,transverse,transvers
99,gracious ain't that an awful lot of money exclaimed david david crockett davy crockett,gracious ain't that an awful lot of money exclaimed david david crockett davy crockett
100,bathgate,basket
101,a turtle as young as you can be so slow even when,a turtle as young as you can be so slow even when
102,anxious,inxius
103,playing,ben
104,zero eight seven eight six five,zero eight seven eight six five
105,gest,gist
106,fusion,fusion
107,it to take,to take
108,so with swish they thought maybe just maybe he could bring the back the turtle cup,so with swish they thought maybe just maybe he could bring the back the turtle cup
109,shots,shots
110,flies,flies
111,the tall and lumpy miss nelson didn't speak er said the kids her throat must be sore are you sure you're well enough said mr blandsworth she's sure said all the kids,the tall i'm playing with snowson didn't speak er said the kids her throat must be sore are you sure you were well enough said mr balswood she sure said all the kids
112,the r river was,re river was
113,your great grandma came here i'm glad your your my gram grandma too i said,your great grandma came here i'm glad your you're my gran gran water was it
114,he filled the marbles,he filled the marbles
115,showing,showing
116,bluejay,bluejay
117,the box of tacks fell,the box of tags filled
118,said t'was would be best to ask the owl then closed his eye,said t was would be best to ask the owl then closed his eye
119,rhythmic,rhythmic
120,uhm hello hello mud mud still didn't answer in fact mud was sound asleep mud had actually sung himself to sleep,uhm hello hello mud mud still didn't answer in fact mud was sound asleep mud had actually sung himself to sleep
121,the odor of spring makes h makes,the order of spring makes ha micks
122,longleaf,longleaf
123,uncle don took everyone,how could dog took everyone
124,can i use,ಕಶಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಿಕಕಿಕಿಕಕಿಕಕಿಕಕಿಕಕಿಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕಕ
125,and that made his mom roll her eyes,and that made his mom roll her eyes
126,at a red apple jack wiggled the magnet the apple did not move,at a red apple jack we got the magnet the apple did not move
127,showing,showing
128,flagship,flagship
129,was,was
130,grey,grey
131,she lives with her brothers in the deep south,she lives with her brothers in the deep south
132,stillness,stillness
133,well let's see this spring break my brother saved a pigeon and let's see,uhm well uh let's see this spring break uh my brother saved a pigeon and uhm let's see
134,crystal,crystal
135,lengthened,lengthen
136,killjoy,killed joy
137,ointment,ointment
138,zero one one two oh two,zero one one two oh two
139,longhair,longhair
140,what about the third form asked ms wong,what about the third form asked the swan
141,red,red
142,so strong said the wind i am better,so strong said the wind i am better
143,pretty soon tons of flies were landing on everybody,pretty soon tons of flies were landing on everybody
144,w,yo
145,besides the real reason i shaved the cat was to keep it nice and cool,besides the real reason i shaved the cap was to keep it nice and cool
146,uhm the,忍 the
147,ragtag,rocktack
148,it was too late,it was too late
149,searched through his spider book until he found a picture of something that looked,searched through his spider book and tell he found a picture of something that looked
150,wolf,wolf
151,punchline,punchline
152,the local scientist dr wong,the local scientist doctor wong
153,skip,skip
154,oh one eight one oh,oh one eight one oh
155,rafts,havs
156,to,to
157,a short one and stop,jeg tenkte å høyre ta
158,what's your story,what's your story what's your story
159,off,off
160,one would suppose that they would know s that they would know nothing at all but about school af affairs but they did but they do,one would suppose that they would know s that they would know nothing at all but about school affairs but they did but they do
161,would have to take the good with the bad,would have to take the good with the bad
162,values,values
163,tiger,tiger
164,junkyard,junkyard
165,shipshape,shipship
166,girl power,girlpower
167,seventy,seventy
168,birdcage,birdcage
169,asians,asians
170,three,three
171,i swear that's the reason also i was going to sell the cat fur and buy my sister jenny braces for her big stupid face,i swear that's the reason also i was going to sell the cat for and by my sister jenny braces for her big stupid face
172,northview,northview
173,oakbrook,oh book
174,who is this young punk he thought to himself,who is this young punk he thought to himself
175,a col i colored the dragon pictures all green so it didn't take very long,a co i colored the dragon pictures all green so it didn't take very long
176,yes said anne candidly i've heard that you and he were engaged once,yes said anne candy lay i've heard that you and he were engaged once
177,red,hver
178,of,of
179,we can't let you play the flute anymore john,we can't let you play the flute anymore john
180,air in them,ter in the
181,yule,yule
182,it sure is,it sure is
183,have,have
184,please remind me not to be selfish,please remind me not to be selfish
185,then the flies stopped but just then a man moved into town who played the flute so badly that people would run away screaming,then the flies stopped but just then a man moved into town who played the flute so badly that people would run away screaming
186,they didn't want to kick him out of,layne didn't want to kick him out of
187,the source of the the huge river is the clear spring,the source of the the huge river is the clear spring
188,maybe a poorly played flute doesn't sound all that bad,maybe a poorly played flute doesn't sound all that bad
189,he started shaking the flute to get the flies off and accidentally s smashed it into pieces,he started shaking the flute to get the flies off and accidentally smashed it into pieces
190,we'll meet at the zoo at ten o'clock,will meet at the zoo at ten o'clock
191,looked really silly at the dances dancing to music they couldn't hear they just couldn't lead a normal life,looked really silly at the nances dancing to music they couldn't hear they just didn't lead a normal life
192,dogfish,dogfish
193,range,ring
194,or tune the tv or scratch when you have an itch and when sister tried to play jacks she couldn't get any higher than twosies,or tune the tv or scratch when you have an itch and when sister tried to play jacks she couldn't get any higher than toysies
195,oh well that makes sense then,oh well that makes sense then
196,ree seven two three seven two,seven two three seven two
197,orange,忠
198,and he was only one foot away,and he was only one foot away
199,the pitcher threw the baseball so hard that it made a loud pop sound when it was caught,a pitcher th threw the baseball so hard that it made a loud pop sound when h when it was caught
200,shaped,shape
201,she goes to a friends,she goes to her friends
202,brethren,president
203,the,the
204,ma,ma
205,dentist,dentist
206,lo,l
207,hi what did you bring,hi what did you bring
208,failure,failure
209,yes,yes
210,from then on,from then on
211,enough of this nonsense said yin yin's mother poo poo,enough of this nonsense said yin yin's mother poo poo
212,when,when
213,it's called cops and robbers,it's called cops and robbers
214,than other bubbles,then other bubbles
215,i should think you had an imagination sure enough she laughed,i should think you had an imagination sure an after you laughed
216,cowgirls,cowgirls
217,an tan,an tan
218,thirty five,thirty five
219,withheld,with hill
220,one,one
221,one was smaller the third was about the same size,one was smaller the third was about the same size
222,barroom,barroom
223,race um racer um he was a fast dog and when he got old um he developed problems with his legs and um,racer uhm he was a fast dog and when he got old uhm he developed problems with his legs and uhm
224,cat,ca
225,a tiger is a beautiful animal but you should never try to pet one,a tiger is a beautiful animal but you should never try to pet one
226,the stars of the parade they were up on the main float,the stars of the parade they were up on the main float
227,filegate,vitalgate
228,rehearsed,rehears
229,hi,h
230,a force equal to that will move to move the earth,a force equal to that will move to move the earth
231,head,h
232,user,user
233,red,red
234,uhm he would play like the clarinet and the tu tuba or something i like lots of different instruments,uhm he would play like the clarinet and the two two something like lots of different instruments
235,but sometimes people like to eat peanuts on their banana splits,but sometimes people like to eat peanuts on their banana splits
236,birds,bird's
237,there are a lot of computers now but there weren't many twenty years ago,there are a lot of computers now but there was weren't many twenty years ago
238,tan,tan
239,but i'm awfully hungry i wish you'd get me something to eat,but i'm awfully hungry i wish you'd get me something to eat
240,my,my
241,the other two i don't know this one,the other two uhm i don't know this one
242,the,the
243,zero zero zero eight two,zero zero zero eight two
244,poured was the,word was the
245,october,october
246,offhand,ahan
247,tuesday,tuesday
248,but not,but not
249,there was something mysterious about the man first of all he was wearing two watches,there was something mysterious about the man first of all he was wearing two watches
250,t's your story,terstore
251,close them soon,close them soon
252,siam,siam
253,adverbs,adverts
254,though,no
255,oh willow tree he said said the little bird will you let me live in your warm branches until the springtime comes no said the willow tree i never talk to strangers go away,oh willow tree he s said said the little bird well you let me live in your warm branches until the springtime comes no said the willow tree i never talked to strangers go away
256,push a,push a
257,but i am too old to endure your shame and my misery much longer,but i am too old to endure your shame and my misery much longer
258,isn't he known as the most brilliant journalist of in new york,isn't he known as the most brilliant journalist of in new york
259,they shook the flour off her and set her down on the kitchen floor,they shook the flower off her and set her down on the kitchen floor
260,it might be a black widow mr foster smiled,it might be a black widow pister foster smiled
261,measure the goat before you go out,mean to the goat before you go out
262,watch this,what's this
263,ay monday,ee monday
264,here the paper,here the paper
265,she said that she had to help other passengers,she said that she had to help other passengers
266,sh,sh
267,s when some,s ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ ಥ �
268,goldcreek,goldcreek
269,midyear,midyear
270,then they,then they
271,tried to smile,try to smile
272,a tiger is a beautiful animal but you should never try to pet one,twelve a t a tiger is beautiful as a beautiful animal but you should never try to pet one
273,because they all had such,because they are such
274,winter was coming and all the birds flew away to the warm south there there they would wait for the spring,winter was coming and all the birds flew away to the warm south there there they would wait for the spring
275,nodule,nodule
276,cheetah,cheetah
277,that are near and far,that are near and far
278,graveyard,graveyard
279,farmhouse,farmhouse
280,bulkheads,bulkheads you can sit right where you are
281,they shook the flour off her and set her down on the kitchen floor,they shook the flower off her and set her down on the kitchen floor
282,two five six five four,two five six five four
283,wait wait,wait wait
284,i'll bet you didn't know something else did you know that i wanted to be a barber,i'll bet you didn't know something else did you know that i wanted to be a barber
285,i swore to bring you the terrible head and see how i keep my oath,i swore to bring you the terrible head and see how i keep my oath
286,big rapids asked laura,big grass asked lura
287,no one could hear anything people were getting into car accidents and everybody looked really silly at dances dancing to music they couldn't hear,no one could hear anything people were getting into car accidents and everybody looked really silly at dances dancing to music they couldn't hear
288,do you know why i asked her to send me the manuscript,do you know why i asked her to send me the manuscript
289,nonsense,nonsense
290,i,ಕಾರಿಕಿಕಿ
291,we will,we will
292,wealth,well
293,fluent,flluent
294,the bunch of grapes was pressed into wine,a bunch of scrapes was passed into mine
295,who looked a lot like a panda would look if a pan if pandas were birds were discussing about going to the moon,who looked a lot like a panda would look if pand if pandas were birds we're discussing about going to the moon
296,two three seven,two three seven
297,the bad flute player was rooster john,the bad flute player was rooster john
298,chimney,jimney
299,flies anymore,flaijsi anymore
300,an,in
301,grayest,greyest
302,and th uhm she couldn't stop because bad habits are hard to break and,and uhm she couldn't stop cause bad habits are hard to break and
303,rapids,rabbits
304,play the flute normally,play the flute normally
305,tiger,taggar
306,minutes long or about,mints long or about
307,uhm well the little bird uhm had a broken wing and so he asked all the tr,uhm well the little bird uhm had a broken wing and so he asked all the t
308,said mr higgins thank you mr higgins said bill he took the jar now i can,said mr higgins thank you mr higgins said bill he took the jar now i can
309,ions,ayons
310,that's,that's
311,green,green
312,can uhm,can uhm
313,some,some
314,the wind,the wind
315,racer had to be on the leash since he still needed to heal from his surgery but it was nice to see all his friends,racer had to be on at least since he still needed to heal from his surgery but it was nice to see all his friends
316,afterward they went to lucy's where they stuffed themselves silly but soon they made serious mistake,afterward they went to lusiz where they stuffed themselves silly but soon they made serious mistake
317,red,red
318,this,this
319,it was gross then suddenly the flies flew away fast as they could,it was gross then suddenly the flies flew away fast as they could
320,and tomorrow is our f field trip,and tomorrow is our f field trip
321,the clubhouse,the cubhouse
322,then they wiggle and swim away,then they wiggle and swim away
323,five zero five four six,five zero five four six
324,depths,depths
325,fireworks,fireworks
326,another way to say that there are twelve donuts is to say that there are a dozen,another way to say there are twelve donuts is to say there are a dozen
327,it was a deep dazzling lovely blue deeper than the deepest blue of the sky,it was a deep dazzling lovely blue deeper than the deepest blue of the sky
328,i swore to bring you the terrible head and see how i keep my my oath,i swore to bring you the terrible head and see how i keep my my oath
329,what's your story,what's your story
330,massaged,massage
331,he was the,he was the
332,and the littlest panda was named yin yin and uh she and her family were at a zoo and the zookeeper's name was fred,and the littlest panda was named yin yin and uh she and her family were at a zoo and the zoo keeper's name was fred
333,zero three three oh zero,zero three three oh zero
334,so it took some time before anyone could figure out which of the turtles were the slowest,so it took some time before anyone could figure out which of the turtles were the slowest
335,decoys,because
336,she gathered up the moss and the remains of the bees wax,she gathered up the moss and the remains of the bees wax
337,they feel movement in the ground,they feel movement in the ground
338,she saw that she was on the grass and and the broken wheel bes beside her,she saw that she was on the grass and in the broken wheel b s beside her
339,four,four
340,clip,flip
341,northbrook,lorsbrook
342,i'm serious what still it's still uh still it's not as bad as millions of flies i suppose,i'm serious w what still it's still still it's not as bad as millions of flies i suppose
343,how strange that a live animal should grow on a stalk like a flower,how strange that a live animal should grow on a stalk like a flower
344,on a new,on a
345,indulged,indulged
346,northbrook,earthbrough
347,so what they're doing is they're tell they're reading the story about he their they're great great great great grandma,so what they're doing is they're telling they're reading the story about her their great great great great great grandma
348,demure,to mirror
349,those are two,those are two
350,in a circle,in a circle
351,y ninety,ee ninety
352,they just couldn't lead a normal life,they just couldn't live a normal life
353,favorites,favorites
354,five six one and zero,five six one in sail
355,i said someday i'm going to be a pilot and i'll only serve banana splits on my plane,i said someday i'm going to be a pilot and i'll only serve banana splits on my plane
356,mucus,newkiss
357,is,is
358,the,th
359,dad please don't read the next part,dad please don't read the next part
360,how,how
361,fit in the cup,fit in the cup
362,said his mother,said his mother
363,hearing these words jim revised to conquer his alarm by himself,heardly these words jim revised to con him his alarm by himself
364,i don't know that i don't know,i don't know that i don't know
365,throw out the used paper cup and plate,throughout the used paper cup and plate
366,what did it eat,what did it eat
367,plus,plus
368,it's a surprise,it's a surprise
369,northbound,northbound
370,there's is the there's probably,there the there's probably
371,beds were,beds were sh
372,poor kitty this and poor kitty that it's your fault really,poor kitty this and poor kitty that is your fault really
373,end of the other magnet wow cried jack ma magnets,忍忍 the other magnet well cried jack my magnet
374,twelfth,twolf
375,h,h
376,au a,ou
377,time,time
378,yes,yes
379,it was,it was
380,it is clear that no water has come near,it is clear that no water has come near
381,he was very upset at first then he said oh well good thing i brought my old flute as back up,he was very upset at first then he said oh well good thing i brought my old flute as back up
382,in each hole,in each hole
383,eighty,eighty
384,outdoors,outdoors
385,of,of
386,glad,gallad
387,green red blue green red blue red green red green,green red blue green red blue red green red green
388,we've,we've
389,sleepwalk,sleeprock
390,tom's costume was splendid imitation of a cowboy,tom's costume was splendid imitation of a cowboy
391,briefcase,briefcase
392,magpie,mukpa hi
393,three seven seven two four,three seven seven two four
394,took,tech
395,weird,care
396,sincerely danny,sincerely danny
397,and donna told jack to use a magnet,and don uh told jack to use the magnet
398,ragtime,ragtime
399,thereby,thereby
400,the way his mouth was,the way his mouse was
401,now,now
402,of,of
403,she said,she said
404,i know that,
405,on,on
406,toying,toying
407,slowly the knob turned and the door opened my name is viola swamp said the lady in a scratchy voice yipes cried the kids swamp,slowly the knob turned and the door opened my name is viola swamp said the lady in a scratchy voice yoy described the kid swamp
408,three seven seven two four,three seven seven two four
409,courage,courage
410,cahoot,cahoot
411,they are men who walk to the middle of the road,they are men who walk to the middle of the road
412,angle,angle
413,wanted to look outside at the rain,wanted to look outside at the rain
414,now then that if you tell the reason i shall instantly die,now then that if you tell the reason i shall instantly die
415,and,and
416,four nine nine three five,four line line three five
417,ends together said donna,ense together said donna
418,other,other
419,four eight four nine and nine,four eight four nine and nine
420,so why worry,so why worry
421,bigtime,bigtime
422,strongman,n strongman
423,and we can see color,and we can see color
424,k,क
425,horseshoe,horse shoe
426,the next moment he changed the subject because it seemed the best thing to do,the next moment he changed the subject because it seemed the best thing to do
427,you uhm you you you spread the marbles out in it and then you you use your shooter and uhm,ಮರಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಿಟಟಿಟಿಟಟಿಟಟಿಟಟಿಟಟಿಟಟಿಟಟಿಟಟಿಟಟಿಟಟಿಟಟಿಟಟಿಟಟಿಟಟಿಟಟಟಿಟಟಟಿಟಟಟಟಿಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟಟ
428,like a rooster,sterns like a rooster
429,he loved it,he loved it
430,natural,natural
431,no one knew the way back home so we made a trail of bread crumbs,no one knew the way back home so we made a trail of breadcrumbs
432,rooster john before i tell you about rooster john,rister john before i tell you about rister john
433,yoyos,yoyos
434,cherished,church
435,dark,dar
436,but i'm awfully hungry i wish you'd get me something to eat,but i'm awfully hungry i'd wish you'd get me something to eat
437,oh you you had better be glad you got the job said larry,oh you you have better be glad you got the job said larry
438,skywave,skywave
439,she asked,she asked
440,tomcat,pumcat
441,sunshine,sunshine
442,it believe what was happening for for a minute maria could,i believe what was happening for a minute r could
443,he was the new town dentist he was an excellent dentist but his real love was music,he was the new town dentist he was an excellent dentist but his real love was music
444,beachhead,beachhead
445,decided that john could play the flute and everybody else would have to wear earplugs well i'm sure you guessed that,decided that john could play the flute and everybody else would have to wear earplugs well i'm sure you guessed that
446,submerse,submerse
447,catch,catch
448,so the next day justin and his mother went shopping for hats and found the perfect one,so the next day justin and his mother went shopping for hats and found the perfect one
449,springfield,springfield
450,oat,out
451,smelled old,smell old
452,eighth,a
453,withheld,withheld
454,fewer,viewer
455,stinkbugs,stinkbugs
456,strongholds,strongholds
457,logjams,logjams
458,bothered,bothered
459,he loved the way it was a little tight at first but then,he loved the way it was a little tight at first but then
460,yes,yes
461,he wanted the hat to be clean and perfect forever,he wanted the hat to be clean and perfect forever
462,feeding them just right,feeding them just right
463,and still she sat and still she reeled and still she wished for company,and still she sat and still she reeled and still she wished for company
464,bear,bar
465,red,red
466,green red blue green red blue red green red green,green red blue green red blue red green red green
467,girl power,girlpower
468,called,called
469,eleven,one one
470,over ten million,ಮರಿಕಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತಿತತಿತಿತಿತತಿತತಿತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತಿತತತಿತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತತ
471,only tarzan of the apes and his courageous wife retained their com composure,only tarsan of the apes and his courageous wife retains their com compsure
472,wh whirlpools,w worldpools
473,no one had any cavities,no one had any cavities
474,mischief,mischief
475,blue,blue
476,red,red
477,it's the flute sound the flies hate john's flute playing as much as we do,it's the flute sound the fires hate john's flute playing as much as we do
478,am,aim
479,sturdy wood,studywood
480,then a feeling of sadness came upon the little boy,then a feeling of sadness came upon the little boy
481,just waiting to re to be remembered when some nail decided to,just waiting to be remembered when some nail decided to
482,zero five five zero zero zero,zero five five zero zero zero
483,this,this
484,cherished,chose
485,p p,ee p
486,there were many presents but the only thing that made justin excited was getting to wear his hat,there were many presents but the only thing that made justin excited was getting to wear his hat
487,blue green red three,blue green red how many are there three
488,yule,jul
489,i went,i went
490,two seven zero two nine one,two seven zero two nine one
491,homelike,homelike
492,birds,birds
493,she has a smart way of wearing clothes,she has a smart way of wearing clothes
494,duet,duett
495,newshour,newshour
496,and for two days mr blandsworth showed slides of his goldfish lucy miss nelson's kids had never been so bored,and for two days mr buls would sew slides of his gold fist lusi miss nelson's kids had never been so bored
497,the beach is dry and shallow at l low tide,the beach is dry and shell low at l low tide
498,though,lo
499,clip,clip
500,the book said the spider would be die after it laid,the book said the spider would die after it laid
501,mong or something uhm he made he was a dentist too and so he made the rooster john a a special mouthpiece for his flute,long or something uhm he made he was a dentist too and so he made the munt rooster john uh a special mouthpiece for his flute
502,safeguards,safeguards
503,ten meters long or about,ten meters long or about
504,he really liked it walking around the house,he really liked it walking around the house
505,i guess i'll buy a few snacks since they look so funny coiling out,i guess i'll buy you a few snacks since they look so funny coiling out
506,strong,strong
507,that might be that might help us find out what's wrong with your pet,that might be that might help us find out what's wrong with your pet
508,fulltime,fulltime
509,th ra ran,re ran
510,perhaps she wanted to see the big snake freddie t had talked about,perhaps she wanted to see the big snake freddy had had talked about
511,waited,layted
512,awoke,awoke
513,unhook,unhook
514,mouthpiece,mouthpiece
515,welsch,wels
516,see she's s not so responsible after all,see she's s not so responsible after all
517,unearthed,al earth
518,landon,landed
519,fast if you want to finish early,fast if you want to finish early
520,hangouts,hangouts
521,zero two eight five one five,zero two eight five one five
522,pink,pink
523,horrors,horrors
524,mouthful,mouthful
525,and then they got another hat and he wore it everyday,and then they got another hat and he wore it everyday
526,that's not,that's not
527,siam,siam
528,we can't let you play the flute anymore john said police sheriff sanders,we can't let you play the flute anymore john said police sheriff sanders
529,volume what's that word,volume what's that for
530,loincloth,loincloth
531,zero zero one oh four,zero zero one oh four
532,l,el
533,so it really so it was really my father's day gift to him i couldn't buy him anything nice since you took away my allowance for when i shaved the neighbor's dog,so it really so it was really my father's day gift to him i couldn't buy him anything nice since he took away my allowance for when i shaved the neighbor's dock
534,encroach,and croat
535,the wind,the wind
536,i broke them jack cried no you did not break them donna laughed that's how magnets work,i broke them jack right no you did not break them donna laughed that's how magnets were
537,beijing,beijing
538,pocahontas,pokenhauntas
539,which of you boys placed this stone signal asked the young explorer,which of you boys plays this stone signal asked the young explorer
540,deployed,deployed
541,and when he had surgery um after it when he healed um fang bit his leg again but racer could run fast again and he um knocked fang down,then when he had surgery uhm after when he healed uhm fang bit his leg again but racer could run fast again and he uhm knocked fang down
542,never,never
543,when the phone rings my little brother always laughs,when the phone rings my little brother always laughs laugh
544,sawhill,sahu
545,all the uhm,auda uhm
546,plus,plus
