,target_text,pred_str
85,NOT EVEN WITH HER WRATH THE GIRL'S INS INSOLENCE COULDN'T WHOLLY OVERCOME HER WONDER,NOT EVEN WITH HER WRATH THE GIRL'S INS INSOLENCE COULDN'T A WHOLELY OVERCOME HER WONDER
86,GURU,GURU
87,AS THEY PADDLED SMALL,HAS THE PUDDLES SMALL
88,THERE JO WAS MISTAKEN FOR THE NEXT DAY SHE MADE A DISCOVERY WHICH PRODUCED A TEMPEST,THERE JO WAS MISTAKEN FOR THE NEXT DAY SHE MADE A DISCOVERY WHICH PRODUCED A TEMPEST
89,O,AU
90,WHIRLWIND,WHIRLWIND
91,OBVERSE,A FORCE
92,YOUTH,YOUTH
93,DIVIDED BY,DIVIDED BY
94,LAYOUT,LAYOUT
95,OUTCRY,OUTCRI
96,JUSTIN REPLIED I PROMISE THAT IF WE FIND THE PERFECT HAT I'LL WEAR IT EVERYDAY,JUSTIN REPLIED I PROMISE THAT IF WE FIND THE PERFECT HAT I'LL WEAR IT EVERYDAY
97,VOLUME,VOLUME
98,TRANSVERSE,T transverse
99,GRACIOUS AIN'T THAT AN AWFUL LOT OF MONEY EXCLAIMED DAVID DAVID CROCKETT DAVY CROCKETT,GRACIOUS AIN'T THAT AN AWFUL LOT OF MONEY EXCLAIMED DAVED DAVED CROCKETT DAVY CROCKETT
100,BATHGATE,BATHGATE
101,A TURTLE AS YOUNG AS YOU CAN BE SO SLOW EVEN WHEN,A TURTLE AS YOUNG AS YOU CAN BE SO SLOW EVEN WHEN
102,ANXIOUS,INXIOUS
103,PLAYING,PUN
104,ZERO EIGHT SEVEN EIGHT SIX FIVE,ZERO EIGHT SEVEN EIGHT SIX FIVE
105,GEST,GEST
106,FUSION,FUSION
107,IT TO TAKE,TAKE
108,SO WITH SWISH THEY THOUGHT MAYBE JUST MAYBE HE COULD BRING THE BACK THE TURTLE CUP,SO WITH SWISH THEY THOUGHT MAYBE JUST MAYBE HE COULD BRING THE BACK THE TURTLE C
109,SHOTS,SHOTS
110,FLIES,FLIES
111,THE TALL AND LUMPY MISS NELSON DIDN'T SPEAK ER SAID THE KIDS HER THROAT MUST BE SORE ARE YOU SURE YOU'RE WELL ENOUGH SAID MR BLANDSWORTH SHE'S SURE SAID ALL THE KIDS,THE TALL LUMPING MISS NELSON DIDN'T SPEAK HER SAID THE KIDS HER THROAT MUST BE SAW ARE ARE YOU SURE YOU WERE WELL ENOUGH SAID MISTER BOSS WOULD SHE SURE SAID ALL THE KIDS
112,THE R RIVER WAS,RA RIVER WAS
113,YOUR GREAT GRANDMA CAME HERE I'M GLAD YOUR YOUR MY GRAM GRANDMA TOO I SAID,YOUR GREAT GRANDMA CAME HERE I'M GLAD YOU'RE YOU'RE MY GRAND GRANDMA TOO I SAID
114,HE FILLED THE MARBLES,HE FILLED THE MARBLES
115,SHOWING,SHOWING
116,BLUEJAY,BLUEJAY
117,THE BOX OF TACKS FELL,THE BOX OF TACKS FELL
118,SAID T'WAS WOULD BE BEST TO ASK THE OWL THEN CLOSED HIS EYE,SAID TWIS WOULD BE BEST TO ASK THE OWL THEN CLOSED HIS EYE
119,RHYTHMIC,RHYTHMIC
120,UHM HELLO HELLO MUD MUD STILL DIDN'T ANSWER IN FACT MUD WAS SOUND ASLEEP MUD HAD ACTUALLY SUNG HIMSELF TO SLEEP,UHM HELLO HELLO MUD MUD STILL DIDN'T ANSWER IN FACT MUD WAS SOUND ASLEEP MUD HAS TO ACTUALLY SONG HIMSELF TO SLEEP
121,THE ODOR OF SPRING MAKES H MAKES,THE YODER OF SPRING MAKES MAKES
122,LONGLEAF,LONGLEAF
123,UNCLE DON TOOK EVERYONE,HUNCH AND DOG TOOK EVERYONE
124,CAN I USE,CAN I USE
125,AND THAT MADE HIS MOM ROLL HER EYES,AND THAT MADE HIS MOM ROLL HER EYES
126,AT A RED APPLE JACK WIGGLED THE MAGNET THE APPLE DID NOT MOVE,AT A RED APPLE JACK WIGGLED THE MET THE APPLE DID NOT MOVE
127,SHOWING,SHOWING
128,FLAGSHIP,FLAGSHIP
129,WAS,WAS
130,GREY,GREY
131,SHE LIVES WITH HER BROTHERS IN THE DEEP SOUTH,SHE LIVES WITH HER BROTHERS IN THE DEEP SOUTH
132,STILLNESS,STILLNESS
133,WELL LET'S SEE THIS SPRING BREAK MY BROTHER SAVED A PIGEON AND LET'S SEE,UHM WELL UH LET'S SEE THIS SPRING BREAK UH MY BROTHER SAVED A PIDGEON AND UHM LET'S SEE
134,CRYSTAL,CHRISTAL
135,LENGTHENED,LENGTHENED
136,KILLJOY,KILLJOY
137,OINTMENT,OINTMENT
138,ZERO ONE ONE TWO OH TWO, ZERO ONE ONE TWO OH TWO
139,LONGHAIR,LONGHAIR
140,WHAT ABOUT THE THIRD FORM ASKED MS WONG,WHAT ABOUT THE THIRD FORM ASKED HIS SWAN
141,RED,RED
142,SO STRONG SAID THE WIND I AM BETTER,SO STRONG SAID THE WIND I AM BETTER
143,PRETTY SOON TONS OF FLIES WERE LANDING ON EVERYBODY,PRETTY SOON TONS OF FLIES WERE LANDING ON EVERYBODY
144,W,L
145,BESIDES THE REAL REASON I SHAVED THE CAT WAS TO KEEP IT NICE AND COOL,BESIDES THE REAL REASON I SHAVED THE CAT WAS TO KEEP IT NICE AND COOL
146,UHM THE,THE
147,RAGTAG,ROGTAG
148,IT WAS TOO LATE,IT WAS TOO LATE
149,SEARCHED THROUGH HIS SPIDER BOOK UNTIL HE FOUND A PICTURE OF SOMETHING THAT LOOKED,SEARCHED THROUGH HIS SPIDER BUCK UNTIL HE FOUND A PICTURE OF SOMETHING THAT LOOKED
150,WOLF,WALVE
151,PUNCHLINE,PUNCHLINE
152,THE LOCAL SCIENTIST DR WONG,THE LOCAL SCIENCE IS DR WONG
153,SKIP,SKIP
154,OH ONE EIGHT ONE OH,OH ONE EIGHT ONE OH
155,RAFTS,HAWS
156,TO,TOO
157,A SHORT ONE AND STOP, HEN SÅ EN EGTAR
158,WHAT'S YOUR STORY,WHAT'S YOUR STORY
159,OFF,OFF
160,ONE WOULD SUPPOSE THAT THEY WOULD KNOW S THAT THEY WOULD KNOW NOTHING AT ALL BUT ABOUT SCHOOL AF AFFAIRS BUT THEY DID BUT THEY DO,ONE WOULD SUPPOSE THAT THEY WOULD KNOW S THAT THEY WOULD KNOW NOTHING AT ALL BUT ABOUT SCHOOL AFFAIRS BUT THEY DID BUT THEY DO
161,WOULD HAVE TO TAKE THE GOOD WITH THE BAD,þþþþþþþþþþ
162,VALUES,VALUES
163,TIGER,TIGER
164,JUNKYARD,JUNKYARD
165,SHIPSHAPE,SHIPSHIP
166,GIRL POWER,GIRL POWER
167,SEVENTY,SEVENTY
168,BIRDCAGE,BIRDCAGE
169,ASIANS,ASIANS
170,THREE,THREE
171,I SWEAR THAT'S THE REASON ALSO I WAS GOING TO SELL THE CAT FUR AND BUY MY SISTER JENNY BRACES FOR HER BIG STUPID FACE,I SWEAR THAT'S THE REASON ALSO I WAS GOING TO SELL THE CAT FUR AND BUY MY SISTER JENNY BRACES FOR HER BIG STUPID FACE
172,NORTHVIEW,NORTHVIEW
173,OAKBROOK,OAKBOOK
174,WHO IS THIS YOUNG PUNK HE THOUGHT TO HIMSELF,WHO IS THIS YOUNG PUNK HE THOUGHT TO HIMSELF
175,A COL I COLORED THE DRAGON PICTURES ALL GREEN SO IT DIDN'T TAKE VERY LONG,ACO I COLORED THE DRAGON PICTURES ALL GREEN SO IT DIDN'T TAKE VERY LONG
176,YES SAID ANNE CANDIDLY I'VE HEARD THAT YOU AND HE WERE ENGAGED ONCE,YES SAID ANNE CANDY LE I'VE HEARD THAT YOU AND HE WERE ENGAGED ONCE
177,RED,WITH
178,OF,OF
179,WE CAN'T LET YOU PLAY THE FLUTE ANYMORE JOHN,WE CAN'T LET YOU PLAY THE FLUTE ANYMORE JOHN
180,AIR IN THEM,AIR IN THE
181,YULE,YOU
182,IT SURE IS,IT SURE IS
183,HAVE,HAVE
184,PLEASE REMIND ME NOT TO BE SELFISH,PLEASE REMIND ME NOT TO BE SELFISH
185,THEN THE FLIES STOPPED BUT JUST THEN A MAN MOVED INTO TOWN WHO PLAYED THE FLUTE SO BADLY THAT PEOPLE WOULD RUN AWAY SCREAMING,THEN THE FLIES STOPPED BUT JUST THEN A MAN MOVED INTO TOWN WHO PLAYED THE FLUTE SO BADLY THAT PEOPLE WOULD RUN AWAY SCREAMING
186,THEY DIDN'T WANT TO KICK HIM OUT OF,NAYA DIDN'T WANT TO KICK HIM OUT OF
187,THE SOURCE OF THE THE HUGE RIVER IS THE CLEAR SPRING,THE SOURCE OF THE THE HUGE RIVER IS THE CLEAR SPRING
188,MAYBE A POORLY PLAYED FLUTE DOESN'T SOUND ALL THAT BAD,MAYBE A POORLY PLAYED FLUTE DOESN'T SOUND ALL THAT BAD
189,HE STARTED SHAKING THE FLUTE TO GET THE FLIES OFF AND ACCIDENTALLY S SMASHED IT INTO PIECES,HE STARTED SHAKING THE FLUTE TO GET THE FLIES OFF AND ACCIDENTALLY SMASHED IT INTO PIECES
190,WE'LL MEET AT THE ZOO AT TEN O'CLOCK,WE'LL MEET AT THE ZOO AT TEN O'CLOCK
191,LOOKED REALLY SILLY AT THE DANCES DANCING TO MUSIC THEY COULDN'T HEAR THEY JUST COULDN'T LEAD A NORMAL LIFE,LOOKED REALLY SILLY AT THE NANCES DANCING THE MUSIC THEY COULDN'T HEAR THEY JUST DIDN'T LEAD NORMAL LIFE
192,DOGFISH,DOGFISH
193,RANGE,RAINCH
194,OR TUNE THE TV OR SCRATCH WHEN YOU HAVE AN ITCH AND WHEN SISTER TRIED TO PLAY JACKS SHE COULDN'T GET ANY HIGHER THAN TWOSIES,OR TUNE THE TV OR SCRATCH WHEN YOU HAVE AN ITCH AND WHEN SISTER TRIED TO PLAY JACKS SHE COULDN'T GET ANY HIGHER THAN TOASIES
195,OH WELL THAT MAKES SENSE THEN,OH WELL THAT MAKES SENSE THEN
196,REE SEVEN TWO THREE SEVEN TWO,REE SEVEN TWO THREE SEVEN TWO
197,ORANGE,ORANGE
198,AND HE WAS ONLY ONE FOOT AWAY,AND HE WAS ONLY ONE FOOT AWAY
199,THE PITCHER THREW THE BASEBALL SO HARD THAT IT MADE A LOUD POP SOUND WHEN IT WAS CAUGHT,A PITCHER THREW THE BASEBALL SO HARD THAT IT MADE A LOUD POP SOUND WHEN IT WAS CAUGHT
200,SHAPED,SHAPE
201,SHE GOES TO A FRIENDS,SHE GOES TO FRANCE
202,BRETHREN,BRETHREN
203,THE,THE
204,MA,M
205,DENTIST,DENTIST
206,LO,L
207,HI WHAT DID YOU BRING,HI WHAT DID YOU BRING
208,FAILURE,FAILURE
209,YES,YES
210,FROM THEN ON,FROM THIN ON
211,ENOUGH OF THIS NONSENSE SAID YIN YIN'S MOTHER POO POO,ENOUGH OF THIS NONSENSE SAID YIN YIN'S MOTHER POO POO
212,WHEN,WHEN
213,IT'S CALLED COPS AND ROBBERS,IT'S CALLED COPS AND ROBBERS
214,THAN OTHER BUBBLES,THAN OTHER BUBBLES
215,I SHOULD THINK YOU HAD AN IMAGINATION SURE ENOUGH SHE LAUGHED,I SAID THANK YOU HAD AN IMAGINATION SURE AFTER YOU LAUGHED
216,COWGIRLS,COWGIRLS
217,AN TAN,N TAN
218,THIRTY FIVE,THIRTY FIVE
219,WITHHELD,WITHHELL
220,ONE,ONE
221,ONE WAS SMALLER THE THIRD WAS ABOUT THE SAME SIZE,ONE WAS SMALLER THE THIRD WAS ABOUT THE SAME SIZE
222,BARROOM,BARROOM
223,RACE UM RACER UM HE WAS A FAST DOG AND WHEN HE GOT OLD UM HE DEVELOPED PROBLEMS WITH HIS LEGS AND UM,RACED UM RACER UM HE WAS A FAST DOG AND WHEN HE GOT OLD UM HE DEVELOPED PROBLEMS WITH HIS LEGS AND UM
224,CAT,T
225,A TIGER IS A BEAUTIFUL ANIMAL BUT YOU SHOULD NEVER TRY TO PET ONE,A TIGER IS A BEAUTIFUL ANIMAL BUT YOU SHOULD NEVER TRY TO PET ONE
226,THE STARS OF THE PARADE THEY WERE UP ON THE MAIN FLOAT,THE STARS OF THE PARADE THEY WERE UP ON THE MAIN FLOAT
227,FILEGATE,VITAL GATE
228,REHEARSED,REHEARSED
229,HI,HIT
230,A FORCE EQUAL TO THAT WILL MOVE TO MOVE THE EARTH,A FOREST EQUAL TO THAT WILL MOVE TO MOVE THE EARTH
231,HEAD,H
232,USER,USER
233,RED,RED
234,UHM HE WOULD PLAY LIKE THE CLARINET AND THE TU TUBA OR SOMETHING I LIKE LOTS OF DIFFERENT INSTRUMENTS,UHM HE WOULD PLAY LIKE THE CLARINET AND THE TO TO UH SOMETHING UH LIKE LOTS OF DIFFERENT INSTRUMENTS
235,BUT SOMETIMES PEOPLE LIKE TO EAT PEANUTS ON THEIR BANANA SPLITS,BUT SOMETIMES PEOPLE LIKE TO EAT PEANUTS ON THEIR BANANA SPLITS
236,BIRDS,BIRDS
237,THERE ARE A LOT OF COMPUTERS NOW BUT THERE WEREN'T MANY TWENTY YEARS AGO,THERE ARE A LOT OF COMPUTERS NOW BUT THERE WEREN'T MANY TWENTY YEARS AGO
238,TAN,TAN
239,BUT I'M AWFULLY HUNGRY I WISH YOU'D GET ME SOMETHING TO EAT,BUT I'M AWFULLY HUNGRY I WISH YOU'D GET ME SOMETHING TO EAT
240,MY,MY
241,THE OTHER TWO I DON'T KNOW THIS ONE,THE OTHER TWO I DON'T KNOW THIS ONE
242,THE,THE
243,ZERO ZERO ZERO EIGHT TWO,ZERO ZERO ZERO EIGHT TWO
244,POURED WAS THE,WORD WAS THE
245,OCTOBER,OCTOBER
246,OFFHAND,AHAIN
247,TUESDAY,TUESDAY
248,BUT NOT,BUT NOT
249,THERE WAS SOMETHING MYSTERIOUS ABOUT THE MAN FIRST OF ALL HE WAS WEARING TWO WATCHES,THERE WAS SOMETHING MYSTERIOUS ABOUT THE MAN FIRST OF ALL HE WAS WEARING TWO WATCHES
250,T'S YOUR STORY,T'S YOUR STORY
251,CLOSE THEM SOON,CLOSE THEM SOON
252,SIAM,SAWYAM
253,ADVERBS,ADVERBS
254,THOUGH,NO
255,OH WILLOW TREE HE SAID SAID THE LITTLE BIRD WILL YOU LET ME LIVE IN YOUR WARM BRANCHES UNTIL THE SPRINGTIME COMES NO SAID THE WILLOW TREE I NEVER TALK TO STRANGERS GO AWAY,OH WILLOW TREE HE SA SAID THE LITTLE BIRD WILL YOU LET ME LIVE IN YOUR WARM BRANCHES UNTIL THE SPRINGTIME COMES NO SAID THE WILLOW TREE I NEVER TALKED TO STRANGERS GO AWAY
256,PUSH A,BUSH A
257,BUT I AM TOO OLD TO ENDURE YOUR SHAME AND MY MISERY MUCH LONGER,BUT I AM TOO OLD TO ENDURE YOUR SHAME AND MY MISERY MUCH LONGER
258,ISN'T HE KNOWN AS THE MOST BRILLIANT JOURNALIST OF IN NEW YORK,ISN'T HE KNOWN AS THE MOST BRILLIANT JOURNALIST OF IN NEW YORK
259,THEY SHOOK THE FLOUR OFF HER AND SET HER DOWN ON THE KITCHEN FLOOR,THEY SHOOK THE FLOUR OFF HER AND SET HER DOWN ON THE KITCHEN FLOOR
260,IT MIGHT BE A BLACK WIDOW MR FOSTER SMILED,IT MIGHT BE A BLACK WIDOW PISTER FOSTER SMILED
261,MEASURE THE GOAT BEFORE YOU GO OUT,MEASURE THE GOAT BEFORE YOU GO OUT
262,WATCH THIS,WATCH THIS
263,AY MONDAY,WONDER
264,HERE THE PAPER,HEARED A PAPER
265,SHE SAID THAT SHE HAD TO HELP OTHER PASSENGERS,SHE SAID THAT SHE HAD TO HELP OTHER PASSENGERS
266,SH,GE
267,S WHEN SOME,S WHEN SOME
268,GOLDCREEK,GOLDCREEK
269,MIDYEAR,MIDYEAR
270,THEN THEY,THEN THEY
271,TRIED TO SMILE,TRY TO SMILE
272,A TIGER IS A BEAUTIFUL ANIMAL BUT YOU SHOULD NEVER TRY TO PET ONE,TWELF A T A TIGER IS BEAUTIFU AS A BEAUTIFUL ANIMAL BUT YOU SHOULD NEVER TRY TO PET ONE
273,BECAUSE THEY ALL HAD SUCH,BECAUSE THEY ARE SUCH
274,WINTER WAS COMING AND ALL THE BIRDS FLEW AWAY TO THE WARM SOUTH THERE THERE THEY WOULD WAIT FOR THE SPRING,WINTER WAS COMING AND ALL THE BIRDS FLEW AWAY TO THE WARM SOUTH THERE THERE THEY WOULD WAIT FOR THE SPRING
275,NODULE,NODULE
276,CHEETAH,CHEETAH
277,THAT ARE NEAR AND FAR,THAT ARE NEAR AND FAR
278,GRAVEYARD,GRAVEYARD
279,FARMHOUSE, FARMHOUSE
280,BULKHEADS,BULKHEADS
281,THEY SHOOK THE FLOUR OFF HER AND SET HER DOWN ON THE KITCHEN FLOOR,THEY SHOOK THE FLOUR OFF HER AND SET HER DOWN ON THE KITCHEN FLOOR
282,TWO FIVE SIX FIVE FOUR,TWO FIVE SIX FIVE FOUR
283,WAIT WAIT,WAIT WAIT
284,I'LL BET YOU DIDN'T KNOW SOMETHING ELSE DID YOU KNOW THAT I WANTED TO BE A BARBER,I'LL BET YOU DIDN'T KNOW SOMETHING ELSE DID YOU KNOW THAT I WANTED TO BE A BARBER
285,I SWORE TO BRING YOU THE TERRIBLE HEAD AND SEE HOW I KEEP MY OATH,I SWORE TO BRING YOU THE TERRIBLE HEAD AND SEE HOW I KEEP MY OATH
286,BIG RAPIDS ASKED LAURA,BIG ROS ASKED LAUREL
287,NO ONE COULD HEAR ANYTHING PEOPLE WERE GETTING INTO CAR ACCIDENTS AND EVERYBODY LOOKED REALLY SILLY AT DANCES DANCING TO MUSIC THEY COULDN'T HEAR,NO ONE COULD HEAR ANYTHING PEOPLE WERE GETTING INTO CAR ACCIDENTS AND EVERYBODY LOOKED REALLY SILLY AT DANCES DANCING TO MUSIC THEY COULDN'T HEAR
288,DO YOU KNOW WHY I ASKED HER TO SEND ME THE MANUSCRIPT,DO YOU KNOW WHY I ASKED HER TO SEND ME THE MANUSCRIPT
289,NONSENSE,NONSENSE
290,I,I
291,WE WILL,WE WILL
292,WEALTH,WEALTH
293,FLUENT,FLUENT
294,THE BUNCH OF GRAPES WAS PRESSED INTO WINE,A BUNCH OF SQUIRRES WAS PASSED INTO MINE
295,WHO LOOKED A LOT LIKE A PANDA WOULD LOOK IF A PAN IF PANDAS WERE BIRDS WERE DISCUSSING ABOUT GOING TO THE MOON,WHO LOOKED A LOT LIKE A PANDA WOULD LOOK IF A PAN IF PANDAS WERE BIRDS WERE DISCUSSING ABOUT GOING TO THE MOON
296,TWO THREE SEVEN,TWO THREE SEVEN
297,THE BAD FLUTE PLAYER WAS ROOSTER JOHN,THE BAD FLUTE PLAYER WAS ROOSTER JOHN
298,CHIMNEY,CHIMNEY
299,FLIES ANYMORE,NO MORE
300,AN,IN
301,GRAYEST,GRAYEST
302,AND TH UHM SHE COULDN'T STOP BECAUSE BAD HABITS ARE HARD TO BREAK AND,AND UHM SHE COULDN'T STOP CAUSE BAD HABITS ARE HARD TO BREAK AND
303,RAPIDS,RAPENTS
304,PLAY THE FLUTE NORMALLY,PLAY THE FLUTE NORMALLY
305,TIGER,TIGER
306,MINUTES LONG OR ABOUT,MENSE LONG OR ABOUT
307,UHM WELL THE LITTLE BIRD UHM HAD A BROKEN WING AND SO HE ASKED ALL THE TR,UHM WELL THE LITTLE BIRD UHM HAD A BROKEN WANG AND SO HE ASKED ALL THE CH
308,SAID MR HIGGINS THANK YOU MR HIGGINS SAID BILL HE TOOK THE JAR NOW I CAN,SAID MR HIGGINS THANK YOU MR HIGGINS SAID BILL HE TOOK THE JAR NOW I CAN
309,IONS,IGNS
310,THAT'S,THAT'S
311,GREEN,GREEN
312,CAN UHM,CAN UHM
313,SOME,S
314,THE WIND,THE WIND
315,RACER HAD TO BE ON THE LEASH SINCE HE STILL NEEDED TO HEAL FROM HIS SURGERY BUT IT WAS NICE TO SEE ALL HIS FRIENDS,RACER HAD TO BE ON AT LEAST SINCE HE STILL NEEDED TO HEAL FROM HIS SURGERY BUT IT WAS NICE TO SEE ALL HIS FRIENDS
316,AFTERWARD THEY WENT TO LUCY'S WHERE THEY STUFFED THEMSELVES SILLY BUT SOON THEY MADE SERIOUS MISTAKE,AFTERWARD THEY WENT TO LUCY'S WHERE THEY STUFFED THEMSELVES SILLY BUT SOON THEY MADE SERIOUS MISTAKE
317,RED,RED
318,THIS,THIS
319,IT WAS GROSS THEN SUDDENLY THE FLIES FLEW AWAY FAST AS THEY COULD,IT WAS GROSS THEN SUDDENLY THE FLIES FLEW AWAY FAST AS THEY COULD
320,AND TOMORROW IS OUR F FIELD TRIP,AND TOMORROW IS OUR F FIELD TRIP
321,THE CLUBHOUSE,THE CUBHOUSE
322,THEN THEY WIGGLE AND SWIM AWAY,THEN THEY WIGGLE AND SWIM AWAY
323,FIVE ZERO FIVE FOUR SIX,FIVE ZERO FIVE FOUR SIX
324,DEPTHS,DEPTHS
325,FIREWORKS,FIREWORKS
326,ANOTHER WAY TO SAY THAT THERE ARE TWELVE DONUTS IS TO SAY THAT THERE ARE A DOZEN,ANOTHER WAY TO SAY THAT THERE ARE TWELVE DONUTS IS TO SAY THAT THERE ARE A DOZEN
