,target_text,pred_str
289,nonsense,nonsense
290,i,i
291,we will,we will
292,wealth,wealth
293,fluent,fluent
294,the bunch of grapes was pressed into wine,a bunch of t
295,who looked a lot like a panda would look if a pan if pandas were birds were discussing about going to the moon,who looked a lot like a panda would look if a pan if pandas were birds we're discussing about going to the moon
296,two three seven,two three seven
297,the bad flute player was rooster john,the bad flute player was r r john
298,chimney,chimney
299,flies anymore,flies anymore
300,an,in
301,grayest,grayest
302,and th uhm she couldn't stop because bad habits are hard to break and,and um she couldn't stop cause bad habits are hard to break and
303,rapids,happens
304,play the flute normally,play the flute normally
305,tiger,tiger
306,minutes long or about,minutes long or about
307,uhm well the little bird uhm had a broken wing and so he asked all the tr,um well the little bird um had a broken wing and so he asked all the
308,said mr higgins thank you mr higgins said bill he took the jar now i can,said mr higgins thank you mr higgins said bill he t the jar now i can
309,ions,ions
310,that's,that's
311,green,green
312,can uhm,can um
313,some,some
314,the wind,the wind
315,racer had to be on the leash since he still needed to heal from his surgery but it was nice to see all his friends,r racer had
316,afterward they went to lucy's where they stuffed themselves silly but soon they made serious mistake,afterward they went to lus' where they stuffed themselves silly but soon they made serious mistake
317,red,red
318,this,this
319,it was gross then suddenly the flies flew away fast as they could,was gross then suddenly the flies flew away fast as they could
320,and tomorrow is our f field trip,and t tomorrow is our f field t
321,the clubhouse,their cub house
322,then they wiggle and swim away,then they w
323,five zero five four six,five zero five four six
324,depths,depth
325,fireworks,fireworks
326,another way to say that there are twelve donuts is to say that there are a dozen,another way to say that are tw th
327,it was a deep dazzling lovely blue deeper than the deepest blue of the sky,it was a deep dazzling lovely blue deeper than the deepest blue of the sky
328,i swore to bring you the terrible head and see how i keep my my oath,i swore to bring you the ter ble head and see how i keep my my oath
329,what's your story,what's your story
330,massaged,massaged
331,he was the,he was
332,and the littlest panda was named yin yin and uh she and her family were at a zoo and the zookeeper's name was fred,and the l lest panda was named yin y and uh she and her family were at a zoo and the zoo keepers name was f red
333,zero three three oh zero,um zero three oh zero
334,so it took some time before anyone could figure out which of the turtles were the slowest,so it t t t t t t t t t t t t t
335,decoys,because
336,she gathered up the moss and the remains of the bees wax,she gathered up the moss and the remains of the bees wax
337,they feel movement in the ground,they feel movement in the ground
338,she saw that she was on the grass and and the broken wheel bes beside her,she saw that she was on the grass and in the broken wheel be s beside her
339,four,four
340,clip,clip
341,northbrook,northbrook
342,i'm serious what still it's still uh still it's not as bad as millions of flies i suppose,i'm serious w still it's still it's not as bad as millions of flies i suppose
343,how strange that a live animal should grow on a stalk like a flower,how strange
344,on a new,on a
345,indulged,indulged
346,northbrook,northbrook
347,so what they're doing is they're tell they're reading the story about he their they're great great great great grandma,so what they're doing is they're t they're reading the story about her great great great great grandma
348,demure,tom
349,those are two,those are t
350,in a circle,in a circle
351,y ninety,y ninety
352,they just couldn't lead a normal life,they just couldn't live a normal life
353,favorites,favorites
354,five six one and zero,five six one in s
355,i said someday i'm going to be a pilot and i'll only serve banana splits on my plane,i said someday i'm going to be a pilot and i'll only serve banana splits on my plane
356,mucus,mucus
357,is,is
358,the,the
359,dad please don't read the next part,dad please don't read the next part
360,how,how
361,fit in the cup,fit in the cup
362,said his mother,said his mother
363,hearing these words jim revised to conquer his alarm by himself,hardly these words j
364,i don't know that i don't know,i don't know that i don't know
365,throw out the used paper cup and plate,throughout the use paper cup and plate
366,what did it eat,what did it eat
367,plus,plus
368,it's a surprise,it's a s surprise
369,northbound,northbound
370,there's is the there's probably,there the there's probably
371,beds were,beds were sh
372,poor kitty this and poor kitty that it's your fault really,poor kitty this and poor kitty that it's your fault really
373,end of the other magnet wow cried jack ma magnets,and of the other magnet wow cried jack m magnet
374,twelfth,twelfth
375,h,ah
376,au a,ow
377,time,time
378,yes,yes
379,it was,it was
380,it is clear that no water has come near,it is clear that no water has come n
381,he was very upset at first then he said oh well good thing i brought my old flute as back up,he was very upset at first then he said oh well good thing i brought my old food as back up
382,in each hole,in each hole
383,eighty,eighty
384,outdoors,outdoors
385,of,of
386,glad,galed
387,green red blue green red blue red green red green,green red blue red blue red green red
388,we've,we've
389,sleepwalk,sleep rock
390,tom's costume was splendid imitation of a cowboy,tom's costume was a splendid imitation of a cowboy
391,briefcase,briefcase
392,magpie,magpie
393,three seven seven two four,three seven two four
394,took,tech
395,weird,ca
396,sincerely danny,s
397,and donna told jack to use a magnet,and donna to jack to use a magnet
398,ragtime,ragtime
399,thereby,thereby
400,the way his mouth was,the way his mouse was
401,now,now
402,of,of
403,she said,she said
404,i know that,i know that
405,on,on
406,toying,toying
407,slowly the knob turned and the door opened my name is viola swamp said the lady in a scratchy voice yipes cried the kids swamp,slowly the knob turned and the door opened my name is viola swan said the lady in a scratchy voice y t s cried the kid the swan
408,three seven seven two four,thirty-seven seven
409,courage,courage
410,cahoot,cah
411,they are men who walk to the middle of the road,they are men who walk to the middle of the road
412,angle,angle
413,wanted to look outside at the rain,wanted to look outside at the rain
414,now then that if you tell the reason i shall instantly die,now then that if you t t t t t
415,and,and
416,four nine nine three five,four nine
417,ends together said donna,ends t t
418,other,other
419,four eight four nine and nine,four eight four nine and nine
420,so why worry,so why worry
421,bigtime,big time
422,strongman,strong man
423,and we can see color,and we can see color
424,k,can
425,horseshoe,horses
426,the next moment he changed the subject because it seemed the best thing to do,the next moment he changed the subject because it seemed the best thing to do
427,you uhm you you you spread the marbles out in it and then you you use your shooter and uhm,you um you you did a shooter and you you spread the mar es out in it and then you use your shooter and um
428,like a rooster,strs like a ro
429,he loved it,he loved it
430,natural,natural
431,no one knew the way back home so we made a trail of bread crumbs,no one knew the way back home so we made a t t t t
432,rooster john before i tell you about rooster john,roo
433,yoyos,yoyos
434,cherished,chur
435,dark,d
436,but i'm awfully hungry i wish you'd get me something to eat,but i'm awfully hungry i'd wish you'd get me something to eat
437,oh you you had better be glad you got the job said larry,oh you had better be glad you got the job said larry
438,skywave,skyway
439,she asked,she asked
440,tomcat,tom cat
441,sunshine,sunshine
442,it believe what was happening for for a minute maria could,i believe what was happening for a minute mar
443,he was the new town dentist he was an excellent dentist but his real love was music,he was a new t tist he was an excellent t ist but his real love was music
444,beachhead,beachhead
445,decided that john could play the flute and everybody else would have to wear earplugs well i'm sure you guessed that,decided that john could play the flute and everybody else would have to wear earplugs well i'm t ure you guess that
446,submerse,submers
447,catch,catch
448,so the next day justin and his mother went shopping for hats and found the perfect one,so the next day just and his mother went shopping for hats and found the perfect one
449,springfield,springfield
450,oat,out
451,smelled old,smelled old
452,eighth,eight
453,withheld,withheld
454,fewer,f er
455,stinkbugs,stinkbugs
456,strongholds,strongholds
457,logjams,log jams
458,bothered,bothered
459,he loved the way it was a little tight at first but then,he loved the way it was a little t at first but
460,yes,yes
461,he wanted the hat to be clean and perfect forever,he wanted the hat to be clean and perfect forever
462,feeding them just right,feeding
463,and still she sat and still she reeled and still she wished for company,and still she said and still she reeled and still she wished for company
464,bear,bear
465,red,red
466,green red blue green red blue red green red green,green red blue green red blue red green red green
467,girl power,girl power
468,called,called
469,eleven,eleven
470,over ten million,over
471,only tarzan of the apes and his courageous wife retained their com composure,only of apes and his courageous wife retained
472,wh whirlpools,w world pools
473,no one had any cavities,no one had any cavities
474,mischief,misch
475,blue,blue
476,red,red
477,it's the flute sound the flies hate john's flute playing as much as we do,it's the flute sound the flies hate john's flute playing as much as we do
478,am,am
479,sturdy wood,d d
480,then a feeling of sadness came upon the little boy,then a feeling of sadness came upon the little boy
481,just waiting to re to be remembered when some nail decided to,just waiting
482,zero five five zero zero zero,zero five zero zero
483,this,this
484,cherished,chosed
485,p p,p
486,there were many presents but the only thing that made justin excited was getting to wear his hat,there were many presents but the only thing that made just an excited was getting to wear his hat
487,blue green red three,blue green red how many are
488,yule,yul
489,i went,i went
490,two seven zero two nine one,two seven zero two nine one
491,homelike,homelike
492,birds,birds
493,she has a smart way of wearing clothes,she has a smart way of wearing clothes
494,duet,duets
495,newshour,news hour
496,and for two days mr blandsworth showed slides of his goldfish lucy miss nelson's kids had never been so bored,and for t days mr ball would sew slides of his gold
497,the beach is dry and shallow at l low tide,the beach is dry and shall lo at lo tide
498,though,lo
499,clip,clip
500,the book said the spider would be die after it laid,the book said the spider would be die after it laid
501,mong or something uhm he made he was a dentist too and so he made the rooster john a a special mouthpiece for his flute,monger something uhm he made he was a dentist too and so he made the mountain rooster john a a special mouthpiece for his flute
502,safeguards,safe
503,ten meters long or about,ten meters long or about
504,he really liked it walking around the house,he really liked it walking around the house
505,i guess i'll buy a few snacks since they look so funny coiling out,i guess i'll buy a few snacks since they look so funny co ing out
506,strong,strong
507,that might be that might help us find out what's wrong with your pet,that might be that might help us find out what's wrong with your pet
508,fulltime,full time
509,th ra ran,r ran
510,perhaps she wanted to see the big snake freddie t had talked about,perhaps she wanted to see the big snake fred
511,waited,waited
512,awoke,awoke
513,unhook,unhook
514,mouthpiece,mouthpiece
515,welsch,welsh
516,see she's s not so responsible after all,see she's not so responsible after all
517,unearthed,unearthed
518,landon,landed
519,fast if you want to finish early,fast if you want to finish all
520,hangouts,hangouts
521,zero two eight five one five,zero eight five one five
522,pink,pink
523,horrors,horrors
524,mouthful,mouthful
525,and then they got another hat and he wore it everyday,and then they got another hat and he wore it everyday
526,that's not,that's not
527,siam,thiam
528,we can't let you play the flute anymore john said police sheriff sanders,we can't let you play the flute anymore john said police
529,volume what's that word,vol
530,loincloth,loingcl
531,zero zero one oh four,zero one oh four
532,l,l
533,so it really so it was really my father's day gift to him i couldn't buy him anything nice since you took away my allowance for when i shaved the neighbor's dog,so it really so it was really my father's day gift to him i couldn't buy him anything nice since he t t t t
534,encroach,encroach
535,the wind,the wind
536,i broke them jack cried no you did not break them donna laughed that's how magnets work,i broke th th th
537,beijing,beijing
538,pocahontas,bo
539,which of you boys placed this stone signal asked the young explorer,which of you boys plays this stone signal asked the young explorer
540,deployed,deployed
541,and when he had surgery um after it when he healed um fang bit his leg again but racer could run fast again and he um knocked fang down,then when he had surgery um after when he healed um fang bit his leg again but racer could run fast again and he um knocked fang down
542,never,never
543,when the phone rings my little brother always laughs,when the phone rings my little brother always laughs
544,sawhill,sawd
545,all the uhm,on the
546,plus,plus
547,such nonsense going to the moon said her mother poo poo,such nonsense going to the moon said her mother poo poo
548,oh no cry cry chief sanders just when things were were going good for,oh no cried chief sanders just when things were going good for
549,would you say,what do you say
550,a lot of damage in some parts of,a lot of damage in some parts of
551,here,hear
552,two five three four three,two five three four three
553,the tent was filled with long narrow tables and benches at the sides,the t was filled with long t tables and benches at the sides
554,was that ice chest ice,was that ice
555,i'm i'm serious still i it's not as,i i'm serious still my s
556,me,me
557,oh two eight five one five,zero eight five one five
558,scathing,scathing
559,smallridge,small red
560,fjord,fro
561,five,five
562,strong,strong
563,it,it
564,duck looking at me,duck looking at me
565,brook,brook
566,pig,pig
567,on their way out of the school,on their way out of the school
568,shopping list on the way to the store laura wrote the list fourteen apples fourteen oranges twenty bananas two lemons two pineapples and two,shopping list on the way to the store m over wrote the list fourteen apples fourteen oranges twenty bananas two lemons two pine t and two
569,help the woman get back to her feet,help the woman get back to her feet
570,safehouse,safe house
571,hicksville,hicksville
572,ei,a
573,equal to,equal to
574,equal to,equal
575,hello teddy,hello t
576,kingsville,kingsville
577,mouthpiece,mouthpiece
578,scientists use these cases and gloves to there examine rocks taken from the moon,so it does use these cases it loves to their exam rock st t t t t t
579,he just helps them actually with,he just helps them actually with
580,mangement,management
581,will,will
582,skewered,skew
583,they felt ok when the ship arrived in port,they felt ok when the ship arrived in port
584,right,right
585,so there was nothing the police could do,so there was nothing the police could do
586,from then on john would wake up at sunrise like a rooster and play to keep h the flies away,from then on john would wake up at sunrise like a ro ster and play to keep the flies away
587,at night they came on the river bank under the stars and each morning the river looked even lower,at night they camp on the river bank onto the stars and each morning the river looked even lower
588,converged,convert
589,unnerved,unnerved
590,touchstone,t t
591,sell your g sell your gift to a buyer at a good gain,sell your sell your gifts to a buyer at a good game
592,encroach,encroach
593,ashville,ashville
594,z,is he
595,through his hand lens,through his hand lens
596,twenty,twenty
597,what is the jugs,what is the
598,walking,walking
599,hearing tasting,hearing t
600,asians,asians
601,eggshell,egg shell
602,you see a,you see a
603,but it was very upset at first then he said oh well good thing i brought my old flute as back up,he was very upset at first then he said oh well the thing i brought my old flute as a back up
604,transcribe,transcribed
605,after dinner jordan crept up by the way of the back stairs to see her,after dinner j jordan crepped up by stairs
606,newslink,newthlink
607,thereby,thereby
608,huntsville,that's me
609,en,n
610,longworth,longworth
611,rio,rio
612,how often do you change the water in the bowl,how often do you change the water in the bowl
613,i,i
614,ladies and gentlemen men ms ms tort mud from sludge pond has been disqualified for sleeping during the race,ladies and gentlemen m mud from sl the pond has been dis cl lied for sleeping during race
615,in,in
616,she pointed,she pointed
617,crashed over rocks,crash over rocks
618,green,green
619,width,with
620,that's how the flute sounded when this guy played it,that's how the flute sounded when the sky played it
621,sculpture,sculpture
622,but until the next festival,but until the next festival
623,hearers,hearers
624,uh,ah
625,when you heat or cool matter it can change form heat melted the solid ice the steam cooled and became liquid you mean,when you heat or cool matter it can change form heat melted the solid ice the steam cool that became liquid you e
626,fewer,f ure
627,one day the sky was filled with four rainbows at the same time,one day the sky was filled with four rain ows at
628,humane,humane
629,swish saw a rock in the middle of the big festival and wondered about it,swish th
630,a minute later miss nelson appeared i'm back she said,a minute later n r n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n
631,and then he comes back about t he dreams of uhm a some,and then he comes back that he dreams of um a song
632,oops brethren,in oops brother in
633,wait said mr gray won't you stay and play marbles bill turned,wait said mr gray won't you stay and play mar
634,withdrew,withdrew
635,quacking a,qu
636,in his letter uncle to and said,in his letter uncle dan said
637,mora,mora
638,i'm,i've
639,he looks like the fish is taking a bubble bath,he looks like the fish is t t t t
640,we can't let you play the flute anymore john said police chief s sanders,we can't let you play the flute anymore john said police t
641,much,much
642,ou,oh
643,hangers,hangers
644,blue,blue
645,said donna magnets pull paper clips and tacks but not apples and,said dora magnets for paper clips and tacks but not apples and
646,cahoot,cah
647,he thinks they smell,he th s t
648,sa zsa zsa zsa,jah jah
649,chocolate,chocolate
650,ran toward them,ran tow
651,matter has three forms solid liquid and gas,matter has
652,cafeteria,cafeteria
653,keith,keith
654,they had to cover their ears from the horrible sound,they had to cover their ears from the horrible sound
655,naive,i
656,schoolboy,school boy
657,ms gordon at the zoo,mrs gordon at the zoo
658,northbound,northbound
659,unscathed,unsca
660,shipshape,ship shape
661,got his name i should tell,got his name i should t
662,the poor little bird did not know where to go but he hopped and fluttered along with his broken wing,the poor little bird did not know where to go but he hopped and fl t
663,to the picture,to the picture
664,ageless,ashless
665,we can see things that,we can see things that
666,well,well
667,favorites,favorites
668,green,green
669,she had one sinking through rock slide,she had one seeking
670,start,start
671,so they decided to lower him down a well,certainly decided to lower him down a well
672,made a flute sound as so bad that his fish would jump out of their fish bowl,made a flute sound as so bad that his fish would jump out of their fish bowl
673,bashful,bashful
674,the mag the mag the when,the mag the when
675,yoyos,yoyos
676,you're just trying to make me quit i'm not going to fall for your tricks,you're just trying to make me quit i'm not going to fall for your tricks
677,nourished,nourished
678,cat,cat
679,s scallion,s
680,hello teddy,hello t
681,diana searched faithfully but no axe was to be found in the whole woodshed,diana searched faithfully but no axe was to be found in the whole woodshed
682,can't wait until our next assignment,can't wait until our next assignment
683,red green and blue three,red green and blue three
684,tiger,tiger
685,bridgetown,bridgetown
686,would you like some,would you like some
687,maybe mr chu,maybe mister ch
688,it's a,it's a
689,they are men who r walk the middle of the road,they are men who r walk in the middle of the road
690,three two six seven three,three two six seven three
691,donna take this b bar i will help you,donna take this bit bar i will help you
692,bloomfield,blumfield
693,shying,shying
694,it was a long way from the green meadows to the forest,it was a long way from the green me tos to the forest
695,thinly,family
696,oh yes you are said the pig,oh yes you are said the pink
697,we find joy in the simplest things,we find joy in the simplest things
698,zero three zero zero four,zero three zero zero four
699,blowup,blow up
700,now victor was more curious than ever about spiders,now victor was more curious than ever about spiders
701,i don't know,i don't know
702,hobnail,hop n
703,heathman,heathman
704,i have none night watchmen to make keys,i have none i watch men to make keys
705,what should they do the,what should they do the
706,seven two three seven two,seven two three seven two
