,target_text,pred_str
69,we all looked at each other other trying to glean something each from the other,we all look at each other trying to g lain something each from the other
70,red,red
71,too,to
72,but how many millions of creatures there must have been,but how many of t
73,mouthpart,mouth part
74,isn't he known as the most brilliant journalist in new york,isn't he known as the most brilliant journalist in new y
75,red,red
76,i'll i will use,how i will use
77,ou the brown house was on fire to the attic,out the brown house was on fire to the attic
78,lion,lion
79,the water is bad to drink,the water is bad to drink
80,boyhood,boyhood
81,uh,oh
82,every four years turtles from all over the land would crawl to great pond,every four years t t t t t t
83,dolphin,dolph
84,e ancient coin was quite dull and warm w,the ancient coin was quite dull and warm
85,not even with her wrath the girl's ins insolence couldn't wholly overcome her wonder,not even with her wrath the girl's ins couldn't wholly overcome her wonder
86,guru,g
87,as they paddled small,has the
88,there jo was mistaken for the next day she made a discovery which produced a tempest,their jo was mistaken for the next day she made a discovery which produced t t
89,o,o
90,whirlwind,war
91,obverse,first
92,youth,y
93,divided by,divided by
94,layout,way out
95,outcry,out
96,justin replied i promise that if we find the perfect hat i'll wear it everyday,just
97,volume,volume
98,transverse,transverse
99,gracious ain't that an awful lot of money exclaimed david david crockett davy crockett,gracious ain't that an awful lot of money exc exclaimed david david cro
100,bathgate,bath
101,a turtle as young as you can be so slow even when,a t t
102,anxious,anxious
103,playing,burning
104,zero eight seven eight six five,zero eight seven eight six five
105,gest,guessed
106,fusion,fusion
107,it to take,have to take
108,so with swish they thought maybe just maybe he could bring the back the turtle cup,so with swish they thought maybe just maybe he could bring the back the t t t t t t
109,shots,shots
110,flies,flies
111,the tall and lumpy miss nelson didn't speak er said the kids her throat must be sore are you sure you're well enough said mr blandsworth she's sure said all the kids,the tall
112,the r river was,r river was
113,your great grandma came here i'm glad your your my gram grandma too i said,your great grandma came here i'm glad you're my great grandma t t
114,he filled the marbles,she filled the mar
115,showing,showing
116,bluejay,blue j
117,the box of tacks fell,the box of t
118,said t'was would be best to ask the owl then closed his eye,said t was would be best to ask the owl then closed his
119,rhythmic,rhythmic
120,uhm hello hello mud mud still didn't answer in fact mud was sound asleep mud had actually sung himself to sleep,um hello mud mud still didn't answer in fact mud was sound asleep mud had actually song himself to sleep
121,the odor of spring makes h makes,the y t
122,longleaf,long leaf
123,uncle don took everyone,h
124,can i use,can i use
125,and that made his mom roll her eyes,and that made his mom roll
126,at a red apple jack wiggled the magnet the apple did not move,i had a red apple jack we go to the
127,showing,showing
128,flagship,flag
129,was,was
130,grey,gray
131,she lives with her brothers in the deep south,she lives with her brothers in the deep south
132,stillness,stillness
133,well let's see this spring break my brother saved a pigeon and let's see,um well uh let's see this spring break uh my brother saved the pigeon and um let's see
134,crystal,ch
135,lengthened,l
136,killjoy,killjoy
137,ointment,ointment
138,zero one one two oh two,zero one one two oh two
139,longhair,long hair
140,what about the third form asked ms wong,what about the food for
141,red,red
142,so strong said the wind i am better,so strong said the wind i am better
143,pretty soon tons of flies were landing on everybody,pretty soon tons of flies were landing on everybody
144,w,o
145,besides the real reason i shaved the cat was to keep it nice and cool,besides the real reason i shaved the cap was to keep it nice and cool
146,uhm the,under
147,ragtag,rock
148,it was too late,it was
149,searched through his spider book until he found a picture of something that looked,search through his spider book and t
150,wolf,with
151,punchline,punchline
152,the local scientist dr wong,the local scientist dr w
153,skip,skip
154,oh one eight one oh,oh one eight one oh
155,rafts,house
156,to,ch
157,a short one and stop,i
158,what's your story,say what's your story
159,off,off
160,one would suppose that they would know s that they would know nothing at all but about school af affairs but they did but they do,one would suppose that they would know s that they would know nothing at all but about school affairs but they did but they do
161,would have to take the good with the bad,would have to take the good with the bad
162,values,values
163,tiger,tiger
164,junkyard,junk
165,shipshape,ship
166,girl power,girl power
167,seventy,seventy
168,birdcage,birdcage
169,asians,asians
170,three,three
171,i swear that's the reason also i was going to sell the cat fur and buy my sister jenny braces for her big stupid face,i swear that's the reason also i was going to sell the cat for and buy my sister jenny's braces for her big stupid face
172,northview,north view
173,oakbrook,o book
174,who is this young punk he thought to himself,who is this young
175,a col i colored the dragon pictures all green so it didn't take very long,a color i colored the dragon pictures all green so it didn't take very long
176,yes said anne candidly i've heard that you and he were engaged once,yes said ann candy
177,red,way
178,of,of
179,we can't let you play the flute anymore john,we can't let you play the flute anymore john
180,air in them,here in
181,yule,your
182,it sure is,it sure is
183,have,have
184,please remind me not to be selfish,please remind me not to be selfish
185,then the flies stopped but just then a man moved into town who played the flute so badly that people would run away screaming,then the fly stopped but just then a man moved into town who played the flute so badly that people would run away screaming
186,they didn't want to kick him out of,n
187,the source of the the huge river is the clear spring,the source of the huge river is the clear spring
188,maybe a poorly played flute doesn't sound all that bad,maybe a poorly played flute doesn't sound all that bad
189,he started shaking the flute to get the flies off and accidentally s smashed it into pieces,he started shaking the flute to get the flies off and accidentally s sm
190,we'll meet at the zoo at ten o'clock,will meet at the zoo at ten o'clock
191,looked really silly at the dances dancing to music they couldn't hear they just couldn't lead a normal life,looked really silly at the n
192,dogfish,dog fish
193,range,n
194,or tune the tv or scratch when you have an itch and when sister tried to play jacks she couldn't get any higher than twosies,or t t v or scratch when you have an itch and when sister tried to play jack she couldn't get any higher
195,oh well that makes sense then,oh well that makes sense then
196,ree seven two three seven two,seven two
197,orange,orange
198,and he was only one foot away,and he was only one foot away
199,the pitcher threw the baseball so hard that it made a loud pop sound when it was caught,a pitcher
200,shaped,shape
201,she goes to a friends,she goes to her friends
202,brethren,brethren
203,the,l
204,ma,mal
205,dentist,dentist
206,lo,m
207,hi what did you bring,high woods did you bring
208,failure,failure
209,yes,yes
210,from then on,from the
211,enough of this nonsense said yin yin's mother poo poo,enough of this nonsense said y
212,when,when
213,it's called cops and robbers,it's called cops and rob
214,than other bubbles,then other bubbles
215,i should think you had an imagination sure enough she laughed,i should
216,cowgirls,cowgirls
217,an tan,n
218,thirty five,thirty-five
219,withheld,with
220,one,when
221,one was smaller the third was about the same size,one was smaller the third was about the same size
222,barroom,buy room
223,race um racer um he was a fast dog and when he got old um he developed problems with his legs and um,raced um racer um he was a fast dog and when he got old um he developed problems with his legs and um
224,cat,c
225,a tiger is a beautiful animal but you should never try to pet one,a tiger is a beautiful animal but you should never try to pet one
226,the stars of the parade they were up on the main float,the stars of the parade they were up on the main float
227,filegate,vital
228,rehearsed,rehearsed
229,hi,h
230,a force equal to that will move to move the earth,a force equal
231,head,had
232,user,user
233,red,red
234,uhm he would play like the clarinet and the tu tuba or something i like lots of different instruments,um he would play like the clar
235,but sometimes people like to eat peanuts on their banana splits,but sometimes people like to eat peanuts on their banana splits
236,birds,birds
237,there are a lot of computers now but there weren't many twenty years ago,there are a lot of computers now but there was weren't many tw years ago
238,tan,tan
239,but i'm awfully hungry i wish you'd get me something to eat,but i'm awfully hungry i wish you'd get me something to eat
240,my,my
241,the other two i don't know this one,the other t
242,the,the
243,zero zero zero eight two,zero zero eight
244,poured was the,word was
245,october,october
246,offhand,i am
247,tuesday,t t t
248,but not,but not
249,there was something mysterious about the man first of all he was wearing two watches,there was something mysterious about the man first of all he was wearing t t
250,t's your story,ch
251,close them soon,close soon
252,siam,si
253,adverbs,ad
254,though,lo
255,oh willow tree he said said the little bird will you let me live in your warm branches until the springtime comes no said the willow tree i never talk to strangers go away,oh will t t said the little bird will you let me live in your warm branches until the spring time comes no said the will t t i never talked to strangers go away
256,push a,bus
257,but i am too old to endure your shame and my misery much longer,but i am
258,isn't he known as the most brilliant journalist of in new york,isn't he known as the most brilliant journalist of in new y
259,they shook the flour off her and set her down on the kitchen floor,they sh the flour off her and set her down on the kitchen floor
260,it might be a black widow mr foster smiled,it might be a black widow mr fos
261,measure the goat before you go out,measure the coat before you go out
262,watch this,what's this
263,ay monday,monday
264,here the paper,here the paper
265,she said that she had to help other passengers,she said that she had to help other passengers
266,sh,sh
267,s when some,s went some
268,goldcreek,gold creek
269,midyear,midyear
270,then they,then
271,tried to smile,try to smile
272,a tiger is a beautiful animal but you should never try to pet one,twelve a
273,because they all had such,because they are such
274,winter was coming and all the birds flew away to the warm south there there they would wait for the spring,winter was coming and all the birds flew away to the warm south there they would wait for the spring
275,nodule,n d
276,cheetah,che
277,that are near and far,that are near and far
278,graveyard,graveyard
279,farmhouse,farmhouse
280,bulkheads,bookheads
281,they shook the flour off her and set her down on the kitchen floor,they shook the flour off her and set her down on the kitchen floor
282,two five six five four,two five six five four
283,wait wait,re t
284,i'll bet you didn't know something else did you know that i wanted to be a barber,i'll bet you didn't know something else did you know that i wanted to be a bar
285,i swore to bring you the terrible head and see how i keep my oath,i swore to bring you the ter able head and see how i keep my oath
286,big rapids asked laura,big r
287,no one could hear anything people were getting into car accidents and everybody looked really silly at dances dancing to music they couldn't hear,no one could hear anything people were getting into car accidents and everybody looked really silly at dances dancing to music they couldn't hear
288,do you know why i asked her to send me the manuscript,do you know why i asked her to send me the manuscript
289,nonsense,nonsense
290,i,ay
291,we will,we will
292,wealth,well
293,fluent,fluent
294,the bunch of grapes was pressed into wine,a bunch of
295,who looked a lot like a panda would look if a pan if pandas were birds were discussing about going to the moon,who looked a lot like a panda would look if a pan if pandas were birds we're discussing about going to the moon
296,two three seven,two three seven
297,the bad flute player was rooster john,the bad flute player was roo th
298,chimney,chimney
299,flies anymore,sl
300,an,n
301,grayest,grayest
302,and th uhm she couldn't stop because bad habits are hard to break and,and um she couldn't stop because bad habits are hard to break and
303,rapids,happens
304,play the flute normally,play the flute normally
305,tiger,tiger
306,minutes long or about,minutes long or about
307,uhm well the little bird uhm had a broken wing and so he asked all the tr,um well the little bird um had a broken wing so he asked all the
308,said mr higgins thank you mr higgins said bill he took the jar now i can,said mr higg
309,ions,ions
310,that's,that's
311,green,green
312,can uhm,can um
313,some,some
314,the wind,the wind
315,racer had to be on the leash since he still needed to heal from his surgery but it was nice to see all his friends,car
316,afterward they went to lucy's where they stuffed themselves silly but soon they made serious mistake,after where they went to lus' where they stuffed th themselves silly but soon they made a serious mistake
317,red,red
318,this,this
319,it was gross then suddenly the flies flew away fast as they could,was gross then suddenly the flies flew away fast as they could
320,and tomorrow is our f field trip,and t tomorrow is our f field t
321,the clubhouse,the cub house
322,then they wiggle and swim away,then they w
323,five zero five four six,five zero five four six
324,depths,depth
325,fireworks,fireworks
326,another way to say that there are twelve donuts is to say that there are a dozen,another way to say there are tw
327,it was a deep dazzling lovely blue deeper than the deepest blue of the sky,it was a deep dazzling lovely blue deeper than the deepest blue of the sky
328,i swore to bring you the terrible head and see how i keep my my oath,i swore to bring you the ter ble head and see how i keep my my o
329,what's your story,what's your story
330,massaged,massaged
331,he was the,he was
332,and the littlest panda was named yin yin and uh she and her family were at a zoo and the zookeeper's name was fred,and the little panda was named yin yin and uh she and her family were at a zoo and the zoo keepers name was f red
333,zero three three oh zero,um zero three oh zero
334,so it took some time before anyone could figure out which of the turtles were the slowest,so it t t t t t t t t t t t
335,decoys,because
336,she gathered up the moss and the remains of the bees wax,she gathered up the moss and the remains of the bees' wax
337,they feel movement in the ground,they feel movement in the ground
338,she saw that she was on the grass and and the broken wheel bes beside her,she saw that she was on the grass and in the broken wheel be s beside her
339,four,for
340,clip,lip
341,northbrook,l
342,i'm serious what still it's still uh still it's not as bad as millions of flies i suppose,i'm serious w still it's still it's not as bad as millions of flies i suppose
343,how strange that a live animal should grow on a stalk like a flower,how strange
344,on a new,on a
345,indulged,indulged
346,northbrook,r
347,so what they're doing is they're tell they're reading the story about he their they're great great great great grandma,so what they're doing is they're t t reading the story about her great great great great
348,demure,come here
349,those are two,those are t
350,in a circle,in a circle
351,y ninety,ninety
352,they just couldn't lead a normal life,they just couldn't leave
353,favorites,f
354,five six one and zero,five six one
355,i said someday i'm going to be a pilot and i'll only serve banana splits on my plane,i said someday i'm going to be a pilot and i'll only serve banana splits on my plane
356,mucus,new
357,is,is
358,the,z
359,dad please don't read the next part,dad please don't read the next part
360,how,how
361,fit in the cup,fit in
362,said his mother,said his mother
363,hearing these words jim revised to conquer his alarm by himself,hardly these words j
364,i don't know that i don't know,i don't know that i don't know
365,throw out the used paper cup and plate,throughout the use paper cup and plate
366,what did it eat,what did it eat
367,plus,plus
368,it's a surprise,it's a surprise
369,northbound,northbound
370,there's is the there's probably,there is probably
371,beds were,bed
372,poor kitty this and poor kitty that it's your fault really,poor kitty this and poor kitty that it's your fault really
373,end of the other magnet wow cried jack ma magnets,and was a
374,twelfth,tw
375,h,ah
376,au a,how
377,time,t
378,yes,yes
379,it was,it was
380,it is clear that no water has come near,it is clear that no water has come n
381,he was very upset at first then he said oh well good thing i brought my old flute as back up,he was very upset at first then he said oh well good thing i brought my old food as back up
382,in each hole,in each hole
383,eighty,e
384,outdoors,outdoors
385,of,of
386,glad,g
387,green red blue green red blue red green red green,green red blue green red blue red green red
388,we've,leaf
389,sleepwalk,sleep rock
390,tom's costume was splendid imitation of a cowboy,tom's costume was spun an imitation of a cowboy
391,briefcase,briefcase
392,magpie,mud
393,three seven seven two four,three seven two four
394,took,t
395,weird,g
396,sincerely danny,sincerely dann
397,and donna told jack to use a magnet,and donna to
398,ragtime,rag
399,thereby,thereby
400,the way his mouth was,the way his mouse was
401,now,now
402,of,of
403,she said,she said
404,i know that,i know that
405,on,on
406,toying,doying
407,slowly the knob turned and the door opened my name is viola swamp said the lady in a scratchy voice yipes cried the kids swamp,slowly the knob turned and the door opened my name is v l
408,three seven seven two four,three seven two four
409,courage,courage
410,cahoot,c
411,they are men who walk to the middle of the road,they are men who walk to the middle of the road
412,angle,angle
413,wanted to look outside at the rain,wanted to look outside at the rain
414,now then that if you tell the reason i shall instantly die,now then that if you t
415,and,and
416,four nine nine three five,for l
417,ends together said donna,ends t t
418,other,either
419,four eight four nine and nine,four eight four nine and nine
420,so why worry,so why worry
421,bigtime,big time
422,strongman,strong man
423,and we can see color,and we can see color
424,k,c
425,horseshoe,horses
426,the next moment he changed the subject because it seemed the best thing to do,the next moment he changed the subject because it seemed the best thing to do
427,you uhm you you you spread the marbles out in it and then you you use your shooter and uhm,you um you you you you spread the mar
428,like a rooster,streams like a ro
429,he loved it,he loved it
430,natural,natural
431,no one knew the way back home so we made a trail of bread crumbs,no one knew the way back home so we made a t t
432,rooster john before i tell you about rooster john,mr john before i t
433,yoyos,yoyos
434,cherished,ch
435,dark,d
436,but i'm awfully hungry i wish you'd get me something to eat,but i'm awfully hungry i'd wish you'd get me something to eat
437,oh you you had better be glad you got the job said larry,oh you had better be glad you got the job said lari
438,skywave,skyway
439,she asked,she asked
440,tomcat,home
441,sunshine,sunshine
442,it believe what was happening for for a minute maria could,i believe what was happening for a minute mar
443,he was the new town dentist he was an excellent dentist but his real love was music,he was a new t dentist he was an excellent dentist but his real love was music
444,beachhead,beachhead
445,decided that john could play the flute and everybody else would have to wear earplugs well i'm sure you guessed that,decided the giant could play the flute and everybody else would have to wear earplugs well i'm sure you guess that
446,submerse,subm
447,catch,catch
448,so the next day justin and his mother went shopping for hats and found the perfect one,so the next day just
449,springfield,springfield
450,oat,o
451,smelled old,smelled all
452,eighth,ate
453,withheld,withheld
454,fewer,f er
455,stinkbugs,stink bugs
456,strongholds,strong
457,logjams,log j
458,bothered,bothered
459,he loved the way it was a little tight at first but then,he loved the way it was a little t t first but then
460,yes,yes
461,he wanted the hat to be clean and perfect forever,he wanted the hat to be clean and perfect forever
462,feeding them just right,feeding
463,and still she sat and still she reeled and still she wished for company,and still she said and still she reel and still she wish for company
464,bear,bear
465,red,red
466,green red blue green red blue red green red green,green red blue red green red green
467,girl power,girl power
468,called,called
469,eleven,the
470,over ten million,over
471,only tarzan of the apes and his courageous wife retained their com composure,only of
472,wh whirlpools,w world
473,no one had any cavities,no one had any
474,mischief,misch
475,blue,blue
476,red,red
477,it's the flute sound the flies hate john's flute playing as much as we do,it's the flute sound the flies hate john's flute playing as much as we do
478,am,am
479,sturdy wood,d d
480,then a feeling of sadness came upon the little boy,then a feeling of sadness came upon the little boy
481,just waiting to re to be remembered when some nail decided to,just waiting
482,zero five five zero zero zero,zero five zero zero
483,this,this
484,cherished,ch
485,p p,p
486,there were many presents but the only thing that made justin excited was getting to wear his hat,there were many presents but the only thing that made just
487,blue green red three,how many different colors do you see how many are there
488,yule,yul
489,i went,i went
490,two seven zero two nine one,two seven zero two nine one
491,homelike,home
492,birds,birds
493,she has a smart way of wearing clothes,she has a smart way of wearing clothes
494,duet,duet
495,newshour,news hour
496,and for two days mr blandsworth showed slides of his goldfish lucy miss nelson's kids had never been so bored,and for t days mr ball would show slides of his gold th l th
497,the beach is dry and shallow at l low tide,and the beach is dry and shall lo at lo tide
498,though,lo
499,clip,clip
500,the book said the spider would be die after it laid,the book said the spider would be die after it laid
501,mong or something uhm he made he was a dentist too and so he made the rooster john a a special mouthpiece for his flute,mong or something um he made he was a dentist t t t and so he made the the mountain ro ster john a special mouth piece for his flute
502,safeguards,safe
503,ten meters long or about,ten meters long or about
504,he really liked it walking around the house,he really liked it walking around the house
505,i guess i'll buy a few snacks since they look so funny coiling out,i guess i'll buy a few snacks since they look so funny co
506,strong,strong
507,that might be that might help us find out what's wrong with your pet,that might be that might help us find out what's wrong with your pet
508,fulltime,fulltime
509,th ra ran,r r
510,perhaps she wanted to see the big snake freddie t had talked about,perhaps she wanted to see the big snake fred
511,waited,waited
512,awoke,awoke
513,unhook,unhook
514,mouthpiece,mouthpiece
515,welsch,welsh
516,see she's s not so responsible after all,see she's not so responsible after all
517,unearthed,i lost
518,landon,land
519,fast if you want to finish early,fast if you want to finish all
520,hangouts,hing out
521,zero two eight five one five,zero
522,pink,pink
523,horrors,hills
524,mouthful,mouthful
525,and then they got another hat and he wore it everyday,and then they got another hat and he wore it everyday
526,that's not,that's not
527,siam,say
528,we can't let you play the flute anymore john said police sheriff sanders,we can't let you play the flute anymore john said police
529,volume what's that word,volume what's that for
530,loincloth,loing class
531,zero zero one oh four,zero one oh four
532,l,l
533,so it really so it was really my father's day gift to him i couldn't buy him anything nice since you took away my allowance for when i shaved the neighbor's dog,so it really so it was really my father's day gift to him i couldn't buy him anything nice since he t t t t t t t t t t t t t t t t t t
534,encroach,encroach
535,the wind,the wind
536,i broke them jack cried no you did not break them donna laughed that's how magnets work,i broke th th th th th
537,beijing,be
538,pocahontas,poke
539,which of you boys placed this stone signal asked the young explorer,which of you boys placed this stone signal asked the young explorer
540,deployed,deployed
541,and when he had surgery um after it when he healed um fang bit his leg again but racer could run fast again and he um knocked fang down,then when he had surgery um after i when he healed um fang bit his leg again but racer could run fast again and he um knocked fang down
542,never,never
543,when the phone rings my little brother always laughs,when the phone rings my little brother always laughs
544,sawhill,so
545,all the uhm,other
546,plus,plus
547,such nonsense going to the moon said her mother poo poo,such nonsense going to the moon said her mother poo
548,oh no cry cry chief sanders just when things were were going good for,oh no cried chief sand
549,would you say,what you say
550,a lot of damage in some parts of,a lot of damage in some parts of
551,here,here
552,two five three four three,two five three four three
553,the tent was filled with long narrow tables and benches at the sides,the t t was filled with long t t t t t t
554,was that ice chest ice,was that ice
555,i'm i'm serious still i it's not as,i i'm serious so
556,me,me
557,oh two eight five one five,or t
558,scathing,scathing
559,smallridge,small red
560,fjord,f
561,five,five
562,strong,sh
563,it,it
564,duck looking at me,duck looking at me
565,brook,book
566,pig,p ig
567,on their way out of the school,on way out of school
568,shopping list on the way to the store laura wrote the list fourteen apples fourteen oranges twenty bananas two lemons two pineapples and two,shopping list on the way to the star mow
569,help the woman get back to her feet,help the woman get back to her feet
570,safehouse,safe house
571,hicksville,hick
572,ei,ay
573,equal to,equal to
574,equal to,equal t
575,hello teddy,hello tad
576,kingsville,kig'sville
577,mouthpiece,mouthpiece
578,scientists use these cases and gloves to there examine rocks taken from the moon,so it does use these cases and gloves to their exam rock
579,he just helps them actually with,he just helps them actually with
580,mangement,management
581,will,will
582,skewered,skewered
583,they felt ok when the ship arrived in port,they felt ok when the ship arrived in port
584,right,right
585,so there was nothing the police could do,so there was nothing the police could do
586,from then on john would wake up at sunrise like a rooster and play to keep h the flies away,from then on john would wake up at sunrise like a ro ster and play to keep the flies away
587,at night they came on the river bank under the stars and each morning the river looked even lower,at night they came down the river bank under the stars and each morning the river looked even lower
588,converged,covered
589,unnerved,unnerved
590,touchstone,t t
591,sell your g sell your gift to a buyer at a good gain,sell your gifts to a buy a good game
592,encroach,encroach
593,ashville,ashville
594,z,as he
595,through his hand lens,through his hand once
596,twenty,twenty
597,what is the jugs,what is the
598,walking,lucky
599,hearing tasting,hearing t
600,asians,e s
601,eggshell,egg shell
602,you see a,you see a
603,but it was very upset at first then he said oh well good thing i brought my old flute as back up,he was very upset at first and then he said oh well the thing i brought my old flute as a back up
604,transcribe,transcribed
605,after dinner jordan crept up by the way of the back stairs to see her,after dinner j
606,newslink,newth
607,thereby,there
608,huntsville,and
609,en,n
610,longworth,long worth
611,rio,rio
612,how often do you change the water in the bowl,how often do you change the water in the bowl
613,i,i
614,ladies and gentlemen men ms ms tort mud from sludge pond has been disqualified for sleeping during the race,ladies and men mis mud from sl
615,in,in
616,she pointed,she pointed
617,crashed over rocks,crash over rocks
618,green,green
619,width,w
620,that's how the flute sounded when this guy played it,that's how the flute sounded when the sky played it
621,sculpture,sculpture
622,but until the next festival,but until the next festival
623,hearers,here's
624,uh,ah
625,when you heat or cool matter it can change form heat melted the solid ice the steam cooled and became liquid you mean,when you heat or cool matter it can change form heat melted the solid ice the steam cool then became liquid you
626,fewer,fewer
627,one day the sky was filled with four rainbows at the same time,one day the sky
628,humane,humane
629,swish saw a rock in the middle of the big festival and wondered about it,swish th t
630,a minute later miss nelson appeared i'm back she said,and
631,and then he comes back about t he dreams of uhm a some,and then he comes back
632,oops brethren,in oops brother
633,wait said mr gray won't you stay and play marbles bill turned,wait said mr gray won't you stay and play mar
634,withdrew,with gor
635,quacking a,qu
636,in his letter uncle to and said,in his letter uncle dan said
637,mora,more
638,i'm,i've
639,he looks like the fish is taking a bubble bath,he looks like the fish is t t
640,we can't let you play the flute anymore john said police chief s sanders,we can't let you play the flute anymore john said police
641,much,much
642,ou,oh
643,hangers,hangers
644,blue,blue
645,said donna magnets pull paper clips and tacks but not apples and,said dora magnets for paper clips and tacks but not apples and
646,cahoot,cah t
647,he thinks they smell,he th t
648,sa zsa zsa zsa,j
649,chocolate,chocolate
650,ran toward them,ran towards
651,matter has three forms solid liquid and gas,better has
652,cafeteria,cafeteria
653,keith,k
654,they had to cover their ears from the horrible sound,they had to cover their ears from the horrible sound
655,naive,i
656,schoolboy,school boy
657,ms gordon at the zoo,mrs g
658,northbound,horse
659,unscathed,i'm scared
660,shipshape,ship shape
661,got his name i should tell,got his name i should
662,the poor little bird did not know where to go but he hopped and fluttered along with his broken wing,the poor little bird did not know where to go but he hopped and fl th
663,to the picture,to the picture
664,ageless,ash
665,we can see things that,we can see things that
666,well,well
667,favorites,favorites
668,green,green
669,she had one sinking through rock slide,she had one seeking
670,start,start
671,so they decided to lower him down a well,sun ids decided
672,made a flute sound as so bad that his fish would jump out of their fish bowl,made a flute sound as so bad that his fish would jump out of their fish ball
673,bashful,bashful
674,the mag the mag the when,the man the man
675,yoyos,yoyos
676,you're just trying to make me quit i'm not going to fall for your tricks,you just t
677,nourished,nourished
678,cat,cat
679,s scallion,s
680,hello teddy,hello t t
681,diana searched faithfully but no axe was to be found in the whole woodshed,diana searched faithfully but no axe was to be found in the hole wood
682,can't wait until our next assignment,can't wait until our next assignment
683,red green and blue three,red green and blue three
684,tiger,tiger
685,bridgetown,bridge t
686,would you like some,would you like some
687,maybe mr chu,maybe mr
688,it's a,it's a
689,they are men who r walk the middle of the road,the airman who r walk in the middle of the road
690,three two six seven three,three two six seven three
691,donna take this b bar i will help you,donna take this bit bar i will help you
692,bloomfield,blumfield
693,shying,sig
694,it was a long way from the green meadows to the forest,it was a long way from the green me tos to the forest
695,thinly,family
696,oh yes you are said the pig,oh yes you are said the pig
697,we find joy in the simplest things,we find joy in the simplest things
698,zero three zero zero four,zero three zero zero four
699,blowup,blow up
700,now victor was more curious than ever about spiders,now victor was more curious than ever about spiders
701,i don't know,i don't know
702,hobnail,h
703,heathman,he's man
704,i have none night watchmen to make keys,i have n
705,what should they do the,what should they do with this
706,seven two three seven two,seven
707,there jo was mistaken mistaken for next day she made a discovery which produ produced a tempest,their jo was mis t t for next day she made a discovery which pr d t
708,foible,for a
709,metal,metal
710,the shelves were crowd with dusty utensils of all sorts,the shelves were a crowd with d th
711,un unwound,un wound
712,lectures,lecture
713,couldn't,couldn't
714,the turtles but he got a little older the turtles began to realize,the t t t t
715,joel who was very frightened finally said i'm going to wake up ben,joel who was very frightened finally said i'm going to wake up ben
716,snake house,snake house
717,sam is a big kid,sam is a big kid
718,offs layoffs,lay off
719,c,p
720,i beg your pardon said the le learned man it is an old habit with me,i beg your pardon said the l learn man it is an old habit with me
721,thinness,dness
722,of,of
723,shaped like spiders,shaped like spiders
724,and it,in it
725,nope,nope
726,they hardly looked like mice at all,they hardly look like mice at all
727,and uhm so,and um so
728,came from,came from
729,youth,use
730,soulless,so listen
731,lavished,lavished
732,sur,shirt
733,pink pig,pink pig
734,make a chain of paper clips,make a t t
735,off,off
736,they they then journeyed onwards till they almost reached the mountains,they w
