,target_text,pred_str
646,key,s
647,yes,yes
648,cub,cub
649,snake,snak
650,crocodile,crocodle
651,tomato,tomatn
652,pig,pig
653,watermelon,watermelon
654,circus,curcf
655,yes,yes
656,watch,wch
657,circus,circus
658,shell,shl
659,two eggs,to egs
660,rhinoceros,rhnoceres
661,moustache,moustach
662,food,fod
663,cicada,cicada
664,light,lit
665,breathe,breath
666,vanilla,vanla
667,spade,spade
668,eight,gt
669,shell,shel
670,sausage,sausag
671,fur,fu
672,three eggs,three egs
673,four eggs,four egs
674,wood,wod
675,breathe,breath
676,duck,duck
677,seven,seven
678,that,that
679,balloon,baln
680,crocodile,crocile
681,nine,bin
682,car,car
683,australia,australa
684,potato,potat
685,elephant,lephant
686,pull,pl
687,hill,hil
688,duck,dk
689,watch,watch
690,skirt,skirt
691,magician,magcan
692,fish,fish
693,carpet,carpt
694,hippopotamus,hipopptams
695,light,lht
696,australia,austraa
697,balloon,baln
698,chair,chir
699,rhinoceros,rn
700,cow,c
701,giraffe,giraf
702,smile,smle
703,that,that
704,cub,cub
705,bag,bag
706,nose,nos
707,two cups,two cups
708,three o clock,thre o clck
709,flowerpot,flowerpot
710,four cups,four cups
711,bridge,brig
712,carpet,carpet
713,kitchen,ktchn
714,spade,spade
715,butterfly,buterfy
716,girl,gil
717,one cup,ne cup
718,wood,wod
719,butterfly,butefy
720,crocodile,crocodiut
721,sprout,sprout
722,wood,wod
723,four,four
724,balloon,baln
725,elephant,elephan
726,watch,watch
727,two eggs,two egs
728,mouth,mouth
729,fish,fich
730,foot,fot
731,giraffe,giraf
732,drink,drink
733,key,t
734,short,fourw
735,wheel,whe
736,cheese,ches
737,one cup,ne cup
738,skirt,skit
739,kitchen,kitchen
740,boy,bon
741,watermelon,watermeln
742,balloon,baln
743,treasure,streasr
744,five,five
745,bellybutton,belbutn
746,potato,potat
747,garage,garg
748,one cup,ne cp
749,kitchen,kitchn
750,four,four
751,feather,te
752,owl,l
753,doll,dol
754,attack,atack
755,spiderweb,spiderweb
756,four o clock,four o clck
757,xylophone,flophne
758,foot,fot
759,voice,voic
760,two,t
761,three eggs,thre egs
762,sprout,sprout
763,one cup,one cup
764,ear,a
765,one,ne
766,four,for
767,pie,pe
768,short,shot
769,ear,
770,spade,spad
771,story,story
772,ten,pone
773,treasure,treasr
774,eight,gt
775,short,shot
776,balloon,baln
777,ten,ten
778,pull,pl
779,mouth,mouth
780,dinosaur,dinosaur
781,gorilla,gorila
782,two cups,two cps
783,kangaroo,kangar
784,feather,feaher
785,pig,pig
786,gorilla,gorila
787,tonight,toni
788,clown,clon
789,straw,straw
790,cub,c
791,splash,splash
792,story,story
793,caterpillar,caterplar
794,breathe,breath
795,fish,fish
796,spiderweb,spiderweb
797,jam,jm
798,stethoscope,stthoscp
799,carpet,carpet
800,six,six
801,two,t
802,three eggs,three egs
803,mountain,mountan
804,kangaroo,kangaro
805,pie,pie
806,one o clock,one clck
807,bird,bad
808,foot,fot
809,yes,yes
810,bag,bag
811,tail,ta
812,pool,pl
813,tail,tail
814,thermometer,thermometr
815,thermometer,thermometer
816,sausage,sausag
817,gorilla,gorila
818,shell,she
819,cicada,cicada
820,mountain,mountan
821,vanilla,vanla
822,swing,wng
823,vegemite,vegmte
824,cicada,cicada
825,kitchen,kitchn
826,spaghetti,spaght
827,skirt,skit
828,cub,ca
829,breathe,breah
830,ride,ride
831,dinosaur,dinosaur
832,four,for
833,owl,
834,tomato,tomat
835,fish,fish
836,boat,boat
837,binoculars,binoculars
838,five,five
839,dinosaur,dinosaur
840,cart,cat
841,crocodile,crocodle
842,seven,sevn
843,hill,hil
844,bridge,bridg
845,hippopotamus,hipopotamus
846,cicada,cicada
847,crocodile,crocodle
848,garage,garag
849,crab,crab
850,binoculars,binoculas
851,voice,voic
852,bellybutton,belybutn
853,owl,
854,eight,at
855,bird,bid
856,ear,ea
857,three eggs,three egs
858,cloud,cloud
859,cow,co
860,smile,smle
861,sausage,sausag
862,two cups,two cups
863,shell,shel
864,card,cat
865,four eggs,four egs
866,food,fod
867,girl,gi
868,head,head
869,that,that
870,card,cad
871,tail,tal
872,three o clock,thre o clck
873,garage,gag
874,binoculars,binoculars
875,four,or
876,key,ky
877,coconut,coom
878,canoe,can
879,yes,yes
880,spade,spad
881,four o clock,four o clck
882,sausage,sausag
883,boat,boat
884,canoe,can
885,eight,hat
886,three o clock,hree clck
887,potato,potat
888,tomato,tomt
889,pool,pl
890,dessert,betf
891,sword,sword
892,ride,ride
893,shell,shl
894,hole,hoe
895,ball,bal
896,banana,banan
897,dessert,deset
898,ride,ride
899,key,ky
900,moustache,moustach
901,yoyo,yy
902,sword,sword
903,food,fod
904,ten,ten
905,short,shot
906,pig,pig
907,garden,garden
908,vanilla,vanil
909,butterfly,buterfy
910,machine,machn
911,pig,pig
912,one,ne
913,shell,shel
914,hole,ho
915,doll,dl
916,magician,magican
917,detective,pottn
918,frog,frg
919,crocodile,crocodile
920,doll,dol
921,story,story
922,leaf,leaf
923,short,shot
924,crab,crab
925,pie,pe
926,cheese,cs
927,thermometer,thermomtr
928,short,fot
929,attack,atack
930,swing,swng
931,carpet,carpet
932,one o clock,no clck
933,elephant,lephant
934,beard,bead
935,story,story
936,magician,magcan
937,one cup,ne cp
938,foot,fot
939,circus,circus
940,four cups,four cups
941,bird,bid
942,flowerpot,flowerpt
943,play,play
944,three,fi
945,spiderweb,spiderweb
946,pool,po
947,ride,rde
948,one egg,ne eg
949,xylophone,ylophne
950,nose,ns
951,canoe,can
952,fish,fish
953,spiderweb,spiderweb
954,four o clock,four o clck
955,cart,cat
956,watch,oag
957,canoe,cane
958,tooth,toth
959,australia,australa
960,story,story
961,martian,atan
962,key,ky
963,fish,fis
964,two eggs,two egs
965,shell,shel
966,coconut,coconut
967,cheese,ha
968,light,lt
969,beard,bead
970,balloon,balon
971,binoculars,binoculars
972,ten,ten
973,one cup,ne cp
974,circus,circus
975,four eggs,four egs
976,binoculars,binoculars
977,banana,bann
978,balloon,balon
979,crocodile,crocodye
980,skirt,skit
981,foot,fot
982,moustache,moustach
983,cicada,ccicada
984,four eggs,four egs
985,three eggs,thre egs
986,giraffe,giraf
987,ball,bal
988,dessert,des
989,snake,snak
990,treasure,treasur
991,one egg,neeg
992,one egg,ne eg
993,duck,tuk
994,xylophone,ylophne
995,four cups,four cups
996,caterpillar,caterpilar
997,dinosaur,dinosar
998,garage,garg
999,caterpillar,caterpilar
1000,magician,magican
1001,voice,vic
1002,clown,clon
1003,binoculars,binoculas
1004,beard,bead
1005,splash,splash
1006,sausage,sausag
1007,machine,machine
1008,sausage,sausag
1009,rhinoceros,rinoceros
1010,wheel,whe
1011,light,lht
1012,tomato,thormat
1013,magician,magican
1014,bag,bag
1015,two,
1016,binoculars,binoculars
1017,zoo,vl
1018,dinosaur,dinosaur
1019,fish,vic
1020,spaghetti,spaghet
1021,food,fod
1022,dessert,dst
1023,four o clock,four o clck
1024,machine,machne
1025,story,storny
1026,one cup,ne cup
1027,four cups,four cups
1028,garden,gadn
1029,spaghetti,spagetn
1030,clown,clon
1031,coconut,cocont
1032,hole,hoe
1033,thermometer,thermometr
1034,garage,garag
1035,boat,boat
1036,banana,banan
1037,shell,shel
1038,cart,cat
1039,thermometer,thermometr
1040,xylophone,yopon
1041,voice,voic
1042,thermometer,thermmtr
1043,potato,potat
1044,garden,garden
1045,magician,magcan
1046,drink,drik
1047,one egg,ne eg
1048,crab,crab
1049,swing,swing
1050,chair,char
1051,machine,machn
1052,hippopotamus,hipopotams
1053,food,fod
1054,elephant,elpat
1055,caterpillar,caerpil
1056,ear,r
1057,tail,tal
1058,cucumber,cucumbr
1059,carpet,carpet
1060,snake,snake
1061,hole,hol
1062,detective,detctve
1063,three cups,thre cups
1064,head,head
1065,ride,ride
1066,leaf,leaf
1067,banana,banan
1068,watermelon,watermeln
1069,four o clock,four o clck
1070,watermelon,watermeln
1071,one o clock,one o clck
1072,grasshopper,grashoper
1073,three cups,three cups
1074,cheese,ches
1075,tomato,tomat
1076,one egg,one eg
1077,watch,wtch
1078,shell,shel
1079,jam,jam
1080,foot,fot
1081,one o clock,one o clck
1082,ride,grd
1083,cucumber,cucumbr
1084,rhinoceros,rhinochers
1085,mountain,moutan
1086,garden,garden
1087,doll,dol
1088,duck,dck
1089,vegemite,vegemte
1090,bellybutton,belybutn
1091,cheese,ches
1092,story,story
1093,boy,by
1094,nose,nos
1095,boy,boy
1096,foot,fot
1097,play,play
1098,fur,fr
1099,martian,mrtan
1100,owl,l
1101,treasure,treasur
1102,fur,fur
1103,car,car
1104,boat,bt
1105,leaf,leaf
1106,wood,wod
1107,drink,drik
1108,duck,dck
1109,crab,crab
1110,carpet,carpt
1111,food,fod
1112,story,story
1113,skirt,skirt
1114,drink,drink
1115,cucumber,cucumbr
1116,hair,fai
1117,tooth,tth
1118,car,car
1119,fur,fr
1120,wheel,whe
1121,one,eb
1122,play,play
1123,eight,eght
1124,bridge,bridg
1125,breathe,breath
1126,pool,pl
1127,duck,dack
1128,dessert,deset
1129,australia,austral
1130,yoyo,yy
1131,canoe,can
1132,boy,boy
1133,hole,hole
1134,mouth,mot
1135,cheese,ches
1136,giraffe,giraf
1137,pool,pl
1138,pig,pig
1139,three o clock,three o clck
1140,thermometer,thermomtr
1141,cloud,cloud
1142,butterfly,buterfly
1143,five,fine
1144,beard,bead
1145,mouth,mouth
1146,girl,gil
1147,snake,snake
1148,jam,jm
1149,breathe,breath
1150,ten,ten
1151,wheel,whel
1152,dessert,deset
1153,shell,fel
1154,sprout,sprout
1155,zoo,
1156,two o clock,two o clck
1157,binoculars,binoculars
1158,spiderweb,spiderweb
1159,nine,nne
1160,bridge,bridg
1161,tonight,tonht
1162,key,ky
1163,car,car
1164,wheel,whel
1165,cucumber,cucumbr
1166,four o clock,four o clck
1167,thumb,thumb
1168,banana,bann
1169,ear,r
1170,four eggs,four egs
1171,thumb,thumb
1172,key,ky
1173,frog,frog
1174,cloud,cloud
1175,detective,detectv
1176,hippopotamus,hipopotamus
1177,elephant,elephant
1178,clown,clon
1179,yes,ys
1180,mouth,mouth
1181,three eggs,three egs
1182,binoculars,binoculars
1183,five,fid
1184,tooth,toth
1185,doll,dl
1186,cucumber,cucumb
1187,one cup,ne cup
1188,elephant,ephant
1189,skirt,skit
1190,banana,banna
1191,vegemite,vegemte
1192,balloon,balon
1193,ten,ten
1194,spiderweb,spiderwb
1195,kangaroo,kangav
1196,caterpillar,caterpilar
1197,wheel,whe
1198,three cups,thre cups
1199,carpet,carp
1200,frog,frog
1201,spade,spade
1202,coconut,coconut
1203,dinosaur,dinosaur
1204,nine,nne
1205,bellybutton,belybut
1206,carpet,carpet
1207,six,si
1208,smile,smle
1209,australia,australa
1210,chair,coa
1211,two o clock,two o clck
1212,moustache,moustach
1213,pool,pl
1214,cow,co
1215,nose,ns
1216,ride,rde
1217,kangaroo,kangar
1218,spaghetti,spaghet
1219,nine,nine
1220,rhinoceros,rn
1221,doll,dol
1222,sword,swod
1223,pie,py
1224,banana,bann
1225,hill,hil
1226,nine,nine
1227,garden,gaden
1228,sausage,sausg
1229,cart,cat
1230,three cups,fle cups
1231,pull,pl
1232,garden,garden
1233,pig,pig
1234,caterpillar,caterpilar
1235,key,key
1236,elephant,elephant
1237,swing,swing
1238,spiderweb,spiderweb
1239,snake,snake
1240,six,si
1241,one cup,ne cup
1242,watch,wach
1243,six,six
1244,mouth,mouth
1245,head,head
1246,that,ta
1247,attack,atack
1248,girl,gol
1249,mountain,mountan
1250,food,fod
1251,straw,straw
1252,bellybutton,belybutn
1253,wood,wod
1254,wheel,whe
1255,hole,hole
1256,mouth,mouth
1257,watermelon,watermeln
1258,tail,tail
1259,dessert,dest
1260,tonight,tonht
1261,feather,feather
1262,canoe,can
1263,elephant,lephant
1264,two eggs,two egs
1265,car,car
1266,straw,straw
1267,coconut,coconut
1268,one egg,oneg
1269,ride,ride
1270,thumb,thumb
1271,ear,
1272,doll,dl
1273,jam,ja
1274,wood,wod
1275,zoo,z
1276,kitchen,kitchn
1277,tomato,tomt
1278,breathe,breat
1279,machine,machn
1280,detective,detctve
1281,three o clock,tree clck
1282,four cups,four cups
1283,banana,banana
1284,sword,sword
1285,drink,tw eg
1286,pig,pig
1287,grasshopper,grashoper
1288,moustache,moustach
1289,kitchen,kitchn
1290,five,fivee
1291,play,play
1292,tooth,toth
1293,wheel,whel
1294,smile,smle
1295,key,ky
1296,ten,ten
1297,flowerpot,flowerps
1298,watermelon,watermine
1299,cow,co
1300,cucumber,ccumbr
1301,drink,trink
1302,magician,magican
1303,nose,nos
1304,three cups,three cups
1305,bird,bid
1306,grasshopper,grashoper
1307,coconut,coconut
1308,ten,ten
1309,tail,tal
1310,four cups,four cups
1311,owl,
1312,tooth,tot
1313,smile,fmile
1314,rhinoceros,rhnoceros
1315,detective,detctve
1316,sausage,sausag
1317,sprout,sprout
1318,head,head
1319,one egg,neg
1320,zoo,
1321,ten,tn
1322,grasshopper,ashopr
1323,crocodile,crocodl
1324,bag,bag
1325,cub,cub
1326,pull,pl
1327,grasshopper,grashper
1328,flowerpot,flowerpt
1329,spiderweb,spiderweb
1330,clown,cln
1331,canoe,can
1332,tooth,toth
1333,bridge,bridg
1334,wood,wod
1335,vegemite,vegmte
1336,two,t
1337,detective,detctv
1338,pool,pol
1339,hippopotamus,hipopotamus
1340,coconut,coconut
1341,spaghetti,paghet
1342,cucumber,cucumbr
1343,head,head
1344,xylophone,ylophn
1345,head,hat
1346,three o clock,three o clck
1347,sausage,sausag
1348,cheese,ches
1349,bag,bag
1350,wheel,whe
1351,three o clock,three o clck
1352,cloud,cloud
1353,one o clock,one o clck
1354,crab,crab
1355,pull,pl
1356,flowerpot,flowerpot
1357,cicada,cicada
1358,beard,bead
1359,boat,poiat
1360,canoe,can
1361,three,te
1362,martian,martan
1363,watch,wach
1364,key,ky
1365,doll,girl
1366,pie,pe
1367,vanilla,vanila
1368,feather,feathr
1369,fur,fur
1370,rhinoceros,rhinocrs
1371,pull,pl
1372,flowerpot,flowerpt
1373,pool,pl
1374,pie,pe
1375,light,lgt
1376,potato,otat
1377,martian,martan
1378,detective,etectv
1379,cloud,cloud
1380,foot,fot
1381,circus,circus
1382,garage,garg
1383,six,six
1384,elephant,elephan
1385,straw,straw
1386,garden,gadn
1387,ball,ba
1388,duck,dck
1389,nine,nine
1390,sprout,sprout
1391,one,one
1392,vegemite,fvegem
1393,bird,bid
1394,food,fod
1395,cub,cub
1396,snake,snk
1397,tonight,tonht
1398,drink,drik
1399,straw,straw
1400,martian,martan
1401,bag,bag
1402,kangaroo,pangar
1403,thumb,tumb
1404,cloud,cloud
1405,australia,australa
1406,zoo,fo
1407,feather,feathr
1408,ride,ride
1409,seven,seven
1410,bellybutton,belybutn
1411,chair,chi
1412,two,t
1413,bridge,brid
1414,fish,fish
1415,hole,hoe
1416,grasshopper,grashp
1417,frog,frog
1418,drink,drik
1419,kitchen,kitchen
1420,four cups,four cups
1421,rhinoceros,rhnoceros
1422,sprout,sprout
1423,rhinoceros,hinocers
1424,coconut,coconut
1425,bird,bid
1426,clown,clon
1427,elephant,elephat
1428,moustache,moustach
1429,seven,seven
1430,kangaroo,kangaro
1431,breathe,breath
1432,caterpillar,caterpilar
1433,wood,wod
1434,martian,martan
1435,three,tre
1436,crocodile,crocodle
1437,ear,
1438,nose,nos
1439,giraffe,girf
1440,mouth,nouth
1441,cheese,ches
1442,hill,hil
1443,fish,fish
1444,moustache,moustach
1445,one egg,ne eg
1446,splash,splash
1447,rhinoceros,rhinoceros
1448,two o clock,two o clck
1449,stethoscope,stthoscop
1450,two cups,two cups
1451,one,ne
1452,three cups,three cups
1453,swing,swig
1454,card,cad
1455,boy,by
1456,fur,fur
1457,crab,cloud
1458,yoyo,yy
1459,two cups,two cups
1460,ten,ten
1461,chair,chir
1462,skirt,skirt
1463,one o clock,one o clck
1464,butterfly,buterfy
