filepath,duration,speaker_id,transcription,audio_id
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_1356/story/1_1356_1_3_008-ch6-speaker16.wav,2.136281179138322,1_1356,THE END,1_1356-1_1356_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_148/story/1_148_1_3_006-ch6-speaker16.wav,13.003219954648523,1_148,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,1_148-1_148_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_148/story/1_148_1_3_008-ch6-speaker16.wav,2.786394557823129,1_148,THE END,1_148-1_148_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_369/story/1_369_1_3_006-ch6-speaker16.wav,14.210657596371885,1_369,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,1_369-1_369_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_369/story/1_369_1_3_008-ch6-speaker16.wav,1.857641723356009,1_369,THE END,1_369-1_369_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_433/story/1_433_1_3_008-ch6-speaker16.wav,2.6006349206349206,1_433,THE END,1_433-1_433_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_497/story/1_497_1_3_006-ch6-speaker16.wav,14.67501133786848,1_497,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,1_497-1_497_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_497/story/1_497_1_3_008-ch6-speaker16.wav,4.08671201814059,1_497,THE END,1_497-1_497_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_537/story/1_537_1_3_006-ch6-speaker16.wav,14.210657596371885,1_537,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,1_537-1_537_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_537/story/1_537_1_3_008-ch6-speaker16.wav,1.857641723356009,1_537,THE END,1_537-1_537_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_574/story/1_574_1_3_008-ch6-speaker16.wav,1.6718367346938776,1_574,THE END,1_574-1_574_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_595/story/1_595_1_3_006-ch6-speaker16.wav,13.653333333333334,1_595,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,1_595-1_595_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_595/story/1_595_1_3_008-ch6-speaker16.wav,2.2291609977324263,1_595,THE END,1_595-1_595_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_65/story/1_65_1_3_006-ch6-speaker16.wav,12.53877551020408,1_65,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,1_65-1_65_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_65/story/1_65_1_3_008-ch6-speaker16.wav,1.7647165532879818,1_65,THE END,1_65-1_65_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_794/story/1_794_1_3_008-ch6-speaker16.wav,3.622312925170068,1_794,THE END,1_794-1_794_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_918/story/1_918_1_3_008-ch6-speaker16.wav,2.507755102040816,1_918,THE END,1_918-1_918_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_969/story/1_969_1_3_006-ch6-speaker16.wav,11.145578231292516,1_969,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,1_969-1_969_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_969/story/1_969_1_3_008-ch6-speaker16.wav,6.501587301587302,1_969,THE END,1_969-1_969_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_978/story/1_978_1_3_006-ch6-speaker16.wav,11.79578231292517,1_978,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,1_978-1_978_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_978/story/1_978_1_3_008-ch6-speaker16.wav,2.507755102040816,1_978,THE END,1_978-1_978_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_1011/story/2_1011_1_3_006-ch6-speaker16.wav,11.586757369614512,2_1011,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_1011-2_1011_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_1011/story/2_1011_1_3_008-ch6-speaker16.wav,2.438140589569161,2_1011,THE END,2_1011-2_1011_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_1122/story/2_1122_1_3_008-ch6-speaker16.wav,3.0650793650793653,2_1122,THE END,2_1122-2_1122_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_1160/story/2_1160_1_3_006-ch6-speaker16.wav,12.817460317460318,2_1160,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_1160-2_1160_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_1160/story/2_1160_1_3_008-ch6-speaker16.wav,2.043401360544218,2_1160,THE END,2_1160-2_1160_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_1350/story/2_1350_1_3_008-ch6-speaker16.wav,2.414875283446712,2_1350,THE END,2_1350-2_1350_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_1370/story/2_1370_1_3_008-ch6-speaker16.wav,2.6006349206349206,2_1370,THE END,2_1370-2_1370_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_16/story/2_16_1_3_006-ch6-speaker16.wav,11.052698412698414,2_16,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_16-2_16_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_172/story/2_172_1_3_006-ch6-speaker16.wav,10.774104308390022,2_172,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_172-2_172_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_172/story/2_172_1_3_008-ch6-speaker16.wav,1.7647165532879818,2_172,THE END,2_172-2_172_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_350/story/2_350_1_3_006-ch6-speaker16.wav,10.866938775510205,2_350,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_350-2_350_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_350/story/2_350_1_3_008-ch6-speaker16.wav,2.879274376417233,2_350,THE END,2_350-2_350_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_411/story/2_411_1_3_008-ch6-speaker16.wav,6.362267573696145,2_411,THE END,2_411-2_411_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_467/story/2_467_1_3_008-ch6-speaker16.wav,2.6006349206349206,2_467,THE END,2_467-2_467_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_500/story/2_500_1_3_008-ch6-speaker16.wav,2.043401360544218,2_500,THE END,2_500-2_500_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_579/story/2_579_1_3_006-ch6-speaker16.wav,13.93201814058957,2_579,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_579-2_579_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_579/story/2_579_1_3_008-ch6-speaker16.wav,1.3931972789115643,2_579,THE END,2_579-2_579_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_6/story/2_6_1_3_006-ch6-speaker16.wav,12.631655328798184,2_6,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_6-2_6_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_6/story/2_6_1_3_008-ch6-speaker16.wav,2.136281179138322,2_6,THE END,2_6-2_6_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_605/story/2_605_1_3_008-ch6-speaker16.wav,1.9505215419501132,2_605,THE END,2_605-2_605_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_625/story/2_625_1_3_006-ch6-speaker16.wav,13.09609977324263,2_625,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_625-2_625_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_625/story/2_625_1_3_008-ch6-speaker16.wav,1.9505215419501132,2_625,THE END,2_625-2_625_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_642/story/2_642_1_3_006-ch6-speaker16.wav,10.588344671201812,2_642,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_642-2_642_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_642/story/2_642_1_3_008-ch6-speaker16.wav,2.3220408163265307,2_642,THE END,2_642-2_642_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_664/story/2_664_1_3_006-ch6-speaker16.wav,14.117777777777778,2_664,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_664-2_664_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_664/story/2_664_1_3_008-ch6-speaker16.wav,2.136281179138322,2_664,THE END,2_664-2_664_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_703/story/2_703_1_3_008-ch6-speaker16.wav,6.501587301587302,2_703,THE END,2_703-2_703_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_891/story/2_891_1_3_006-ch6-speaker16.wav,11.19201814058957,2_891,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_891-2_891_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_891/story/2_891_1_3_008-ch6-speaker16.wav,1.1146031746031746,2_891,THE END,2_891-2_891_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_93/story/2_93_1_3_006-ch6-speaker16.wav,10.031020408163265,2_93,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_93-2_93_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_93/story/2_93_1_3_008-ch6-speaker16.wav,1.857641723356009,2_93,THE END,2_93-2_93_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_1008/story/3_1008_1_3_006-ch6-speaker16.wav,14.953650793650796,3_1008,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_1008-3_1008_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_1008/story/3_1008_1_3_008-ch6-speaker16.wav,2.136281179138322,3_1008,THE END,3_1008-3_1008_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_1134/story/3_1134_1_3_006-ch6-speaker16.wav,11.331337868480723,3_1134,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_1134-3_1134_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_1134/story/3_1134_1_3_008-ch6-speaker16.wav,1.3931972789115643,3_1134,THE END,3_1134-3_1134_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_1178/story/3_1178_1_3_006-ch6-speaker16.wav,11.79578231292517,3_1178,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_1178-3_1178_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_1178/story/3_1178_1_3_008-ch6-speaker16.wav,2.6006349206349206,3_1178,THE END,3_1178-3_1178_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_1179/story/3_1179_1_3_006-ch6-speaker16.wav,13.003219954648523,3_1179,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_1179-3_1179_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_1262/story/3_1262_1_3_006-ch6-speaker16.wav,13.09609977324263,3_1262,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_1262-3_1262_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_1262/story/3_1262_1_3_008-ch6-speaker16.wav,2.2291609977324263,3_1262,THE END,3_1262-3_1262_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_156/story/3_156_1_3_006-ch6-speaker16.wav,12.07437641723356,3_156,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_156-3_156_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_156/story/3_156_1_3_008-ch6-speaker16.wav,1.7647165532879818,3_156,THE END,3_156-3_156_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_189/story/3_189_1_3_006-ch6-speaker16.wav,13.281814058956916,3_189,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_189-3_189_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_189/story/3_189_1_3_008-ch6-speaker16.wav,2.414875283446712,3_189,THE END,3_189-3_189_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_25/story/3_25_1_3_006-ch6-speaker16.wav,14.117777777777778,3_25,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_25-3_25_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_25/story/3_25_1_3_008-ch6-speaker16.wav,1.9505215419501132,3_25,THE END,3_25-3_25_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_270/story/3_270_1_3_006-ch6-speaker16.wav,9.380907029478458,3_270,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_270-3_270_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_270/story/3_270_1_3_008-ch6-speaker16.wav,2.507755102040816,3_270,THE END,3_270-3_270_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_439/story/3_439_1_3_008-ch6-speaker16.wav,2.6006349206349206,3_439,THE END,3_439-3_439_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_627/story/3_627_1_3_006-ch6-speaker16.wav,13.746213151927437,3_627,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_627-3_627_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_627/story/3_627_1_3_008-ch6-speaker16.wav,1.857641723356009,3_627,THE END,3_627-3_627_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_643/story/3_643_1_3_006-ch6-speaker16.wav,14.953650793650796,3_643,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_643-3_643_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_643/story/3_643_1_3_008-ch6-speaker16.wav,2.693514739229025,3_643,THE END,3_643-3_643_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_731/story/3_731_1_3_006-ch6-speaker16.wav,12.53877551020408,3_731,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_731-3_731_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_731/story/3_731_1_3_008-ch6-speaker16.wav,6.03718820861678,3_731,THE END,3_731-3_731_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_906/story/3_906_1_3_008-ch6-speaker16.wav,1.9505215419501132,3_906,THE END,3_906-3_906_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_921/story/3_921_1_3_008-ch6-speaker16.wav,2.2291609977324263,3_921,THE END,3_921-3_921_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_1064/story/4_1064_1_3_008-ch6-speaker16.wav,2.043401360544218,4_1064,THE END,4_1064-4_1064_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_1151/story/4_1151_1_3_006-ch6-speaker16.wav,11.145578231292516,4_1151,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_1151-4_1151_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_1151/story/4_1151_1_3_008-ch6-speaker16.wav,1.486077097505669,4_1151,THE END,4_1151-4_1151_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_1329/story/4_1329_1_3_006-ch6-speaker16.wav,14.117777777777778,4_1329,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_1329-4_1329_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_1329/story/4_1329_1_3_008-ch6-speaker16.wav,1.6718367346938776,4_1329,THE END,4_1329-4_1329_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_232/story/4_232_1_3_006-ch6-speaker16.wav,11.610022675736962,4_232,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_232-4_232_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_232/story/4_232_1_3_008-ch6-speaker16.wav,2.043401360544218,4_232,THE END,4_232-4_232_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_325/story/4_325_1_3_006-ch6-speaker16.wav,12.353015873015874,4_325,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_325-4_325_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_325/story/4_325_1_3_008-ch6-speaker16.wav,2.414875283446712,4_325,THE END,4_325-4_325_1_3_008
