,target_text,pred_str
55,it's not that you aren't selling enough stuffed panda bears it's just that there haven't been enough people coming to see you in the first place i think what the zoo needs is a great advertising campaign,it's not that you are't selling ough stug to panda bars it's just that there haven't ben enugh people comeing to see you in the firstplace i think what the zoo needs his a great advertising campane
56,knew,vnw
57,what,wat
58,cowherd,cowhard
59,showed,hod
60,and,and
61,with,with
62,can share,mar
63,smooths,smooth
64,snake,snake
65,stallsmith,stalsmith
66,put the red en at,put the read an et
67,aunt grace said to mark and christi terry at the n a c s a,a un grace said to mark and cristy tary at the in a sey esa
68,newslink,newslic
69,we all looked at each other other trying to glean something each from the other,we all looked at each over other trying to glean something each from the other
70,red,red
71,too,two
72,but how many millions of creatures there must have been,but how many miliions of createres there must have been
73,mouthpart,mouthpart
74,isn't he known as the most brilliant journalist in new york,isn't he knowne as the most briliant jurnnalist in kew york
75,red,rid
76,i'll i will use,a i will use
77,ou the brown house was on fire to the attic,ount the brown house was on fired to the atic
78,lion,lion
79,the water is bad to drink,the water iss bad to drink
80,boyhood,boyhood
81,uh,
82,every four years turtles from all over the land would crawl to great pond,every fore years turtles from all over the land would crall to cgreat pon
83,dolphin,dolfhin
84,e ancient coin was quite dull and warm w,e anchin't coine was quite dul and warm
85,not even with her wrath the girl's ins insolence couldn't wholly overcome her wonder,not even with her rath the girls ing incallench couldn't holly over come her onder
86,guru,gure
87,as they paddled small,has the paddle smal
88,there jo was mistaken for the next day she made a discovery which produced a tempest,there jo was mistaken for thenext day she made a descovery which predused tempest
89,o,uh
90,whirlwind,worlwend
91,obverse,forst
92,youth,uth
93,divided by,the vartebar
94,layout,wayout
95,outcry,outcry
96,justin replied i promise that if we find the perfect hat i'll wear it everyday,justeremplied i promis that if we find the perfect heat i'l wear it everyday
97,volume,voume
98,transverse,tthun suvers
99,gracious ain't that an awful lot of money exclaimed david david crockett davy crockett,gracous ain't that an alful lot of money exxclaimed david david crockker aby crockat
100,bathgate,bascate
101,a turtle as young as you can be so slow even when,a turtle as young as you can be so slow even when
102,anxious,ancsus
103,playing,bin
104,zero eight seven eight six five,zero eight seven eight six five
105,gest,gest
106,fusion,fusion
107,it to take,to take
108,so with swish they thought maybe just maybe he could bring the back the turtle cup,so with swish they thought maybe just maybe he could bring the back the turtle cup
109,shots,shots
110,flies,flyes
111,the tall and lumpy miss nelson didn't speak er said the kids her throat must be sore are you sure you're well enough said mr blandsworth she's sure said all the kids,the tall lumping mis nelson didn't speek ear said the kidgs her throut must be sore are you sure you well enugh said mter balls wood shes sure said all the kids
112,the r river was,r river was
113,your great grandma came here i'm glad your your my gram grandma too i said,your gry grandmaw came here i'm glad youryour my grangranma two i said
114,he filled the marbles,he filled the marbles
115,showing,showind
116,bluejay,ingry
117,the box of tacks fell,the box of tax fill
118,said t'was would be best to ask the owl then closed his eye,said t was would be best to ask the owl then closed his iy
119,rhythmic,rithmic
120,uhm hello hello mud mud still didn't answer in fact mud was sound asleep mud had actually sung himself to sleep,uhm hello hello mud mud still didn't answer ind fact mud was sound o slepe mud hasnd actuly song himself to sleep
121,the odor of spring makes h makes,the yoder of spring make mink
122,longleaf,longleaf
123,uncle don took everyone,uncle dog took everyone
124,can i use,can i use
125,and that made his mom roll her eyes,and that made his mom ro hrese
126,at a red apple jack wiggled the magnet the apple did not move,at a red apple drack wiggled the mathment the eppled did not move
127,showing,showing
128,flagship,flagshup
129,was,was
130,grey,grey
131,she lives with her brothers in the deep south,she lives with her brothers in the deep south
132,stillness,stilnes
133,well let's see this spring break my brother saved a pigeon and let's see,uhwel a letsee the spring brakka my brother saved da pigonand let see
134,crystal,cristle
135,lengthened,linge
136,killjoy,killdjoy
137,ointment,ointmen
138,zero one one two oh two,zero one one two oh two
139,longhair,longhare
140,what about the third form asked ms wong,what about the third form askkeis wat
141,red,red
142,so strong said the wind i am better,so strong said the wind i am better
143,pretty soon tons of flies were landing on everybody,pretty soone tons of flies were landing on every body
144,w,
145,besides the real reason i shaved the cat was to keep it nice and cool,becides the reall reason i shaved the cap was to keep it nice and cool
146,uhm the,om  thee
147,ragtag,rogtacd
148,it was too late,it was towo lat
149,searched through his spider book until he found a picture of something that looked,surched thrugh his spiter book antell he found a picture of something that looked
150,wolf,wo
151,punchline,punchline
152,the local scientist dr wong,the locale siencst dor wong
153,skip,skip
154,oh one eight one oh,oh one eight one oh
155,rafts,house
156,to,to
157,a short one and stop,ind so one ig  t
158,what's your story,itsowhat so sdily
159,off,of
160,one would suppose that they would know s that they would know nothing at all but about school af affairs but they did but they do,one would suppose that they would  now s that they would now nothing at all but about school f afairs but they did but they do
161,would have to take the good with the bad,would have to take the good with the bad
162,values,values
163,tiger,tiger
164,junkyard,junkyard
165,shipshape,shipship
166,girl power,girle power
167,seventy,seventy
168,birdcage,birkcage
169,asians,asinc
170,three,three
171,i swear that's the reason also i was going to sell the cat fur and buy my sister jenny braces for her big stupid face,i sware that's the reason also i was going to sell the cat fur ind by my sister jenbraces for her big supid face
172,northview,northview
173,oakbrook,abook
174,who is this young punk he thought to himself,who is this young punk he thought to himself
175,a col i colored the dragon pictures all green so it didn't take very long,a co i colored the draggon picttures all green so it didn't take very long
176,yes said anne candidly i've heard that you and he were engaged once,yes said ancandily i'e heard that you and he were engaged onece
177,red,re
178,of,of
179,we can't let you play the flute anymore john,we can't let you play the fld any more john
180,air in them,aire in the
181,yule,y
182,it sure is,it sure is
183,have,have
184,please remind me not to be selfish,please remind me not to be selfish
185,then the flies stopped but just then a man moved into town who played the flute so badly that people would run away screaming,then the flye stop but just then a man moved into town who played the flute so badly that people would run away screeaming
186,they didn't want to kick him out of,they didn't want to kick him out of
187,the source of the the huge river is the clear spring,the sorce of the the huge river is the clear spring
188,maybe a poorly played flute doesn't sound all that bad,maybe a porly played flute desn't sound al lat bead
189,he started shaking the flute to get the flies off and accidentally s smashed it into pieces,he sturd shraking the flut to get the flies of and acedentley swi a smashed it into peces
190,we'll meet at the zoo at ten o'clock,will met at the zo at ten aclock
191,looked really silly at the dances dancing to music they couldn't hear they just couldn't lead a normal life,lookeed really silly at the nances drn't singedo music they couldn't  hear they just didn't lea normal life
192,dogfish,dogfish
193,range,rnch
194,or tune the tv or scratch when you have an itch and when sister tried to play jacks she couldn't get any higher than twosies,or ton the t be or scratch when you have an ich and when sister tried to play jack she couldn't get any higher than toses
195,oh well that makes sense then,hoh well that makes since then
196,ree seven two three seven two,seven two zthree seven tw
197,orange,onge
198,and he was only one foot away,and he was only one fout away
199,the pitcher threw the baseball so hard that it made a loud pop sound when it was caught,a pittur  thruwg the bacea so hard that it made a loud pop sound we when it was caught
200,shaped,shape
201,she goes to a friends,she gos to a friends
202,brethren,breatheren
203,the,the
204,ma,ma
205,dentist,dentiest
206,lo,
207,hi what did you bring,hiy wood did hou brain
208,failure,faiur
209,yes,yes
210,from then on,from then on
211,enough of this nonsense said yin yin's mother poo poo,anugh of this nonsence said dyin yins mother poopo
212,when,when
213,it's called cops and robbers,it's called cops and robbers
214,than other bubbles,then other bubbles
215,i should think you had an imagination sure enough she laughed,i should think you had an imagination surenough she lughd
216,cowgirls,cowgirls
217,an tan,entan
218,thirty five,thirty five
219,withheld,withhille
220,one,hone
221,one was smaller the third was about the same size,one was smallar the third was about the same sie
222,barroom,bireroom
223,race um racer um he was a fast dog and when he got old um he developed problems with his legs and um,race tum racer uhmhe was a fast dog and when he got old uhm he develup problems with his legs and uhm
224,cat,
225,a tiger is a beautiful animal but you should never try to pet one,ha tiger is a beautifful am animal but you should never try to pet one
226,the stars of the parade they were up on the main float,the stars of the porgate they were up on the main floate
227,filegate,vino gate
228,rehearsed,reharese
229,hi,hit
230,a force equal to that will move to move the earth,a fhorse eaqual to that wil move to move the earth
231,head,v
232,user,user
233,red,red
234,uhm he would play like the clarinet and the tu tuba or something i like lots of different instruments,m he would play like the clarana ind the to to o some thing ut like lot s of diffen't instroments
235,but sometimes people like to eat peanuts on their banana splits,but sometimes people liked to eat panuts on theire bananosplits
236,birds,birds
237,there are a lot of computers now but there weren't many twenty years ago,there are a lot of cume puters now but there was weren't many twenty years ago
238,tan,tan
239,but i'm awfully hungry i wish you'd get me something to eat,but i'm alfully hungry i wish you to get me something to eat
240,my,my
241,the other two i don't know this one,the other twoui don't know at this one
242,the,the
243,zero zero zero eight two,zero zero zero eigh two
244,poured was the,word was the
245,october,october
246,offhand,arhan
247,tuesday,tusday
248,but not,but not
249,there was something mysterious about the man first of all he was wearing two watches,there was something misterious about he man first of all he waswearing two watches
250,t's your story,ter stor
251,close them soon,cloe them soon
252,siam,siom
253,adverbs,advers
254,though,lhog
255,oh willow tree he said said the little bird will you let me live in your warm branches until the springtime comes no said the willow tree i never talk to strangers go away,oh willow tree he sa said the little bird wil you let me live in youre warm branches antill the spring time comes no said the willow tree i never talked to straingers go away
256,push a,bush a
257,but i am too old to endure your shame and my misery much longer,but i am two old to indure your shame and my misery much longer
258,isn't he known as the most brilliant journalist of in new york,is an't he known as the must brilliant jurnalest of  in ne york
259,they shook the flour off her and set her down on the kitchen floor,they shook the flower off her and set her down on the kitchen floor
260,it might be a black widow mr foster smiled,it might be a black wido mer foster smiled
261,measure the goat before you go out,menser the goatbefore you goout
262,watch this,wh this
263,ay monday,ymondy
264,here the paper,heare the paper
265,she said that she had to help other passengers,she said that she had to help other pasenders
266,sh,s
267,s when some,when some
268,goldcreek,goldcreek
269,midyear,midyear
270,then they,then they
271,tried to smile,tryed to smile
272,a tiger is a beautiful animal but you should never try to pet one,twelve a ta tiger is beutiful as a beautiful animal but you should never try to pat one
273,because they all had such,because they od sutch
274,winter was coming and all the birds flew away to the warm south there there they would wait for the spring,winter was coming and all the birds flew away to the warm south there there they would waite for the spring
275,nodule,nodjual
276,cheetah,chheda
277,that are near and far,that are near and far
278,graveyard,grave yard
279,farmhouse,farmhouse
280,bulkheads,bulkkhads o con sit wer r  ar
281,they shook the flour off her and set her down on the kitchen floor,they shook the flour of her and set her down on the kitchen floure
282,two five six five four,two five six five four
283,wait wait,wa twait
284,i'll bet you didn't know something else did you know that i wanted to be a barber,i'll bat you didn't know somethig else did you know that i wanted to be a barber
285,i swore to bring you the terrible head and see how i keep my oath,i swore to bring you the tarable head and see how i keep my oth
286,big rapids asked laura,big rous haske lora
287,no one could hear anything people were getting into car accidents and everybody looked really silly at dances dancing to music they couldn't hear,noone could heare anything people were getting into car accidentse and everybody looked relly silly a danses dancing to music they couldn't heare
288,do you know why i asked her to send me the manuscript,do you know why asked her to send me the manouscript
289,nonsense,nonsence
290,i,i
291,we will,we wi
292,wealth,welth
293,fluent,fluewent
294,the bunch of grapes was pressed into wine,he bunches scrap sfos pas in to wine
295,who looked a lot like a panda would look if a pan if pandas were birds were discussing about going to the moon,who looked a lat like a panda would look if a pan if  pandes were birds were discusing about going to the moon
296,two three seven,two three seven
297,the bad flute player was rooster john,the bad flute plaiter was routser john
298,chimney,chimny
299,flies anymore,flies any more
300,an,in
301,grayest,grayest
302,and th uhm she couldn't stop because bad habits are hard to break and,and suhm she couldn't stop because bad habits oure hard to breake and
303,rapids,rappens
304,play the flute normally,play the floute normally
305,tiger,tiger
306,minutes long or about,mins long or about
307,uhm well the little bird uhm had a broken wing and so he asked all the tr,uhmwell the little bird um had har broken wing and so he asked al the c
308,said mr higgins thank you mr higgins said bill he took the jar now i can,said mr higgions thank you mr higgon said bill he took the jare now i can
309,ions,ions
310,that's,thats
311,green,green
312,can uhm,can uhm
313,some,some
314,the wind,the wind
315,racer had to be on the leash since he still needed to heal from his surgery but it was nice to see all his friends,k raceer headed to be on at last since e still neded to heall from his sertry but it was nice to see al his frends
316,afterward they went to lucy's where they stuffed themselves silly but soon they made serious mistake,after ward they went to louses were they stufd themselves silly but soon they made serius mestake
317,red,red
318,this,this
319,it was gross then suddenly the flies flew away fast as they could,it was grose then suddenly the flies flew away fast as they could
320,and tomorrow is our f field trip,and tomorow is our feeld trip
321,the clubhouse,their clubhouse
322,then they wiggle and swim away,then they wigle and swim away
323,five zero five four six,five zero five four six
324,depths,depts
325,fireworks,fireworks
326,another way to say that there are twelve donuts is to say that there are a dozen,another way to say there are twelve downets is to say there are a dosen't
327,it was a deep dazzling lovely blue deeper than the deepest blue of the sky,it was a deep dazling lovely blue deeper than the deepest bluew of the sky
328,i swore to bring you the terrible head and see how i keep my my oath,i sware to bring you the tarable had and see how i keepe my my oth
329,what's your story,what's your story
330,massaged,masaged
331,he was the,he was the
332,and the littlest panda was named yin yin and uh she and her family were at a zoo and the zookeeper's name was fred,and the loiest pand a is named yin yon and a she and her family where at a zoo and the zoukkepers name was fred
333,zero three three oh zero,o zero three three oh zero
334,so it took some time before anyone could figure out which of the turtles were the slowest,so it took some time before anyone could figgour at which of the turtles wer the slowest
335,decoys,decoyce
336,she gathered up the moss and the remains of the bees wax,she gathered up the mos and the remains of the bease wax
337,they feel movement in the ground,they feel movement in the ground
338,she saw that she was on the grass and and the broken wheel bes beside her,she saw that she was on the gras in in the broken whel bec beside her
339,four,four
340,clip,lip
341,northbrook,luithbrook
342,i'm serious what still it's still uh still it's not as bad as millions of flies i suppose,i'm serious wha still it's still still it's not as bad as millions of flies i supose
343,how strange that a live animal should grow on a stalk like a flower,how strange that a live animal should grow on a stock like a flower
344,on a new,on a y
345,indulged,endulged
346,northbrook,forcthbrack
347,so what they're doing is they're tell they're reading the story about he their they're great great great great grandma,so what their doing is ther tell ther reading the story about her ther greay grea grea ged gred grama
348,demure,tomear
349,those are two,those are to
350,in a circle,in a scircle
351,y ninety,yninety
352,they just couldn't lead a normal life,they just couldn't laves normal life
353,favorites,favorits
354,five six one and zero,five seights one  seo
355,i said someday i'm going to be a pilot and i'll only serve banana splits on my plane,i said some day im going to be a pilot and i'l only sirve banana splits on my plaine
356,mucus,nwcus
357,is,is
358,the,zo
359,dad please don't read the next part,dad pleased only the next puart
360,how,how
361,fit in the cup,fridin the cob
362,said his mother,said his smother
363,hearing these words jim revised to conquer his alarm by himself,hurd ly thease woards jim re fozd to conm is alarmd by himself
364,i don't know that i don't know,feve kneewaeo kno
365,throw out the used paper cup and plate,throughout the use paper cup amd plake
366,what did it eat,what did it eat
367,plus,plus
368,it's a surprise,it's a surprise
369,northbound,northbound
370,there's is the there's probably,there i the there is probably
371,beds were,bid wirsh
372,poor kitty this and poor kitty that it's your fault really,por kity this simpor kiy thatits your fault really
373,end of the other magnet wow cried jack ma magnets,and of the other mei wal cried jack mol magnet
374,twelfth,twelf
375,h,h
376,au a,how
377,time,time
378,yes,yes
379,it was,it was
380,it is clear that no water has come near,it is clear that no watr has come nal
381,he was very upset at first then he said oh well good thing i brought my old flute as back up,he was very upset at first then he said oh well good thing i brought my old fle as back up
382,in each hole,an each hole
383,eighty,ay
384,outdoors,outdors
385,of,of
386,glad,g
387,green red blue green red blue red green red green,green red blue green red blue red green red green
388,we've,lea
389,sleepwalk,sleepbrog
390,tom's costume was splendid imitation of a cowboy,toms costiume was splended imitatin of a cow boy
391,briefcase,brathcac
392,magpie,mugpay
393,three seven seven two four,three seven seven two four
394,took,teck
395,weird,gar
396,sincerely danny,sencerly dany
397,and donna told jack to use a magnet,and don a to deck to used te magnit
398,ragtime,ragton
399,thereby,thereby
400,the way his mouth was,the way his mouse was
401,now,now
402,of,of
403,she said,she said
404,i know that,i know that
405,on,on
406,toying,toying
407,slowly the knob turned and the door opened my name is viola swamp said the lady in a scratchy voice yipes cried the kids swamp,slow ly the nob turned in the dor openedmy name is vel te swamp said the lady in a scratchy voice yipes crided the kid te swamp
408,three seven seven two four,three seid seved two four
409,courage,corage
410,cahoot,coo
411,they are men who walk to the middle of the road,they are men who walke to the middle of the road
412,angle,angle
413,wanted to look outside at the rain,wanted to wok out side at the rain
414,now then that if you tell the reason i shall instantly die,now then that if you tell the reason i shall instantly die
415,and,and
416,four nine nine three five,four nine nine three five
417,ends together said donna,ans together said dona
418,other,other
419,four eight four nine and nine,four eight four nine and nine
420,so why worry,so why wory
421,bigtime,bigtime
422,strongman,strungman
423,and we can see color,and we can see coler
424,k,k
425,horseshoe,horse shew
426,the next moment he changed the subject because it seemed the best thing to do,the next  momen't he chainged the subject because it seen the best thing to do
427,you uhm you you you spread the marbles out in it and then you you use your shooter and uhm,you uhm you ou you just ta dron you you spred the marbwith out in it and then you you use your suder in uhm
428,like a rooster,strins like a ruser
429,he loved it,he noved it
430,natural,nattural
431,no one knew the way back home so we made a trail of bread crumbs,no one knew the way back home so wy made a tail of bread crums
432,rooster john before i tell you about rooster john,mister john before iy tell you about rooser john
433,yoyos,yoyos
434,cherished,churished
435,dark,dark
436,but i'm awfully hungry i wish you'd get me something to eat,but i'm awfuly hungry i'd wish yould get me something to eat
437,oh you you had better be glad you got the job said larry,oh you you had better be glad you got the job said lary
438,skywave,skyway
439,she asked,she aske
440,tomcat,homecat
441,sunshine,sunshine
442,it believe what was happening for for a minute maria could,itbeleave what was happeaning for a minot mara cold
443,he was the new town dentist he was an excellent dentist but his real love was music,it was the new town dentist it was an exelent dentist but his real love was music
444,beachhead,bechhead
445,decided that john could play the flute and everybody else would have to wear earplugs well i'm sure you guessed that,decided the john could play the flut and everybody else would have to wear ear plugswell unter you gush that
446,submerse,submerse
447,catch,cats
448,so the next day justin and his mother went shopping for hats and found the perfect one,so the next day justin and his mother went shopping for hats and found the perfect one
449,springfield,springfield
450,oat,ot
451,smelled old,smeld old
452,eighth,eight
453,withheld,withheld
454,fewer,fewer
455,stinkbugs,stinkbugs
456,strongholds,strongholds
457,logjams,lawjams
458,bothered,bothered
459,he loved the way it was a little tight at first but then,he loved the way it was a little tight at first but then
460,yes,yes
461,he wanted the hat to be clean and perfect forever,he wanted the hat to be clean and perfect forever
462,feeding them just right,feeding them just right
463,and still she sat and still she reeled and still she wished for company,and still she sat and still she realedand still she wished for comepany
464,bear,bere
465,red,red
466,green red blue green red blue red green red green,green red blue green red blue red green red green
467,girl power,girl powr
468,called,called
469,eleven,eleven
470,over ten million,over ten million
471,only tarzan of the apes and his courageous wife retained their com composure,only tarsan of the eapes and his coragus wife re taned there com comure
472,wh whirlpools,fr worldpls
473,no one had any cavities,no one had any cavityes
474,mischief,miche
475,blue,blue
476,red,red
477,it's the flute sound the flies hate john's flute playing as much as we do,it's the flute sound the flys haght drons flute playing as much as wee do
478,am,am
479,sturdy wood,duddy wood
480,then a feeling of sadness came upon the little boy,then a feelling of sadnes came upon the little boy
481,just waiting to re to be remembered when some nail decided to,just waiting torbem to be remembered when some naile decided to
482,zero five five zero zero zero,zero five five zero zero zero
483,this,this
484,cherished,chowsd
485,p p,p
486,there were many presents but the only thing that made justin excited was getting to wear his hat,there were many presents that the only thing that mayd just an excihted was getting to where his hat
487,blue green red three,blue green red three
488,yule,yule
489,i went,i went
490,two seven zero two nine one,two seven zero two nine one
491,homelike,homelike
492,birds,birds
493,she has a smart way of wearing clothes,she has a smart wayof wearing close
494,duet,juwet
495,newshour,lousouer
496,and for two days mr blandsworth showed slides of his goldfish lucy miss nelson's kids had never been so bored,and for towo days mer ballsh would so slides of his gold fhis lvesiy mis nelsones kids had never ben so bord
497,the beach is dry and shallow at l low tide,the beach is sdrig and shall loat  low te tide
498,though,blew
499,clip,clip
500,the book said the spider would be die after it laid,the book said the spider would b diye after it lade
501,mong or something uhm he made he was a dentist too and so he made the rooster john a a special mouthpiece for his flute,mong er somlinguhm he made he was a dentist to and so he made the mount rouster john e a spechil mouth pece for his flute
502,safeguards,safegards
503,ten meters long or about,ten meters long ore about
504,he really liked it walking around the house,he really liked it walking around the house
505,i guess i'll buy a few snacks since they look so funny coiling out,i gues i'l by a few snacs saidsthey look so funny coiling out
506,strong,strong
507,that might be that might help us find out what's wrong with your pet,that might b that might help us find out wouds frong with your petd
508,fulltime,fultime
509,th ra ran,re ran
510,perhaps she wanted to see the big snake freddie t had talked about,perhaps she wanted to see the big stake freddyit had talked about
511,waited,waited
512,awoke,awoke
513,unhook,onhook
514,mouthpiece,mouthpese
515,welsch,welsh
516,see she's s not so responsible after all,see she's  s not so responsibul after all
517,unearthed,unearthd
518,landon,landed
519,fast if you want to finish early,d fast if you want to finish early
520,hangouts,hingouds
521,zero two eight five one five,zero two eight five one five
522,pink,pink
523,horrors,horers
524,mouthful,mouthful
525,and then they got another hat and he wore it everyday,and then they got another hat and he ware everyday
526,that's not,thats not
527,siam,siam
528,we can't let you play the flute anymore john said police sheriff sanders,we can't let you play the flute anymore john said polise sharf sanders
529,volume what's that word,volliume what' sat for
530,loincloth,loingcloth
531,zero zero one oh four,zero zero one oh four
532,l,il
533,so it really so it was really my father's day gift to him i couldn't buy him anything nice since you took away my allowance for when i shaved the neighbor's dog,so it really so it was really my father's day gift to him i couldn't bye him anything nicesince you took away my alowencse for when i shayd the nabers dock
534,encroach,ancroach
535,the wind,the wind
536,i broke them jack cried no you did not break them donna laughed that's how magnets work,i broke them jack crie kno you did not brake them don at lased thats how magnents wire
537,beijing,basing
538,pocahontas,togodhauntus
539,which of you boys placed this stone signal asked the young explorer,which of yeu boys placed this ston signal asked the young exployer
540,deployed,deployed
541,and when he had surgery um after it when he healed um fang bit his leg again but racer could run fast again and he um knocked fang down,then when he had serchry um hafterit un he heled um fang vit his lay again but racer could run fast again and he uhm nocked faint down
542,never,never
543,when the phone rings my little brother always laughs,when the fone rings by little brother always laughs laughs
544,sawhill,sawher
545,all the uhm,o ther on
546,plus,blus
547,such nonsense going to the moon said her mother poo poo,such nonsence going to the moon said her mother poopoo
548,oh no cry cry chief sanders just when things were were going good for,hol no car cried cheefe standers just when thinks r were going good for
549,would you say,what' you say
550,a lot of damage in some parts of,a lot of damage in some parts of
551,here,heare
552,two five three four three,two five three four three
553,the tent was filled with long narrow tables and benches at the sides,the tent was filed with long narowed tables and benches out the sides
554,was that ice chest ice,was that hie chest i s
555,i'm i'm serious still i it's not as,i i'm serious still lasnor
556,me,me
557,oh two eight five one five,oh two eight five one five
558,scathing,scathing
559,smallridge,smallredge
560,fjord,
561,five,five
562,strong,strong
563,it,it
564,duck looking at me,duck looking at me
565,brook,brook
566,pig,big
567,on their way out of the school,on their way outof the school
568,shopping list on the way to the store laura wrote the list fourteen apples fourteen oranges twenty bananas two lemons two pineapples and two,shoppingles on the way to the start lower roat the list forteen auples forten orches torty padatastwo lummens two pinnuples and two
569,help the woman get back to her feet,help the woman get back to her feet
570,safehouse,safehouse
571,hicksville,hicksil
572,ei,a
573,equal to,equal to
574,equal to,equal to
575,hello teddy,hello teddy
576,kingsville,kigsvile
577,mouthpiece,mouthpece
578,scientists use these cases and gloves to there examine rocks taken from the moon,so it dis use these caces it glubs to their examd rocks taken from the moon
579,he just helps them actually with,he just helps them actually with
580,mangement,mangement
581,will,will
582,skewered,scewerd
583,they felt ok when the ship arrived in port,they felt okay when the ship arrived im port
584,right,right
585,so there was nothing the police could do,so there was nothing the pollease could do
586,from then on john would wake up at sunrise like a rooster and play to keep h the flies away,from then on john would wake up at sunrizse like a rouster and play to keep hit the flyies away
587,at night they came on the river bank under the stars and each morning the river looked even lower,at night they camped own the river bank unto the stars and each morning the river looked evend lower
588,converged,comverds
589,unnerved,unnerved
590,touchstone,tutchstoon
591,sell your g sell your gift to a buyer at a good gain,sol you sell your gift to a bier at a good game
592,encroach,ancroach
593,ashville,ashvil
594,z,e
595,through his hand lens,throghis hand wlend
596,twenty,twenty
597,what is the jugs,what is the jugs
598,walking,walking
599,hearing tasting,hearing ta sing
600,asians,easns
601,eggshell,egshell
602,you see a,you se a
603,but it was very upset at first then he said oh well good thing i brought my old flute as back up,i' was very up set at first then he said oh well idon't think i brought on gold fle as a back up
604,transcribe,transcribe
605,after dinner jordan crept up by the way of the back stairs to see her,after dinner jordin crept up by the way of the back stairs to see her
606,newslink,newthlink
607,thereby,thereby
608,huntsville,fens
609,en,en
610,longworth,longworth
611,rio,griow
612,how often do you change the water in the bowl,how affen do you change the water in the bole
613,i,
614,ladies and gentlemen men ms ms tort mud from sludge pond has been disqualified for sleeping during the race,ladi's anjentimal en mmistor mud from sldge pund has ben dis called that lie  for sleeping during in grace
615,in,in
616,she pointed,she pointed
617,crashed over rocks,crash over rocks
618,green,green
619,width,wit
620,that's how the flute sounded when this guy played it,that's how the flute sounded when the sky plaide it
621,sculpture,skcolpshaw
622,but until the next festival,but intill the next vestival
623,hearers,hearrs
624,uh,
625,when you heat or cool matter it can change form heat melted the solid ice the steam cooled and became liquid you mean,will you hetor cool batr it cand change form hete belted the solid ice the stee colld tit became  licquaid you e
626,fewer,fewer
627,one day the sky was filled with four rainbows at the same time,oneday the skid was filled with four ranbows at the same time
628,humane,humane
629,swish saw a rock in the middle of the big festival and wondered about it,swish si big rock in the middle of the big festivale and wondered about it
630,a minute later miss nelson appeared i'm back she said,a monut later  ms nilsione appeared i'm backd she shaid
631,and then he comes back about t he dreams of uhm a some,and then he comes back hback he dreeams of uhmu some
632,oops brethren,n oops brotherin
633,wait said mr gray won't you stay and play marbles bill turned,waite said mr gray won't you stay ind play marbles bill turned
634,withdrew,withdrew
635,quacking a,qarky j
636,in his letter uncle to and said,inhis letter uncle jan said
637,mora,mora
638,i'm,i
639,he looks like the fish is taking a bubble bath,he looks like the fish is taking a bubble bath
640,we can't let you play the flute anymore john said police chief s sanders,we can't let you play the flut  anymore john said pulase chifs sanders
641,much,much
642,ou,o
643,hangers,hangwerds
644,blue,blue
645,said donna magnets pull paper clips and tacks but not apples and,said dora magnot's ful paepr clips and tacks but not apples and
646,cahoot,cahoot
647,he thinks they smell,he thinks tyesmel
648,sa zsa zsa zsa,aso jasa
649,chocolate,chucklat
650,ran toward them,ran tards them
651,matter has three forms solid liquid and gas,bader has tee form solid liquita gas
652,cafeteria,caitaria
653,keith,keeath
