,target_text,pred_str
46,AND YOU KNOW WHAT THOSE STUPID GERBILS DIDN'T EVEN THANK ME THEY JUST RAN ON THAT STUPID WHEEL AND DID STUPID THINGS,AND YOU KNOW WHAT THOSE STUPID GERBILS DIDN'T EVEN THANK ME THEY JUST RAN ON THAT STUPID WHEEL AND DID STUPID THINGS
47,REGIME,REGINE
48,MAUI,MAUI
49,IS,IS
50,THE ENDS,THE ENDS
51,ROUGE,ROUGE
52,JACOB,JAKOB
53,RACER WAS SO HAPPY THAT HE COULD RUN AS FAST AS THAT HE RAN AND RAN IN CIRCLES,RACER WAS SO HAPPY THAT HE COULD RUN AS FAST AS THAT HE RAN AND RUN IN CIRCLES
54,HE ALWAY,HE' ALRAY
55,IT'S NOT THAT YOU AREN'T SELLING ENOUGH STUFFED PANDA BEARS IT'S JUST THAT THERE HAVEN'T BEEN ENOUGH PEOPLE COMING TO SEE YOU IN THE FIRST PLACE I THINK WHAT THE ZOO NEEDS IS A GREAT ADVERTISING CAMPAIGN,IT'S NOT THAT YOU AREN'T SELLING NOUGH STUFFD TO PANDA BEARS IT'S JUST THAT THERE HAVEN'T BEN ENOUGH PEOPLE COMING TO SEE YOU IN THE FIRST PLACE I THINK WHAT THE ZOO NEEDS IS A GREAT ADVERTISING CAMPAN
56,KNEW,U
57,WHAT,WHAT
58,COWHERD,COWHERD
59,SHOWED,SHOWED
60,AND,AND
61,WITH,WIDTH
62,CAN SHARE,MA
63,SMOOTHS,SMOOTHS
64,SNAKE,SNAKE
65,STALLSMITH,STALLSMITH
66,PUT THE RED EN AT,PUT THE RED AND AND
67,AUNT GRACE SAID TO MARK AND CHRISTI TERRY AT THE N A C S A,AUNT GRACE SAID TO MARK AND CHRISTI TERRY AT THE IN A CI ESAY
68,NEWSLINK,NEWSLICK
69,WE ALL LOOKED AT EACH OTHER OTHER TRYING TO GLEAN SOMETHING EACH FROM THE OTHER,WE ALL LOOK AT EACH OVER OTHER TRYING TO GLEAN SOMETHING EACH FROM THE OTHER
70,RED,RED
71,TOO,TO
72,BUT HOW MANY MILLIONS OF CREATURES THERE MUST HAVE BEEN,BUT HOW MANY MILLIONS OF CREATURES THERE MUST HAVE BEEN
73,MOUTHPART,MOUTHPART
74,ISN'T HE KNOWN AS THE MOST BRILLIANT JOURNALIST IN NEW YORK,ISN'T HE KNOWN AS THE MOST BRILLIANT JOURNALIST IN NEW YORK
75,RED,RED
76,I'LL I WILL USE,A'LL I WILL USE
77,OU THE BROWN HOUSE WAS ON FIRE TO THE ATTIC,OWN THE BROWN HOUSE WAS ON FIRE TO THE ATTIC
78,LION,LION
79,THE WATER IS BAD TO DRINK,THE WATER IS BAD TO DRINK
80,BOYHOOD,BOYHOOD
81,UH,UH
82,EVERY FOUR YEARS TURTLES FROM ALL OVER THE LAND WOULD CRAWL TO GREAT POND,EVERY FOUR YEARS TURTLES FROM ALL OVER THE LAND WOULD CRAWL TO GGREAT POND
83,DOLPHIN,DOLPHIN
84,E ANCIENT COIN WAS QUITE DULL AND WARM W,HE ANCIENT COINE WAS QUITE DULL AND WARM
85,NOT EVEN WITH HER WRATH THE GIRL'S INS INSOLENCE COULDN'T WHOLLY OVERCOME HER WONDER,NOT EVEN WITH HER RAUTH THE GIRL'S IN INSOLENCE COULDN'T HOLLY OVERCOME HER WONDER
86,GURU,GURU
87,AS THEY PADDLED SMALL,HAS THEY PUDDLES MAL
88,THERE JO WAS MISTAKEN FOR THE NEXT DAY SHE MADE A DISCOVERY WHICH PRODUCED A TEMPEST,THERE JOE WAS MISTAKEN FOR THE NEXT DAY SHE MADE A DISCOVERY WHICH PRODUCED A TEMPEST
89,O,I'LL
90,WHIRLWIND,WHIRLWIND
91,OBVERSE,FIRST
92,YOUTH,YOUTH
93,DIVIDED BY,DIVIDED BY
94,LAYOUT,LAYOUT
95,OUTCRY,OUTCRY
96,JUSTIN REPLIED I PROMISE THAT IF WE FIND THE PERFECT HAT I'LL WEAR IT EVERYDAY,JUSTIN REPLIED I PROMISE THAT IF WE FIND THE PERFECT HEAT I'LL WEAR IT EVERYDAY
97,VOLUME,VOLUME
98,TRANSVERSE,TTANSEERS
99,GRACIOUS AIN'T THAT AN AWFUL LOT OF MONEY EXCLAIMED DAVID DAVID CROCKETT DAVY CROCKETT,GRACIOUS AIN'T THAT AN AWFUL LOT OF MONEY EXCLAIMED DAVID DAVID CROCKETDABY CROCKET
100,BATHGATE,BATHGATE
101,A TURTLE AS YOUNG AS YOU CAN BE SO SLOW EVEN WHEN,A TURTLE AS YOUNG AS YOU CAN BE SO SLOW EVEN WHEN
102,ANXIOUS,ANGTIOUS
103,PLAYING,PING
104,ZERO EIGHT SEVEN EIGHT SIX FIVE,ZERO EIGHT SEVEN EIGHT SIX FIVE
105,GEST,UGEST
106,FUSION,FUSION
107,IT TO TAKE,TO TAKE
108,SO WITH SWISH THEY THOUGHT MAYBE JUST MAYBE HE COULD BRING THE BACK THE TURTLE CUP,SO WITH SWISH THEY THOUGHT MAYBE JUST MAYBE HE COULD BRING TH BACK THE TURTLE CUP
109,SHOTS,SHOTS
110,FLIES,FLIES
111,THE TALL AND LUMPY MISS NELSON DIDN'T SPEAK ER SAID THE KIDS HER THROAT MUST BE SORE ARE YOU SURE YOU'RE WELL ENOUGH SAID MR BLANDSWORTH SHE'S SURE SAID ALL THE KIDS,THE TALL LUMPING MIS NELSON DIDN'T SPEAK ER SAID THE KIDS HER THROAT MUST BE SURE ARE YOU SURE OUUE WELL ENOUGH  AID MR BALSTWOD SHE'S SURE SAID ALL THE KIDS
112,THE R RIVER WAS,R RIVER WAS
113,YOUR GREAT GRANDMA CAME HERE I'M GLAD YOUR YOUR MY GRAM GRANDMA TOO I SAID,YOUR GREAT GRANDMA CAME HERE I'M GLAD YOU'RE YOUR MY GRAND GRANDMA TOO I SAID
114,HE FILLED THE MARBLES,HE FILLED THE MARBLES
115,SHOWING,SHOWING
116,BLUEJAY,INJY
117,THE BOX OF TACKS FELL,THE BOX OF TACXS FILL
118,SAID T'WAS WOULD BE BEST TO ASK THE OWL THEN CLOSED HIS EYE,SAID TWAS WOULD BE BEST TO ASK THE OWL DEN CLOSED HIS EYE
119,RHYTHMIC,RITHMIC
120,UHM HELLO HELLO MUD MUD STILL DIDN'T ANSWER IN FACT MUD WAS SOUND ASLEEP MUD HAD ACTUALLY SUNG HIMSELF TO SLEEP,UHM HELLO HELLO MUD MUD STILL DIDN'T ANSWER IN FACT MUD WAS SOUND ASLEEP MUD HAS ACTUALLY SUNG HIMSELF TO SLEEP
121,THE ODOR OF SPRING MAKES H MAKES,THE YARDAR OF SPRING MAKES H MINKS
122,LONGLEAF,LONGLEAF
123,UNCLE DON TOOK EVERYONE,UNCLE DON TOOK EVERYONE
124,CAN I USE,CAN I USE
125,AND THAT MADE HIS MOM ROLL HER EYES,AND THAT MADE HIS MOM ROLL HER EYES
126,AT A RED APPLE JACK WIGGLED THE MAGNET THE APPLE DID NOT MOVE,AT A RED APPLE JACK WIGGLED THE METHNET THE APPLE DID NOT MOVE
127,SHOWING,SHOWING
128,FLAGSHIP,FLAGSHIP
129,WAS,WAS
130,GREY,GREY
131,SHE LIVES WITH HER BROTHERS IN THE DEEP SOUTH,SHE LIVES WITH HER BROTHERS IN THE DEEP SOUTH
132,STILLNESS,STILLNESS
133,WELL LET'S SEE THIS SPRING BREAK MY BROTHER SAVED A PIGEON AND LET'S SEE,UWELL  LET'S SEE THIS SPRING BRAK MY BROTHER SAVED THE PITJION AND LET'S SEE
134,CRYSTAL,CHRISTLE
135,LENGTHENED,LENGENE
136,KILLJOY,KILLJOY
137,OINTMENT,OINTMENT
138,ZERO ONE ONE TWO OH TWO,ZERO ONE ONE TWO OH TWO
139,LONGHAIR,LONGHAIR
140,WHAT ABOUT THE THIRD FORM ASKED MS WONG,WHAT ABOT THE THIRD FORM ASKED M WO
141,RED,RED
142,SO STRONG SAID THE WIND I AM BETTER,SO STRONG SAID THE WIND I AM BETTER
143,PRETTY SOON TONS OF FLIES WERE LANDING ON EVERYBODY,PRETTY SOON TONS OF FLIES WERE LANDING ON EVERYBODY
144,W,
145,BESIDES THE REAL REASON I SHAVED THE CAT WAS TO KEEP IT NICE AND COOL,BESIDES THE REAL REASON I SHAVED THE CAT WAS TO KEEP IT NICE AND COOL
146,UHM THE,ROM THE
147,RAGTAG,ROGTAG
148,IT WAS TOO LATE,IT WAS TOO LAT
149,SEARCHED THROUGH HIS SPIDER BOOK UNTIL HE FOUND A PICTURE OF SOMETHING THAT LOOKED,SEARCHED THROUGH HIS SPIDER BOOK UNTILL HE FOUND A PICTURE OF SOMETHING THAT LOOKED
150,WOLF,WOLF
151,PUNCHLINE,PUNCHLINE
152,THE LOCAL SCIENTIST DR WONG,THE LOCAL SCIENCIST DOCTOR WONG
153,SKIP,SKIP
154,OH ONE EIGHT ONE OH,OH ONE EIGHT ONE OH
155,RAFTS,HOUSE
156,TO,TO
157,A SHORT ONE AND STOP,N SENE A TAH
158,WHAT'S YOUR STORY,WHAT'S YOUR STULRY
159,OFF,OFF
160,ONE WOULD SUPPOSE THAT THEY WOULD KNOW S THAT THEY WOULD KNOW NOTHING AT ALL BUT ABOUT SCHOOL AF AFFAIRS BUT THEY DID BUT THEY DO,ONE WOULD SUPPOSE THAT THEY WOULDN'T KNOW S THAT THEY WOULD KNOW NOTHING AT ALL BUT ABOUT SCHOOL IF AFFAIRS BUT THEY DID BUT THEY DO
161,WOULD HAVE TO TAKE THE GOOD WITH THE BAD,WOULD HAVE TO TAKE THE GOOD WITH THE BAD
162,VALUES,VALUES
163,TIGER,TIGER
164,JUNKYARD,JUNKYARD
165,SHIPSHAPE,SHIPSHAPE
166,GIRL POWER,GIRL POWER
167,SEVENTY,SEVENTY
168,BIRDCAGE,BIRDCAGE
169,ASIANS,ASIANS
170,THREE,THREE
171,I SWEAR THAT'S THE REASON ALSO I WAS GOING TO SELL THE CAT FUR AND BUY MY SISTER JENNY BRACES FOR HER BIG STUPID FACE,I SWEAR THAT'S THE REASON ALSO I WAS GOING TO SELL THE CAT FUR AND BY MY SISTER JENNY BRACES FOR HER BIG STUPID FACE
172,NORTHVIEW,NORTHVIEW
173,OAKBROOK,OAKBOOK
174,WHO IS THIS YOUNG PUNK HE THOUGHT TO HIMSELF,WHO IS THIS YOUNG PUNK HE THOUGHT TO HIMSELF
175,A COL I COLORED THE DRAGON PICTURES ALL GREEN SO IT DIDN'T TAKE VERY LONG,A CO I COLORED THE DRAGON PICTURES ALL GREEN SO IT DIDN'T TAKE VERY LONG
176,YES SAID ANNE CANDIDLY I'VE HEARD THAT YOU AND HE WERE ENGAGED ONCE,YES SAID AN CANDYLY I'VE HEARD THAT YOU AND HE WERE ENGAGED ONCE
177,RED,RED
178,OF,OF
179,WE CAN'T LET YOU PLAY THE FLUTE ANYMORE JOHN,WE CAN'T LET YOU PLAY THE FLUTE ANYMORE JOHN
180,AIR IN THEM,AIR IN THE
181,YULE,YUL
182,IT SURE IS,IT SURE IS
183,HAVE,HAVE
184,PLEASE REMIND ME NOT TO BE SELFISH,PLEASE REMIND ME NOT TO BE SELFISH
185,THEN THE FLIES STOPPED BUT JUST THEN A MAN MOVED INTO TOWN WHO PLAYED THE FLUTE SO BADLY THAT PEOPLE WOULD RUN AWAY SCREAMING,THEN THE FLIES STOPED BUT JUST THEN A MAN MOVED INTO TOWN WHO PLAYED THE FLUTE SO BADLY THAT PEOPLE WOULD RUN AWAY SCREAMING
186,THEY DIDN'T WANT TO KICK HIM OUT OF,THEY DIDN'T WANT TO KICK HIM OUT OF
187,THE SOURCE OF THE THE HUGE RIVER IS THE CLEAR SPRING,THE SOURCE OF THE THE HUGE RIVER IS THE CLEAR SPRING
188,MAYBE A POORLY PLAYED FLUTE DOESN'T SOUND ALL THAT BAD,MAYBE A POORLY PLAYED FLUTE DOESN'T SOUND ALL LAT BEAT
189,HE STARTED SHAKING THE FLUTE TO GET THE FLIES OFF AND ACCIDENTALLY S SMASHED IT INTO PIECES,HE STARTED THRIKING THE FLUTE TO GET THE FLIES OFF AND ACCIDENTALY SWA SMASHED IT INTO PIECES
190,WE'LL MEET AT THE ZOO AT TEN O'CLOCK,WILL MEET AT THE ZOO AT TEN O'CLOCK
191,LOOKED REALLY SILLY AT THE DANCES DANCING TO MUSIC THEY COULDN'T HEAR THEY JUST COULDN'T LEAD A NORMAL LIFE,LOOKED REALLY SILLY AT THE NANCES DN'C SEEMED TO MUSIC THEY COULD HEAR THEY JUST DIDN'T LEAD A NORMAL LIFE
192,DOGFISH,DOGFISH
193,RANGE,RANGE
194,OR TUNE THE TV OR SCRATCH WHEN YOU HAVE AN ITCH AND WHEN SISTER TRIED TO PLAY JACKS SHE COULDN'T GET ANY HIGHER THAN TWOSIES,OR TUNE TET TBY OR SCRATCH WHEN YOU HAVE AN ITCH AND WHEN SISTER TRIED TO PLAY JACKS SHE COULDN'T GET ANY HIGHER THAN TOZIES
195,OH WELL THAT MAKES SENSE THEN,HOH WELL THAT MAKES SENSE THEN
196,REE SEVEN TWO THREE SEVEN TWO,E SEVEN TWO THREE SEVEN TWW
197,ORANGE,ORANGE
198,AND HE WAS ONLY ONE FOOT AWAY,AND HE WAS ONLY ONE FOOT AWAY
199,THE PITCHER THREW THE BASEBALL SO HARD THAT IT MADE A LOUD POP SOUND WHEN IT WAS CAUGHT,E PITCHER THREW THE BASEBALL SO HARD THAT IT MADE A LOUD POP SOUND WHEN WHEN IT WAS CAUGHT
200,SHAPED,SHAPE
201,SHE GOES TO A FRIENDS,SHE GOES TO FRIENDS
202,BRETHREN,BRETHREN
203,THE,THE F
204,MA,MA
205,DENTIST,DENTIST
206,LO,
207,HI WHAT DID YOU BRING,HIGH WHAT DID YOU BRAIN
208,FAILURE,FAILURE
209,YES,YES
210,FROM THEN ON,FROM THEN ON
211,ENOUGH OF THIS NONSENSE SAID YIN YIN'S MOTHER POO POO,ENOUGH OF THIS NONSENSE SAID YIN YINS MOTHER POO POO
212,WHEN,WHEN
213,IT'S CALLED COPS AND ROBBERS,IT'S CALLED COP SAID ROBBERS
214,THAN OTHER BUBBLES,THAN OTHER BUBBLES
215,I SHOULD THINK YOU HAD AN IMAGINATION SURE ENOUGH SHE LAUGHED,I SHOULD THINK YOU HAD AN IMAGINATION SURE ENOUGH SHE LAUGHED
216,COWGIRLS,COWGIRLS
217,AN TAN,AN TAN
218,THIRTY FIVE,THIRTY FIVE
219,WITHHELD,WITHHILL
220,ONE,ONE
221,ONE WAS SMALLER THE THIRD WAS ABOUT THE SAME SIZE,ONE WAS SMALLER THE THIRD WAS ABOUT THE SAME SIZE
222,BARROOM,BARROOM
223,RACE UM RACER UM HE WAS A FAST DOG AND WHEN HE GOT OLD UM HE DEVELOPED PROBLEMS WITH HIS LEGS AND UM,RACE UM RACER UHM HE WAS A FAST DOG AND WHEN HE GOT OLD UM HE DEVELOPED PROBLEMS WITH HIS LEGS AND UHM
224,CAT,C
225,A TIGER IS A BEAUTIFUL ANIMAL BUT YOU SHOULD NEVER TRY TO PET ONE,A TIGER IS A BEAUTIFUL ANANIMAL BUT YOU SHOULD NEVER TRY TO PET ONE
226,THE STARS OF THE PARADE THEY WERE UP ON THE MAIN FLOAT,THE STARS OF THE PERAE THEY WERE UP ON THE MAIN FLOAT
227,FILEGATE,VIDLEGATE
228,REHEARSED,REHEARSED
229,HI,HIT
230,A FORCE EQUAL TO THAT WILL MOVE TO MOVE THE EARTH,A FOURCE EQUAL TO THAT WILL MOVE TO MOVE THE EARTH
231,HEAD,HAT
232,USER,USER
233,RED,RED
234,UHM HE WOULD PLAY LIKE THE CLARINET AND THE TU TUBA OR SOMETHING I LIKE LOTS OF DIFFERENT INSTRUMENTS,UHM HE WOULD PLAY LIKE THE CLARINAT AND THE TO T OF SOMETHING U LIKE LOTS OF DIFFERENT INSTRUMENTS
235,BUT SOMETIMES PEOPLE LIKE TO EAT PEANUTS ON THEIR BANANA SPLITS,BUT SOMETIMES PEOPLE LIKE TO EAT PEANUTS ON THEIR BANANA SPLITS
236,BIRDS,BIRDS
237,THERE ARE A LOT OF COMPUTERS NOW BUT THERE WEREN'T MANY TWENTY YEARS AGO,THERE ARE A LOT OF COMPUTERS NOW BUT THERE WAS WEREN'T MANY TWENTY YEARS AGO
238,TAN,TAN
239,BUT I'M AWFULLY HUNGRY I WISH YOU'D GET ME SOMETHING TO EAT,BUT I'M AWFULLY HUNGRY I WISH YOU'D GET ME SOMETHING TO EAT
240,MY,MY
241,THE OTHER TWO I DON'T KNOW THIS ONE,THE OTHER TWO I DON'T KNOWT THIS ONE
242,THE,THE
243,ZERO ZERO ZERO EIGHT TWO,ZERO ZERO ZERO EIGHT TWO
244,POURED WAS THE,WORD WAS THE
245,OCTOBER,OCTOBER
246,OFFHAND,AHAN
247,TUESDAY,TUESDAY
248,BUT NOT,BUT NOT
249,THERE WAS SOMETHING MYSTERIOUS ABOUT THE MAN FIRST OF ALL HE WAS WEARING TWO WATCHES,THERE WAS SOMETHING MYSTERIOUS ABOUT A MAN FIRST OF ALL HE WAS WEARING TWO WATCHES
250,T'S YOUR STORY,'S YOUR STORY
251,CLOSE THEM SOON,CLOSE THEM SOON
252,SIAM,SIAM
253,ADVERBS,ADVERBS
254,THOUGH,LOW
255,OH WILLOW TREE HE SAID SAID THE LITTLE BIRD WILL YOU LET ME LIVE IN YOUR WARM BRANCHES UNTIL THE SPRINGTIME COMES NO SAID THE WILLOW TREE I NEVER TALK TO STRANGERS GO AWAY,OH WILLOW CHREE HE SAI SAID THE LITTLE BIRD WILL YOU LET ME LIVE IN YOUR WARM BRANCHES UNTIL THI SPRING TIME COMES NO SAID THE WILLOW TREE I NEVER TALKED OF STRANGERS GO AWAY
256,PUSH A,PUSH A
257,BUT I AM TOO OLD TO ENDURE YOUR SHAME AND MY MISERY MUCH LONGER,BUT I AM TOO OLD TO ENDURE YOUR SHAME AND MY MISERY MUCH LONGER
258,ISN'T HE KNOWN AS THE MOST BRILLIANT JOURNALIST OF IN NEW YORK,ISN'T HE KNOWN AS THE MOST BRILLIANT JOURNALIST OF IN NEW YORK
259,THEY SHOOK THE FLOUR OFF HER AND SET HER DOWN ON THE KITCHEN FLOOR,THEY SHOOK THE FLOUR OFF HER AND SET HER DOWN ON THE KITCHEN FLOOR
260,IT MIGHT BE A BLACK WIDOW MR FOSTER SMILED,IT MIGHT BE A BLACK WIDOW MR FOSTER SMILED
261,MEASURE THE GOAT BEFORE YOU GO OUT,MEASURE THE GOAT BEFORE YOU GO OUT
262,WATCH THIS,WHAT'S THIS
263,AY MONDAY,DY SWONDAYG
264,HERE THE PAPER,HERE THE PAPER
265,SHE SAID THAT SHE HAD TO HELP OTHER PASSENGERS,SHE SAID THAT SHE HAD TO HELP OTHER PASSENGERS
266,SH,H
267,S WHEN SOME,WHEN SOME
268,GOLDCREEK,GOLDCREEK
269,MIDYEAR,MIDYEAR
270,THEN THEY,THEN THEY
271,TRIED TO SMILE,TRY TO SMILE
272,A TIGER IS A BEAUTIFUL ANIMAL BUT YOU SHOULD NEVER TRY TO PET ONE,TWELVE A TA TIGER IS BEAUTIFUL AS A BEAUTIFUL ANIMAL BUT YOU SHOULD NEVER TRY TO PET ONE
273,BECAUSE THEY ALL HAD SUCH,BECAUSE THEY AS SUCH
274,WINTER WAS COMING AND ALL THE BIRDS FLEW AWAY TO THE WARM SOUTH THERE THERE THEY WOULD WAIT FOR THE SPRING,WINTER WAS COMING AND ALL THE BIRDS FLEW AWAY TO THE WARM SOUTH THERE THERE THEY WOULD WAIT FOR THE SPRING
275,NODULE,NODDULE
276,CHEETAH,CHEETAH
277,THAT ARE NEAR AND FAR,THAT ARE NEAR AND FAR
278,GRAVEYARD,GRAVEYARD
279,FARMHOUSE,FARMHOUSE
280,BULKHEADS,BULKHEADS YOU CAN SIT RIGHT REA Y
281,THEY SHOOK THE FLOUR OFF HER AND SET HER DOWN ON THE KITCHEN FLOOR,THEY SHOOK THE FLOWUR OFF HER AND SET HER DOWN ON THE KITCHEN FLOOR
282,TWO FIVE SIX FIVE FOUR,TWO FIVE SIX FIVE FOUR
283,WAIT WAIT,WAIT WAIT
284,I'LL BET YOU DIDN'T KNOW SOMETHING ELSE DID YOU KNOW THAT I WANTED TO BE A BARBER,I'LL BAT YOU DIDN'T KNOW SOMETHING ELSE DID YOU KNOW THAT I WANTED TO BE A BARBER
285,I SWORE TO BRING YOU THE TERRIBLE HEAD AND SEE HOW I KEEP MY OATH,I SWORE TO BRING YOU THE TERRIBLE HEAD AND SEE HOW I KEEP MY OATH
286,BIG RAPIDS ASKED LAURA,BIG GROSS ASKED LAURA
287,NO ONE COULD HEAR ANYTHING PEOPLE WERE GETTING INTO CAR ACCIDENTS AND EVERYBODY LOOKED REALLY SILLY AT DANCES DANCING TO MUSIC THEY COULDN'T HEAR,NO ONE COULD HEAR ANYTHING PEOPLE WERE GETTING INTO CAR ACCIDENTS AND EVERYBODY LOOKED REALLY SILLY AT DANCES DANCING TO MUSIC THEY COULDN'T HEAR
288,DO YOU KNOW WHY I ASKED HER TO SEND ME THE MANUSCRIPT,DO YOU KNOW WHY I ASKED HER TO SEND ME THE MANUSCRIPT
289,NONSENSE,NONSENSE
290,I,AI
291,WE WILL,WE WILL
292,WEALTH,WEALTH
293,FLUENT,FLUENT
294,THE BUNCH OF GRAPES WAS PRESSED INTO WINE,THE BUNCHF SRAPE RAS PAST INTO WINE
295,WHO LOOKED A LOT LIKE A PANDA WOULD LOOK IF A PAN IF PANDAS WERE BIRDS WERE DISCUSSING ABOUT GOING TO THE MOON,WHO LOOKED A LOT LIKE A PANDA WOULD LOOK IF HA PAND IF PANDAS WERE BIRDS WERE DISCUSSING ABOUT GOING TO THE MOON
296,TWO THREE SEVEN,TWO THREE SEVEN
297,THE BAD FLUTE PLAYER WAS ROOSTER JOHN,THE BAD FLUTE PLAYER WAS ROOTER JOHN
298,CHIMNEY,CHIMNEY
299,FLIES ANYMORE,FLIES ANYMORE
300,AN,IN
301,GRAYEST,GRAYEST
302,AND TH UHM SHE COULDN'T STOP BECAUSE BAD HABITS ARE HARD TO BREAK AND,AND UHM SHE COULDN'T STOP BECAUSE BAD HABITS WARE HARD TO BREAK AND
303,RAPIDS,WRAPINDS
304,PLAY THE FLUTE NORMALLY,PLAY THE FLUTE NORMALLY
305,TIGER,TIGER
306,MINUTES LONG OR ABOUT,MTS LONG OR ABOUT
307,UHM WELL THE LITTLE BIRD UHM HAD A BROKEN WING AND SO HE ASKED ALL THE TR,UHM WELL THE LITTLE BIRD UHM HAD A BROKEN WING AND SO HE ASKED ALL THE THR
308,SAID MR HIGGINS THANK YOU MR HIGGINS SAID BILL HE TOOK THE JAR NOW I CAN,SAID MR HIGGINS THANK YOU MR HIGGINS SAID BILL HE TOOK THE JAR NOW I CAN
309,IONS,IONS
310,THAT'S,THAT'S
311,GREEN,GREEN
312,CAN UHM,CAN UHM
313,SOME,SOME
314,THE WIND,THE WIND
315,RACER HAD TO BE ON THE LEASH SINCE HE STILL NEEDED TO HEAL FROM HIS SURGERY BUT IT WAS NICE TO SEE ALL HIS FRIENDS,A RACER HADED TO BE ON A LEASH SINCE HE STILL NEEDED TO HEAL FROM HIS SURGERY BUT IT WAS NICE TO SEE ALL HIS FRIENDS
316,AFTERWARD THEY WENT TO LUCY'S WHERE THEY STUFFED THEMSELVES SILLY BUT SOON THEY MADE SERIOUS MISTAKE,AFTERWARD THEY WENT TO LOOUCIES WHERE THEY STUFFED THEMSELVES SILLY BUT SOON THEY MADE CERIOUS MYSTAKE
317,RED,RED
318,THIS,THIS
319,IT WAS GROSS THEN SUDDENLY THE FLIES FLEW AWAY FAST AS THEY COULD,IT WAS GROSE THEN SUDDENLY THE FLIES FLEW AWAY FAST AS THEY COULD
320,AND TOMORROW IS OUR F FIELD TRIP,AND TOMORROW IS OUR  FIELD TRIP
321,THE CLUBHOUSE,THEIR CLUBHOUSE
322,THEN THEY WIGGLE AND SWIM AWAY,THEN THEY WIGGLE AND SWIM AWAY
323,FIVE ZERO FIVE FOUR SIX,FIVE ZERO FIVE FOUR SIX
324,DEPTHS,DEPTHS
325,FIREWORKS,FIREWORKS
326,ANOTHER WAY TO SAY THAT THERE ARE TWELVE DONUTS IS TO SAY THAT THERE ARE A DOZEN,ANOTHER WAY TO SAY THERE ARE TWELVE DONUTS IS TO SAY THERE ARE A DOEZEN
