,target_text,pred_str
187,the source of the the huge river is the clear spring,the source of the the huge river is the clear spring
188,maybe a poorly played flute doesn't sound all that bad,maybe a poorly played flute doesn't sound al that bead
189,he started shaking the flute to get the flies off and accidentally s smashed it into pieces,he stared shreaking the flute to get the flies off and acidentaly swg smashed it into pieces
190,we'll meet at the zoo at ten o'clock,will meat at the zoo at ten aclock
191,looked really silly at the dances dancing to music they couldn't hear they just couldn't lead a normal life,looke really silly at the nanses tdan't seemed t music they could hear they just didn't lead orn a life
192,dogfish,dogfish
193,range,rench
194,or tune the tv or scratch when you have an itch and when sister tried to play jacks she couldn't get any higher than twosies,or ton the tbey or scratch when youhave an itch and when sister tried to play jacks she couldn't get any highere than toisies
195,oh well that makes sense then,hoh well that makes sense then
196,ree seven two three seven two,seven twothree seven t
197,orange,orange
198,and he was only one foot away,and he was only one foot away
199,the pitcher threw the baseball so hard that it made a loud pop sound when it was caught,a pitchere threw the baseball so hard that it made a loud pop sound when  when it was caught
200,shaped,safe
201,she goes to a friends,she gos to frandce
202,brethren,brethren
203,the,the
204,ma,ma
205,dentist,dentist
206,lo,o
207,hi what did you bring,hi wod did hir brain
208,failure,failiour
209,yes,yes
210,from then on,from thennon
211,enough of this nonsense said yin yin's mother poo poo,enogh of this nonsense said dy in yin's mother pooboo
212,when,when
213,it's called cops and robbers,it's called cops said robbers
214,than other bubbles,than other bubbles
215,i should think you had an imagination sure enough she laughed,i should think you had an imagination strinough she laughed
216,cowgirls,cowgirls
217,an tan,an tan
218,thirty five,thirty five
219,withheld,withhill
220,one,hene
221,one was smaller the third was about the same size,one was smaller the third was about the same size
222,barroom,barroom
223,race um racer um he was a fast dog and when he got old um he developed problems with his legs and um,race uhm racer uhm he was tha fast dog and when he got old uhm he developed problems with his legs and uhm
224,cat,c
225,a tiger is a beautiful animal but you should never try to pet one,a tiger is a beautiful an animal buet you should never try to pet one
226,the stars of the parade they were up on the main float,the stars of the pring they were up on the main floate
227,filegate,idle gate
228,rehearsed,reherse
229,hi,hi
230,a force equal to that will move to move the earth,a fource eaqual to that will move to move the earths
231,head,h
232,user,useher
233,red,red
234,uhm he would play like the clarinet and the tu tuba or something i like lots of different instruments,uhm he would play like the clarenet in the to to oh something u like lot's of different instruments
235,but sometimes people like to eat peanuts on their banana splits,but sometimes people like to eat peanuts on their banana spluits
236,birds,birds
237,there are a lot of computers now but there weren't many twenty years ago,there are a lot of come puteirs now but there was weren't many twenty years ago
238,tan,tan
239,but i'm awfully hungry i wish you'd get me something to eat,but i'm awfully hungry i wish you to get me something to eat
240,my,my
241,the other two i don't know this one,the other two uhm i don't know this one
242,the,the
243,zero zero zero eight two,zero zero zero eight two
244,poured was the,word was the
245,october,oxtober
246,offhand,ofhand
247,tuesday,tuesday
248,but not,but not
249,there was something mysterious about the man first of all he was wearing two watches,there was something mysterious about a man first of all he was wearing two watches
250,t's your story,'s your story
251,close them soon,close them soon
252,siam,soyom
253,adverbs,advoorks
254,though,no
255,oh willow tree he said said the little bird will you let me live in your warm branches until the springtime comes no said the willow tree i never talk to strangers go away,oh willow tree he said said the little bird well you let me live in your warm branches until the spring time comes no said the willow tree i never talked to strangers go away
256,push a,push a
257,but i am too old to endure your shame and my misery much longer,but i am too old to iendure your shame and my misery much longer
258,isn't he known as the most brilliant journalist of in new york,isn't he knowne as the most brillieant jurnaliest of in new york
259,they shook the flour off her and set her down on the kitchen floor,they shook the flower off her and set her down on the kitchen floor
260,it might be a black widow mr foster smiled,it might be a black widow mtr foster smiled
261,measure the goat before you go out,menser the goat before you go out
262,watch this,whay's this
263,ay monday,as moneday
264,here the paper,here the paper
265,she said that she had to help other passengers,she said that she had to help other passengers
266,sh,sh
267,s when some,when some
268,goldcreek,goldcreek
269,midyear,midyear
270,then they,then late
271,tried to smile,try to smile
272,a tiger is a beautiful animal but you should never try to pet one,twelve a t a tiger is beautiful as a beautiful animal but you should never try to pet one
273,because they all had such,because they aods such
274,winter was coming and all the birds flew away to the warm south there there they would wait for the spring,winter was coming and all the birds fle away to the warmself there there they would wait for the spring
275,nodule,nosual
276,cheetah,cheetah
277,that are near and far,that are near and far
278,graveyard,graveyard
279,farmhouse,farmhouse
280,bulkheads,bulkheads you consid what wha yared all
281,they shook the flour off her and set her down on the kitchen floor,they shook the flower off her and set her down on the kitchen floor
282,two five six five four,two five six five four
283,wait wait,wait wait
284,i'll bet you didn't know something else did you know that i wanted to be a barber,all that you didn't know something else did you know that i wanted to be a barber
285,i swore to bring you the terrible head and see how i keep my oath,i swar to bring you the terrible head and see how i keep my owth
286,big rapids asked laura,big grass asked lora
287,no one could hear anything people were getting into car accidents and everybody looked really silly at dances dancing to music they couldn't hear,no one could hear anything people wre getting into car acidents and everybody looked really silly a dances dancing to music they couldn't hear
288,do you know why i asked her to send me the manuscript,do you knowhy i aske her to suddn me the maniou script
289,nonsense,nonsense
290,i,i
291,we will,we will
292,wealth,welth
293,fluent,fluent
294,the bunch of grapes was pressed into wine,he budhes rap pels ast inthe wine
295,who looked a lot like a panda would look if a pan if pandas were birds were discussing about going to the moon,who looked a lot like a panda would look if a pand if pandas were birds werediscusing about going to the moon
296,two three seven,two three seven
297,the bad flute player was rooster john,the bad flute player was ruther john
298,chimney,chimney
299,flies anymore,flies any more
300,an,and
301,grayest,grayest
302,and th uhm she couldn't stop because bad habits are hard to break and,and um she couldn't stop because bad habits are hard to brake an
303,rapids,wapens
304,play the flute normally,play the flute normally
305,tiger,tiger
306,minutes long or about,mits long or about
307,uhm well the little bird uhm had a broken wing and so he asked all the tr,uhm well the little bird uhm had a broken wing and so he asked all the th
308,said mr higgins thank you mr higgins said bill he took the jar now i can,said mr higgins thank you mr higgin said bill he took the jar now i can
309,ions,ions
310,that's,that's
311,green,green
312,can uhm,can uhm
313,some,some
314,the wind,the wind
315,racer had to be on the leash since he still needed to heal from his surgery but it was nice to see all his friends,a racer headed to be an a leash since he still needed to heall from his seargery but it was nice to see howl hist friends
316,afterward they went to lucy's where they stuffed themselves silly but soon they made serious mistake,after ward they went to lousis where they stuffd themselves silly but soon they made scurious mystake
317,red,blured
318,this,this
319,it was gross then suddenly the flies flew away fast as they could,it was gros then suddenly the flies fle away fast ast they could
320,and tomorrow is our f field trip,and tomorrow is our field trip
321,the clubhouse,the cubhouse
322,then they wiggle and swim away,then they wiggle and swim away
323,five zero five four six,five zero five four six
324,depths,depthhs
325,fireworks,fireworks
326,another way to say that there are twelve donuts is to say that there are a dozen,another way to say there are twelve donets is to say there area dozen
327,it was a deep dazzling lovely blue deeper than the deepest blue of the sky,it was a deep dazling lovely blue deeper than the deepest blue of the sky
328,i swore to bring you the terrible head and see how i keep my my oath,i swar to bring you the terible head and see how i keep my my oath
329,what's your story,what's your story
330,massaged,misaged
331,he was the,he was then
332,and the littlest panda was named yin yin and uh she and her family were at a zoo and the zookeeper's name was fred,and the loilest panda was named yin yin and a chineor family were at tha zoo and the zoo keepers name was fred
333,zero three three oh zero,om zero three three oh zero
334,so it took some time before anyone could figure out which of the turtles were the slowest,so it took sometime before anyone could figure out which of the turtles ware the slowest
335,decoys,deacoige
336,she gathered up the moss and the remains of the bees wax,she gathered up the moss and the remains of the bee's wax
337,they feel movement in the ground,they feel movement in the ground
338,she saw that she was on the grass and and the broken wheel bes beside her,she saw that she was on the grass and in the broken weal bes beside her
339,four,four
340,clip,clip
341,northbrook,northbrook
342,i'm serious what still it's still uh still it's not as bad as millions of flies i suppose,i'm serious wh still it's still still it's not as bad as millions of flies i suppose
343,how strange that a live animal should grow on a stalk like a flower,how strange that a live animal should grow on a stalk like a flower
344,on a new,on a
345,indulged,indulged
346,northbrook,nearthbrok
347,so what they're doing is they're tell they're reading the story about he their they're great great great great grandma,so what theire doing is they tell theyir reading the story about her ther gret grt gre gr gr grama
348,demure,demur
349,those are two,those are two
350,in a circle,in a circle
351,y ninety,y ninety
352,they just couldn't lead a normal life,they just couldn't lead nor a life
353,favorites,favorites
354,five six one and zero,five six one e zero
355,i said someday i'm going to be a pilot and i'll only serve banana splits on my plane,i said someday i'm going to be a pilet and i'll only surve banana splits on my plane
356,mucus,nu kiss
357,is,is
358,the,though
359,dad please don't read the next part,dad please don't me the next part
360,how,how
361,fit in the cup,fed in the cup
362,said his mother,said his mother
363,hearing these words jim revised to conquer his alarm by himself,heard crathese woards jim revised to coam his anlarme by himself
364,i don't know that i don't know,heeveen new ba on now
365,throw out the used paper cup and plate,throughout the used paper cup and plat
366,what did it eat,what do it eat
367,plus,plus
368,it's a surprise,it's a surprise
369,northbound,northbounds
370,there's is the there's probably,there is the ther is probably
371,beds were,bedswersh
372,poor kitty this and poor kitty that it's your fault really,poor kiddy this impoor kitty that is your fault really
373,end of the other magnet wow cried jack ma magnets,end oftheother magnet wal cried jack myl magnet
374,twelfth,twelf
375,h,h
376,au a,o
377,time,time
378,yes,yes
379,it was,it was
380,it is clear that no water has come near,ith is clear that no watter has come nearl
381,he was very upset at first then he said oh well good thing i brought my old flute as back up,he was very upset at first then he said oh well good thing i brought my old flute as back up
382,in each hole,in each hole
383,eighty,eighty
384,outdoors,outdoors
385,of,of
386,glad,galed
387,green red blue green red blue red green red green,green red blue green red blue red green red green
388,we've,leave
389,sleepwalk,sleeprock
390,tom's costume was splendid imitation of a cowboy,tom's costume was splendid imitation of a cowboy
391,briefcase,briefcase
392,magpie,mugpie
393,three seven seven two four,three seven seven two four
394,took,tck
395,weird,car
396,sincerely danny,sinerly danny
397,and donna told jack to use a magnet,and dana to daty used ther magnet
398,ragtime,frogton
399,thereby,thereby
400,the way his mouth was,the way his mouth was
401,now,no
402,of,of
403,she said,she said
404,i know that,i know the
405,on,on
406,toying,toying
407,slowly the knob turned and the door opened my name is viola swamp said the lady in a scratchy voice yipes cried the kids swamp,slowly the nob turned in the door openemy name is vel the swamp said the lady in a scratchiy voice yapes cribed the kid swamp
408,three seven seven two four,three seven seven two four
409,courage,courage
410,cahoot,coloop
411,they are men who walk to the middle of the road,they are men who walked to the middle of the road
412,angle,angle
413,wanted to look outside at the rain,wanted to work out side at the rain
414,now then that if you tell the reason i shall instantly die,now then that if you tell the reason i shall instantly die
415,and,and
416,four nine nine three five,four lie lied three five
417,ends together said donna,mense together said donna
418,other,other
419,four eight four nine and nine,four eight four nine end nine
420,so why worry,so why worry
421,bigtime,bigtime
422,strongman,ot strrongman
423,and we can see color,and we can see collar
424,k,c
425,horseshoe,horseshowe
426,the next moment he changed the subject because it seemed the best thing to do,the next moment he changed the subject because it seemd the best thing to do
427,you uhm you you you spread the marbles out in it and then you you use your shooter and uhm,you uhm you you you daurt sdrhn you you spred the mob without in it and then you ou use your shutder and uhm
428,like a rooster,strinmgs like a roothser
429,he loved it,he loved it
430,natural,natteral
431,no one knew the way back home so we made a trail of bread crumbs,no one knew the way back home so we made a trail of bread crums
432,rooster john before i tell you about rooster john,rooster john before i tell you about rooster john
433,yoyos,yoyos
434,cherished,suros
435,dark,dark
436,but i'm awfully hungry i wish you'd get me something to eat,but i'm awfully hungry i'd wish you'ld get me something to eat
437,oh you you had better be glad you got the job said larry,oh you you had better be glad you got the job said lairry
438,skywave,skyway
439,she asked,she askeded
440,tomcat,houmcat
441,sunshine,sunshine
442,it believe what was happening for for a minute maria could,it believe what was happening for a minute mara could
443,he was the new town dentist he was an excellent dentist but his real love was music,het was a new town dentist hit was an exuelent dentist but his real love was music
444,beachhead,beachhead
445,decided that john could play the flute and everybody else would have to wear earplugs well i'm sure you guessed that,decided that john could play the flute and everybody else would have to wear earplugs well i'm sure you guess that
446,submerse,submerse
447,catch,cat
448,so the next day justin and his mother went shopping for hats and found the perfect one,so the next day justin and his mother went shopang for hats and found the perfect ome
449,springfield,springfield
450,oat,oate
451,smelled old,smelled old
452,eighth,eight
453,withheld,withheld
454,fewer,viewer
455,stinkbugs,stinkbugs
456,strongholds,strongholds
457,logjams,logjamps
458,bothered,bothered
459,he loved the way it was a little tight at first but then,he loved the way it was a little tight at first but then
460,yes,yes
461,he wanted the hat to be clean and perfect forever,he wanted the hat to be clean and perfect forever
462,feeding them just right,feeding them just right
463,and still she sat and still she reeled and still she wished for company,and still she shagt and still she reeled and still she wished for company
464,bear,bear
465,red,red
466,green red blue green red blue red green red green,green red blue green red blue red green red green
467,girl power,girlpouer
468,called,called
469,eleven,eleven
470,over ten million,over ten million
471,only tarzan of the apes and his courageous wife retained their com composure,only tarsan of the apes and his courages wife retained their com comsure
472,wh whirlpools,were world ples
473,no one had any cavities,no one had any cavitys
474,mischief,mischief
475,blue,wn blue
476,red,red
477,it's the flute sound the flies hate john's flute playing as much as we do,it's the flute sound the fo is heate john's flute playing as much as we do
478,am,aiam
479,sturdy wood,duddy would
480,then a feeling of sadness came upon the little boy,then a feeling of sadness came upon the little boy
481,just waiting to re to be remembered when some nail decided to,just waiting tor bem to be remembered when some nail decided to
482,zero five five zero zero zero,zero five five zero zero zero
483,this,this s
484,cherished,cheows
485,p p,pe
486,there were many presents but the only thing that made justin excited was getting to wear his hat,there were many presents that the only thing that made justin excited was getting to wear his hat
487,blue green red three,ointblue green red three
488,yule,yule
489,i went,i went
490,two seven zero two nine one,two seven zero two nine one
491,homelike,homelike
492,birds,birds
493,she has a smart way of wearing clothes,she has a smart way of wearing clothes
494,duet,juets
495,newshour,newshour
496,and for two days mr blandsworth showed slides of his goldfish lucy miss nelson's kids had never been so bored,and for two days mr buls would so slides of his gold fis louvzy ms nelscon's kids had never een so bored
497,the beach is dry and shallow at l low tide,the beach is strong and shell low al low tide
498,though,low
499,clip,clip
500,the book said the spider would be die after it laid,the book said the spider would b die after it lade
501,mong or something uhm he made he was a dentist too and so he made the rooster john a a special mouthpiece for his flute,long or something uhm he made he was a dentist  to and so he made the mout rooster john uh a special mouth piece for his flute
502,safeguards,safegards
503,ten meters long or about,ten meters long or about
504,he really liked it walking around the house,he really liked  it walking around the house
505,i guess i'll buy a few snacks since they look so funny coiling out,i guess i'll buy a few snaps saind stay look so funny coiling out
506,strong,strong
507,that might be that might help us find out what's wrong with your pet,that might be that might help us find out would strong with your pet
508,fulltime,fulltime
509,th ra ran,re ran
510,perhaps she wanted to see the big snake freddie t had talked about,perhaps she wanted to see the big stake fredyan had talked about
511,waited,waited
512,awoke,awoke
513,unhook,unhooke
514,mouthpiece,mouthpiece
515,welsch,welsh
516,see she's s not so responsible after all,see she's  not so responcibl after all
517,unearthed,undorfd
518,landon,landed
519,fast if you want to finish early,fast if you want to finish alleay
520,hangouts,hangouts
521,zero two eight five one five,zero two eight five one five
522,pink,pink
523,horrors,horrers
524,mouthful,mouthful
525,and then they got another hat and he wore it everyday,and then they got another hat and he woret everyday
526,that's not,that's not
527,siam,suam
528,we can't let you play the flute anymore john said police sheriff sanders,we can't let you play the flute anymore john said pollice sharf sanders
529,volume what's that word,volume what's that or
530,loincloth,loincloth
531,zero zero one oh four,zero zero one oh four
532,l,ill
533,so it really so it was really my father's day gift to him i couldn't buy him anything nice since you took away my allowance for when i shaved the neighbor's dog,so it really so it was really my father's day gift to him i couldn't buy him anyhing nicesince you took away my allowance for when i shave the neighbor's doc
534,encroach,encroach
535,the wind,the wind
536,i broke them jack cried no you did not break them donna laughed that's how magnets work,i broke them jack cried know you did not brak them down at loughet show magnets were
537,beijing,baizsing
538,pocahontas,loka huntis
539,which of you boys placed this stone signal asked the young explorer,which of you boys playse this stone signal asked the young explorer
540,deployed,deployed
541,and when he had surgery um after it when he healed um fang bit his leg again but racer could run fast again and he um knocked fang down,then when he had seirchr uhm after it when he heled uhm fang vithoisley again but racer could run fast again and he uhm nocked the fang down
542,never,never
543,when the phone rings my little brother always laughs,when the ploone ring s by little brother always laughe laughs
544,sawhill,saurhoo
545,all the uhm,other ohm
546,plus,plus
547,such nonsense going to the moon said her mother poo poo,such nonsense going to the moon said her mother boo boo
548,oh no cry cry chief sanders just when things were were going good for,oh no c cried chief sanders just frem thinks wr were going good for f
549,would you say,what do you say
550,a lot of damage in some parts of,a lot of damage in some parts of
551,here,here
552,two five three four three,two five three four three
553,the tent was filled with long narrow tables and benches at the sides,the tent was filled with long narrow tables and benches oat the sides
554,was that ice chest ice,was that i su i s
555,i'm i'm serious still i it's not as,i i'm serious still m snars
556,me,me
557,oh two eight five one five,oh two eight five one five
558,scathing,skathing
559,smallridge,smallridge
560,fjord,rod
561,five,five
562,strong,strong
563,it,it'
564,duck looking at me,dock looking at me
565,brook,brook
566,pig,pig
567,on their way out of the school,on their way outof the school
568,shopping list on the way to the store laura wrote the list fourteen apples fourteen oranges twenty bananas two lemons two pineapples and two,shoppangs on the way two the star mower rote the list forteen opples forten orces twety patanas two lumans two pinupples into
569,help the woman get back to her feet,help the woman get back to her feet
570,safehouse,safehouse
571,hicksville,hickville
572,ei,e
573,equal to,equal to
574,equal to,equal to
575,hello teddy,hello teddy
576,kingsville,kingsville
577,mouthpiece,mouthpiece
578,scientists use these cases and gloves to there examine rocks taken from the moon,so it dois use these cases it glubs to their eamrocks taken from the moon
579,he just helps them actually with,he doust helps them actually with
580,mangement,mangement
581,will,will
582,skewered,skewered
583,they felt ok when the ship arrived in port,they felt ok when the ship arrived in port
584,right,right
585,so there was nothing the police could do,so there was nothing the police could do
586,from then on john would wake up at sunrise like a rooster and play to keep h the flies away,from then on john would wake up at sunrise like a rooster and play to keep it the flies away
587,at night they came on the river bank under the stars and each morning the river looked even lower,at night they camped on the river bank ounto the stars and each morning the river bls even lower
588,converged,comverdst
589,unnerved,unnerved
590,touchstone,touchstone
591,sell your g sell your gift to a buyer at a good gain,sell your bsell your gifts to a buyer at a good name
592,encroach,encroach
593,ashville,ashville
594,z,hy
595,through his hand lens,throughs handlunt
596,twenty,s s teny
597,what is the jugs,what is the jubs
598,walking,walking
599,hearing tasting,hearing tasting
600,asians,easons
601,eggshell,egshell
602,you see a,you see ah
603,but it was very upset at first then he said oh well good thing i brought my old flute as back up,t was very up sad at first then he said oh well  i't think i worot roughton old flute as a bac up
604,transcribe,transcribed
605,after dinner jordan crept up by the way of the back stairs to see her,after dinner jordan crept up by the way of the back stairs to see her
606,newslink,newsling
607,thereby,thereby
608,huntsville,hont so
609,en,n
610,longworth,longworth
611,rio,gryo
612,how often do you change the water in the bowl,how offpen do you chaze the water in the boll
613,i,i
614,ladies and gentlemen men ms ms tort mud from sludge pond has been disqualified for sleeping during the race,ladies in gentimal then m ms tort mud from sludge pond has been dis calledthat pluied for sleeping dering thrace
615,in,in
616,she pointed,she pointed
617,crashed over rocks,crash over rocks
618,green,green
619,width,with
620,that's how the flute sounded when this guy played it,that's how the flute sounded when the sky played it
621,sculpture,scalpshell
622,but until the next festival,but until the next festival
623,hearers,hearrs
624,uh,a
625,when you heat or cool matter it can change form heat melted the solid ice the steam cooled and became liquid you mean,will you petor cool bater it can change form het melted the soteid ice the steep coold that became licquid you ed
626,fewer,viewer
627,one day the sky was filled with four rainbows at the same time,one day the skydr was filled with four rainbows the same time
628,humane,humain
629,swish saw a rock in the middle of the big festival and wondered about it,swish sawy a big rock in the middle of the big festival and wondered about it
630,a minute later miss nelson appeared i'm back she said,a minet later ms niedlison apeared uon back she said
631,and then he comes back about t he dreams of uhm a some,and then he comes back thr bout the dreams of uhm uh some
632,oops brethren,oops brethren
633,wait said mr gray won't you stay and play marbles bill turned,wait said mr gray won't you stay and play marbles sbill turned
634,withdrew,withdreow
635,quacking a,cackin
636,in his letter uncle to and said,i mo who's letter uncle don said
637,mora,lora
638,i'm,i'd
639,he looks like the fish is taking a bubble bath,he looks like the fish is taking a bubble bath
640,we can't let you play the flute anymore john said police chief s sanders,we can't let you play the flute anymore john said pollice chiffs sanders
641,much,much
642,ou,oh
643,hangers,hangerds
644,blue,blue
645,said donna magnets pull paper clips and tacks but not apples and,said dora magnets full paper clips and tacks but not appolsand
646,cahoot,cohoot
647,he thinks they smell,he thinks they smwell
648,sa zsa zsa zsa,a zsa zsa zsa
649,chocolate,chocklat
650,ran toward them,ran toards them
651,matter has three forms solid liquid and gas,bader has three four sollid liquida gass
652,cafeteria,cahtearia
653,keith,teeth
654,they had to cover their ears from the horrible sound,theyhad to covere their ears from the horible sound
655,naive,nornty
