,target_text,pred_str
337,they feel movement in the ground,they feel movement in the ground
338,she saw that she was on the grass and and the broken wheel bes beside her,she saw that she was on the grass and and the broken wheel bes beside her
339,four,four
340,clip,clip
341,northbrook,northbrook
342,i'm serious what still it's still uh still it's not as bad as millions of flies i suppose,i'm serious  still it's still still it's not as bad as millions of flies i suppose
343,how strange that a live animal should grow on a stalk like a flower,how strange that a live animal should grow on a stalk like a flower
344,on a new,on a y
345,indulged,indulged
346,northbrook,northbrook
347,so what they're doing is they're tell they're reading the story about he their they're great great great great grandma,so what they're doing is they tell they r reading the story about her theyir gr gr gr g gr granma
348,demure,demure
349,those are two,those are to
350,in a circle,in a circle
351,y ninety,y ninety
352,they just couldn't lead a normal life,they just couldn't leave normal life
353,favorites,favorites
354,five six one and zero,five six one an zeo
355,i said someday i'm going to be a pilot and i'll only serve banana splits on my plane,i said someday i'm going to be a pilot and i'll only serve banana splits on my plane
356,mucus,mucus
357,is,is
358,the,the
359,dad please don't read the next part,dad please don't be the next part
360,how,how
361,fit in the cup,feitt in the cup
362,said his mother,said his mother
363,hearing these words jim revised to conquer his alarm by himself,heardly these words jim r fised to con his alarm by himself
364,i don't know that i don't know,i don'know of that ion know
365,throw out the used paper cup and plate,throwh out the used paper cup and plate
366,what did it eat,what did it eat
367,plus,plus
368,it's a surprise,it's a surprise
369,northbound,northbound
370,there's is the there's probably,there is the there's probably
371,beds were,beds wore s
372,poor kitty this and poor kitty that it's your fault really,poor kitty this om poor kitty that it's your fault really
373,end of the other magnet wow cried jack ma magnets,end of the other magnt mow cried jack mal magnets
374,twelfth,twelth
375,h,h
376,au a,how
377,time,times
378,yes,yes
379,it was,it was
380,it is clear that no water has come near,it is clear that no water has come nearl
381,he was very upset at first then he said oh well good thing i brought my old flute as back up,he was very upset at first then he said oh well good thing i brought my old flute as back up
382,in each hole,and each hole
383,eighty,aty
384,outdoors,outdoors
385,of,of
386,glad,gaed
387,green red blue green red blue red green red green,green red blue green red blue red green red green
388,we've,we've
389,sleepwalk,sleep rock
390,tom's costume was splendid imitation of a cowboy,tom's costume was splendid imitation of a cowboy
391,briefcase,briefcase
392,magpie,magpie
393,three seven seven two four,three seven seven two four
394,took,teck
395,weird,ca
396,sincerely danny,sincerely danny
397,and donna told jack to use a magnet,and dona told deck to use the magnet
398,ragtime,ragtime
399,thereby,thereby
400,the way his mouth was,the way his mouse was
401,now,now
402,of,of
403,she said,she said
404,i know that,i know that
405,on,on
406,toying,toying
407,slowly the knob turned and the door opened my name is viola swamp said the lady in a scratchy voice yipes cried the kids swamp,slowly the nob turned an the door openedmy name is vieal a swamp said the lady in a scretchiy voice yip scribed the kid swamp
408,three seven seven two four,three seven seven two four
409,courage,courage
410,cahoot,cahoot
411,they are men who walk to the middle of the road,they are men who walke to the middle of the road
412,angle,angle
413,wanted to look outside at the rain,wanted to wolk outside at the rain
414,now then that if you tell the reason i shall instantly die,now then that if you tell the reason i shall instantly die
415,and,and
416,four nine nine three five,four nine nine three five
417,ends together said donna,ends together said donna
418,other,other
419,four eight four nine and nine,four eight four nine and nine
420,so why worry,so why worry
421,bigtime,bigtime
422,strongman,strongman
423,and we can see color,and we can see color
424,k,ke
425,horseshoe,horseshoe
426,the next moment he changed the subject because it seemed the best thing to do,the next moment he changed the subject because it seen the best thing to do
427,you uhm you you you spread the marbles out in it and then you you use your shooter and uhm,you uhm you you you'e just o droen you you pread the mam without in it and then you you used your suter and uhm
428,like a rooster,stins like a rooster
429,he loved it,he loved it
430,natural,natural
431,no one knew the way back home so we made a trail of bread crumbs,no one knew the way back home so we made a trail of bread crumbs
432,rooster john before i tell you about rooster john,rooster john before i tell you about rooster john
433,yoyos,yoyos
434,cherished,churished
435,dark,dark
436,but i'm awfully hungry i wish you'd get me something to eat,but i'm awfully hungry i'd wish you'd get me something to eat
437,oh you you had better be glad you got the job said larry,oh you you had better be glad you got the job said larry
438,skywave,skywave
439,she asked,she asked
440,tomcat,tomcat
441,sunshine,sunshine
442,it believe what was happening for for a minute maria could,it believed what was happening for a minute mara could
443,he was the new town dentist he was an excellent dentist but his real love was music,it was a new town dentist it was an exelent dentist but his real love was music
444,beachhead,beachhead
445,decided that john could play the flute and everybody else would have to wear earplugs well i'm sure you guessed that,decided that john could play the flute and everybody else would have to wear earplugs well i'm ture you gussed that
446,submerse,submerse
447,catch,catch
448,so the next day justin and his mother went shopping for hats and found the perfect one,so the next day justin and his mother went shopping for hats and found the perfect one
449,springfield,springfield
450,oat,oat
451,smelled old,smelled old
452,eighth,eight
453,withheld,withheld
454,fewer,fewer
455,stinkbugs,stinkbugs
456,strongholds,strongholds
457,logjams,logjambs
458,bothered,bothered
459,he loved the way it was a little tight at first but then,he loved the way it was a little tight at first but then
460,yes,yes
461,he wanted the hat to be clean and perfect forever,he wanted the hat to be clean and perfect forever
462,feeding them just right,feeding them just right
463,and still she sat and still she reeled and still she wished for company,and still she shought and still she reeled and still she wished for company
464,bear,bear
465,red,red
466,green red blue green red blue red green red green,green red blue green red blue red green red green
467,girl power,girlphower
468,called,called
469,eleven,eleven
470,over ten million,overten million
471,only tarzan of the apes and his courageous wife retained their com composure,only tarzan of the apes and his couragus wife retained their comcompture
472,wh whirlpools,whor whirldpools
473,no one had any cavities,no one had any cavities
474,mischief,mischief
475,blue,blue
476,red,red
477,it's the flute sound the flies hate john's flute playing as much as we do,it's the flute sound the flies hate john's flute playing as much as we do
478,am,am
479,sturdy wood,studdiye would
480,then a feeling of sadness came upon the little boy,then a feeling of sadness came upon the little boy
481,just waiting to re to be remembered when some nail decided to,just waiting to rememb to be remembered when some nail decided to
482,zero five five zero zero zero,zero five five zero zero zero
483,this,this
484,cherished,chosed
485,p p,p p
486,there were many presents but the only thing that made justin excited was getting to wear his hat,there were many presents but the only thing that made justin excited was getting to wear his hat
487,blue green red three,blue green red three
488,yule,yule
489,i went,i went
490,two seven zero two nine one,two seven zero two nine one
491,homelike,homelike
492,birds,birds
493,she has a smart way of wearing clothes,she has a smart way of wearing clothes
494,duet,duet
495,newshour,newshour
496,and for two days mr blandsworth showed slides of his goldfish lucy miss nelson's kids had never been so bored,and for two days mter butwould se slides of his gold fois livi ms nelson's kids had never been so bord
497,the beach is dry and shallow at l low tide,the beach is trong and shell low at  low tide
498,though,low
499,clip,clip
500,the book said the spider would be die after it laid,the book said the spider would b die after it lad
501,mong or something uhm he made he was a dentist too and so he made the rooster john a a special mouthpiece for his flute,rong or something uhm he made he was a dentist to and so he made the mo rooster john u aspecial mouthpiece for his flute
502,safeguards,safeguards
503,ten meters long or about,ten meeters long or about
504,he really liked it walking around the house,he really liked it walking around the house
505,i guess i'll buy a few snacks since they look so funny coiling out,i guess i'll buy a few snaps saids stay look so funny coiling out
506,strong,strong
507,that might be that might help us find out what's wrong with your pet,that might be that might help us find out what's wrong with your pet
508,fulltime,full time
509,th ra ran,ra ran
510,perhaps she wanted to see the big snake freddie t had talked about,perhaps she wanted to see the big snake frediin had talked about
511,waited,waited
512,awoke,awoke
513,unhook,unhook
514,mouthpiece,mouthpiece
515,welsch,welsh
516,see she's s not so responsible after all,see she's s not so responsible after all
517,unearthed,unearthed
518,landon,landed
519,fast if you want to finish early,t fast if you want to finish arley
520,hangouts,hangouts
521,zero two eight five one five,zero two eight five one five
522,pink,pink
523,horrors,horrors
524,mouthful,mouthful
525,and then they got another hat and he wore it everyday,and then they got another hat and he wore it every day
526,that's not,that's not
527,siam,siam
528,we can't let you play the flute anymore john said police sheriff sanders,we can't let you play the flute anymore john said poiice shairf sanders
529,volume what's that word,vollume what's that for
530,loincloth,loincloth
531,zero zero one oh four,zero zero one oh four
532,l,ll
533,so it really so it was really my father's day gift to him i couldn't buy him anything nice since you took away my allowance for when i shaved the neighbor's dog,so it really so it was really my father's day gift to him i couldn't buy him anything nice since you took away my allowence for when i shaed the neghbor's dog
534,encroach,encroach
535,the wind,the wind
536,i broke them jack cried no you did not break them donna laughed that's how magnets work,i broke them jack cried no you did not break them donna laughed that's how magnets were
537,beijing,beizing
538,pocahontas,ocka honts
539,which of you boys placed this stone signal asked the young explorer,which of you boys placed this stone signal asked the young explorer
540,deployed,deployed
541,and when he had surgery um after it when he healed um fang bit his leg again but racer could run fast again and he um knocked fang down,then when he had surgery um after it when he heealed uhm fang vit hisly again but racer could run fast again and he uhm knocked t fang down
542,never,never
543,when the phone rings my little brother always laughs,when the phone rings my little brother always laughs laughs
544,sawhill,saw her
545,all the uhm,o their on
546,plus,plus
547,such nonsense going to the moon said her mother poo poo,such nonsense going to the moon said her mother poo poo
548,oh no cry cry chief sanders just when things were were going good for,oh kno c cried chief sanders just when things  were going good for
549,would you say,what do you say
550,a lot of damage in some parts of,a lot of damage in some parts of
551,here,heare
552,two five three four three,two five three four three
553,the tent was filled with long narrow tables and benches at the sides,the tent was filled with long narow tables and bunches aut the sides
554,was that ice chest ice,was that ees chust i s
555,i'm i'm serious still i it's not as,i i'm serious still my sna is
556,me,me
557,oh two eight five one five,oh two eight five one five
558,scathing,scathing
559,smallridge,smallridge
560,fjord,trut
561,five,five
562,strong,strong
563,it,it
564,duck looking at me,duck looking at me
565,brook,brook
566,pig,pig
567,on their way out of the school,on their way out of the school
568,shopping list on the way to the store laura wrote the list fourteen apples fourteen oranges twenty bananas two lemons two pineapples and two,shoppangles on the way to the star loer rote the list fourteen opples fourteen orces twenty panandas two lumbans two pinupes in to
569,help the woman get back to her feet,help the woman get back to her feet
570,safehouse,safehouse
571,hicksville,hicksville
572,ei,a
573,equal to,equal to
574,equal to,equal to
575,hello teddy,hello teddy
576,kingsville,kingsville
577,mouthpiece,mouthpiece
578,scientists use these cases and gloves to there examine rocks taken from the moon,so it does use these cases it glubs to their a zam rocks taken from the moon
579,he just helps them actually with,he just helps them actually with
580,mangement,manugement
581,will,will
582,skewered,skewered
583,they felt ok when the ship arrived in port,they felt ok when the ship arrived in port
584,right,right
585,so there was nothing the police could do,so there was nothing the poliice could do
586,from then on john would wake up at sunrise like a rooster and play to keep h the flies away,from then on john would wake up at sunrise like a rooster and play to keep hit the flies away
587,at night they came on the river bank under the stars and each morning the river looked even lower,at night they camped on ther river bank unto the stars and each morning the river looked even lower
588,converged,converge
589,unnerved,unnerved
590,touchstone,touchstone
591,sell your g sell your gift to a buyer at a good gain,sell your sell your gifts to a buyor at a good game
592,encroach,encroach
593,ashville,ashville
594,z,herg
595,through his hand lens,throghis hand lent
596,twenty,twenty
597,what is the jugs,what is the jug
598,walking,walking
599,hearing tasting,hearing tasting
600,asians,easians
601,eggshell,eggshell
602,you see a,you see a
603,but it was very upset at first then he said oh well good thing i brought my old flute as back up,i was very upset at first then he said oh well oyou think i brought my old flute as a back up
604,transcribe,transcribed
605,after dinner jordan crept up by the way of the back stairs to see her,after dinner jordan crept up by the way of the back stairs to see her
606,newslink,newslink
607,thereby,thereby
608,huntsville,huntman
609,en,an
610,longworth,longworth
611,rio,rio
612,how often do you change the water in the bowl,how often do you chaze the water in the bull
613,i,i
614,ladies and gentlemen men ms ms tort mud from sludge pond has been disqualified for sleeping during the race,ladies and gentmle hen m ms tort mud from sludge pond has been discalled that glied ffor asleeping during his th race
615,in,in
616,she pointed,she pointed
617,crashed over rocks,crash over rocks
618,green,green
619,width,width
620,that's how the flute sounded when this guy played it,that's how the flute sounded when the sky played it
621,sculpture,scalpshaw
622,but until the next festival,but until the next festival
623,hearers,hearers
624,uh,a
625,when you heat or cool matter it can change form heat melted the solid ice the steam cooled and became liquid you mean,will you heat your cool better it can change form het melted the solaid ice the steam coold and became liquid you ead
626,fewer,fewer
627,one day the sky was filled with four rainbows at the same time,one day the sky was filled with four rainbows at the same time
628,humane,humane
629,swish saw a rock in the middle of the big festival and wondered about it,swish saw a big rock in the middle of the big festival and wondered about it
630,a minute later miss nelson appeared i'm back she said,a minete later ms nelson oppeared i'm back she said
631,and then he comes back about t he dreams of uhm a some,and then he comes back thrugh back the dreams of uhm uh some
632,oops brethren,n oops brethren
633,wait said mr gray won't you stay and play marbles bill turned,wait said mr gray won't you stay and play marbles bill turned
634,withdrew,withdrew
635,quacking a,cralking
636,in his letter uncle to and said,in his letter uncle don said
637,mora,morra
638,i'm,i'm
639,he looks like the fish is taking a bubble bath,he looks like the fish is taking a bubble bath
640,we can't let you play the flute anymore john said police chief s sanders,we can't let you play the flute anymore john said poice chiffs sanders
641,much,much
642,ou,o
643,hangers,hangers
644,blue,blue
645,said donna magnets pull paper clips and tacks but not apples and,said dora magnets full paper cips and tacks but not apples and
646,cahoot,cahoot
647,he thinks they smell,he thinks they smell
648,sa zsa zsa zsa,za zsa zsa zsa
649,chocolate,chocolate
650,ran toward them,ran towards them
651,matter has three forms solid liquid and gas,matter has the form solid liquid an gass
652,cafeteria,cafitara
653,keith,keth
654,they had to cover their ears from the horrible sound,they had to cover thir ears from the horrible sound
655,naive,native
656,schoolboy,schoolboy
657,ms gordon at the zoo,mrs gordon at the zoo
658,northbound,forsebound
659,unscathed,unscathed
660,shipshape,shipshape
661,got his name i should tell,got his name i should tell i
