filepath,transcription_clean
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks946/ks9460m0.wav,chewy
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks63c/ks63c8l0.wav,white
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl0x/ksl0x1q0.wav,hopeful
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3z/ksa3z7k0.wav,super
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa3s/ksa3s2u0.wav,four six four two nine five four
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks738/ks7386f0.wav,we watched television during dinner
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj1d/ksj1d4x0.wav,knights don't get scared of dragons
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks53y/ks53y1w0.wav,join
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ksc2x/ksc2x7o0.wav,technology
/srv/scratch/chacmod/OGI/speech/scripted/03/3/kse0t/kse0t030.wav,archrival
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj0k/ksj0k0j0.wav,cautiously
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa3t/ksa3t5a0.wav,i hope the airplane will get higher
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl0k/ksl0k3o0.wav,rugby
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks31a/ks31a500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ks80h/ks80h760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf3x/ksf3x3i0.wav,ragtime
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks20p/ks20p6d0.wav,the flea chased the dog
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks10n/ks10n6t0.wav,shock
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi11/ksi111y0.wav,kingpin
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ks13v/ks13v490.wav,try to lick the lollipop
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ks72s/ks72s1g0.wav,four
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks43z/ks43z8e0.wav,vaulted
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks43s/ks43s4y0.wav,your shadow always follows you
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ks235/ks2350a0.wav,behind
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf30/ksf30370.wav,page
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf0x/ksf0x0t0.wav,cowboys
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks901/ks901280.wav,mcdonald
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ksh13/ksh135l0.wav,why is the earth inside the milky way
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ksg46/ksg46410.wav,i don't clean windows
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj0k/ksj0k8v0.wav,abnormal
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks90c/ks90c8i0.wav,wash
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks80f/ks80f5n0.wav,i like my meat on a cold platter
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks33r/ks33r000.wav,advantage
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk3a/ksk3a5y0.wav,he breathed a sigh of relief
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks13i/ks13i7z0.wav,tourists
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksl0c/ksl0c6b0.wav,search in between the couch cushions
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi1c/ksi1c600.wav,because my leg is sore
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00w/ks00w5w0.wav,when will we go on vacation
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0m/ksb0m1f0.wav,flagpole
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks31m/ks31m3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks43z/ks43z3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa31/ksa317u0.wav,three
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl0l/ksl0l0r0.wav,concept
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks832/ks8325n0.wav,i like my meat on a cold platter
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks52v/ks52v4d0.wav,chasing sally can be dangerous
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks131/ks1311l0.wav,hardship
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks336/ks3366n0.wav,i'm sorry
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj2z/ksj2z4o0.wav,san diego is very green this year
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks20j/ks20j5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl15/ksl157o0.wav,technology
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj44/ksj448s0.wav,yellow
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ksk3d/ksk3d1b0.wav,faithful
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40m/ks40m320.wav,offshore
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks33d/ks33d6r0.wav,sheepdog
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk14/ksk145h0.wav,she'll be ready very soon
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj3h/ksj3h0m0.wav,chewy
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks303/ks3035d0.wav,mabel grows tomatoes in the courtyard
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks80x/ks80x4i0.wav,bill has purple glasses
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks631/ks6315j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks807/ks807190.wav,ethnic
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks245/ks2454p0.wav,the angry chef cooked his vegetables
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh02/ksh025j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3v/ksa3v0d0.wav,biology
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi40/ksi406r0.wav,sheepdog
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks630/ks6300y0.wav,depths
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj3h/ksj3h880.wav,unfortunate
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ks20a/ks20a590.wav,don't think about it too much
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks348/ks3484a0.wav,could you pass the other jam please
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ksj0z/ksj0z000.wav,advantage
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksl14/ksl141i0.wav,growl
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ksh13/ksh135a0.wav,i hope the airplane will get higher
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh12/ksh12140.wav,easier
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks93r/ks93r570.wav,don't make the same mistakes twice
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ksg3c/ksg3c7u0.wav,three
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks916/ks9168s0.wav,yellow
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh3o/ksh3o5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ks20a/ks20a390.wav,pathfinder
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa0q/ksa0q4h0.wav,is that girl chewing gum
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg0e/ksg0e110.wav,direct
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks105/ks1055p0.wav,pass their notes along
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks23t/ks23t5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks62z/ks62z030.wav,archrival
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks62y/ks62y2w0.wav,two four seven six three seven four
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl0v/ksl0v3t0.wav,screwdriver
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3g/ksa3g640.wav,sir
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd1f/ksd1f3f0.wav,points
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj13/ksj135t0.wav,please offer them a dinner mint
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ks60h/ks60h5n0.wav,i like my meat on a cold platter
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks20u/ks20u1k0.wav,handshake
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks10x/ks10x080.wav,background
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj0j/ksj0j0l0.wav,chalk
/srv/scratch/chacmod/OGI/speech/scripted/03/1/kse09/kse09060.wav,average
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg2y/ksg2y500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh3j/ksh3j290.wav,meaningless
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf3a/ksf3a7x0.wav,thursday
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ks80g/ks80g4u0.wav,stewart has five friends in richmond
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ksh1d/ksh1d6l0.wav,my sleeve caught the thorny bush
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks83j/ks83j5s0.wav,are you sure this is okay
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ks814/ks814530.wav,the bird sang a sweet melody
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk1e/ksk1e3q0.wav,scallywag
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ksc16/ksc16090.wav,bathe
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ks701/ks701310.wav,obvious
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj1d/ksj1d3d0.wav,playhouse
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf2z/ksf2z3f0.wav,points
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks805/ks8050u0.wav,crenshaw
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ksi03/ksi035n0.wav,i like my meat on a cold platter
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks70h/ks70h6f0.wav,we watched television during dinner
