filepath,transcription_clean
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ksb0a/ksb0a030.wav,archrival
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa1d/ksa1d7v0.wav,throughout
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks316/ks3166q0.wav,shades
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj3r/ksj3r3k0.wav,red
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa0q/ksa0q810.wav,toyota
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ksk12/ksk12340.wav,organizations
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf3w/ksf3w720.wav,snake
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks52v/ks52v3i0.wav,ragtime
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks33t/ks33t1o0.wav,homemaking
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd2z/ksd2z1w0.wav,join
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks807/ks807280.wav,mcdonald
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ks213/ks2137b0.wav,steamship
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ksd0x/ksd0x1n0.wav,herbalist
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks83v/ks83v4c0.wav,charles will sell fifty almonds
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf2u/ksf2u6o0.wav,someone bought a beautiful ring for you
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ksh0c/ksh0c5u0.wav,could lizards ever talk
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks31a/ks31a770.wav,springhill
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl0l/ksl0l8i0.wav,wash
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ks10i/ks10i5m0.wav,they put my computer next to the books
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks33w/ks33w300.wav,obstacle
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ks62s/ks62s3e0.wav,playoffs
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa0j/ksa0j1i0.wav,growl
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ks52w/ks52w0g0.wav,breath
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa00/ksa00440.wav,that pink marble cost me a dollar
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ks715/ks7156c0.wav,i'm ready to go home
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks91d/ks91d7h0.wav,submit
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi3t/ksi3t050.wav,athlete
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl0l/ksl0l3p0.wav,safeway
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ks80i/ks80i8t0.wav,yields
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ks82s/ks82s350.wav,overalls
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ks43u/ks43u4c0.wav,charles will sell fifty almonds
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg02/ksg027y0.wav,toothpaste
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks60v/ks60v6d0.wav,the flea chased the dog
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd2z/ksd2z5z0.wav,don't leave so soon
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks016/ks0160c0.wav,bigfoot
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks336/ks3366n0.wav,i'm sorry
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ksk0q/ksk0q7l0.wav,surround
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ks210/ks2106w0.wav,singer
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks50o/ks50o3w0.wav,the illusion looked like a giraffe
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks12w/ks12w6g0.wav,my clothes are wet from the rain
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ksk08/ksk081j0.wav,gumshoe
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks23u/ks23u650.wav,i have ice cream for you
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks932/ks9326y0.wav,slogan
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks20u/ks20u3d0.wav,playhouse
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl0l/ksl0l6t0.wav,shock
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa3a/ksa3a850.wav,twenty
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks70k/ks70k290.wav,meaningless
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks630/ks630040.wav,aspire
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks240/ks2402y0.wav,oasis
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks92y/ks92y520.wav,honey can get sticky
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf3c/ksf3c1t0.wav,iceberg
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl0h/ksl0h2a0.wav,microwaves
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi0u/ksi0u2x0.wav,one eight one seven six four three
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks63c/ks63c6r0.wav,sheepdog
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks60e/ks60e2s0.wav,nine nine six nine six one zero
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ksh3m/ksh3m450.wav,i'm good with things like that
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ks53q/ks53q0l0.wav,chalk
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks60d/ks60d6f0.wav,we watched television during dinner
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ksk0e/ksk0e530.wav,the bird sang a sweet melody
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ksh3t/ksh3t6k0.wav,santa deemed rudolph the leader
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks307/ks3078s0.wav,yellow
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks248/ks2480b0.wav,beyond
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ksb0z/ksb0z3n0.wav,royal
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks10e/ks10e2e0.wav,moisture
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ks810/ks810150.wav,eight
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3z/ksa3z6b0.wav,search in between the couch cushions
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh0a/ksh0a2b0.wav,midnight
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd2y/ksd2y2a0.wav,microwaves
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd41/ksd412b0.wav,midnight
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj3y/ksj3y7d0.wav,stooges
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ks72t/ks72t0e0.wav,birthmark
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ksj3n/ksj3n690.wav,i thought i heard new voices
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks62x/ks62x3x0.wav,we've had a wonderful night
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks440/ks4408d0.wav,vase
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse3i/kse3i7t0.wav,thousand
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks23u/ks23u6b0.wav,search in between the couch cushions
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40m/ks40m8q0.wav,woolen
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ksh3r/ksh3r3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa0m/ksa0m630.wav,that was an odd decision
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb3r/ksb3r870.wav,underneath
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh0a/ksh0a8j0.wav,wavelet
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ksc0s/ksc0s3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks415/ks4157w0.wav,thrower
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd39/ksd393p0.wav,safeway
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf2t/ksf2t8a0.wav,unwilling
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks308/ks308100.wav,digested
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa0d/ksa0d0c0.wav,bigfoot
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ksk0a/ksk0a2f0.wav,mouths
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks32z/ks32z630.wav,that was an odd decision
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksl0f/ksl0f670.wav,the car went too fast
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks21c/ks21c1h0.wav,fragment
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa0o/ksa0o4l0.wav,silver robot toys are the best
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ksk0j/ksk0j280.wav,mcdonald
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks535/ks5355c0.wav,give keith a moment to think
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks90t/ks90t100.wav,digested
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ks13z/ks13z4i0.wav,bill has purple glasses
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0l/ksk0l170.wav,endure
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ksc0m/ksc0m510.wav,it can only be a good circus with elephants
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj3r/ksj3r5k0.wav,buying the ring took all of my money
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa3q/ksa3q000.wav,advantage
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks937/ks9376a0.wav,go inside and eat your dinner
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks538/ks5387c0.wav,stepfather
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa3n/ksa3n8c0.wav,upward
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks20j/ks20j4q0.wav,edgar does not have a job
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse4b/kse4b7b0.wav,steamship
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd3i/ksd3i5l0.wav,why is the earth inside the milky way
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ksg47/ksg472o0.wav,one zero zero three zero seven eight
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ksj3g/ksj3g2i0.wav,napkin
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks31c/ks31c860.wav,two
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0l/ksk0l120.wav,disrupt
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks33w/ks33w5r0.wav,her veins pop out when she is mad
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks43z/ks43z6d0.wav,the flea chased the dog
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3v/ksa3v620.wav,eating blueberries gives you blue hands
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0l/ksk0l8v0.wav,abnormal
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks70a/ks70a7m0.wav,swoop
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse19/kse195s0.wav,are you sure this is okay
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ks53q/ks53q3o0.wav,rugby
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks80x/ks80x3i0.wav,ragtime
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj30/ksj302r0.wav,two six four zero two four six
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ks72y/ks72y7z0.wav,tourists
/srv/scratch/chacmod/OGI/speech/scripted/00/9/ksb17/ksb176q0.wav,shades
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks412/ks412390.wav,pathfinder
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3z/ksa3z2w0.wav,two four seven six three seven four
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks338/ks3385a0.wav,i hope the airplane will get higher
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks90d/ks90d8a0.wav,unwilling
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk03/ksk030i0.wav,cashflow
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks109/ks1090r0.wav,concept
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj0s/ksj0s020.wav,announce
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd2s/ksd2s820.wav,trauma
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd3c/ksd3c6c0.wav,i'm ready to go home
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi1c/ksi1c7k0.wav,super
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks63b/ks63b5w0.wav,when will we go on vacation
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa3n/ksa3n4o0.wav,san diego is very green this year
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ksj3b/ksj3b8o0.wav,women
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks73a/ks73a1u0.wav,imagery
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ks118/ks1180f0.wav,boomerang
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks614/ks6146l0.wav,my sleeve caught the thorny bush
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks21d/ks21d6i0.wav,the zebra entered the brush with care
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg03/ksg03380.wav,pathetic
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa3d/ksa3d0w0.wav,cultures
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4108r0.wav,yankee
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd4b/ksd4b500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg3e/ksg3e0w0.wav,cultures
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg33/ksg33590.wav,don't think about it too much
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p6j0.wav,we gathered sticks for the fire
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ksk1j/ksk1j1u0.wav,imagery
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks93r/ks93r580.wav,his car thundered down the road
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks442/ks442660.wav,matthew has a horse from the desert
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj13/ksj135g0.wav,take off your hat
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ksf0p/ksf0p5s0.wav,are you sure this is okay
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ksc3l/ksc3l710.wav,smoothly
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ksb15/ksb15110.wav,direct
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks539/ks5393u0.wav,seizure
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks82u/ks82u4a0.wav,could you pass the other jam please
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks934/ks934660.wav,matthew has a horse from the desert
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa41/ksa41480.wav,we've just started the egg toss
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd3d/ksd3d670.wav,the car went too fast
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf3v/ksf3v360.wav,overreaction
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf2x/ksf2x4v0.wav,that person eats pancakes
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd07/ksd072u0.wav,four six four two nine five four
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks21d/ks21d7a0.wav,steakhouse
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi3u/ksi3u4y0.wav,your shadow always follows you
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh12/ksh125d0.wav,mabel grows tomatoes in the courtyard
