,target_text,pred_str
94,MATTHEW HAS A HORSE FROM THE DESERT,MATTHEW HAS A HORSFROM THE DESERT
95,BEYOND,BEYOND
96,EATING BLUEBERRIES GIVES YOU BLUE HANDS,EATING BLUEBERRIES GIVES YOU BLUE HANDS
97,THEY PUT MY COMPUTER NEXT TO THE BOOKS,THEY PUT MY COMPUTER NEXT TO THE BOOKS
98,CHILDHOOD,CHILDHOOD
99,MOHAWK,MOHAWK
100,HOPEFUL,HOPEFUL
101,BATHE,BATHE
102,NOTHING,NOTHING
103,THE FLOOD TOOK A CAR DOWN THE STREET,THE FLO TOOK A CAR DOWN THE STREET
104,BUYING THE RING TOOK ALL OF MY MONEY,BUYING THE RING TOOK ALL OF MY MONEY
105,WILL YOU SING THIS SONG,WILL YOU SING THIS SONG
106,THE DOG IS A BIG,THE DOG IS A BIG
107,DON'T THINK ABOUT IT TOO MUCH,DON'T THINK ABOUT IT TOO MUCH
108,WASH,WASH
109,MOISTURE,MOISTURE
110,STEPFATHER,STEPFATHER
111,WILL YOU SING THIS SONG,WILL YOU SING THIS SONG
112,BECAUSE MY LEG IS SORE,BECAUSE MY LEG IS SORE
113,JASON LIKES PLAYING WITH GARFIELD,JASON LIKES PLAYNG KE WITH GARFIELD
114,DEPTHS,DEPTHS
115,UNDERNEATH,UNDERNEATH
116,COWBOYS,COWBOYS
117,WAVELET,WAVELET
118,ONE ZERO ZERO THREE ZERO SEVEN EIGHT,ONE ZERO ZERO THREE ZERO SEVEN EIGHT
119,ALLOWING,ALLOWING
120,PUT THE KEY IN THE KEY HOLE,PUT THE KEY IN THE KEY HOLE
121,LENGTHEN,LENGTHEN
122,SPOONS,SPOONS
123,WONDERFUL,WONDERFUL
124,LOGIC,LOGIC
125,KINGPIN,KINGPIN
126,WHEN WILL WE GO ON VACATION,WHEN WILL WE GO ON VACATION
127,THE RAIN CHASED THE DIRT DOWN THE DRAIN,THE RAIN CHASED THE DIRT DOWN THE DRAIN
128,THOUSAND,THOUSAND
129,DESIGN,DESIGN
130,EMPLOYEES,EMPLOYEES
131,SUPER,SUPER
132,TRAUMA,TRAUMA
133,COULD YOU PASS THE OTHER JAM PLEASE,U PASS WILL YOU PASS THE OTHER JAM PLEASE
134,HAWTHORNE,HAWTHORNE
135,YOUR SHADOW ALWAYS FOLLOWS YOU,YOUR SHADOW ALWAYS FOLLOWS YOU
136,CLIFFHANGER,CLIFFHANGER
137,GRANDMOTHER PLAYED FOOTBALL LAST YEAR,GRANDMOTHER PLAYED FOOTBALL LAST YEAR
138,SAFEWAY,SAFEWAY
139,RUGBY,SBYK
140,ATHLETE,ATHLETE
141,THOUSAND,THOUSAND
142,SNAKE,SNAKE
143,THE FLEA CHASED THE DOG,THE FLEA CHASED THE DOG
144,TOURISTS,TOURISTS
145,STUDIO,STUDIO
146,SHOCK,SHOCK
147,WILL BEETS STAIN MY PANTS,WILL BEETS STAIN MY PANTS
148,STUDIO,STUDIO
149,FIVE,FIVE
150,SMOKE,SMOKE
151,TRUCK,TRUCK
152,UNDERNEATH,UNDERNEATH
153,TOWN,TOWN
154,ROYAL,ROYAL
155,FIVE,BUH
156,UNROLL,UNROLL
157,BOOMERANG,BOOMERANG
158,A FEATHER WAS IN THE BIRDCAGE,A FEATHER WAS IN THE BIRDCAGE
159,OFFSHORE,OFFSHORE
160,FAITHFUL,FAITHFUL
161,I HAVE ICE CREAM FOR YOU,I HAVE ICE CREAM FOR YOU
162,SEIZURE,SEIZURE
163,THE FLOOD TOOK A CAR DOWN THE STREET,THE FLOOD TOOK A CAR DOWN THE STREET
164,SLOGAN,SLOGAN
165,COOPERATE,COOPERATE
166,WHY IS THE EARTH INSIDE THE MILKY WAY,WHY IS THE EARTH INSIDE THE MILKY WAY
167,STEAKHOUSE,STEAKHOUSE
168,EDGAR DOES NOT HAVE A JOB,EDGAR DOES NOT HAVE A JOB
169,OASIS,OASIS
170,I COLLECT STAMPS FROM VIETNAM,I COLLECT STAMPS FROM VIETNAM
171,TRY TO LICK THE LOLLIPOP,TRY TO LICK THE LOLLIPOP
172,HUMOR,HUMOR
173,HELP ME UNROLL THE NEW RUG,HELP ME UNROLL THE NEW RUG
174,MABEL GROWS TOMATOES IN THE COURTYARD,MMABEL GROWS TOMATOES IN THE COURTYARD
175,DIRECT,DIRECT
176,STEWART HAS FIVE FRIENDS IN RICHMOND,STEWART HAS FIVE FRIENDS IN RICHMOND RICHMOD
177,STEWART HAS FIVE FRIENDS IN RICHMOND,STEWART HAS FIVE FRIENDS IN RICHMOND
178,CIVILIZED,CIVILIZED
179,HE WAS REALLY NICE TO US,HE WAS REALLY NICE TO US
180,THE DOG IS A BIG,THE DOG IS A BIG
181,TWENTY,TWENTY
182,CIVILIZED,CIVILIZED
183,DASHBOARD,DASHBOARD
184,THE BIRD SANG A SWEET MELODY,THE BIRD SANG A SWEET MELODY
185,ZUCCHINI,ZUCCHINI
186,PLAYOFFS,PLAYOFFS
187,SIR,SIR
188,CHARLES WILL SELL FIFTY ALMONDS,CHARLES WILL  SELL FIFTY ALMONDS
189,EASIER,EASIER
190,I THOUGHT I HEARD NEW VOICES,I THOUGHT I HEARD NEW VOICES
191,I'M SORRY,I'M SORRY
192,RED,RED
193,ZUCCHINI,ZUCCHINI
194,DON'T LEAVE SO SOON,DON'T LEAVE SO SOON
195,BEYOND,BEYOND
196,WHO WILL THE SOLDIER VOTE FOR,PAST WHO WILL THE SOLDIER VOTE FOR
197,WE'VE JUST STARTED THE EGG TOSS,WE'VE JUST STARTED THE EGG TOSS
198,FOUR,FOUR
199,SPOONS,SPOONS
200,LUMBERYARD,LUMBERYARD
201,HE WAS REALLY NICE TO US,HE WAS REALLY NICE TO US
202,UNFORTUNATE,NFORTUNATE
203,THANKS,THANKS
204,CAUTIOUSLY,CAUTIOUSLY
205,WHITE,WHITE
206,LAWYER,LAWYER
207,CULTURES,CULTURES
208,TRUCK,TRUCK
209,EVERY MONTH I EAT SOME CHOCOLATE,EVERY MONTH I EAT SOME CHOCOLATE
210,NINE NINE SIX NINE SIX ONE ZERO,NINE NINE SIX NINE SIX ONE ZERO
211,SAN DIEGO IS VERY GREEN THIS YEAR,SAN DIEGO IS VERY GREEN THIS YEAR
212,STOOGES,STOOGES
213,CHASING SALLY CAN BE DANGEROUS,CHASING SALLY CAN BE DANGEROUS
214,SHADES,SHADES
215,RED,RED
216,WE WATCHED TELEVISION DURING DINNER,WATCHED TELEVISION DURING DINNER
217,WAVELET,WAVELET
218,SPOONS,SPOONS
219,SURROUND,SURROUND
220,WILL BEETS STAIN MY PANTS,WILL BEETS STAIN MY PANTS
221,COULD LIZARDS EVER TALK,COULD LIZARDS EVER TALK
222,COULD LIZARDS EVER TALK,COULD LIZARDS EVER TALK
223,FAITHFUL,FAITHFUL
224,UPDATED,UPDATED
225,PUT THE KEY IN THE KEY HOLE,PUT THE KEY IN THE KEY HOLE
226,SCRAPBOOK,SCRAPBOOK
227,EASIER,EASIER
228,JOIN,JOIN
229,WILL YOU SING THIS SONG,BSTES FE
230,DASHBOARD,DASHBOARD
231,I COLLECT STAMPS FROM VIETNAM,SX NIXGARNAMS FOUR MVEON
232,STEAMSHIP,STEAMSHIP
233,RED,RED
234,CONCEPT,CONCEPT
235,PUSH,PUSH
236,BUYING THE RING TOOK ALL OF MY MONEY,BUYING THE RING TOOK ALL OF MY MONEY
237,VOWEL,VOWEL
238,ALLOWING,ALLOWING
239,WOMEN,WOMEN
240,MY CLOTHES ARE WET FROM THE RAIN,MY CLOTHES ARE WET FROM THE RAIN
241,NORMAL,BMOF
242,MCDONALD,MCDONALD
243,ARCHRIVAL,ARCHRIVAL
244,I'LL RENT AN APARTMENT TOMORROW,I'L WILL RENT AN APARTMENT TOMORROW
245,MICROWAVES,MICROWAVES
246,DIRECT,DIRECT
247,BIOLOGY,BIOLOGY
248,UPWARD,A
249,MCDONALD,MCDONALD
250,BUYING THE RING TOOK ALL OF MY MONEY,BUYING THE RING TOOK A LOT OF MONEY
251,BEHIND,BEHIND
252,STARVE,STARVE
253,EASIER,EASIER
254,YELLOW,YELLOW
255,SCRAPBOOK,SCRAPBOOK
256,MCDONALD,MCDONAS
257,PLAYOFFS,PLAYOFFS
258,PAGE,PAGE
259,DON'T THINK ABOUT IT TOO MUCH,DON'T THINK ABOUT IT TOO MUCH
260,POINTS,POINTS
261,YOU CAN SAVE WATER IN YOUR BATHTUB,YOU CAN SAVE WATER IN YOUR BATHTUB
262,ARE ZEBRAS JUST STRIPED HORSES,ARE ZEBRAS JUST STRIPED HORSES
263,SEIZURE,SEIZURE
264,EIGHT,EIGHT
265,WILL YOU SING THIS SONG,WILLL YOU SING THIS SONG
266,WAVELET,WAVELET
267,SUBMIT,SUBMIT
268,MY SLEEVE CAUGHT THE THORNY BUSH,MY SLEEVE CAUGHT THE THORNY BUSH
269,EMPLOYEES,EMPLOYEES
270,ONE SEVEN EIGHT NINE ONE EIGHT SIX,ONE SEVEN EIGHT NINE ONE EIGHT SIX
271,CLIFFHANGER,CLIFFHANGER
272,WAGGING,WAGGING
273,BREATH,BREATH
274,WARMTH,WAMTH
275,ADVANTAGE,ADVANTAGE
276,BUYING THE RING TOOK ALL OF MY MONEY,BUYING THE RAING TOOK ALL OF MY MONEY
277,JURORS,EY
278,COOPERATE,COOPERATE
279,COOPERATE,COOPERAATE
280,NOTHING,NOTHING
281,FOUR,FOUR
282,THE RAIN CHASED THE DIRT DOWN THE DRAIN,THE RAIN CHASED THE DIRT DOWN THE DRAIN
283,FOUR,FOUR
284,PLAYOFFS,PLAYOFFS
285,PEOPLE LIKE TO SING IN CAIRO,PEOPLE LIKE TO SING IN CIAIRORO
286,WISEGUY,WISEGUY
287,WAVELET,WAVELET
288,WHEN WILL WE GO ON VACATION,WHEN WILL WE GO ON VACATION
289,SUBDUE,SUBDUE
290,SANTA DEEMED RUDOLPH THE LEADER,SANTA DEEMED RUDOLPH THE LEADR
291,YOU DIDN'T ARRIVE TOO LATE,YOU DIDN'T RE HAVE TOO LATE
292,WE WATCHED TELEVISION DURING DINNER,WE WATCHED TELEVISION DURING DINNER
293,WILL YOU SING THIS SONG,WILL YOU SING THIS SONG
294,COULD LIZARDS EVER TALK,COULD LIZARDS EVER TALK
295,I'M READY TO GO HOME,I'M READY TO GO HOME
296,SPOONS,SPOONS
297,TRAUMA,TRAUMA
298,SMASHED,SMASHED
299,I'LL RENT AN APARTMENT TOMORROW,I'LL RENT AN APARTMENT TOMORROW
300,TRAUMA,TRAL
301,LURE,LURE
302,SHADES,SHADES
303,I HOPE THE AIRPLANE WILL GET HIGHER,I HOPE THE AIRPLANE WILL GET HIGHER
304,COULD LIZARDS EVER TALK,COULD LIZARDS EVER TALK
305,TWO SIX NINE ZERO TWO TWO ZERO,TWO SIX NINE ZERO TWO TWO ZERO
306,SANTA DEEMED RUDOLPH THE LEADER,SANTADEEMED RUDOLPH THE LEADER
307,THE SPEAKER BOOMED FROM THE CAR,THE SPEAKER BOOMED FROM THE CAR
308,PUSH,PUSH
309,SPOONS,SPOONS
310,THE FLOOD TOOK A CAR DOWN THE STREET,THE FLOOD TOOK A CAR DOWN THE STREET
311,STEAKHOUSE,STEAKHOUSE
312,NAPKIN,NAPKIN
313,NINE NINE SIX NINE SIX ONE ZERO,NINE NINE SIX NINE SIX ONE ZERO
314,MATURE,MATURE
315,SUBMIT,SUBMITU
316,OBVIOUS,OBVIOUS
317,HER VEINS POP OUT WHEN SHE IS MAD,HER VEINS POP OUT WHEN SHE IS MAD
318,OUR TENT CAN HOLD SIX PEOPLE,OUR TENT CAN HOLD SIX PEOPLE
319,TECHNOLOGY,LOGYTECHNOLOGY
320,GRANDMOTHER PLAYED FOOTBALL LAST YEAR,GRANDMOTHER PLAYED FOOTBALL LAST YEAR
321,MY SLEEVE CAUGHT THE THORNY BUSH,MY SLEEVE CAUGHT THE THORNY BUSH
322,PLEASE OFFER THEM A DINNER MINT,PLEASE OFFER THEM A DINNER MINT
323,WE SHOULD TRY TO SAVE THE WHALES,WE SHOULD TRY TO SAVE THE WHALES
324,CIVILIZED,CIVILIZED
325,SUPER,SUPER
326,WARMTH,WARMTH
327,MEANINGLESS,MEANINGLESS
328,OBSTACLE,OBSTACLE
329,ONE EIGHT ONE SEVEN SIX FOUR THREE,ONE EIGHT ONE SEVEN SIX FOUR THREE
330,WILL YOU SING THIS SONG,WILL YOU SING THIS SONG
331,THROWER,THROWER
332,ANNOUNCE,ANNOUNCE
333,I'LL RENT AN APARTMENT TOMORROW,I'LL RENT AN APARTMENT TOMORROW
334,THE BRIEFCASE IS OPEN NOW,THE BRIEFCASE IS OPEN NOW
335,WE HAD A BIRDSEYE VIEW,WE HAD A BIRDSEYE VIEW
336,WOOLEN,WOOLEN
337,THE RAIN CHASED THE DIRT DOWN THE DRAIN,THE RAIN CHASED THE DIRT DOWN THE DRAIN
338,ROCK,ROCK
339,PICTURE,PIKROE
340,RUGBY,RUGBY
341,STEAKHOUSE,STEAKHOUSE
342,PUSH,PUSH
343,WHEN WILL WE GO ON VACATION,WHEN WILL WE GO ON VACATION
344,BEHIND,BEHIND
345,TRUCK,TRUCK
346,FEMALE,FEMALE
347,NORMAL,NORMAL
348,WITHDRAWN,WITHDRAWN
349,SUPER,SUPER
350,TWO SIX NINE ZERO TWO TWO ZERO,TWO SIX NINE ZERO TWO TWO ZERO
351,PUSH,PUSH
352,BRONCO,BRONCTO
353,REPRESENTS,REPRESENTS
354,CULTURES,CULTURES
355,KINGPIN,KINGPIN
356,COOPERATE,CL COOPERATE
357,PLAYOFFS,PLAYOFFS
358,WE'VE HAD A WONDERFUL NIGHT,WE'VE HAD A WONDERFUL NIGHT
359,FOUR,LEUO
360,SPOONS,SPOONS
361,THE YOUNG EMPEROR COULD NOT SPELL,THE YOUNG EMPEROR COULD NOT SPELL
362,UNPLUG THE TOASTER,UNPLUG THE TOASTER
363,PAYOUTS,PAYOUTS
364,WE'VE HAD A WONDERFUL NIGHT,WE'VE HAD A WONDERFUL NIGHT
365,TWO EIGHT ONE SEVEN THREE NINE TWO,TWO EIGHT ONE SEVEN THREE NINE TWO
366,JASON LIKES PLAYING WITH GARFIELD,JASON LIKES PLAYING WITH GARFIELD
367,THE ZEBRA ENTERED THE BRUSH WITH CARE,THE ZEBRA ENTERED THE BRUSH WITH CARE
368,HUMOR,HUMOR
369,CHASING SALLY CAN BE DANGEROUS,CHASING SALLY CAN BE DANGEROUS
370,KNIGHTS DON'T GET SCARED OF DRAGONS,KNIGHTS DON'T GET SCARED OF DRAGONS
371,TEMPTATION,TEMPTATION
372,SEVEN,SEVEN
373,OBSTACLE,OBSTACLE
374,FIVE,FIVE
375,BIOLOGY,BIOLOGY
376,EVERY MONTH I EAT SOME CHOCOLATE,EVERY MONTH I EAT SOME CHOCOLATE
377,ROYAL,ROYAL
378,YIELDS,YIELDS
379,HER VEINS POP OUT WHEN SHE IS MAD,HER VEINS POP OUT WHEN SHE IS  MAD
380,HELP ME UNROLL THE NEW RUG,HELP ME UNROLL THE NEW RUG
381,STEAMSHIP,STEAMSHIP
382,ROYAL,SSHOR
383,TWO,TWO
384,WHY IS THE EARTH INSIDE THE MILKY WAY,WHY IS THE EARTH INSIDE THE MILKY WAY
385,LETHARGIC,LETHARGIC
386,BRONCO,BRONCO
387,ATHLETE,NATHLET
388,VOWEL,SOWEL
389,WISEGUY,WISEGUY
390,GO INSIDE AND EAT YOUR DINNER,GO INSIDE AND EAT YOUR DINNER
391,MOHAWK,MOHAWK
392,OVERREACTION,OVER REACTION
393,THROWER,THROWER
394,FRED DIDN'T TRY THE CARROT JUICE,FRED DIDN'T TRY THE CROT JUICE
395,GUMSHOE,GUMSHOE
396,HE WAS REALLY NICE TO US,HE WAS REALLY NICE TO US
397,BIOLOGY,BIOLOGY
398,HONEY CAN GET STICKY,HONEY CAN GET STICKY
399,ONE,ONE
400,EARTHQUAKE,EARTHQUAKE
401,SPOONS,SPOONS
402,THE BRIEFCASE IS OPEN NOW,THE BRIEFCASE IS OPEN NOW
403,TECHNOLOGY,TECHNOLOGY
404,SOUTHMOST,SOUTHMOST
405,COWBOYS,COWBOYS
406,MICROWAVES,MICROWAVES
407,WHITE,WHITE
408,OBJECTED,OBJECTED
409,OBSTACLE,OBSTACLE
410,WONDERFUL,WONDERFUL
411,SUBMIT,SUBMIT
412,YIELDS,YIELDS
413,MOISTURE,MOISTURE
414,ARCHRIVAL,ARCHRIVAL
415,THAT PINK MARBLE COST ME A DOLLAR,THAT PINK MARBLE MARBLE COST ME A DOLLAR
416,DON'T LEAVE SO SOON,DON'T LEAVE SO SOON
417,ENDURE,ENDURE
418,ASPIRE,ASPIRE
419,THE CAR WENT TOO FAST,THE CAR WENT TOO FAST
420,GUMSHOE,GUMSHOE
421,SMOOTHLY,SMOOTHLY
422,CIRCUMSTANCE,CIRCUM STANCE
423,STUDIO,STUDIO
424,ALLOWING,ALLOWING
425,ICEBERG,ICEBERG
426,GIVE KEITH A MOMENT TO THINK,GIVE KEITH A MOMENT TO THINK
427,MOUTHS,PSTHT
428,SCALLYWAG,SCALLYWAG
429,TWO SIX NINE ZERO TWO TWO ZERO,TWO SIX NINE ZERO TWO TWO ZERO
430,SHIRT,SHIRT
431,ORGANIZATIONS,ORGANIZATIONS
432,AVERAGE,AVERAGE
433,BIGFOOT,BIGFOOT
434,COOPERATE,COOPERATE
435,MATTHEW HAS A HORSE FROM THE DESERT,MATTHEW HAS A HORSE FROM THE DESERT
436,YOU DIDN'T ARRIVE TOO LATE,YOU DIDN'T ARRIVE TOO LATE
437,MEANINGLESS,MEANINGLESS
438,SURROUND,SURROUND
439,HANDSHAKE,HANDSHAKE
440,REPRESENTS,REPRESENTS
441,BREATH,BREATH
442,MABEL GROWS TOMATOES IN THE COURTYARD,MABEL GROWS TOMATOES IN THE COURTYARD
443,THE COWS' HAY WAS NOT DRY YET,THE COWS' HAY WAS NOT DRY YET
444,FANCY,FANCY
445,NINE,NINE
446,I HAVE ICE CREAM FOR YOU,I HAVE ICE CREAM FOR YOU
447,MOUTHS,MOUTHS
448,I THOUGHT I HEARD NEW VOICES,I THOUGHT I HEARD NEW VOICES
449,MABEL GROWS TOMATOES IN THE COURTYARD,MABEL GROWS TOMATOES IN THE COURTYARD
450,ONE ZERO ZERO THREE ZERO SEVEN EIGHT,ONE ZERO ZERO THREE  ZERO SEVEN EIGHT
451,GIVE KEITH A MOMENT TO THINK,GIVE KEITH E MOMENT TO THINK ABOUT NIR
452,PATHETIC,PATHETIC
453,YOUR SHADOW ALWAYS FOLLOWS YOU,YOUR SHADOW ALWAYS FOLLOWS YOU
454,POINTS,POINT
455,HAWTHORNE,HAWTHORNE
456,PAGE,PAGE
457,TOWN,TOWN
458,MICROWAVES,MICROWAVES
459,SHOCK,SHOCK
460,WHEN WILL WE GO ON VACATION,WHEN WILL WE GO ON VACATION
461,STOOGES,STOOGES
462,SPOONS,SPOONS
463,YOU DIDN'T ARRIVE TOO LATE,YOU DIDN'T ARRIVE TOO LATE
464,AVERAGE,AVERAGE
465,WHY IS THE EARTH INSIDE THE MILKY WAY,WHY IS THE EARTH INSIDE THE MILKY WAY
466,ONE EIGHT ONE SEVEN SIX FOUR THREE,ONE EIGHT ONE SEVEN SIX FOUR THREE
467,UNPLUG THE TOASTER,UNPLUG THE TOASTER
468,ONE,ONE
469,WE WATCHED TELEVISION DURING DINNER,WE WATCHED TELEVISION DURING DINNER
470,GUMSHOE,GUMSHOE
471,PASS THEIR NOTES ALONG,PASS THEIR NOTES ALONG
472,STOOGES,STOOGES
473,BECAUSE MY LEG IS SORE,BECAUSE MY LEG IS SORE
474,ROYAL,ROYAL
475,SEVEN,SEVEN
476,RAGTIME,RAGTIME
477,EATING BLUEBERRIES GIVES YOU BLUE HANDS,EATING BLUEBERRIES GIVES YOU BLUE HANDS
478,SPRINGHILL,SPRINGHILL
479,HAWTHORNE,HAWTHORNE
480,FOUR SIX FOUR TWO NINE FIVE FOUR,FOUR SIX FOUR TWO NINE FIVE FOUR
481,TWO,TWO
482,SWOOP,SWOOP
483,I HAVE ICE CREAM FOR YOU,I HAVE ICE CREAM FOR YOU
484,THE SPEAKER BOOMED FROM THE CAR,THE SPEAKER BOOMED FROM THE CAR
485,SPOONS,SPOONS
486,ONE ZERO ZERO THREE ZERO SEVEN EIGHT,ONE ZERO ZERO THREE ZERO SEVEN EIGHT
487,COWBOYS,COWBOYS
488,CULTURES,CULTURES
489,ONE ZERO ZERO THREE ZERO SEVEN EIGHT,ONE ZERO ZERO THREE ZERO SEVEN EIGHT
490,THE ANGRY CHEF COOKED HIS VEGETABLES,THE ANGRY CHEF COOKED HIS VEGETABLES
491,AWESOME,AWESOME
492,TOYOTA,TOYOTA
493,EDGAR DOES NOT HAVE A JOB,EDGAR DOES NOT HAVE A JOB
494,THE FLOOD TOOK A CAR DOWN THE STREET,THE FLOOD TOOK A CAR DOWN THE STREET
495,TOWN,TOWN
496,ARE YOU SURE THIS IS OKAY,ARE YOU SURE THIS IS OKAY
497,CHARLES WILL SELL FIFTY ALMONDS,CHARLES WILL SELL FIFTY ALMONDS
498,LAWYER,LAWYER
499,A FEATHER WAS IN THE BIRDCAGE,A FEATHER WAS IN THE BIRDCAGE
500,BEYOND,BEYOND
501,BREATH,BREATH
502,ABNORMAL,ABNORMAL
503,SOUTHMOST,SOUSTMOST
504,JOIN,JOIN
505,ADVANTAGE,MPAGE
506,ARE YOU SURE THIS IS OKAY,ARE YOU SURE THIS IS OKAY
507,TEMPTATION,TEMPTATION
508,I COLLECT STAMPS FROM VIETNAM,I COLLECT STAMPS FROM VIETNAM
509,TRUCK,TRUCK
510,ONE,ONE
511,THROUGHOUT,NONR
512,UPWARD,UPWARD
513,JURORS,JURORS
514,PLAYOFFS,PLAYOFFS
515,CLIFFHANGER,CLIFFHANGER
516,STARVE,STARVE
517,WE'VE HAD A WONDERFUL NIGHT,WE'VE HAD A WONDERFUL NIGHT
518,SHORTCHANGE,SHORTSHADE
519,PAY ALBERT FOR THE FRESH WATER,PAY ALBERT FOR THE FRESH WATER
520,THURSDAY,THURSDAY
521,TOOTHPASTE,TOOTHPASTE
522,WILL YOU SING THIS SONG,WILL YOU SING THIS SONG
523,HARDSHIP,HARDSHIP
524,ONE,ONE
525,DIGESTED,DIGESTED
526,ARE ZEBRAS JUST STRIPED HORSES,ARE ZEBRA HAIS JUST  STRIPED HORSES
527,SPOONS,SPOONS
