,target_text,pred_str
45,you're pouring salt into the,you're pouring salt into the b
46,cutthroat,cutthroat
47,the mirrors reflecting,the miors reflecting
48,turtles could catch up with friends they had not seen since last since the last festival,turtles could catch up with friends they had not seen since la since the last festival
49,no oh yeah we did we we did,no oh yeah we did we
50,mmm what's unit yeah um probably either the one of those two,m what's youni  mean o think yh m yeah um probably either th one of those two
51,suddenly,suddenly
52,um well we're te we're te trying to see if the bigger it is the more it can hold and the if the smaller it is and it how much it can hold,um well we're t we're t trying to see if the bigger it is the more it can hold tand the if the smaller it is and it how much it can hole
53,ethnos,ethnos
54,all the paper clips were different sizes,all the paper clips were different sizes
55,vanilla,vanilla
56,kiosks,kioks
57,food,food
58,temperature is to measure how hot or cold it is,temperature is to measure how hot or cold it is
59,ten,tn
60,i think is what eats what,i think is what eats what
61,ed red,red
62,well they like work together to make a system i think,well they like work together to make a system i think
63,risk my acorn acorns said the oak,s might mink acorn said the oak
64,girlhood,girlhood
65,strong,strong
66,he tried to forget figure out on how long it would relax to walk to the carriage,he tried to forget figure out on how long it would relax to walk to the carriage
67,is she said,is she said
68,um the volume it's the amount of it the amount of the stuff,um the volume it's the amount of it the amount of the stuff
69,foulness,foulness
70,it's getting the solid is getting poured into it and there's still some salt on the bottom and i call that saturated,it's getting the salt is getting poured into it and there' teel son a sal on the bottom in like all that saturated
71,off,off
72,one o clock,one o clock
73,very,very
74,ness,ness
75,one the metal is touching the switch so i already know that,uhing this one the metal is touching the switch so yeain
76,learn about o,earn about a
77,sausage,sausage
78,moustache,moustachhe
79,then when he got older he developed problems with his back legs,then when he got older he develloped problems with his back legs
80,if you use a citric acid baking soda in that chemical chloride then you get a chemical reaction,if you use a circuiacid baking soda an the cemicl  then you get a chemical reaction
81,that the washers stick to the rivet,that the washers stick to tethe rrivet
82,the,the
83,it really doesn't,it really doesn't
84,homelike,homelike
85,do research about eyesight,do research about eyecelight
86,we are,we are
87,drink,drink
88,it's fizzing fizzing fizzing and there's a clock,it's fzing fiing fiing and t clacking it
89,because she is hiking and she's eating an apple which giving her energy to hike,because she is heiking and she's eating an apple so it's gitving her energy to hike
90,two six three nine five,two six three nine five
91,uhm he was actually kind of the hero for it and uhm,uhm he exs actually kind of the hero for it and uhm
92,ed re,red re
93,there's a motor a battery a wire trying to trying to turn on the motor,there's a motor battery and a wire and they're trying to hey're trying to turn on the motor
94,it's like a path that leads you somewhere like it leads you somewhere like,it's like a path it leads you somewhere ikeit leaves you somewhre like
95,boy,boy
96,she said when,she said when
97,well it's showing that it's deprived of sunlight and it needs sunlight to survive,el it's showing that it's deprived of sunlight and it needs sunlight to surviv
98,um we haven't well wait,um we haven't well wait
99,mishmash,mishmash
100,the spruce the pine and the,the spruce the pined the
101,because it's missing oxygen from the air if it didn't have enough oxygen it couldn't breathe and it will die,because it's muzing an oxygen from the air if it didn't have enough oxygen it won't breathe and it'll die
102,near you for a long time there is no one like you in my family and i am glad he walked on waving his tail,neail you for a long time thereis no one like you ind my family and i'm glad he walked on waving his tail
103,mouthed,mouthed
104,ul,ro
105,two cups,two cups
106,can you repeat that please,can you repeat that pliase
107,coconut,coconut
108,christi was on an airplane for the very first time,christi was on an airplane for the very first time
109,um i don't know because we we only practice with washers but a magnet did pick those up so,um i don't know because we we' only practice with washers but a magnet dig pick those up so
110,blue,blue
111,two four zero two oh two,two four zero two oh two
112,those bubbles are filled with air,those bubbles are filled with air
113,bad,bad
114,christi reached into her pocket i think you dropped this on the plane this morning,christi reached into her pocket i think you dropped this on the plane this morning
115,besides the real reason i shaved the cat was to keep it nice and cool,besides the real reason i shaved the capt was to keep it nice and cool
116,it has a thousand in a millimeter i mean wait a millimeter there's a thousand m um millimeters in a meter,and os a thousand and a millimeter   it's a millimeter theyres a thousand um millimeters in a meter
117,stethoscope,stethoscope
118,she,she
119,that's a second fact we can put,that's a second fact we can put
120,pretty soon tons of flies were landing on everybody,pretty soon tons of flies were landing on everybody
121,number of winds and number of passengers,i see a graph with on
122,a producer,a producer
123,help the woman get back to her feet,help the woman get back to her feet
124,or the weight or,or the weight or
125,golfman,dolfman
126,so he played the flute rather well,so th he played the flute rather well
127,pool,poull
128,they they do make their food and they get it from the energy that they get from the sun and the water and the oxygen,they they do make their food and they get it from the energy that they get from the sun and the water and the oxygen
129,card,card
130,the red part the oil the alcohol that stuff in there goes up and that's how much it is,the red part the oil the alcohol that stuff in there goes up and that's how much it is
131,forest forest,fourest
132,this is a cube that eq and that cube equals one gram s,it says a cube they ea and that cube eqaled one gramso
133,that the flow of electricity,that the flow of electricity oh
134,b,b
135,from then on john would wake up at sunrise,from hin on john would wake up sunrise
136,i found out that the shoe was one thousand one hundred grams,i found out that the shoe was one thousand one hundred grams
137,equal to,equal to
138,for nothing brings joy to the heart like the coming of spring,for nothing brings joy to the heart like the coming of spring
139,it was neither erosion or deposition that created this delta it was your,it was nither erosion or a deposition that created the sdelta it was your asholde
140,a,a
141,a house,house
142,yes,yes
143,my teacher,my teacher
144,it was important because they have to be good in have to put in good and if if they're not well done they can break,it is important because they have to be goodin they have to put in good and if if they're not well done they can break
145,middle,middle
146,zero zero one oh four,zero zero one oh four
147,values,values
148,now with hands like woo and the brains like that's hot that's hot that's hot and they when he touches it immediately the century neurons have the motor neurons that's a hot and it bring it away really quick,oh the hands like  and the brains like that's hop that's ho that's hot and then when he touches it andimediatly the cynsyrin your ons how the motor  onsats hot and hi bring it away really culick
149,thankful,thankful
150,feathery,feathery
151,um if it picked up more mag more washers um it'll be stronger,um if i pit  more magmore wasser some it would be strongerbl
152,by making two light bulbs work,bye making  light bulbs work
153,i'm not sure,i'm not sure
154,equal to,equal to
155,jailhouse,jailhouse
156,le alehouse,ailhouse
157,hits,hit
158,the palmate it has five main vein,the palmate it has five main v
159,fifty five,fifty five
160,that if one is metal and one is plastic the metal one would probably be more weight,that if one is metal in one is plastic the metal one would probably be more weight
161,garden,garden
162,hoodlum,hoodlum
163,hello,to
164,towel,tower
165,wormwood,wordwood
166,one zero one seven one,one zero one seven one
167,zero four eight two four,zero four eight two four
168,the show was a flop from the very start,the show was a flot from the very start
169,um because it's pushing it away from the heat,um because it's pushing it away from the het
170,touched under,ho stron
171,times,times
172,and it was then that the people of franksville real realized that they would have to,anday it was the tha an the people of francis fi w realized that they would have
173,um you normally use meters when you want to measure something large not small like for example if you wanted measure the height of a whole door you'd use meters instead of centimeters or inches,um you new  s meteris when you want to measure something large not small like for example if yu an and measure the height of a hole door you'd use meters instead of centimeters or inches
174,ee,e
175,um they um go they um the one the farther to the right the more concentrated it gets,the gothey the one the farther to the right the more concenstrated it again
176,evaporation of from the plants cells,evap your evaporation of from the plants  cells
177,absorbs,absorbs
178,it's the main base of the electricity,it's the main base of the electricity
179,everyone is here so let's go,everyone is here so let's go
180,o,o
181,and in this one the one that's more concentrated with more salt stays on the bottom and the one with less floats on top,and this one the one that's more reduce more salt stas on the bottom and the one with less close on top
182,the process of digestive starts in the mouth goes through the esophagus goes into the belly goes through the the small intestine to the large intestine and out the anus,the proces of digestive starts in the mouth goes through the esophagus goes into the bill a goes trough the sthe small ertest into the larg intestin and out the anus
183,it's the flute sound the flies hate john's flute playing and as much as we do,it's the flute sound the flies hate john's flute playing and as much as we do
184,three eggs,three eggs
185,hey teddy,hey teddy
186,i have no clue,i have no clue
187,up,up
188,it has to be in um it doesn't matter which um it doesn't matter which brad which wire goes on which brad just as long as it's the correct brad,it has to be in um it doesn't matter which um it doesn't matter which brad which wire goes on which brad just as long as it's the correct brad
189,go,go
190,the solute which is the salt will dissolve into the liquid which is the which is the water,the solute which is the salt will dissolve into the liquid which is the which is the water
191,marnie i really don't know i can't remember,marnie i really don't know i can't remember
192,bye,bye
193,great,great
194,equal to,equal to
195,we changed the length of the cups to see how many how much water and how many pennies they could hold and the pennies were passengers,we changed the length of the cups to see how many how much water and how many pennies they could hold and the ppennies wer passengers
196,a lot of water,a lot of water
197,well this is an experiment we did,well this is an experiment we did
198,p,pig
199,the popsicle stick is there and is not metal so the motor is not running,the popsicle stick is there and it's not metal so the motor is not running
200,the plant it needs air to absorb to get the nutrients it needs to make its own food,the plant it needs air to obsorb to get the nutrients it needs to make its own food
201,marnie i don't understand that,marnie i don't understand that
202,oh look said the class miss nelson's back,all look said the class ms milson's back
203,thumbnail,thombnail
204,it's showing the mineral streak,it's showing the mineral streak
205,the less the one with sixty grams of salt went on the bottom and the one with sixteen went on top and they collided because the one the one that's more concentrated wanted to sink down to the bottom,the um less than the one wis sixty grams of salt went on the bottom an the one t sixteen li on top and they collided because the one the one that's more ist concentrated wanted to sink down to the bottom
206,bookcase,bookcase
207,caterpillar,catterpillar
208,what's your story,what's your story
209,you you mix to more together water and there and you have the screener wakeup and on the rocks is staying on top and,you you mixed them one together and you put some water in there and you have the screen over a cup and allo the rocks is staying on top and
210,presence of energy,presents of energy
211,better and hold more,better an hold more
212,three six two four four fi,three three two four four fi
213,alaska and hawaii were the last two states to become part of the unites states,alaska and hai are the last two states  te  to become part of the united states
214,he was so slow his heart would only beat once a day his name was mud,he was so slow his heart would only beat once a day his name was mud
215,actually,actually
216,well i'm thinking that maybe water came through to hollow it out to look like a valley deeper,well i'm thinking that maybe water came through to hollow it out to look like a vally deeper
217,plant plants do not need shelter plants do not need shelter,plant plants do not eead shelter and the next one is shelter an plants din nhot need shelt
218,a solute,afobbet
219,i know the country stock law just as well as you do,i know the country stock law just as well as you do
220,but they couldn't keep john in jail since he really since he wasn't really breaking any laws,but they couldn't keep john in jail since he really since he wasn't really breaking any laws
221,there be they are being separated,they are be they're being separated
222,tails it wa,tails it war
223,two hundred square centimeters,two r in discore centimeters
224,dusky crimson rushed madly over the boy's face,dustky cramson rushed madly over the boy's face
225,it's the flute sound the,it's the flute sound the
226,um the electricity makes a full circle through them,um the electricity makes a full circle through them
227,paths,pas
228,thereby,thereby
229,you add more or less water martie,you add more or less water marti
230,garden,garden
231,crocodile,crocodile
232,the growth of wheat seeds,the growth of leeat seeds
233,good,good
234,five,five
235,ay,i
236,the other side,the other side
237,diapers,dipers
238,wet,wet
239,mountain,mountain
240,no j,no ca
241,s,s
242,yeah,yeah
243,repeat,repeat
244,girlhood,girlhood
245,mom answered with a smile,mom answered with a smile
246,decoys,decoys
247,it wouldn't you couldn't really compare anything cause your answers to it would be all different and yeah,it wouldn't you couldn't really compare anything cause youre answers to it would be all different and yeah
248,there's sound and the energy in your body is creating,there's sound and the energy in your body is creating
249,i never heard tell of lions tho of those colors said rob,i never heard tell of lions tho of those colors said rob
250,five pounds that's a lot of marbles bill said he ran to,five pounds that's a lot of marbles bille said he ran to
251,i saw,i saw
252,exploit,exploint
253,fish,fish
254,procure,procure
255,not,not
256,were acting strangely we,we're acting strangely
257,what did i you see,what did i you see
258,i don't know,i know
259,tell them we'll start,tell them where start
260,disjoint,disjoint
261,it um is the source for electricity and it helps the electricity travel through the objects,it um i is the source for electricity and it helps the electricity travel through the objects
262,they're less transparent,they're less transparent i
263,well actually,bloud
264,seagrave knelt by his side took his hand and burst into tears,sagrave knelt by his side took his hand and burst into tears
265,awash,awash
266,you would,you u
267,weasel is running away,wheeaser is running away
268,weighing,weighing
269,low,low
270,maybe the length from,maybe the length from
271,the circuit,the circuit
272,i don't know we already did that,oalready
273,the iron nail sticks while the aluminium one doesn't because the aluminium nail does not have any iron in it,the iron nail sticks wor the aluminumone doesn't because the aluminum nail does not have any iron in it
274,few then people their,few sen people they
275,moustache,moustache
276,ashbrook,ashbrook
277,before,before
278,braveheart,braveheart
279,plus,plaus
280,it is salt and water mixed together,it is salt and water mixed togethe
281,will,will
282,extra attention made swish very uncomfortable,the extric chinchin made swish very uncomfortable
283,we find joy in the simplest things,we find joy in the simplest things
284,tomato,tomato
285,improv,inprov
286,it's a food cycle yeah,it's a foods like d ye
287,grams o o d good,g oh oh d good
288,it easier it needs to comes in from your nose and your mouth,i easer eing the pens n  and your nose  your mout
289,this is like a dead plant,this is like a dead plant
290,i'm serious what still it's still uh still it's not as bad as millions of flies i suppose,i'm serious what steill it's still still it's not as bad as millions of flies i suppose
291,the stick,the stick wi
292,cohort,cohode
293,but i sure do love it,but i sure do love it
294,i've been learning about mixtures and solutions,i've been learning about mixtures and solutions
295,bird,bird
296,a joy to every child is the swan boat,a joy to every child is the swawn boat
297,because the energy is it's because it's called an electromagnet dum dum,because the energy is it's because it's called an electromag dumdum
298,louise and sam thanked ms gordon,luis and sam thanked mrs gordon
299,there's a person playing drums and they are using the energy from their body to play the drums,there's a person playing drums and they are using the energy from their body to play the drum
300,good,good
301,garden,garden
302,there's no electricity running through through it so it can't pick up any metal,there's no electricity run throgt through ich so it can't pick up any metal
303,um how many gram pie grams you put in,um how many grams fed grams you put in
304,is clean calling me your brother is an insult,is clean calling me your brother is an an so
305,longwood,longwood
306,need sunlight and roots and water and that is it,mi need sunlight and root and water and that is it
307,i do not know said the bird the trees will not let me live in,i do not know said the bird the trees will not let me live
308,s they'll then they'll get by to the same results not the same but closer than using their fingers,s they'l then they'l get close to the same results not the same but closer than using their fingers
309,marco only stood quite still and looked at him with understanding and gravity,marcal only stood quite still and looked at him with understandingand gravity
310,workgroup,workgroup
311,the d cell is giving the light bulb energy through the wires,the d cell is giving thethelight bulbenergy through the wires
312,offshore,offshore
313,two seven and three,t two seven and three
314,four o clock,four o clock
315,the name for the water is liquid the material that does the dissolving is the solute solute something like that yeah,the name for the water is the liquid the' material that does i dissolving is the solude solude something like that yeah
316,touchstone,touchstone
317,it's making a rainbow,it's making a rainbow
318,and not kilograms kilograms are like one hun one on hundred grams or something i can't remember one thousand,and not kilogramskilograms are like one hund one one hundred grams or something i can't remember one thousand
319,there is a switch on it to make the motor turn on and off,there is a switch on it to make the motor turn on and off
320,boothman,blouzman
321,but there was an an echo in the well that made the flute sound louder,but there wasn't an ecco in the werl that made the flute sound louder
322,um it would probably be six or seven,um it would probably be six or seven
323,hearers,hears
324,ride,ride
325,mmm yeah if you don't know then you had to use your other finger but if you don't know you have to j um you don't know,yeah if you don't know then you had to use your other finger ut if you don't know you had to um 't know
326,i'm doing well,i'm doing well
327,no subtraction,no subjection
328,turtle,turtle
329,judges,judges
330,hangouts,hangouts
331,these tools are useful because you can go from so you can i don't really know,these tools are useful because you can go from so you can i don't really know
332,good,good
333,halfhill,halfhilld
334,raft,raft
335,one,one
336,we um,we um
337,to the top and eat,to the top and et
338,logjams,logjamps
339,blue dots represent the electricity,wo dots represent the electricity
340,um well you have to you should only change one variable at a time or else you never know which one is right,um well you have to you should only change one variable at a time or else you never know which one is right
341,couldn't,couldn't
342,that some some sap is going through and some h two o is going through,that some sap is going through and some each two  is going through
343,slight but we put out on feet to help us swim just makes this more fast,i's like don't we put on our feet to help a smim it just makes  or tho
344,what do you mean,what do you mean
345,a stimulus,a stimulus
346,chainsaws,chainsaws
347,yeah,na
348,before i tell you how rooster john got his name you should know a little bit about,before i tell you how roster john got his name you should know a little bit about
349,maybe a poorly played flute doesn't sound all that bad,maybe a poorly played flute doesn't sound all that bead
350,this is related to what we were doing in class cause we did this too,this is related to what wewere doing in clas cause we did this too
351,being an astronaut is an exciting job but sometimes it can be very dangerous,being an a a stron na astronut is an exciting job but sometimes it can be very dangerous
352,and then he comes back about t he dreams of uhm a some,and then he comes back through bout t he dreams of uhm uh some
353,el,all
354,it doesn't have c inches,it doesn't have s inches
355,so like the uh with one penny the two hundred and fifteen would still get five,so like the uh with one penny the two hundreand fifteen wuld still get five
356,a mixture,a mixture
357,decoys,decoys
358,soybeans,soybeans
359,that it has all cells because it's a living organism,that it has all cells because it's a living organism
360,it is something otherwise that will never come back,it is something otherwise that will never come back
361,grey,grey
362,yes,yess
363,we were trying to figure out how much they weighed,we were trying to figure out how much they weighed
364,he asked,he asked
365,young,young
366,we've been talking about we've been talking about mixtures and solutions,we've been talking about we've been talking about mixtures and solutions
367,well it turns on the motor,well it turns on the motor
368,i have to go marnie,i have to go marnie
369,have they ever gotten to the mountains,have they ever gottin to the mountains
370,unhook,unhook
371,being,being
372,many,many
373,reen,reeng
374,the air gets polluted,the airgets polluted
375,i have to,i have to
376,some people like to play video games until their hands hurt,some people like to privideo games until their hands hurt
377,one has water,one has water
378,pocahontas,pogahontos
379,we um we made four boats out of paper cups and we had to make it between one centimeter and four centimeters,we um we made four boats at of paper cups and we had to make it between one centimeter and four centimeters
380,five,five
381,they um put uh they the each boat is a different size and they put one penny in at a time,they um put uh they the each boat is a different size and they put one penny in at a time
382,helps you get better at whatever you're trying to be the best at,helpss you get better at whatever you're trying to be the best ac
383,you can do stuff,you can do stop
384,uh the parts of the human body which there are very very many of them uhm,the parts of the human body which there are very very many of them
385,a lot of people use in the metric system people use milliliters to measure liquid,a lot of people use in the metric system people use milliliters to measure liquid
386,i guess i'll buy a few snakes since they look so funny coiling out,i gues i'll buy a few snakes since they look so funny coiling out
387,spider,spider
388,the long face,the long face
389,um standard's like um like more,um standards like um like more
390,who sa cried jack,who si cried jack
391,um the water can hold four scoops of citric acid but only three scoops of epsom salt,the water can hold fulr scoops of cicuit itrid aci acid but only three coops of ea some salt
392,skunk and the coyote hi,bunk an a cyote high
393,yeah if you s,yeah if you
394,volume,volume
395,add,add
396,yeah,yeah
397,sword,sword
398,you could look at the container and see how big it is and then look at the syringe and see how big it is and then think how many of the syringes will go in to it,you could look at the container and see how big it it is and then look at the syringe and see how big it is and then think how many of the syringes will go into it
399,it'll make a fire,it will make a fire
400,what,what
401,and they thought that flies would crawl all over them except that the flies were flying away because they didn't like the sound of the flute either,and they thought that flies would crall all over them except that the flies were flying away because they didn't like sound of the flute either
402,complete circuits,complete circuits
403,chewing,chewing
404,the other light bulb gets brighter,the other light bulb gets sbrighter
405,short,short
406,so there was no problem in a little in the little town of franksville,so there's no problem in a little in a little town of franksville
407,she learned that a safe trip,she learned that a safe trip
408,tossing,tosarc
409,i don't know i think they yeah i don't know,i don't know  sink they yeah i don't know
410,maybe by the color or how it tastes,maybe by te color or hout caste
411,out john could play it quite well,out john could play it quite well
412,harrison chuckled if he chuckled at all in private and was all sympathy outwardly,haristin chuckled if he chuckled at all and private and was all  some pathway out wardly
413,it really depended on the place where you had put it cause really if you didn't have it it wouldn't go anywhere,it really depended on the place where you had put it cause really if you didn't have it it wouldn't go anywhere
414,if it wasn't in the electrons would stop and the electricity wouldn't flow through the whole thing,if it wasnt in the the electrons would stop and the electricity wouldn't flow through the whole thing
415,hannah,hana
416,that it's where you eat and that's where some of your enzymes are,that it's where you eaten that's where some of your ananzimes are fa
417,homelike,homelike
418,she's so good at school and you bought her a cat cause she's just so responsible and stuff,she's so good at school and you bught her cat cause she's just so responsible and stuff
419,really small particle,isreally small particle
420,said sam,said sam
421,closure,closer
422,len length,len thents
423,uncle,hum
424,soon victor,soon victor
425,i did,i did
426,for each mission the spacecraft carried three astronauts,for each mission the space craft carried three astrodots
427,and when he had surgery um after it when he healed um fang bit his leg again but racer could run fast again and he um knocked fang down,thend when he had surcery um after it when he healed uhm fang vidously again but racer could run fast again and he uhm knocked fan down
428,the human body,human body
429,we've been studying electricity and using circuits and then today we learned about series circuits,we've been stuing electricity and using circuits and then today we learned about series circuits
430,elliot,elit
431,electricity travels through a cir circle,electricity travels through a cicircle
432,well light bulbs help you a lot because if it's raining or something you can like turn on the light bulb and it will be like dark or anything,well light bulbs help you a law because if it's fraiming or something you can  turn on the light bulb and it wil be dark or anything
433,no i do not,no i do not
434,throttle,throttle
435,and uhm they were in the head of the,and uhm they were on the head of the
436,do we say the name rooster,do we say the name usta
437,yes they do make their food and this is how from the sun,yes they do make their food and this is how from the sun
438,a fossil,a fossil
439,i swore to bring you the terrible head and see how i keep my oath,i swore to bring you the terrible head and see how i keep my oath
440,the ones on the right,the one's on the right
441,oilfields,oilfields
442,the red part of the battery or the metal part that is next to the red part,the red part of the battery or the metal part that is next to the red part
443,punchline,bunchline
444,duck,duck
445,gathered,gathered
446,the switch is um open so the motor will not turn on,the switch is open so the motor will not turn on
447,green,green
448,why did the panda with a beautiful girl name yin yin have her name changed to the very un beautiful girl name columbus,why did the panda with a beautiful girl named yin yin have her name changed to the very unbautiful girl named collumbus
449,coconut,coconut
450,vote,lo
451,made it all crumpled up,made it all crimpled up
452,jack,deck
453,it works,it works
454,o the mass of grams equals the thing we measured because you measure things in science by grams,oh the mass of grams equal the thing we measured because you measure things in science by grams
455,that the energy goes through the light bulb and goes and makes light,that the energy goes through the light bulb and goes and makes light
456,the droplet is slowly getting out of the dropper and dropping on a penny which is gonna make a bigger dome dome is a scientific term and a normal,the drop what is slow waiking out of the droppe and dropping on a penny which is going to make a bigger down dowi make he scientific turm and a normal
457,newshour,newshour
458,for you and me there is nothing to hope for nothing beyond what we have,for you and me there is nothing to hope for nothing beyond what we have
459,that the leaf goes into the,that the leaf goes into the
460,it's marking,it's marking
461,it is a system cause the veins and the blood that is moving through your body are subsystems in in the system,it is a system cause the veins and a blood that is moving through your body are subsystems in in the system
462,forward,forward
463,no,nope
464,thinness,sicness
465,well there's this like chemical in the stomach which is blocked by it and if that ever gets into the food then you'll throw up,well there's this like chemical in the stomac which is blacked by it and if that ever gets into the food then you'll throw up
466,equals,equals
467,electricity,electricity
468,nothing,nothing
469,wires but when it comes to light bulbs it is flowing through the light bulbs through that wire and in through the other light bulb back to the battery,wires but  when it comes to the light bulbs it is flowing through the light bulbs through that wire andthrough the other light bulb back to the battery
470,less than,less than
471,um the nail is connecting to some other metal so it makes the metal generate powers to make the motor run just like the on switch would,um the nail is connecting to some other metal so it makes the metal generate powers to make the motor run just like the an switch woold
472,ness,nes
473,if the switch is closed because the electricity flows to the switch and the switch produces the electricity to the rivets and if it's open it doesn't produce electricity to the rivet,if the switch is close because the electricity flows to the switch and the switch produces helectricity to the rivet and if it's open it does not produce electricity to the rivet
474,integration,in dagration
475,because when the wire fix the d cell and other electricity doesn't like contracted like they contracted too,cause when the wire ited  a electricity gos i te charging make the chip wor
476,northgate,northgate
477,you,yu
478,the needle,the needle
479,there is one of like parallel there is that is palmate and there's one that is parallel,there is one of like parallel there is one that is palmate and there is one that is parallel
480,boreal forest,nberelforest
481,there is a magnetic force,ter there is a magnetic forc
482,uhm,uhm
483,when water sunshine and air and like all those combine together the roots go down into the dirt and then when which comes out is like a plant,when water sunshine and air ar like all those combine together the roots go down into the dirt and then when which comes out is like a plant
484,we could observe it,we could observe it
485,candy bar,candybar
486,francine was,francine was
487,no i did,no idea
488,to do so he just kept on playing his flute,to do so he just kept on playing his flute
489,animal,anim
490,spade,spade
491,the washers are getting stuck by the thing duh,the washers are getting sok bye the thing the
492,senses ms gordon replied,senses ms gordon replied
493,then he carefully,then he carefully
494,treasure,treasure
495,three,three
496,well in a basic circuit there's an energy source usually like a connector like wires and a receiver,well in a basic circuit there's an energy source  usually like  connector like wires  and a receiver
497,not good because it's really sour and sweet and really strong,not good because it's really soutand sweeat and really strong
498,that,that
499,you don't have a good day,you don't have a goodday
500,girl,girl
501,oh four three oh one two,oh four three oh one two
502,i see some apples a jar a candle some wood and i don't know with the other thing is,i see some apples a draw a candle some wood and i don't know what the other thing i
503,in science we put yeast and i mean not yeast,in science we put yeast and i meean not esst
504,um i don't well well maybe it's about electricity,i don't knowwll maybe it's about electricity
505,one has more purple cubes in it and the other has less,one has more purple cubes in it and the other has less
506,they're using food inside their body to create energy which helps them tap,they'are using food inside their body to create energy  wah help some tap
507,one egg,one egg
508,it's got a wet sponge that weighs,it's got a wet sponge that weighs
509,was flat like,was fat like
510,i noticed that the paper clips went with the magnet because they have magnetite in them,i noticed that the paper clip swit with the magnet because they have magnetite in
511,that picture is of a little is of a cube that is one gram,that picture is of a little is of a cube that is wotne gram
512,sorry okay uh the safety clips are magnetic and there the only metal in those,sory okay thesafety clips are magnetic and they're the only metal and those fo
513,it's because of the popsicle stick,it's because of the popsicle stick
514,when the solution,wia solution
515,you,you
516,eighth,eight
517,lizzy twirled her fur twirl twirl twirl freddy scratched his head freddy scratched his head scratch scratch scratch,lisy tuirled her for tuirele tuirel tuirel freddy scratchd his head freddy scratched his head scratched scratched scratch
518,start,start
519,a tiger is a beautiful animal but you should never try to pet one,a tiger is a beautiful animal animal but you should never try to pat one
520,in the,in the
521,yeah,yeah
522,at the gate,at the gate
523,aunt grace was waiting for christi,aunt grace was waiting for christi
524,um one of the sides has a um a piece that won't stick and the other side has a magnetic pole,um one of the sides has a um a piece that won't stick and the other side has a magnetic pulb
525,the water that is steep is moving much faster,the water that is steep is moving much faster
526,no,no
527,bullseye,bullseye
528,that the salt dissolved into the water unlike the sand and unlike the sand and water and the dirt and water,that the salt dissolved into the water unlike the sand and unlike the sand and water and the dirt and water
529,thousands of crawling flies on them,thousands of crawling flies on them
530,it makes more and more and more and more electricity,it makes more and more and more and morelectricity
531,to do with luck,to do with lug
532,healthcare,helpcare
533,i don't know,i don't know
534,tomboy,tomboy
535,they shook the flour off her and set her down on the kitchen floor,they shook the flour off her and set her down on the kitchen floor
536,it took four scoops for the water to complete be completely saturated with the citric acid and six scoops to be,it took four scoops for the water to complete be completely solsalsaturated with he citric acid and six scoops to be
537,the steel rivet can pick up many washers,the steel rivet can pick up many washers
538,foxglove,foxglove
539,stronger more powerful,stronger more powerful
540,there is humus gravel clay and silt,there is humus gravel clay and silt
