filepath,transcription_clean
/srv/scratch/chacmod/OGI/speech/spontaneous/00/8/ksb3p/ksb3pxx0.wav,uh chinese is my language a b c d a e f g h i j k l m n o p q r s t u v w x y z
/srv/scratch/chacmod/OGI/speech/spontaneous/00/4/ks006/ks006xx0.wav,a b c d a b c d e f g h i j k l m o p q r s t u v w x y and z n uhm tomorrow i've got them out the doctor's cut them out because t he golden tooth appears is p is power rangers well i just like it there's these bad guys and when they grow up and they turn don't spit be a borgs into it's it's like those bad guys and there's these one three guys i mean these two guys and there's this one girl but this big guy turns into a blue and this uhm green and this green guy turns to green is a and this one guy turns into red is a
/srv/scratch/chacmod/OGI/speech/spontaneous/00/4/ksb15/ksb15xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z are you baldi have you had a nice day you're so funny silly silly silly baldi my name is michelle what's your name and i can write from one to infinity and baldi you're my favorite friend and no one else will be like you and you're so funny hi baldi this is michelle i have a big humongous family and my cousins are getting married in june and i'm gonna go to to party and i'm going to be the flower girl baldi hi baldi this is michelle again and baldi my brother is very mean to me he never he never ever let's me play outside when mom's says i could play outside while we're while we're waiting for dad to come and pick us up
/srv/scratch/chacmod/OGI/speech/spontaneous/00/4/ksb3s/ksb3sxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x z i mean y z once there lived the three bears ilocks once there was a cottage and there the three bears lived in it and one day when they momma bear made them some porridge they decided to go for a walk because their porridge was too hot goldilocks and she saw a cottage and the door was opened and she knocked on it and nobody answered and she just went in the house and there was three things of porridge the baby bear she went she went and sat in the chairs and she liked baby bear's the best and and when she sat in it it broke she said i i'm tired and she went in the bedrooms and th and she liked the baby bear's one best and then they the momma bear and the daddy bear and the baby bear came back poppa bear said someone who ate my porridge you mean and momma said you mean who ate my porridge and the baby said nuh uh you mean who who ate my porridge they went to go look at chairs and said who sat and dad poppabear said who sat in my chair and grand momma bear said who sat in my chair you mean and baby bear no you mean my chair it's all broken they went to the bed and said who's laid on my bed and momma said your bed you mean my bed no and baby bear said no you mean my bed and momma bear s and the family saw the baby bear and momma bear sang her a song the end
/srv/scratch/chacmod/OGI/speech/spontaneous/00/4/ks016/ks016xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z pookie like uhm she's uhm real size uhm light brown it come up to this chair i don't remember quite long uhm uh first this kid starts playing with him and then uhm he him he takes him for a a horsie ride down the stairs and he throws him down that thing downstairs that's all i know
/srv/scratch/chacmod/OGI/speech/spontaneous/00/4/ks03l/ks03lxx0.wav,a b c d e f g h i j k l m n o p q r s t u b w x y and z uh i just tell you their names their names my mom's name is jerri and my daddy's name is tiger uhm there once was a cobra there once was a cobra it lives in the wild and one day it sees a kitten and scratches him in the back and in pieces only one piece and then the cobra turned into turned two cobras and then the cobra transformed remember in the mo and then it trans and then they got back together and transformed remember in the movie transformers and then this cheetah uh transformed and the snake got out its snake and but the cheetah got back alive and right on the cobra the snake got him got dead the end
/srv/scratch/chacmod/OGI/speech/spontaneous/00/4/ksb2u/ksb2uxx0.wav,ok a b c d e f g h i j k l m n o p q r s t u v w x y z probably nothing because of first grade no well well no but he he he doesn't want his friends to know that he likes me so i always punch him at recess and stuff not monopoly uhm we roll the dice my mom uhm she has like curly hair and stuff uhm she has fluffy hair yeah uhm sometimes my mom like uhm takes us somewhere where we want to go
/srv/scratch/chacmod/OGI/speech/spontaneous/00/2/ks03a/ks03axx0.wav,a d e f g h i k l m n o p q r s t u v w x y and z now i know th once upon a time there was a spooky mansion it had a uh mummy living inside it and a wolf and they were brothers and they always spooked everybody out and ate them well the wolf did that but the mummy turned the other people in to a mummy and and then they punched a ba and then they punched a guy named barney in the head that's the end this school we named it like she has brown hair she has brown hair and uh and today she's wearing a snowflake coat playing games like there's game that can go in a computer i got lots of games that can go in a computer mortal combat the disk okay but you get to pick your own guys which i always what you and you could and you could and and i always pick a reptile because he's the best he could beat any guy up even his brother reptile ohh well on the outside he has a mask over his mouth so you don't see his real mouth and his skin so you don't see his face and he could pop his head out at the ending when he beats somebody and eat his his head off what kind of green
/srv/scratch/chacmod/OGI/speech/spontaneous/00/2/ksb3o/ksb3oxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z a b c d e f g h i j k l m n o p q r s t u v w x y and z where we're going though black butte my fastest bike and bring it with me mmm it lost one of those gold things on it and it has one on the side and i ride it without training wheels they took off the training wheels and my sister gave me a different bike two of them and i have a little one and a big one the little one it's pretty pink and blue and purple her name's emily and we have bunk beds and we all she has a desk and i don't only when i put something on her desk uh i don't know that one she just had her birthday and in the summer i'm going to have mine mm we just passed it mm i only have two brothers uh hmm we had school today uh hmm my mom she hasn't read me a story because it don't want her to and even she she tucks me in bed but i don't want her to all the stuff that i don't want sometimes she has to do it like wake me up this morning and i my eyes were tired and i then i went back to sleep and then he woke me up again
/srv/scratch/chacmod/OGI/speech/spontaneous/00/2/ks031/ks031xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z uhm i i don't i watch t v and i watch movies uhm cartoons tazmanian aladdin king of thieves my sister's birthday uhm superplayers skateworld uhm it has a lot of slides and it has uhm a jumping thing tr trampoline uhm i have cats two cats and one dog uhm my c my cat is black and white my other one's uhm er uhm black i mean gray and black uhm she's black and white
/srv/scratch/chacmod/OGI/speech/spontaneous/00/2/ks008/ks008xx0.wav,okay a b c d e f g h i j k l n m n q o p u w x y and z uh can he does uhm can be can huge with his mouth in the middle how he was before with uhm him with his nose with the mouth turn him into that uhm cau so he could see his tongue i don't want the eye i want the eyes small really really small the eyes away and the lips away and that'd be uhm his lips and his eyes yeah no no uhm can he talk like that uh uh out front of my house and play with crevan with uhm my friend uhm he could have his own bike and i could have my own bike and he could we could both ride up uhm uhm a hill and we could both ride down the hill really fast
/srv/scratch/chacmod/OGI/speech/spontaneous/00/2/ksb32/ksb32xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z i watched movies play with my friends play with my little brother and watch cartoons uhm i watched tazmania scoopy doo and uhm i watched uh he's three years old and i play with him a lot and i watch cartoons with him he he's uhm we're almost about the same size and he's up here to me three uh hmm ah it's a little bit messy and uhm i'm cleaning my bed today and i'm cleaning up my toy room and the bedroom uhm i have three cats and one dog and one of my little kittens is oranges orange and it's tiger stripes and my mom's cat is black and our other cat is black and white uhm brown
/srv/scratch/chacmod/OGI/speech/spontaneous/00/2/ksb0m/ksb0mxx0.wav,a b c d e f g h i j k l m n m n o p q r s t u v w x y z uhm not much mostly played inside because of the rain hmm play in my room my barbies don't you see at the store there's there's areas with their friends that's my favorite barbie and another one it's it's about school and he's in this class it's like third grade and ninth ninth or eight grade he has a he has a little sister named d w you can see him doing his homework and he writes stories and his friend is named buster too
/srv/scratch/chacmod/OGI/speech/spontaneous/00/2/ksb0k/ksb0kxx0.wav,uh on t v he there was a guy who dressed up in a costume a lizard talk i got and it was really really little and i thought the lizard talked i forgot again huh uhm patricia uhm metallica uhm darren and crystal and uhm mason and hmm we uhm play at play at the playground sometimes that's all cat two cats and my just cat my d my cat just had babies uhm five we're going to keep one then we are gonna have three we're going to keep the gray one uhm tabby twinkle twinkle little star twinkle twinkle little star how i wonder what you are up above the sky so high like a diamond in the sky twinkle twinkle little star how i wonder what you are up above the sky so high like a diamond in the sky uhm a b c d e f g h i j k l m n o p q r s t u v w x y and z now i know my
/srv/scratch/chacmod/OGI/speech/spontaneous/00/6/ks00b/ks00bxx0.wav,a b c d e r f i j k l n o p q r s t u v w x y z i didn't do very much at school i we only went to music and uhm that's all sing songs uhm going to recess going to recess uhm we go outside we get to play i play on the swings uhm one is named kyle and one's named colby and my older brother colby he said he's been on baldi before my brother kyle he's at the babysitter's now four uhm yeah got my little brother in the ways but colby and me
/srv/scratch/chacmod/OGI/speech/spontaneous/00/6/ks03y/ks03yxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z my sister her name is candy and she is fifteen my dad's name is jimmy hmm her name is brenda and she works at hanks hmm that's a grocery store lots of kind of food hot dogs corn mm winnie the pooh hmm i like tigger and piglet owl and rabbit piglet and he's a little pig and he's scared if he's really high quiet piglet he's really quiet whenever he builds a house out of sticks that always gets broken and he doesn't have a house uh he's the one that grows fruits uh he eats a lot of honey
/srv/scratch/chacmod/OGI/speech/spontaneous/00/6/ksb0a/ksb0axx0.wav,i can't i don't i ca b h i j k l m n o p q r s t u v w x y z a dog and a cat and i have a rat and even a a hamster my kitty plays with my other kitty we were we were gonna we were gonna get a baby kitty but we don't know if we're gonna get it today my well my dog all that he does is he eats my rat plays in his cage i it's not my hamster it's my brother's dont know what he does because he he doesn't live here he lives in butte my a lot of nights she cooks but sometimes we uhm eat dinner and and maybe we we and then sometimes we go out and then we eat
/srv/scratch/chacmod/OGI/speech/spontaneous/00/6/ks00w/ks00wxx0.wav,a b c d e f g h i j k l m o p q r s t u v w x y and z what do i say okay hmm we talk about your family once upon a time there were three bears uhm their mom uhm got their breakfast and some milk and then they went out for a picnic while their uhm breakfast was getting warm and then uhm goldielocks scooted over and then she ate it all up and then uhm she went upstairs and tried some beds and then on the last one she it was uh he right size and then the three bears came back and then uhm they went upstairs and then uhm goldielocks they scared her her away
/srv/scratch/chacmod/OGI/speech/spontaneous/00/6/ksb30/ksb30xx0.wav,a b c d a b c d e f g h i j k l m o p q r s t u v w x y and z dog and fishes uhm he he has brown fur all over him and he has white fur on his chest three he likes to play ball and bat they look like gordon and i have one that looks like a shark one mm hmm uh huh i'm gonna swim uhm up it's up in hillsboro water he he likes to play play with his blocks and his name is jacob four sometimes we like to play blocks and sometimes we share the games and sometimes we play hide and seek together mm the cat in the hat i don't know jack and jill went up the hill a pail of water jack fell down and broke his crown and jill came tumbling after
/srv/scratch/chacmod/OGI/speech/spontaneous/00/6/ksb0c/ksb0cxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z his eyes take them off like little little little this a stamp because i go to uhm gymnastics and i do stuff and uhm after i'm done i get a stamp no well uh yeah uhm about computers and letters like this color crayons markers pencils and paper music we do we do songs and uhm games hickitey tickitey bumble bee and who's hiding the button and the key you go around and you i don't remember how to play it we played it a long time ago and we haven't done it again
/srv/scratch/chacmod/OGI/speech/spontaneous/00/6/ksb3x/ksb3xxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z sh she's black he's white uhm somewhere no my bed two beds uhm my brothers have a bed my brothers nice my brother joey does harvey clarke school
/srv/scratch/chacmod/OGI/speech/spontaneous/00/6/ks03z/ks03zxx0.wav,a b c d e
/srv/scratch/chacmod/OGI/speech/spontaneous/00/1/ks03c/ks03cxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z now i know my a b c's next time will you sing with me uhm uh zorro is the one i always watch and the zorro's the guy was kind of like in black he's this but his mask's kind of like robbers do but eyes where they can see and they look they roll over their eyes and sometimes they he jumps off this horse and then he gets he kicks somebody all the way his horse and that's all i remember
/srv/scratch/chacmod/OGI/speech/spontaneous/00/1/ksb04/ksb04xx0.wav,i slipped down at uh on the stairs just a little early it was by a chute and it was wet water fight eat i don't know i'm still hungry in the whole wide world roni's pepperoni's b c f g h i uhm two three four five six and that's how high i count with barney they're all purple because got purple clothes just purple clothes you know a purple crown i don't know
/srv/scratch/chacmod/OGI/speech/spontaneous/00/1/ksb3i/ksb3ixx0.wav,okay a b c d e f g h i j k l m n o p q r s t u v w x y and z now i sung my a b c's next time won't you sing with me ces and birds and fish my mice look like uhm they're my mices are soft white yep and they eat graham crackers they eat no my birds they eat my fishes only eat i i have i have little fish at home upstairs in my room and i can feed them what uhm uhm what no it's called fish food my mom's name's stac stacey and my dad's name's wayne what yeah uhm my mom and dad and me like to play uhm when uhm me uhm me and my mom and dad like to play me and my mom and dad like to play uhm i have lots of dolly toys uhm hmm what are these they are headphones uhm twinkle twinkle little star twinkle twinkle little star how i wonder what you are the the the box fell off
/srv/scratch/chacmod/OGI/speech/spontaneous/00/1/ksb0z/ksb0zxx0.wav,a b c d e
/srv/scratch/chacmod/OGI/speech/spontaneous/00/1/ks039/ks039xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z library books brother a little bit uh huh two more days and i ride to my grandma's ride horses well i know one horse that's named shafter i don't uh i don't know uh he likes to play with me hide and go seek and mystery count peter pan uhm i don't know uh neverland uh kids because i don't know i live in an apartment play games putt putt uh play what mm my mom's pregnant uh i don't know a sister uh he works at intel wrestle no
/srv/scratch/chacmod/OGI/speech/spontaneous/00/1/ks003/ks003xx0.wav,a b c a b c d e f g h i j k l m n o p q r s t u v w x y and z now i know my a b c cause cause it's going to hurt me cause cause that's getting wet what i don't know how come it's not saying that how come you have to push that uhm come home uhm i will not do that no it's time it's almost time to go home but captains cook are you grown up what are you going to be when you grow up uhm uhm for halloween what's he doing i want to be like that ok a time i want to be like that ok
/srv/scratch/chacmod/OGI/speech/spontaneous/00/1/ksb3h/ksb3hxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z i don't really know what my family likes they let me get uhm candy i got a mom and a dad and a uncle and a grandma i don't know how to uhm uhm make what they look like i don't know how to tell brown and black brother gots black my dad gots black and my uncle gots black mm yeah my mom and uh my grandma have brown chris and mike christopher mm linda uhm color and draw uhm pictures pick color and draw uh pictures uhm you have six words uhm ring around the rosie ring around the rosie pocket full of ashes ashes we all fall down
/srv/scratch/chacmod/OGI/speech/spontaneous/00/9/ksb17/ksb17xx0.wav,a b c d e f g a b c d e f g h i j k l m n o p q r s t u v w x y z well uhm i only have one brother and uhm his name is chris and he has kind of a brownish yellowish hair and he's fourteen hmm yeah yesterday we played barbies all day almost and today we are gonna play barbies i don't know i don't know why we started playing barbies we got out a pool and we played with it outside but uhm it was too small so we played with it in the bath tub hmm her name is tina and uhm i think she has kind of a brownish goldish hair but uhm i don't remember how old she is but his name is darren and he just turned thirty and he used to have black really curly hair long curly hair that was a long time ago but now he has short curly hair so no my i don't really have allergies i'm just kind of tired because i got up really early
/srv/scratch/chacmod/OGI/speech/spontaneous/00/9/ksb35/ksb35xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z let me think mm swimming pool i like to swim in the water and i like to uhm hold my i like to go underwater i don't got any sisters but i've got two brothers and two cousins that are girls two gi i don't know sometimes i don't because they tickle me all the time that makes me hate them uh hmm yeah sometimes my mom and dad fight but uhm they get along with each other well sometimes but sometimes not and uhm pretty soon i know i know why they are going to take me to chucky cheese's and they are because they love me uhm well my mom used to work at the lake and then at pick and then at piccadilly she doesn't anymore and my my mom would because it wasn't very fun and uhm my dad used to uhm my dad right now is working at his work that he makes houses for people
/srv/scratch/chacmod/OGI/speech/spontaneous/00/9/ks02t/ks02txx0.wav,a b c d yeah a b c d e f g h i j k l m n o p q r s t u v w x y and z it talks to you about books yeah foots yeah yeah i remember some of the words yeah ohh how many feet you meet ohh how many many magic school bus yeah inside arnold they see all his food and they and that was their field trip she always does stuff different every time she looks different it's orange dresses different kinds everyday yeah i used to have it at my house but i don't anymore we had to leave it at utah it was a dog it looked like a german shepherd but it was a little one yeah i have a brotherand a sister a baby brother uh huh he's zero years old uh my sister's three yeah chutes and ladders well you spin and the only number it gets up to is six and when you go to a ladder you go up it and when you go to a slide which is called a chute then you have to go down
/srv/scratch/chacmod/OGI/speech/spontaneous/00/9/ksb05/ksb05xx0.wav,a b c d e f g h i j k l m n o p q r s t u p w x y and z yeah play it's white and it has brown eyes it's brown with dark brown spots a rottweiler friends well some friends might be nice and some friends might be mean if they were nice they wouldn't be mean because they always push me down well one friend doesn't push me down because her name is samantha and it's her birthday today we were we celebrated her party ohh i gave her a uh a toy and i brought a birthday cake to school i did really i did i gave her a car design thing uhm dollys well seven uhm pretty and santa will have clothed one and uhm i like him very much
/srv/scratch/chacmod/OGI/speech/spontaneous/00/9/ks018/ks018xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z to the mailbox just halfway halfway to the mailbox a little mom can still see me i have one sister named samantha and one named tyler not usually cause i just do baseball underhand and i hit it play baseball started i don't have t v shows i like to watch movies men in black uh when the when a case says a bad word that's funny
/srv/scratch/chacmod/OGI/speech/spontaneous/00/5/ksb3u/ksb3uxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z now i know my a b c the zoo a giraffe a zebra a kangaroo a tiger a lion bats snakes polar bears sun bears black bears wolves my favorite animal is a zebra it has stripes and it's white black horses a crocodile looks like it does have a big nose teeth are big water crocodile lives in water there's eleven and my brother is ten he has brown hair and my sister has brown hair i have brown eyes play with them uhm ball i have lots of them stuffed my dog a stuffed animal black lab dog ashley
/srv/scratch/chacmod/OGI/speech/spontaneous/00/5/ksb2x/ksb2xxx0.wav,b c d e f g h i j k l m o p q r s t u v w x y and z it's called the rugrats uhm there's these babies uhm trying to rescue everybody and they could and then there is this big giant girl that's only three years old that pushes them around and angelica and when she bees mean to the babies one time she even gave the babies the lipstick and she said i won't tell and then she did tell they there was this baby that was two and his name was chuckie and he his uncle stu broke his fire truck and he wanted to go up to the north pole to see santa claus so santa claus could fix it and angelica acted like she was nice but she wasn't she was mean and she made the babies push her all around in a wagon yeah uhm i have a brother i don't have a sister f five yeah my daddy hurt his back we don't know he he had to go to the hospital for a week yeah my mom acts nice to me and she makes my breakfast for me and sometimes she yells at me
/srv/scratch/chacmod/OGI/speech/spontaneous/00/5/ks012/ks012xx0.wav,a b c d e f g h i m n o p q r s t u v w x y and z i fell down in the mud my face fell in the mud i was running and i fell in the mud like what where mm my boy cat because it has short whiskers long hair and it's brownish black and it's a brownish color hmm no i think he has four legs he has hair he has a mouth it has teeth he has a tail and that's all
/srv/scratch/chacmod/OGI/speech/spontaneous/00/5/ksb09/ksb09xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z one in in april hmm beads and a star uh ride bikes uh she's nice and i love her uh uh i ride bikes with him uh the park with me uh swing and the monkey bars uhm drew uh uh my big bear and uh he has a different rainbow colors on it and i like to play with my uh my uh little little tiny bunny rabbit
/srv/scratch/chacmod/OGI/speech/spontaneous/00/5/ksb0u/ksb0uxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z one of them is a goose that you know has a rocking ball inside of it makes it squeak and one of them's a teddy bear from one of those doll machines and one of them's a cow that's stuffed up inside and one of them's another pur purple beanie bag bear and one's a lamb with stuffing inside one one is a uh a has brown tail light hair and its brown fur and i like to play with them and sleep with them uh huh my favorite one is the horse
/srv/scratch/chacmod/OGI/speech/spontaneous/00/5/ks03t/ks03txx0.wav,a b c d e f g h i j k l m n o p q r s t u v double x y z hmm cook marshmallows hmm uh me and my brother always fight nine hmm yeah nice hmm watch movies hmm take all the people with headphone my headphones green eggs and ham he don't want to eat green eggs and ham in a car and in a boat sam i am his hat looks like red and white stripes big hat
/srv/scratch/chacmod/OGI/speech/spontaneous/00/3/ksb13/ksb13xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z i learn about cats and i take care of cats i go to every single house and take care of every single cat one's named chester one's named duncan that's all the houses that i go to uhm uhm my house is in the middle of uhm the next door neighbor play with my friend got up and when my mom uhm took i had to go to school and i got off the bus and i went to school and we were having gym uhm sing the chicken song and other stuff and do other stuff
/srv/scratch/chacmod/OGI/speech/spontaneous/00/3/ksb0i/ksb0ixx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z okay uh have you ever rode on a horsey before i have two a big one i have just been just because it's small only when i was a baby also or something i don't remember uh huh i don't know well i rode on jackie and misty jackie's a brown horse and misty's uhm a yellow peach horse jackie joe i meant yes sometimes well i rode them at my old baby sitter's bec but i had to give up my binkies sucking that sucking stuff but i still have but i still have mine my very first one when i was very born when i was very born i still have my blankie that i came out of the hospital with i sleep with it every night and mufas a that my daddy gave me mm hmm and my simba and it was about scar uhm tried to kill simba and he already mufasa mmm flubber i like flubber have you seen it i like the part where the flubber comes out of the guy's pants he went in his mouth and out his pants it did it i'm telling you i did really huge ones i don't have one of those but i seen it at the theatre i saw flubber at the theatre
/srv/scratch/chacmod/OGI/speech/spontaneous/00/3/ksb3r/ksb3rxx0.wav,a b c t e f g h i j k l m n o p q r s t u v w x y and z played in the i went to my grandma's house uhm dress up and played with nicole played outside too did crafts had birthday and i didn't that's all i remember i don't know it's to a family birthday and i can only invite one family twinkle twinkle little star how i wonder what you are up above the world so s high in the star humpty sat on the wall he had a great fall oops couldn't put humpty together again the cat and the fiddle thethe cow jumped over the moon that's all i remember see such sport fiddle the cat in the fiddle the cow jumped over the moon to see such sport play with the spoon
/srv/scratch/chacmod/OGI/speech/spontaneous/00/3/ks03b/ks03bxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z now i know my a b c next time won't you sing with me uhm i saw a big wheel but i didn't get it well i didn't get it and i didn't eat but she was my pet i when i was in a park and i saw every alphabet but it was hiding and i was trying to find the alphabet and i put them together i need a book uhm i don't know climb up uh top of the coconut tree they askthe end and e and f and g and here come along h they they get a object k and l m n o p skit scat du du du flip flop here comes a b c help us cried a b c
/srv/scratch/chacmod/OGI/speech/spontaneous/00/3/ks00q/ks00qxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z nothing there's luke skywalker there's luke skywalker my family's name is mom i mean tina rich ben andy josh and jake that's me my brother ben is ten and i don't know how old all my other brothers are he's one of the youngest just play with them outside or inside uhm it has some blue baskets where i put my toys in the top one i put my farms in farm toys in and there's a gray one i mean there's a gray box t hat i put like those castle guys in and i can tell you about the and the as the bottom blue box is where i put like all my action figures and stuff
/srv/scratch/chacmod/OGI/speech/spontaneous/00/7/ksb0l/ksb0lxx0.wav,a b c d e f g h i j k l m o p q r s t u v w x y and z i don't know uh his eyes nose ohh i see his nose uh i don't know math i think got a book i have a doll and and he'll she likes to play with my baby sister my sister likes to play with my doll with blonde hair and her name's shiela get her hair she pull hair really hard uh almost eight months what she she gots some kind of ear infection yeah yeah uh huh uh huh uh huh especially when my brother was supposed to be watching her set her right by the kitchen thing and there was a step she fell back she started crying
/srv/scratch/chacmod/OGI/speech/spontaneous/00/7/ksb3n/ksb3nxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z no no i don't know how are you doing in spanish can you say that in spanish do it in spanish hmm
/srv/scratch/chacmod/OGI/speech/spontaneous/00/7/ks03d/ks03dxx0.wav,egypt a b c d e f g h i j k l m n o p q r s t u v w x y and z uh pretend he's my friend james and the giant peach james and the giant peach first got it out they jump in the water to save that that guy that beats him up and smacks him in the water m witches try to get him mm they get to be the witch to be my own girlfriend donald duck and mickey and minnie and uhm and goofy uh cat uhm koala because she has a nose that's black one sister four she's got brown she's got dark brown hair actually she hits a little me and my dad not my mom i don't remember where that is today she's going to sit down and tan herself
/srv/scratch/chacmod/OGI/speech/spontaneous/00/7/ks00e/ks00exx0.wav,c d e f a b c d e f g h i j k l m n o p q r s t u v w x y and z now i know my me and my friend faith at my babysitter's were playing tag and uhm and uhm and we and and we were enemy and we were and then and we were heading to the sidewalk and then we uhm then we got on the sidewalk then then we then we me then i slipped and i made her fall because she almost got me and then i made her fall then we both fell and we almost and and we got and i got an aoui right here and faith got two she got hers right here and right in the spot where i got mine uhm uhm i have some new neighbors and they moved into a house and uhm like to play with them when i get home from school
