filepath,transcription_clean
/srv/scratch/chacmod/auskidtalk_spontaneous/255_8.wav,he was sad that there was a dinosaur
/srv/scratch/chacmod/auskidtalk_spontaneous/228_15.wav,and that's him lying on the groung like being upset because
/srv/scratch/chacmod/auskidtalk_spontaneous/255_13.wav,the baby wants to pet him
/srv/scratch/chacmod/auskidtalk_spontaneous/228_13.wav,cuz he thought the dinosaur would eat him
/srv/scratch/chacmod/auskidtalk_spontaneous/1050_13.wav,the green baby is laughing while the green dinosaur has a bottle of milk in his mouth
/srv/scratch/chacmod/auskidtalk_spontaneous/255_4.wav,he bumps into the egg and feels sad
/srv/scratch/chacmod/auskidtalk_spontaneous/228_1.wav,he is riding his skateboard
/srv/scratch/chacmod/auskidtalk_spontaneous/1050_9.wav,the green dinosaur is on the ground being sad
/srv/scratch/chacmod/auskidtalk_spontaneous/228_4.wav,then he listened to the egg when he fell off
/srv/scratch/chacmod/auskidtalk_spontaneous/1075_1.wav,the boy is on skateboard
/srv/scratch/chacmod/auskidtalk_spontaneous/228_9.wav,scared and worried and he was confused
/srv/scratch/chacmod/auskidtalk_spontaneous/1050_12.wav,the green baby stuffs his bottle of milk into the green dinosaur's mouth
/srv/scratch/chacmod/auskidtalk_spontaneous/1075_7.wav,dinosaur is in there by himself
/srv/scratch/chacmod/auskidtalk_spontaneous/228_22.wav,because the dinosaur looked funny
/srv/scratch/chacmod/auskidtalk_spontaneous/228_12.wav,and he ran and hid from the dinosaur
/srv/scratch/chacmod/auskidtalk_spontaneous/1050_6.wav,the green baby is holding the bottle of milk while the green dinosaur has jumped out of the egg
/srv/scratch/chacmod/auskidtalk_spontaneous/255_9.wav,he hide behind the tree
/srv/scratch/chacmod/auskidtalk_spontaneous/255_12.wav,the baby feel sad
/srv/scratch/chacmod/auskidtalk_spontaneous/228_3.wav,and then he got upset
/srv/scratch/chacmod/auskidtalk_spontaneous/228_16.wav,he can't find his friend
/srv/scratch/chacmod/auskidtalk_spontaneous/255_5.wav,he hears what's inside the egg
/srv/scratch/chacmod/auskidtalk_spontaneous/228_2.wav,he crashes into the egg the dinosaur egg
/srv/scratch/chacmod/auskidtalk_spontaneous/228_7.wav,he was shocked
/srv/scratch/chacmod/auskidtalk_spontaneous/255_10.wav,the dinosaur looks around for human feel sad
/srv/scratch/chacmod/auskidtalk_spontaneous/1075_6.wav,the boy is hiding behind a tree
/srv/scratch/chacmod/auskidtalk_spontaneous/228_20.wav,and gave the dinosaur some of his milk
/srv/scratch/chacmod/auskidtalk_spontaneous/255_11.wav,the dinosaur lies on the floor
/srv/scratch/chacmod/auskidtalk_spontaneous/1050_5.wav,the green baby is holding the bottle of milk while the dinosaur is poking his head out of the egg
/srv/scratch/chacmod/auskidtalk_spontaneous/1075_2.wav,the boy snare a dinosaur egg
/srv/scratch/chacmod/auskidtalk_spontaneous/1050_10.wav,the green baby has second thoughts about playing with the dinosaur
/srv/scratch/chacmod/auskidtalk_spontaneous/255_6.wav,the egg was cracking
/srv/scratch/chacmod/auskidtalk_spontaneous/255_3.wav,and then he finds an egg
/srv/scratch/chacmod/auskidtalk_spontaneous/255_7.wav,he was surprised because the dinosaur came out
/srv/scratch/chacmod/auskidtalk_spontaneous/228_21.wav,he started laughing
/srv/scratch/chacmod/auskidtalk_spontaneous/1075_10.wav,the boy is pet the dinosaur on the head
/srv/scratch/chacmod/auskidtalk_spontaneous/1050_1.wav,the green skined baby is riding a skateboard holding a bottle of milk
