filepath,transcription_clean
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/01/spk-01-279/1083863392265-100.wav,TIM TIM REMEMBERED WHAT
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-26-00116/CC-02-26-00116-01756-01-0.wav,BRIDGEFORTH
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-23-01103/CC-01-23-01103-00145-02-0.wav,EIGHTEEN
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-152/1077311089046-114.wav,THE
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-03-08-00158/CC-03-08-00158-95002-01-0.wav,O TWO
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/05/spk-05-053/spk-05-053-story-190.wav,THEY LOOKED AT THE HORIZON AND SAW THE SUN WAS STARTING THE RISE JUST THEN THE MAYOR SAID READY SET SLOW AND OFF THEY WENT
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-188/1077900742156-148.wav,EACH PERSON
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/01/spk-01-312/1085081454796-128.wav,WHAT'S
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-155/1077559158250-122.wav,AT
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/01/spk-01-312/1085081454796-122.wav,HOME
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-205/1078432270109-112.wav,AND THE GRASS IS LIGHT GREEN
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-03-06-00081/CC-03-06-00081-01306-01-0.wav,HOODWINKED THAT'S STRANG
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-159/1077568396218-158.wav,AT LET THE FALL
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-09-00009/CC-02-09-00009-01217-01-0.wav,LINK
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-148/1077300178671-111.wav,WERE LEFT ALONE HICKORY WANTED TO GO TO SLEEP AGAIN BUT
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-170/1077655744656-100.wav,HI SAID MATT WHEN CASSIE CAME TO HIS DESK
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/01/spk-01-259/1083776472015-117.wav,JACK
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-00-22-00052/CC-00-22-00052-01651-01-0.wav,UTAH
/srv/scratch/chacmod/CU_2/corpus/data/train-part4-cu-summaries/05/spk-05-045/spk-05-045-summary-103.wav,AND UHM ROOSTER JOHN
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/03/spk-03-033/spk-03-033-story-112.wav,ONE DAY RACER WENT TO THE VET
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-205/1078432397312-117.wav,ADDED SAM YES THAT
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-23-00143/CC-01-23-00143-95004-01-0.wav,THREE SEVEN TWO
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-168/1077653910390-124.wav,ON HIS SHIP HE WAS REALLY TRYING TO FIND A QUICKER WAY TO GET AROUND
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-242/1080924276109-116.wav,THE MORNING THREE EARS OF CORN
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-110/1076360924250-130.wav,MASS WELL MAY THOUGHT I KNOW THAT WATER TAKES UP SPACE AND HAS MASS SO WATER MUST BE MATTER
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-158/1077562357468-126.wav,ANCHOR AND THEY
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-03-01-00181/CC-03-01-00181-01005-01-0.wav,JUNKYARD
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-13-00058/CC-02-13-00058-00238-01-0.wav,PURPLE
/srv/scratch/chacmod/CU_2/corpus/data/train-part2-cu-sentences/spk-05-063-sent/11.wav,WHAT IF HE HAD BRAINS AND MILITARY SKILLS AND ALL THAT SORT OF THING
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-03-25-01075/CC-03-25-01075-01718-01-0.wav,GOODBYE
/srv/scratch/chacmod/CU_2/corpus/data/train-part2-cu-sentences/spk-04-018-sent/11.wav,A TIGER IS A BEAUTIFUL ANIMAL BUT YOU SHOULD NEVER TRY TO PET ONE
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-03-12-00162/CC-03-12-00162-00653-01-0.wav,WHAT'S YOUR STORY
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-19-01099/CC-02-19-01099-01513-01-0.wav,ARMREST
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-01-00061/CC-02-01-00061-01012-01-0.wav,GOODYEAR
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-221/1079115382218-126.wav,WHY WILL WHAT WILL HAPPEN
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-05-04-00139/CC-05-04-00139-08441-01-0.wav,NOW
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-05-09-00129/CC-05-09-00129-01458-01-0.wav,VENUE
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-18-02058/CC-02-18-02058-01491-01-0.wav,WITCHCRAFT
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-05-08-01028/CC-05-08-01028-01192-01-0.wav,SOUTHGATE
/srv/scratch/chacmod/CU_2/corpus/data/train-part4-cu-summaries/02/spk-02-110/1076361444250-108.wav,UHM
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-116/1076443087125-131.wav,BROTHERS HIS BROTHERS COULD NOT SLEEP
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/05/spk-05-099/spk-05-099-story-213.wav,OH NO SAID CHIEF SANDERS
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-05-26-00116/CC-05-26-00116-90005-01-0.wav,GREEN
/srv/scratch/chacmod/CU_2/corpus/data/train-part2-cu-sentences/spk-05-074-sent/20.wav,ELEPHANTS AREN'T THE AREN'T THE FASTEST ANIMALS ON UHM ON LAND BUT THEY SURE ARE THE BIGGEST
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-05-04-02044/CC-05-04-02044-01094-01-0.wav,PLOWING
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-125/1076529883312-104.wav,THAT SPIDER IS NO SPACE CREATURE BUT SHE IS DANGEROUS SAID MR FOSTER THE PARK RANGER
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-03-10-00100/CC-03-10-00100-08317-01-0.wav,THOUGH
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-00-16-02116/CC-00-16-02116-00603-01-0.wav,RED
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-209/1078435794171-102.wav,DR THOMAS PULLED THE ALLIGATOR TO THE SURFACE
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-232/1079716037125-100.wav,BUT
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-03-00063/CC-02-03-00063-01131-01-0.wav,INROAD
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-147/1077299098203-149.wav,LOOP
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-143/1077138630265-104.wav,SAID
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/05/spk-05-098/spk-05-098-story-196.wav,BUT THEN BUT THEN RIGHT AT THE END RIGHT BEFORE THE SUNSET SWISH STARTED TO PULL AHEAD OF MUD
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-05-06-00186/CC-05-06-00186-01145-01-0.wav,YOUTHFUL
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-10-00055/CC-02-10-00055-00519-01-0.wav,JANUARY
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-06-00066/CC-02-06-00066-01332-01-0.wav,ZIGZAGS
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-190/1077902816812-174.wav,OF SAILING
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-163/1077643402218-100.wav,OK A FARMER WHO HAD WORKED HARD ALL HIS LIFE WAS SICK HE KNEW THAT HE WOULD DIE SOON HE CALLED HIS THREE SONS TO BED TO GIVE HIM
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-05-06-00126/CC-05-06-00126-01138-01-0.wav,VIEWING
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-121/1076518771828-101.wav,SURE IT WASN'T
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-152/1077311089046-145.wav,FELT
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/05/spk-05-083/spk-05-083-story-131.wav,PLUS IF YOU WEREN'T ALWAYS CUDDLING WITH MY SISTER SO MUCH MAYBE SHE WOULD HAVE BEEN SHE WOULD HAVE BEEN WITH HER CAT INSTEAD THE CAT CAME INTO MY ROOM BECAUSE JENNY NEVER PLAYS WITH IT ENOUGH
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-172/1077725492531-106.wav,ALL THE EXTRA ATTENTION MADE SWISH VERY UNCOMFORTABLE HE THOUGHT SURE
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/05/spk-05-076/spk-05-076-story-196.wav,HE REACHED HIS SHELL AND PULLED OUT A COUPLE OF EARPLUGS
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-121/1076519038718-140.wav,THE MAN
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-227/1079124604000-117.wav,OH BROTHER JACKAL DEAR BROTHER JACKAL SAID THE BRAHMIN GIVE US YOUR OPINION DO YOU THINK
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-108/1076358747843-201.wav,SOME BUILDINGS
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-184/1077742627062-105.wav,WANT YOU TO TAKE ME
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-04-00034/CC-01-04-00034-01198-01-0.wav,JOYRIDE
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-04-22-00022/CC-04-22-00022-05344-01-0.wav,OH CRIED POLLY MOLASSES CANDY FOR BREAKFAST
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/05/spk-05-049/spk-05-049-story-305.wav,AS BAD AS THE FLUTE SOUNDED
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-14-00179/CC-02-14-00179-01769-01-0.wav,FLINGING
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/04/spk-04-018/spk-04-018-story-120.wav,IT WAS JUST A LITTLE TIGHT AT FIRST BUT JUST LIKE IT WAS SUPPOSED TO BE
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-126/1076531516593-105.wav,DRAW A PICTURE OF HIS FAVORITE ANIMALS
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-08-00053/CC-02-08-00053-01412-01-0.wav,VIEWERS
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/01/spk-01-303/1084991983062-115.wav,TWO DAYS AGO WE CAME
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-242/1080926547171-144.wav,MOTHER WAS STANDING AT THE DOOR
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-208/1078434904171-131.wav,OUT A PLASTIC BAG
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/01/spk-01-302/1084991473375-101.wav,HE HUGGED THE BOY
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/05/spk-05-065/spk-05-065-story-231.wav,AFTER FRED FED THE PANDAS H AND HE WAS HUGGING A PALM TREE THE ZOO MANAGER CAME UP TO HIM AND SAID WHAT'S GOING ON WITH YOUR PANDA FRED
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/05/spk-05-089/spk-05-089-story-101.wav,THE BERENSTAIN BEARS AND THE BAD HABIT
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/05/spk-05-078/spk-05-078-story-109.wav,EACH AFTERNOON AT THREE O'CLOCK WHEN IT WAS TIME TO FEED THE TIGERS
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-05-08-00128/CC-05-08-00128-00130-01-0.wav,THREE
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-171/1077656877250-118.wav,WERE ALSO
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-03-09-00069/CC-03-09-00069-00426-01-0.wav,TWO FOUR SIX SIX TWO
/srv/scratch/chacmod/CU_2/corpus/data/train-part4-cu-summaries/01/spk-01-292/1084297487765-107.wav,BUT DADDY FOX WENT OUT TO GO FIND SOMETHING AND THE LITTLE FOX FOLLOWED HIM
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-200/1078161297218-123.wav,MY NAME IS TOM
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-05-16-01036/CC-05-16-01036-01454-01-0.wav,SUPERB
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-04-04-01204/CC-04-04-01204-01104-01-0.wav,REBUKED
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-08-02048/CC-02-08-02048-00602-01-0.wav,LEOPARD
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-17-00317/CC-02-17-00317-01464-01-0.wav,STAGEHAND
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-03-08-00083/CC-03-08-00083-00448-01-0.wav,ZERO SIX TWO ZERO OH ONE
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-23-00143/CC-01-23-00143-00602-01-0.wav,CAT
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-24-00324/CC-01-24-00324-01698-01-0.wav,PARCHMENT
/srv/scratch/chacmod/CU_2/corpus/data/train-part2-cu-sentences/spk-05-077-sent/26.wav,THE EARL LOOKED AT IT AND THE CORNERS OF HIS MOUTH TWITCHED A LITTLE BIT A LITTLE
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-125/1076528424296-131.wav,PULLED THE JAR INTO A
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-00-10-00130/CC-00-10-00130-01257-01-0.wav,THROWING
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-05-03-01023/CC-05-03-01023-08414-01-0.wav,INTEREST
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-05-15-01035/CC-05-15-01035-00602-01-0.wav,DOG
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-108/1076358422796-182.wav,REUSE
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-211/1079037933468-123.wav,BU
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-00-09-02109/CC-00-09-02109-01216-01-0.wav,FLUENT
/srv/scratch/chacmod/CU_2/corpus/data/train-part4-cu-summaries/03/spk-03-033/spk-03-033-summary-112.wav,FANG C CAME UP ONE DAY AND BIT HIM ON THE LEG
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-126/1076531331500-123.wav,CAUGHT
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-04-15-00015/CC-04-15-00015-00129-01-0.wav,TWO
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-00-11-02111/CC-00-11-02111-01317-01-0.wav,HOBNOB
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-168/1077653910390-108.wav,THIS IS
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-19-00349/CC-01-19-00349-01517-01-0.wav,GOODCHILD
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-162/1077642430703-119.wav,NO MATTER WHAT THE TIGER WOULD HAVE WON RIGHT
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-00-06-00366/CC-00-06-00366-03019-01-0.wav,ANN UP TO SEE THE FAT CAT
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-134/1077052789937-142.wav,OF THE SCHOOL CALLED
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-187/1077899515250-101.wav,WHEN HIS OWNERS GOT HIM AS A PUPPY
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/05/spk-05-053/spk-05-053-story-115.wav,HE WAS THE BIGGEST MOST RESPECTED AND ONE OF THE TRICKIEST TURTLES IN HISTORY
/srv/scratch/chacmod/CU_2/corpus/data/train-part4-cu-summaries/05/spk-05-044/spk-05-044-summary-107.wav,THEN HE GOES TO THE ICE CREAM SHOP AND GETS A BANANA SPLIT
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-03-13-01063/CC-03-13-01063-00725-01-0.wav,HORSES
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-01-00031/CC-01-01-00031-02001-01-0.wav,THE VIEW OF THE THE VIEW OF THE BOY
/srv/scratch/chacmod/CU_2/corpus/data/train-part4-cu-summaries/01/spk-01-291/1084296610421-101.wav,CHICKEN
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-29-00329/CC-01-29-00329-01817-01-0.wav,ROYALS
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-04-10-00115/CC-04-10-00115-01514-01-0.wav,MARSHLANDS
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-04-29-00119/CC-04-29-00119-00529-01-0.wav,NOVEMBER
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-147/1077298738468-135.wav,DR BOB FIREMAN SAID
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-04-01084/CC-02-04-01084-05208-01-0.wav,AND THEY BLEW THEIR BRASS HORN LOUDER THAN EVER
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-214/1079040792359-112.wav,TAILS
/srv/scratch/chacmod/CU_2/corpus/data/train-part4-cu-summaries/05/spk-05-076/spk-05-076-summary-113.wav,AND IT WOULD BE FROM SUNRISE TO SUNSET AND UHM
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-245/1080928719265-100.wav,HI SAID MATT WHEN CASSIE CAME
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-05-19-00109/CC-05-19-00109-00137-01-0.wav,TEN
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-15-00030/CC-01-15-00030-07172-01-0.wav,REEK
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-08-00128/CC-01-08-00128-01195-01-0.wav,MOUTHPIECE
/srv/scratch/chacmod/CU_2/corpus/data/train-part4-cu-summaries/02/spk-02-221/1079115634500-100.wav,AND
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-110/1076360924250-128.wav,ON ITS SCREEN MATTER
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-133/1077051352578-120.wav,WAS DOING
/srv/scratch/chacmod/CU_2/corpus/data/train-part2-cu-sentences/spk-04-008-sent/2.wav,ALASKA AND HAWAII WERE THE LAST TWO STATES TO BECOME PART OF THE UNITES STATES
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-27-02097/CC-01-27-02097-02106-01-0.wav,EVEN SA POWERS TO WIN
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-00-03-00363/CC-00-03-00363-01060-01-0.wav,SELF HELP
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-03-09-00159/CC-03-09-00159-07901-01-0.wav,IS
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-17-00047/CC-01-17-00047-01458-01-0.wav,VENUE
/srv/scratch/chacmod/CU_2/corpus/data/train-part4-cu-summaries/05/spk-05-098/spk-05-098-summary-102.wav,ONCE THERE WAS A LITTLE T K POND NAMED BLUE POND UHM AND EVERY YEAR ALL THE PONDS WOULD COME TOGETHER EVERY FOUR YEARS FOR A FESTIVAL
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-03-12-00177/CC-03-12-00177-01685-01-0.wav,TOEHOLD
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-152/1077310484250-125.wav,IF YOU HAD NOT RUN
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-231/1079715137453-117.wav,BUT AS THE DAYS PASSED HE RAN
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-11-00056/CC-02-11-00056-00143-01-0.wav,SIXTEEN
/srv/scratch/chacmod/CU_2/corpus/data/train-part4-cu-summaries/01/spk-01-275/1083859185765-100.wav,THE WELL THE SUN AND THE WIND HAD A CONTEST FOR WHO COULD BE WHO COULD BE THE BEST AT MAKING A MAN TAKING HIS COAT OFF
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-29-00029/CC-01-29-00029-01833-01-0.wav,YING
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/01/spk-01-327/1085158584765-115.wav,ROSA PUT BITS OF BREAD AROUND THE TREE
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-04-14-01214/CC-04-14-01214-00227-01-0.wav,BACK
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-172/1077725694828-103.wav,SAID SWISH'S MOM
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/01/spk-01-298/1084302098640-139.wav,FEEL
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-01-00331/CC-01-01-00331-00603-01-0.wav,BLUE
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-148/1077300353234-117.wav,TO THE CLOCK
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-05-19-00109/CC-05-19-00109-08510-01-0.wav,VILLAGE
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-00-15-02115/CC-00-15-02115-05029-01-0.wav,A SKIP
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-198/1077912072859-114.wav,I WAS
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-20-02090/CC-01-20-02090-01553-01-0.wav,HANGERS
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-04-10-00115/CC-04-10-00115-00138-01-0.wav,ELEVEN
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-02-24-00024/CC-02-24-00024-01685-01-0.wav,TOEHOLD
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-00-06-02106/CC-00-06-02106-01132-01-0.wav,ROUGHSHOD
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-01-16-00166/CC-01-16-00166-01445-01-0.wav,LEASHED
/srv/scratch/chacmod/CU_2/corpus/data/train-part1-cu/CC-03-09-00099/CC-03-09-00099-01505-01-0.wav,MULCHED
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-129/1077043112546-124.wav,THE SONS S
/srv/scratch/chacmod/CU_2/corpus/data/train-part3-cu-stories/02/spk-02-125/1076528626171-120.wav,MARBLE
